ax,ay,az,gx,gy,gz
3412,13536,-8,-16843,-30404,8879
2520,13788,-4708,-21103,-27368,732
8716,14288,-460,-18221,-3067,-3772
5612,16996,3628,-15355,-11891,-11808
-304,17328,5816,7413,26803,-11269
-1292,17308,3204,11400,23535,6668
132,16344,564,9498,-4693,6494
5164,20352,592,-5751,4843,3376
2824,12092,4080,-5190,-18380,-6278
2236,14112,-3232,-13586,-3034,-3183
3148,16076,4156,-12029,-96,-2222
1576,19756,2248,1839,-1906,-1896
-1044,22604,8316,20580,21959,3541
2040,12252,-1356,10412,8091,7399
4336,14516,-1244,2290,-3089,2021
4988,19520,-384,-14292,-2346,-4894
2072,15380,2428,-10968,-15968,-10608
4264,19340,1196,-13173,-16268,1212
3376,13732,444,-4513,4065,2813
2328,16324,3412,11373,17241,-5026
212,20208,104,15138,18077,4550
1048,12992,-1568,8626,10480,5147
4428,16012,-260,-5322,1598,-329
4456,16032,5620,-18023,4086,-3394
3376,18104,-1764,-10325,-16587,-4337
4324,14660,1432,-7262,-10672,4495
3816,14304,4200,3377,5895,-2977
-996,22808,2496,12665,24591,-9733
1824,16968,1276,14617,4997,6069
2384,9832,-2256,-1127,1780,9929
4160,14576,-4848,-4797,-6273,-334
5592,19348,-2128,-15605,-4943,-8085
6596,21640,11736,-9341,-23722,781
2260,10340,-7540,-7129,-3276,5984
7844,15880,-612,2222,13146,300
4616,19252,3264,7059,22731,-238
-3684,17888,3860,9373,32767,10835
-1276,15872,3560,6891,8141,8519
-6768,18460,-1832,7262,32589,-15533
-4480,20948,5524,13900,32767,2796
2524,14824,-5936,7669,9215,2474
1776,19228,3052,-4932,13207,2865
4868,13856,2444,-9429,-10670,-2722
5104,17336,-2948,-11983,-6298,2211
5044,15212,1224,-11615,-809,6149
4436,16148,2344,3324,7220,-4242
-2792,17272,316,14189,22546,-4490
1576,18640,2876,15589,16840,3133
1204,13488,-3392,4434,1212,4436
4144,20936,-2088,-11272,2958,269
2252,10140,5208,-6142,2658,4519
2440,15828,2192,-14058,-12656,-1540
1716,12812,-1268,-10312,-6247,1500
4352,17784,5032,5693,-2382,-7025
-1256,24432,9196,19168,32767,-1327
1788,12620,-1564,9601,4951,8898
3604,13040,-1944,3075,1340,2293
2148,19688,-2644,-13456,2924,3287
2276,17536,4024,-8369,9778,5068
3480,14512,2328,-10677,-5247,3945
1648,11044,-2988,-3458,7016,4283
-12,24000,5208,14233,11375,-6198
376,24100,8984,21100,21275,5210
-680,13412,-2748,11078,7277,4957
4036,17024,-988,-1493,3442,2007
4520,13016,5704,-9062,5032,-1161
1668,15596,-1696,-12175,-17038,-6138
3064,15360,3768,-10018,-10959,-2487
1464,19028,4348,-329,4925,-3967
-632,18504,1788,11038,14400,-2216
1644,14412,2092,10016,13755,7080
396,16044,732,2376,1613,5877
5492,24084,6748,-15309,-26864,206
1224,15136,408,-15264,-26433,-3861
5320,15140,-1660,-8704,-15598,-2317
3796,17172,-3360,-6294,-5936,-8455
3008,17064,4012,3445,13782,-4814
3596,15908,1916,13551,-6030,6001
3028,11436,-2068,688,-4004,5867
3284,27100,576,-13433,-13361,-1203
2312,14548,13232,-8486,-19850,815
2920,12580,-3020,-7367,-15628,1893
4708,14180,-2520,-5215,2299,-3629
3908,26664,3500,7349,15592,-10582
456,17308,5816,14945,19125,722
-692,13112,-2524,9670,-7874,-780
-64,14712,2568,-2743,-2460,5935
160,28020,-3640,-25427,-32768,-4233
-152,19756,6132,-16713,-32768,-5340
6572,15288,8344,-14022,-20735,7085
2364,10252,820,-13107,-14520,-7708
1444,16712,-7612,5143,11612,-20120
536,20400,14880,13550,-17940,6139
2388,12152,-7144,8307,-4146,9890
3996,12800,-1752,-2300,-6194,6798
7052,20388,-2348,-16610,-92,-804
1332,12664,11024,-8789,-16204,-17273
4888,17288,-1304,-6687,-766,791
4960,11636,-1160,1660,-1699,5425
-68,26092,344,10484,29491,-5546
-1840,17488,6532,11919,18995,7572
-1304,14548,-836,9636,20007,6271
2044,17856,684,-75,10777,3883
6436,13532,6008,-6463,348,-4374
3760,16764,3324,-7677,-5492,-6757
2212,14012,2864,-6239,-13551,-5628
5000,18864,528,-1456,-24603,-2744
6620,19048,14228,10164,-7667,-3313
3500,14080,-2368,7238,3478,1620
344,14064,-4520,-2500,-14511,-1973
7320,24544,-524,-6256,-24638,728
5580,14500,5256,-6335,-23332,-459
5672,11404,-2980,-5712,2927,923
4156,18616,5984,1520,-4468,-6332
4920,19136,10428,-1576,-22136,8836
5380,18388,-2868,1992,-7885,1799
1036,11356,-6076,557,17370,-492
-880,22160,-3272,6056,20828,4145
-2920,19124,6032,4123,32767,9248
736,13040,-1884,1513,-7129,2465
2588,12252,3984,-9426,12456,64
5260,19336,5648,-6721,-19277,-11886
1528,18436,8716,-4547,-6165,-3826
1868,10316,-1808,-2344,-7846,-738
1264,18204,2220,4688,5314,-2145
13372,22316,8872,10966,-1121,291
3044,10056,3912,10423,-7809,4131
5276,9944,-120,5483,-3843,-12
3600,16820,-356,-6880,-12446,-4931
-772,22924,-4028,-9614,-16385,-3838
3036,20860,8300,-16030,-18995,12940
-392,10004,-232,-5295,2137,7381
5592,14344,3668,13006,-868,2585
-1200,19912,-2360,11384,32767,-5801
-1056,15904,-1744,11742,4926,3778
-1332,13320,7768,7435,32767,12641
7496,21020,5052,145,6474,-6827
728,13716,3292,-1141,14460,-5252
-4828,19004,4212,712,32767,-3577
-4316,16872,1752,1130,20449,5311
292,23896,9652,11886,-1822,6026
1684,17060,4872,7405,13739,8486
3364,7952,2124,-2709,34,902
5404,17668,1588,-12566,-9182,-6023
1712,23624,8848,-17153,-17439,-1949
3840,14064,3900,-430,7719,2728
-2180,11300,1780,7173,23437,11536
5516,17812,12120,17567,-8795,2683
