ax,ay,az,gx,gy,gz
1568,-10880,12872,-5843,-2328,-2893
2696,-10052,13828,-6035,-7114,-2620
264,-18856,1888,-19477,-10101,-1391
-3596,-12432,-8424,9329,2668,-2433
984,-13308,-4904,14836,2495,-4356
-860,-19620,15044,13009,3399,271
1708,-11840,5876,9808,-904,1165
2108,-9384,20876,7025,-341,2603
2260,-6776,16812,1815,-3792,3516
1692,-8996,18064,-4148,263,-1545
2476,-7264,16408,-3031,-2814,-371
2620,-9312,17072,-10483,-1846,-1841
3556,-10804,9628,-18466,-634,-5821
-292,-17628,-9928,-14558,-8208,9302
-2424,-22100,-8744,2973,1370,4133
3372,-15352,-6252,13966,-599,-5976
584,-15292,10864,13414,4786,-502
1940,-10196,13988,8681,2909,-2618
2136,-7216,17384,4310,1038,3383
1456,-10368,16004,984,-898,1608
1452,-9592,14700,-4265,933,-1077
1312,-12536,16300,-9577,2371,-4021
2148,-11692,12828,-13537,-1994,188
1904,-11724,7616,-15053,-8568,1348
2476,-16504,-1420,-13277,3293,1882
3976,-14860,-8676,-11935,-3222,5573
-3244,-21860,-16372,5987,1205,4506
2716,-16076,1840,15436,5359,-2914
-448,-11152,16048,5251,5087,641
1024,-12388,17472,10111,456,-403
-652,-8236,17416,4249,1754,1324
276,-11216,15560,-1970,1406,-327
84,-10428,13952,-3976,-1017,-1454
1072,-12528,12944,-6790,752,-2164
2352,-11100,15184,-10864,72,-4358
2604,-11916,10412,-15629,-6198,-1426
2528,-15864,-6960,-16926,1108,2272
1324,-15388,-13828,-8195,-7970,5315
264,-22676,-2596,7307,2755,4434
1936,-16804,-4000,13403,9265,-6961
496,-10932,13564,4452,-6344,5275
3344,-10824,12400,7327,7317,118
1952,-10020,14904,1148,388,-1066
3016,-11096,15464,-1906,5993,-5365
1892,-8612,15172,-2537,-3002,-2754
3076,-7628,18376,-2480,-2875,3829
3440,-10448,12172,-10642,-15149,3852
4492,-14268,-9472,-14585,-974,-2979
672,-26024,3332,1820,10806,7515
4840,-16728,-9156,-7913,9364,-5368
3376,-13688,564,-4100,11217,-3644
-3832,-13320,6292,9516,-6867,-766
3544,-13016,16284,714,4419,-2550
1644,-8984,12352,-930,1423,-2514
1508,-11732,13184,-4550,-3416,-137
3312,-10808,15648,-5539,-4357,-4178
4616,-13096,12420,-5395,-7446,248
8836,-10880,6212,-24094,2479,-5453
4728,-14232,-9000,-5755,-16699,3113
2000,-18848,-9952,10548,-2811,4001
1280,-26000,-14112,5911,-6667,5625
624,-8820,1480,1048,9694,-9697
1916,-11268,1440,279,18457,-3980
716,-6044,15244,2913,-1647,-1715
1684,-10792,14732,-3126,-1148,1215
148,-6904,15784,-988,-7099,-931
4280,-10480,17560,-4393,447,-1316
2136,-11628,15708,-21765,-4145,-6246
6560,-21528,-8500,-22610,-8243,5819
3796,-21672,-7952,-3410,-5763,7307
4852,-23832,-10668,6353,-181,7498
2232,-13984,-476,52,9397,-9967
752,-8684,-1720,1552,12725,-870
2528,-12840,6528,-1674,17937,-1223
4696,-14568,5944,-337,33,3446
2376,-3908,16312,1069,-2823,-4102
2240,-8252,14068,-16598,4598,990
3072,-9524,9616,-21160,-16168,-5120
5408,-16708,-10024,-7086,-1147,-47
-1960,-23744,-3872,5921,12050,-289
