ax,ay,az,gx,gy,gz
8152,-10604,14328,-21814,-6652,-4752
8740,-12732,1700,5060,-5392,3315
9772,-12540,848,17712,-13084,8443
7868,-15080,6372,17565,-9601,12390
7480,-14724,4084,15442,-7961,10407
4140,-14260,12172,9206,1491,5851
880,-14584,12368,-16830,3835,-6977
4416,-14344,4964,6938,-1696,1224
428,-13032,20072,-6,11463,-2845
5804,-15884,5008,-21428,-13242,-11366
1408,-18756,-14540,-26376,27061,-6124
9260,-7528,20116,879,-8454,-6296
6796,-12692,4740,14424,10062,8577
5100,-12920,15684,14169,-7277,29523
3300,-18836,12,21512,-28039,16913
4008,-12140,11772,-8477,13406,-6761
6276,-15652,8480,-17178,-168,-16409
5852,-11360,11292,-8007,8415,-6787
5404,-11576,8388,-2919,-798,9335
5276,-29408,1668,-143,-26853,6234
3748,-14288,6812,-8876,22152,-24033
6992,-9972,8880,1539,-16425,11015
8124,-18180,1580,3845,15113,13404
4844,-13408,10688,5824,-1490,5152
1940,-13140,-580,10875,6399,-1816
4080,-13112,23896,-2129,6593,1242
5116,-16480,5392,-15412,-13016,-16648
9572,-11420,72,-14860,-2903,-16927
16088,-13508,11940,-12519,20128,-3987
8072,-16508,2036,9410,-10337,17738
8168,-14992,812,18351,12719,5971
1332,-14156,13200,14326,-19155,24563
4060,-11048,-1168,17795,2045,11382
4088,-17164,15116,-18592,7800,-4776
2660,-14844,9644,-13027,7692,-22110
7668,-13312,6848,-10060,-9244,-7210
5052,-17688,-3832,-21415,29963,-17968
8584,-7616,6828,-3291,-18789,6543
9176,-11256,5016,7996,-842,14889
9644,-15568,-2228,15903,-21567,12608
7704,-16604,712,-7408,15165,-10727
2392,-13628,-1768,-11996,24031,-4613
4384,-16328,14192,4191,-8125,12920
5072,-15736,6380,14198,-6072,9159
3512,-13840,8328,9847,-17578,6049
4660,-12872,7920,3128,-6997,7917
8360,-14452,12112,4461,-3350,2535
5988,-14100,1908,-11181,2368,-5650
5740,-17660,6928,-16866,7757,-14773
6580,-13012,636,-11636,6134,-11494
8664,-17792,14340,-19982,27533,-12575
6404,-16240,4576,7393,-15568,12827
6400,-16068,6844,14846,-6670,12307
1392,-15204,12780,2949,-13069,7053
8496,-17060,-7092,-302,-9753,958
11060,-12584,-1328,-9924,1006,-12737
11296,-10400,16712,-7479,21383,-9441
4712,-15568,2072,7614,-12426,18091
5296,-15376,8472,5978,-557,11515
2780,-15668,2816,14908,-23092,7296
80,-12636,14116,-3209,17681,-3839
7924,-19524,2816,-20331,-4207,-12046
1036,-17808,5424,-17628,18338,-23766
6320,-11704,14288,-15374,12212,-23230
15916,-11584,1788,6386,-21775,11864
10612,-15052,5980,14296,7002,3423
7408,-14816,11984,18521,-3360,15098
9504,-17824,9352,17973,-4557,11795
7596,-13040,14620,-12249,5408,-10103
10580,-14968,9416,-19679,-12251,-15977
12740,-9408,-2268,-14691,4130,-15304
7628,-15056,20784,-9215,21333,-10760
12484,-6608,6676,-5505,1073,10296
12964,-11452,-12488,10256,-16232,953
11492,-7140,12724,-11188,21500,-11206
10800,-7740,5140,7065,-15709,21839
7748,-14676,4360,10009,2539,13132
7624,-15160,14356,10918,-7464,8592
7328,-16476,11364,6899,-14536,13292
5596,-12728,7476,2728,8165,-1420
3312,-15692,9376,-8800,3272,-8293
16324,-16292,3160,-18838,-22215,-20423
4740,-7284,7400,-13043,30178,-27255
13692,-2388,1536,-593,-5430,9302
15000,-12200,9108,7628,-6952,28292
2768,-14720,5744,22492,20202,15417
6472,-13180,15068,-11246,-1554,-7090
4116,-16144,-14344,-20284,1422,-7021
8500,-4480,11308,11140,3345,7766
14176,-14872,-2632,-6781,-16417,4723
8976,-12560,9064,4741,19458,6538
13372,-14768,6204,-3499,-14483,9488
7040,-15660,1188,-225,12669,-8629
4788,-10140,9084,13552,-8260,18584
4712,-17572,1576,19478,-4031,13202
7612,-19268,952,-22181,-13386,-16151
7088,-18744,5264,-9776,24294,-22710
3076,-11632,10836,8916,-8271,21581
7504,-16684,2696,8805,7919,12844
10084,-14484,5272,-14298,-13872,-17088
5844,-11188,11780,-6545,26666,-15328
7220,-13188,2608,4098,-12503,12016
9716,-13460,9072,9580,7262,9479
4904,-15652,11644,4865,-3911,8634
7616,-14272,3524,-11676,1323,3596
5536,-22552,5916,-20242,7331,-20796
4704,-13512,1608,-13317,18750,-17461
11380,-2180,14872,-8467,754,-3380
11024,-10116,7180,-2715,-359,11367
8260,-15568,5736,7954,433,19500
5836,-21076,8680,4994,-16275,14625
10252,-19292,1464,-9133,5968,-18125
9476,-10680,-6728,-11878,8997,-32768
12732,-1552,17852,-5195,-18246,17148
12476,-9636,4408,8559,18321,15467
4960,-13384,11224,12366,-11634,29922
-1188,-18624,11064,13479,-26318,20184
7520,-18880,3000,13841,-15863,1034
4472,-17884,10068,-27495,17857,-11193
9300,-13896,4436,-21551,-20751,-14203
7868,-13300,5056,-11459,16971,-5383
9140,-8512,-324,12784,-6203,7762
9144,-14532,4888,18522,-1343,11256
5692,-20508,15496,21129,-12110,18408
8728,-11192,-140,-6430,55,-12826
6104,-18852,13320,-27909,9082,-20734
10200,-12544,-6384,-32768,-4761,-20239
14888,-5388,13180,-18377,3889,-4117
11072,-3780,156,12530,1806,15204
6680,-23740,-2156,31909,-23494,21093
5376,-15484,2608,26703,9838,464
8332,-8596,2852,-14899,-701,-6373
10668,-20244,5744,-30566,-7610,-23338
3464,-11676,11336,-12692,32767,-22470
8272,-8100,68,7408,-24756,13766
12872,-11780,-1292,18408,-2268,10090
4628,-19408,6352,16093,-4794,17140
3944,-14236,2304,9775,-12137,8373
9964,-18780,1376,-10282,-8860,-8813
9824,-12952,-2124,-19053,9579,-6868
9124,-13916,2544,-1846,2033,118
8336,-12760,2300,14418,-4227,8455
7136,-18320,12400,27495,-3683,18757
2624,-11152,6468,-8454,20048,-12903
3508,-16924,13892,-30760,-6200,-12235
1300,-11944,4684,-4004,32767,-19680
5652,-15144,9100,11683,-28635,16181
4932,-15044,9896,7303,13986,12090
9104,-15992,-3588,-852,-21525,3829
6636,-15784,1364,-14612,9284,-12064
4524,-14052,960,-20154,19726,-5782
8516,-12828,10936,4588,-13599,2060
8580,-16392,-4880,12419,-1428,3074
8124,-11972,6336,401,2786,939
6548,-14620,5288,-5460,8831,504
5124,-18456,3956,-16950,5023,-1908
2604,-13064,4592,720,16393,-9490
8844,-15516,1016,15508,-18168,7979
7480,-13964,9252,1585,8708,884
8684,-19112,9128,7718,-8348,-3425
6892,-12828,18512,-32400,27787,-6119
11032,-11924,544,11867,-3764,8181
9180,-12068,6356,26771,4698,13485
4452,-15316,11224,21068,-20182,10076
7376,-13224,6904,3660,-13217,16815
10460,-12900,5560,-5098,-665,-2926
9484,-14140,3636,-18419,1130,-14086
8944,-12248,6496,-12318,21992,-201
-644,-8408,15276,4945,11899,24736
-1852,-25536,3832,18174,-32768,16130
6920,-12512,6888,4764,-3061,1760
6500,-12828,9704,-4047,5057,4962
4700,-12908,9360,-2067,2423,2101
3572,-14684,10672,-1875,2301,2040
4512,-17332,12544,9656,-12415,5420
6264,-8012,5828,12196,-3325,-7733
4000,-18328,7356,-32768,17854,-4098
4092,-21588,10872,-27335,12025,-23101
4440,-7828,6504,-1396,4017,-1290
2028,-13680,7288,20953,-5358,22446
3248,-22976,5488,22886,-18458,-2174
5128,-15504,7364,-30336,7094,-14632
7060,-15308,5872,-15061,323,-9866
9624,-9172,2488,3037,1995,3344
10260,-13120,-12596,-11928,6169,-1567
8968,-12608,15208,-215,8076,-2999
9996,-13996,2928,4277,-11232,5095
8944,-13304,6792,7294,4705,5668
10608,-13096,6704,2449,-847,2548
10876,-10724,-10504,-19531,-13826,-4556
10068,-11360,11136,-3332,9803,-3775
9332,-13212,780,4248,-1675,7341
7864,-18020,5404,7141,-2532,10399
8316,-16232,5200,-12045,2918,-13562
9628,-12600,7864,-4154,5136,-3477
11280,-13052,844,-582,499,4452
9592,-13712,804,-2894,6380,-2311
10488,-12532,-556,-4763,-5553,846
5936,-13868,-3932,-5719,29379,-6341
9324,-12164,3520,7536,-12023,8276
10192,-13348,4900,17176,1241,6287
4700,-15336,8424,14130,-3509,14095
4804,-15768,4544,5771,-11689,7035
5840,-14920,4004,-9221,7100,-10118
7616,-16180,8080,-24251,-9873,-21195
5168,-15248,4336,-15444,26404,-7634
6828,-10900,7456,9980,-8956,12930
5660,-19608,10028,22009,-14001,22420
9564,-14396,1456,-4951,15409,-2739
8228,-15472,6696,-16066,-7706,-23598
9268,-11096,6128,-10706,9538,-10902
10120,-9112,5644,4888,-6441,12759
13412,-17392,-1948,14802,-2508,14025
8372,-17632,11632,-8573,9522,-10182
9660,-11620,-1412,-17445,-8600,-9462
11064,-11500,-3196,-14663,-581,-4537
12068,-9724,6152,-11302,20747,-4342
10788,-8900,6408,11460,-5492,9925
9780,-14472,5784,26015,-7446,19221
5724,-17592,9096,14064,-8504,16674
5400,-16148,2928,-3982,4991,1043
2968,-18064,13096,-14763,4883,-18018
9880,-13596,-1020,-17381,-5936,-17853
8508,-10388,8896,-15668,19311,-5502
6292,-11424,7084,12754,2340,19742
636,-16880,12892,24251,-15050,31519
3792,-16756,-708,4420,-13566,5306
6328,-15544,7776,-15930,6787,-6358
7888,-16084,3456,-18755,-79,-18338
7768,-15868,308,-20693,11417,-10732
8440,-6692,10272,-5670,8745,3696
5104,-16520,4424,18903,-10030,14083
4012,-19392,-5932,17520,-32768,8753
7664,-15456,1592,1858,613,328
5340,-19252,-2580,-15068,19357,-9978
10116,-14452,3976,-15468,-2745,-18642
10540,-7896,5044,-14693,23278,-3793
10444,-13752,7012,12341,-22246,15560
9824,-13320,-3940,10943,4037,5910
7136,-16428,5664,10553,-6138,11563
7356,-20776,-5876,51,-15181,1105
1932,-15600,5988,-15015,21127,-18736
6116,-9952,3696,267,-18095,9101
8112,-16688,4744,4867,13728,7185
6500,-17584,-932,3933,-7038,-1358
6284,-16208,9692,-10135,7579,-9769
9892,-12596,-10812,-20284,-8877,-6770
2788,-13500,1288,-19092,32767,-10616
9704,-11460,5472,-540,-15219,13484
8656,-14032,5224,-5076,25051,4681
8300,-14116,-6332,-10160,-29861,966
5484,-16532,6048,2879,27811,-5026
10316,-13596,3444,645,1930,1742
10800,-13324,-112,-7882,-8880,-3490
10608,-14624,32,-4508,-8245,-4635
11424,-12508,-1968,-5437,5979,4033
11156,-11228,5292,7620,21755,-2113
4588,-17404,7916,23518,-32768,7869
6032,-16916,5972,20869,-11773,14573
8576,-16780,-1552,13617,-15075,5725
8544,-15628,9268,-3616,1096,5689
7872,-14264,616,-14324,16975,-13410
5476,-15808,10660,-20278,17094,-4559
4832,-12240,12588,17612,-17522,14391
5340,-15468,6576,18520,-11554,10027
5656,-12940,8524,6217,-7519,8372
5984,-17132,6196,-13448,6315,602
9064,-18772,140,-22322,-1447,-22611
3640,-7336,8456,-7496,32767,-17170
9568,-9092,6384,45,-19223,16274
6764,-15892,10920,12424,2346,18167
6860,-19216,-832,17455,-13100,4802
11932,-14244,3188,-22109,-4957,-14024
9924,-11368,1580,-17053,14924,-9578
12300,-8404,3520,-753,-6082,3982
14100,-9288,3628,-1670,21024,7354
10388,-14612,3464,-1611,-12101,6235
11288,-14660,-9284,-11961,-5571,1079
7732,-12136,-5552,-209,9911,3926
9828,-11428,928,-1108,16407,-1730
12020,-8864,-1424,-4524,-24684,-5389
10908,-19124,3196,-1152,-6104,-9922
11728,-7904,-4572,5790,12750,1103
11032,-12336,14924,8595,-11198,18409
8356,-13892,-2908,16042,-4205,8848
5144,-15132,8592,16108,-16014,7333
8160,-16320,7040,10873,-1412,6146
7472,-11616,332,-18632,7349,-3161
7148,-17448,7128,-29436,9510,-13856
3212,-14152,5104,-7832,10848,-5427
6796,-18484,9800,28941,-27556,28284
7824,-10272,436,14515,9932,-4289
7916,-15896,6088,-29476,-10007,-6448
11116,-15720,-10564,-19276,4848,-2210
7616,-7968,11360,20972,6316,12028
8652,-18736,14780,19750,7782,21967
5400,-17388,6196,-32768,2314,-20925
8200,-12104,348,-12570,-451,-7264
8340,-9292,2544,12547,-305,10305
7156,-15384,9140,24801,5175,23298
1000,-19048,-296,14459,-20739,7496
8720,-17828,2028,-32768,4749,-9091
10236,-14792,-4772,-32768,13448,-16141
12008,-5888,4884,2206,-4121,5075
8060,-20896,1560,32767,-14584,22921
8012,-17640,-916,-25415,11847,-13168
6232,-12964,5540,-525,-2718,-78
7388,-17244,-2332,27075,-1337,5967
9428,-14328,9716,4681,-12285,5367
7272,-14272,8736,-2554,7449,4186
3556,-17684,2304,236,-9670,2826
4744,-14548,10428,-469,-7911,2036
-2944,-14608,8468,7558,-1289,14724
1520,-22972,2780,13323,-31199,14084
-1648,-26468,3124,-25533,32767,-12796
-820,-13280,1744,-13808,4537,-15386
-2088,-21904,25056,17028,24299,-6733
1244,-17748,268,12480,-23132,5533
5412,-14996,6272,12196,-22268,9992
6352,-16336,-644,-17039,25003,-2316
4512,-20304,6320,-15236,7200,-5205
3808,-17916,10200,9437,-14989,10587
4808,-15328,6464,16817,-5480,5273
6176,-13952,1372,-5551,-7118,-1875
-1256,-17976,2376,-10118,32767,-4390
692,-16480,12868,8951,-28872,8728
3876,-14132,8276,11196,9521,524
2600,-11024,9168,14320,-19657,12106
7756,-18116,5868,-913,-305,6505
3144,-19420,10560,-20490,18230,-15588
1648,-15736,3156,-11072,10646,-15864
7712,-10364,12168,-1202,-8505,4464
8564,-15908,-7544,-3980,8332,-6105
7916,-13576,11512,9048,-14976,5595
8004,-13848,4100,17258,-4422,8290
8284,-16020,1128,2431,-278,4756
6808,-16892,8384,-11117,10876,-7399
8512,-15156,5352,-18629,13673,-8593
6044,-16676,17208,6300,-25022,4513
7660,-15596,2948,9439,6622,-229
11196,-6376,3216,11162,-10868,6336
5860,-14556,5412,-15237,13861,864
160,-14480,2912,7625,19159,1046
4244,-17672,3432,6661,-4839,3136
3840,-14812,6548,13804,-3221,3749
5172,-11120,7480,9760,-315,19469
980,-18896,4224,-10685,8897,-4154
2108,-16512,6760,-14337,-2740,-21332
-1732,-12916,10924,-5264,17993,-19674
6100,-15976,8244,7184,-17335,15660
2252,-16200,7248,21613,1360,20857
576,-15944,2720,20981,-23667,5032
2828,-15864,10516,-23365,19501,-6392
1904,-16252,11840,-22848,-197,-20877
5464,-13292,508,-12668,-4838,-1867
4536,-16956,4816,-2091,4956,2176
4396,-19160,400,17956,-8865,4497
3004,-15048,8736,25410,-4655,7505
3656,-9840,3072,10418,-2434,5957
-200,-20256,13092,-25813,24547,-13439
2220,-16960,8496,-19725,-553,-11225
2532,-14984,1592,-10163,8064,-6259
3292,-14144,1936,4439,-2649,7848
912,-15392,7620,18617,6081,9458
2500,-15572,11752,13233,-20678,12027
4408,-14888,6256,-7462,7370,-2040
2212,-16456,7284,-8720,11784,-13007
2152,-15560,3988,-13682,12974,-16704
6904,-13984,2092,-13153,-2653,-6715
9092,-15548,9244,-3742,6549,1335
5500,-13828,824,15676,-5115,3192
2808,-17492,11536,20882,-17471,17741
2992,-15648,2984,8736,-9634,11747
14664,-9916,6740,-5517,7363,-711
6656,-16232,7220,-17077,7238,-15981
3812,-18904,-4192,-25048,18023,-16523
9828,-11852,24788,-5802,-15343,4015
