ax,ay,az,gx,gy,gz
76,8708,13648,3105,8179,6220
16608,20324,-632,-18874,3278,-15454
2572,17844,-4300,-15198,-20145,66
1812,2404,-8784,2772,6409,-4775
2192,32767,3760,17749,9800,1957
2168,9136,7948,2781,-4674,5673
3580,28772,4360,-12174,-9017,-14021
1300,20820,2892,-14930,-17818,4366
64,6024,-6620,-3156,-10482,-4160
13376,23280,9264,8645,-2384,-5687
4948,15796,596,1320,-14141,6496
-5228,3320,8348,-7699,-22113,11732
9508,30720,-5340,-24204,-22229,-11571
-208,14844,-4096,-16282,-26206,1846
4680,22960,-3208,4108,-2800,-5948
4804,18452,-68,5549,3441,5187
748,2972,11816,1302,-12818,4958
13756,27300,9720,-14826,-1761,-820
2504,12888,-12700,-13113,-16412,2220
412,11852,-4840,12790,7660,1629
3412,27468,6744,8911,15251,1595
660,7468,16172,4220,4658,10544
11308,19876,-1356,-9431,3396,-16544
4756,19856,10452,-14316,-5331,-1966
2516,4336,-12236,-898,-3171,-12813
9268,31476,5316,10228,13637,2507
-3248,11368,5456,5908,9540,10583
1052,23144,-1544,-8510,-12271,-18947
4156,23832,6796,-23085,-11123,3753
2940,2860,-14872,3298,4751,-4986
5684,32767,5168,21182,-2456,1101
480,11096,9360,1494,9276,8630
1288,5844,4104,-7297,-12771,-5251
4788,26636,8504,-17664,-22467,6877
-1220,5312,-6812,-10101,-14693,-3516
10404,30396,1404,13618,-6827,-6771
9096,16564,3764,1439,-3579,6630
-3280,2796,10592,-3060,-19400,7516
8480,29004,-8080,-22287,-27358,-11695
88,13224,-1212,-17708,-19625,545
3940,19472,-8080,-8391,-15640,-11729
3616,27820,2020,13041,10003,4599
464,16324,1868,5439,9739,5296
-356,7272,9472,-6828,-26828,-3892
6772,29780,5884,-21536,-15948,4369
4380,2624,-8644,-3007,5696,-10476
684,32767,9576,32767,10475,5023
3548,16732,11712,2891,12403,5340
-380,388,1072,-7854,-15032,3528
5224,24872,12576,-16305,-15437,5180
2084,1836,-12824,-5579,-1718,-11171
1896,32767,9748,22468,18097,3928
476,11308,9332,3029,9711,9419
-1116,13364,-3448,-17097,-5317,-15368
3516,18636,6296,-18104,-14246,692
2736,808,-12400,2240,4702,-7653
4880,32767,6724,19464,2063,392
976,10924,12648,2286,-1633,10447
1400,25124,1924,-13782,-1943,-20789
2232,20028,3216,-16681,-12747,4747
-1108,2120,-9780,-3111,-6124,-11368
12296,30728,15140,19039,2706,-6799
944,9664,5756,-1697,-12432,14792
-5300,16776,3964,-13225,-30369,-5385
12080,23876,-1224,-13671,-13001,-1049
896,12844,6020,-12513,-18292,-22
3544,10036,-8944,-4638,-12979,-8674
6748,25756,-456,9835,2760,2899
4460,16864,4900,2534,6167,-23
-3040,5724,3404,-12125,-16126,5985
8412,28632,12272,-20699,-19401,-1195
6868,4480,-12924,546,3046,-5852
-3876,32767,4768,25365,19766,3293
4968,19304,200,534,14186,2351
2016,3596,5444,-1218,-12101,-65
10332,25880,12528,-12433,-1219,-4332
3012,13644,-1168,-8539,-7114,-4871
3084,32767,2180,24481,21909,-5162
5936,19208,232,3901,3192,5163
-5872,-2524,10604,-2061,-14911,3941
9568,32767,12148,-21026,-11458,-3216
1308,2128,-13612,-8648,-6796,-7682
2140,32767,9144,32767,18256,3114
5736,16880,5452,4139,13123,6846
-4728,-2628,9188,-11322,-13263,-2980
7516,32767,10780,-19901,-23430,6615
-1100,4388,-6772,-9795,-17586,-4420
11084,32767,21592,21736,-9921,-6050
11536,14824,6316,-1705,-4132,11873
-10132,1872,10000,-12279,-26185,-4661
9128,32767,-6264,-22454,-25173,-10737
1656,12984,-6596,-12462,-19940,-5646
5632,32416,3044,20529,-1191,-134
9012,18060,4000,2518,7533,10124
-3576,188,6504,-7059,-16345,-6739
6332,26172,2360,-14500,-10411,1272
3884,4128,-10180,-3886,-4495,-6701
9080,32767,11200,17110,7836,-1410
2444,16124,4860,5467,13188,6928
-4220,6008,2936,-5895,-4984,-6128
1520,22848,9984,-14089,-17229,5985
-1084,-2576,-9268,-5315,-1662,-4857
7968,32767,7548,17579,11250,-4199
1780,14084,3300,-3654,13934,8257
-5172,-1356,7388,-9440,-7036,-8759
4484,27308,8304,-18194,-12205,3030
1900,4812,-11024,-5704,-4434,-8555
6584,32767,2076,32767,15669,5203
4056,12900,796,2305,5196,10099
-1772,-3572,5692,-7612,-17216,-746
8572,29616,4808,-12754,-13218,-4738
2332,9832,-5992,-11035,-20638,1089
4068,23744,15092,16029,7811,-5320
6060,21036,2380,4737,-19533,2169
-3112,3900,10300,-2004,-26076,12115
10988,28940,-1324,-21987,-26208,-16261
464,9796,-2788,-11540,-16889,-1990
4476,21668,1180,-9957,-28858,-1694
6368,14528,-604,3876,899,-3699
3952,25104,-3500,12257,-761,7736
3712,14856,9416,-1381,-452,83
-4460,10756,-500,-14129,-4327,-5551
4420,19596,-156,-10345,-13033,6244
1544,1088,-8408,3036,-596,-6082
1732,28088,-812,13594,26295,-2005
2248,14640,9140,2198,9779,3505
500,264,2424,-12612,-16796,6174
9328,27512,6848,-15357,-18546,-715
2312,7784,-7068,-7,-4241,-13853
3832,32767,9144,32767,23609,2428
4144,14220,4572,3136,12962,3737
-5856,-1524,7876,-11230,-15975,1553
6280,32767,6024,-17650,-22663,5479
728,1692,-10996,-7034,-5843,-7016
4404,32767,12404,30234,13859,3342
7412,16100,4960,2461,13273,4450
-5576,-2596,10260,-6890,-13646,-296
12608,32196,9652,-17853,-13451,2044
-1752,7772,-1812,-14131,-16552,-2980
7172,22936,8268,16448,-2656,-8132
9976,24436,2092,8719,-5061,2735
-8436,3308,15680,-2026,-18290,8626
8536,32767,-476,-23940,-22991,-8072
140,20256,316,-17291,-27811,-628
-52,5740,-7748,-4457,-534,-10559
4232,32767,-3412,21912,-2464,100
1304,12308,8904,-3671,-4354,7861
5392,23848,-164,-13244,-19059,-13655
-696,20184,-3668,-16016,-17814,3463
3772,-260,-15980,5441,5517,-6294
3880,32767,5504,18071,13708,2589
-1672,7660,13780,-758,3156,8571
936,25440,1160,-10515,-9181,-11850
1428,21404,0,-18002,-13591,9775
-784,-1228,-17544,5490,5268,-7324
1856,32767,9888,16073,14330,-6199
952,12100,9820,-2538,9438,6121
5900,23308,2360,-16985,-9164,-13721
4028,17828,-3820,-14489,-12634,3438
712,260,-9736,551,-6935,-6359
5784,30936,-132,20204,13868,-2456
2448,13504,3508,-598,7983,4569
-1740,12360,9280,-11510,-14727,-5246
8404,22056,6112,-17596,-5715,5718
-576,3764,-6648,-8295,-14583,-2251
7416,27772,13404,19375,-3914,-8156
12724,21384,2808,2784,-5829,7260
-4608,3144,7852,-7893,-18181,11071
10768,25264,3584,-32768,-29598,-5275
4596,17672,-1140,-23850,-18069,-2277
-136,4148,-11672,-6230,-3326,-9668
8492,32767,-3352,18847,-2944,-2103
-788,12960,14092,-3322,1587,4981
552,18888,-5024,-14954,-18418,-10441
5600,21720,-1200,-16141,-15228,6559
2808,1684,-11000,1581,7805,-4715
-232,32767,4968,29072,15734,-251
1360,13264,7040,1035,15539,5097
2376,1852,4284,-6818,-10901,-892
8420,24976,8040,-13798,-798,2423
2144,5684,-7928,-10154,-13624,-6961
4392,32767,2068,32767,31786,-251
7572,17400,2832,3409,10736,4523
-5716,-1760,10112,-6570,-12122,1369
14032,32767,12028,-20339,-14427,1820
704,7464,-8076,-13833,-5802,-7596
4148,32767,488,32767,19670,-929
8664,21192,5124,11540,12999,4015
-6784,-2232,14672,-4256,-12509,62
11540,32767,19708,-21655,-6485,-878
-3496,11072,-9360,-15686,-22698,-1743
-4000,15228,-4392,18156,16645,-5134
12888,29684,-248,11810,-10140,-648
-8260,-440,10696,-8487,-17862,15598
10072,32767,-5692,-13456,-30869,-12608
-380,21624,1524,-20725,-22100,3485
-1772,2292,-8700,-3868,-8017,-10080
8716,32767,-2120,19313,-6153,138
2328,13632,6208,2467,339,6983
-5176,5684,10564,-9442,-17344,-1838
5484,31668,-1096,-21190,-26642,7036
1840,3140,-7852,1494,2035,-7438
2248,32767,9480,30183,18713,3796
5840,15292,5608,5519,9513,6592
-1796,-776,8852,-3811,-7229,-1777
15020,32767,16464,-16948,-7710,-535
-560,5364,-14404,-14381,-6728,-5586
-696,32767,3428,30183,24524,1786
3868,16360,6816,6960,14362,7307
-4344,3432,15228,-11142,-8553,-3500
8700,29128,5372,-19044,-22935,3428
1208,568,-12212,-6278,-2207,-13284
7960,32767,6108,27799,7059,1760
6588,14172,7864,2146,9170,6425
-3552,-380,7468,-11620,-12837,1550
10940,32620,8976,-14253,-18040,4708
-1068,6768,-4956,-10732,-12620,-4969
-1524,13036,6604,16545,9473,-3123
8624,29164,-1568,12016,-16954,2860
-8316,1044,10936,-1961,-21741,15284
13316,29392,-4240,-23514,-23889,-7337
-3720,10936,-7044,-16461,-21705,6783
2808,18504,3220,-10699,-19008,845
6824,28748,-6628,6320,-6259,-12874
4792,27800,4076,15803,-4356,11519
-704,8204,10196,-6079,2663,1221
3224,28256,3484,-10881,-25282,-8787
2508,20456,-7180,-17398,-10982,5403
880,780,-10428,12108,6486,-3612
1532,32767,6296,16171,15420,-1550
-4712,4292,11312,383,12964,11987
11320,24852,-240,-12046,-4296,-11403
1184,17988,-156,-13912,-8464,-1092
-360,-3276,-17172,2333,4926,-4579
9720,32767,5808,15002,3331,1247
-5800,-1168,17348,359,-3012,13359
17004,32767,15608,-26951,8420,-2869
