ax,ay,az,gx,gy,gz
9120,-12208.0,2520,-11871,-3772.0,-19000.0
9928,-10076.0,-1868,-5908,1058.0,-171.0
9284,-11572.0,352,7143,4317.0,10462.0
7476,-17476.0,6604,17113,-4307.0,21701.0
3844,-18392.0,10024,22984,-16242.0,15446.0
3964,-12232.0,8204,5204,-1857.0,2609.0
2932,-19080.0,12012,-15957,7755.0,-28296.0
9104,-10604.0,-92,-11490,-9640.0,-10974.0
10464,-9592.0,-3188,-649,5249.0,812.0
9968,-13636.0,10135,339,,0.0
4636,-17288.0,13004,15434,-8343.0,12513.0
3272,-11216.0,9720,-8399,10049.0,-2663.0
4472,-15928.0,8892,-18012,12254.0,-16864.0
5344,-16164.0,11120,-9096,2135.0,-26210.0
10940,-9620.0,384,-224,1076.0,4316.0
10840,-11096.0,4188,10545,4895.0,15252.0
4720,-14632.0,11832,18397,-5951.0,22716.0
4028,-11956.0,9688,-9848,5755.0,-4752.0
2424,-18224.0,9688,-21782,17824.0,-17867.0
5872,-13664.0,8560,-10896,-8850.0,-23578.0
10280,-10296.0,592,4149,2418.0,5470.0
10152,-12652.0,1652,16189,-4600.0,23018.0
1756,-17148.0,13852,16073,-12623.0,24354.0
3492,-14344.0,5292,7524,-4732.0,2996.0
2768,-16548.0,7444,-17164,20047.0,-9568.0
4432,-18360.0,9628,-13950,1739.0,-22934.0
7664,-13612.0,-216,-13743,-4334.0,-11135.0
8676,-11368.0,-2332,-235,1111.0,871.0
6980,-15152.0,2580,13656,420.0,12830.0
4636,-15460.0,6616,20253,-7107.0,19474.0
3720,-17204.0,8980,12090,-21891.0,14893.0
5384,-13448.0,5032,-5760,169.0,573.0
4376,-17720.0,5176,-17186,20145.0,-12129.0
4988,-14816.0,9300,-14114,3993.0,-19465.0
9484,-10452.0,-1904,-4891,9297.0,1969.0
5984,-14408.0,1360,7626,5721.0,8459.0
6380,-15628.0,8128,19276,-9454.0,17215.0
4840,-15328.0,9716,17506,-5721.0,6657.0
4744,-12220.0,9812,-5160,6230.0,-507.0
3396,-16328.0,10056,-18988,16320.0,-13667.0
6404,-13568.0,8856,-13545,-3526.0,-23689.0
10040,-11932.0,-2776,-9435,-4086.0,-7269.0
9840,-10172.0,-924,2719,3421.0,3098.0
11256,-14976.0,4124,11925,-1878.0,15407.0
6296,-15620.0,7012,19410,-5929.0,15176.0
4692,-16460.0,9060,12245,-7453.0,4218.0
6024,-12400.0,8412,-12396,10392.0,-7124.0
9236,-12208.0,2468,-11394,-11614.0,-14581.0
11272,-9172.0,2724,-4152,5154.0,-2760.0
10232,-11216.0,1672,4878,2462.0,7226.0
6976,-13176.0,7208,13068,-1397.0,19686.0
5204,-17796.0,10348,15767,-13007.0,18911.0
1032,-16248.0,10816,-13879,13430.0,-10619.0
3060,-16532.0,10220,-13522,341.0,-23494.0
9680,-11276.0,1576,-1339,-482.0,1873.0
8336,-13664.0,2340,10630,-1211.0,12559.0
-1467,,16621,406,,5.0
2928,-14560.0,10400,12245,-12556.0,9712.0
3372,-13344.0,9764,-8818,7820.0,-5194.0
6268,-13304.0,6080,-10784,-13500.0,-14118.0
9044,-13736.0,-1260,-7756,1033.0,-3903.0
8068,-12468.0,-792,5363,1975.0,5919.0
7056,-16152.0,5988,13404,-4003.0,17404.0
3356,-17168.0,8076,17232,-12716.0,13692.0
3484,-13572.0,8468,2638,1169.0,1823.0
2952,-15296.0,8024,-14933,12992.0,-8756.0
2184,-18168.0,9600,-13138,9483.0,-19870.0
6140,-13216.0,328,-11183,-7706.0,-8695.0
8348,-13580.0,-784,-1150,2471.0,2785.0
4352,-16012.0,2848,8849,5966.0,7895.0
1420,-19348.0,6976,19057,-20842.0,15747.0
4364,-13052.0,6892,-6334,3086.0,668.0
3532,-17952.0,6732,-15490,15368.0,-10598.0
4404,-14964.0,6688,-13811,1408.0,-15608.0
6928,-14028.0,-676,-5629,-3823.0,-3682.0
3520,-15596.0,6144,12409,1368.0,10214.0
2636,-15128.0,6548,17355,-18043.0,10202.0
3464,-13016.0,9676,4016,-1636.0,5949.0
3868,-16292.0,5304,-13095,13953.0,-7050.0
7480,-14128.0,-732,-3383,-6557.0,5235.0
6244,-17244.0,8024,15852,-9038.0,17182.0
4108,-15108.0,7536,19541,-9751.0,7710.0
4980,-13292.0,9048,-874,7712.0,1304.0
4816,-14036.0,7768,-17253,10421.0,-5769.0
1716,-18640.0,8496,-16859,15951.0,-22924.0
7484,-14128.0,-736,-12954,-8775.0,-12158.0
9540,-10944.0,-2008,-2787,5123.0,-1424.0
8336,-13492.0,-408,8027,966.0,8278.0
4780,-16968.0,7296,18505,-13549.0,19670.0
4724,-16960.0,10120,16391,-12607.0,11818.0
4856,-12392.0,6120,-655,1190.0,2050.0
3860,-17328.0,6584,-17417,14234.0,-9155.0
5196,-15812.0,7820,-15317,12616.0,-20988.0
8428,-13032.0,144,218,2995.0,5566.0
4308,-15080.0,10720,9987,-11886.0,9461.0
3860,-12492.0,9496,-6191,5327.0,295.0
3244,-15688.0,8684,-14295,12613.0,-10602.0
4128,-16020.0,8736,-11641,3488.0,-16769.0
6684,-15340.0,1952,-9914,-2320.0,-8133.0
8424,-17828.0,9448,11226,-6999.0,15279.0
5076,-14472.0,5872,20203,-11734.0,12109.0
4612,-13744.0,7076,8137,-2765.0,4657.0
4820,-14356.0,8680,-13111,10337.0,-4386.0
1952,-17868.0,9672,-17799,18681.0,-19627.0
7488,-14632.0,-1584,-4796,4611.0,-638.0
6672,-14556.0,752,9754,752.0,7154.0
4264,-15204.0,9016,17387,-8165.0,19238.0
3580,-17504.0,7204,-18326,16129.0,-12880.0
5476,-14756.0,7608,-14985,-1375.0,-18274.0
6876,-13864.0,-2904,-8261,-1546.0,-3373.0
4044,-15692.0,1532,14428,3097.0,8550.0
4628,-13352.0,8648,5999,-3885.0,5831.0
4276,-15232.0,7164,-14993,11714.0,-5534.0
7544,-12144.0,3868,-13025,-5546.0,-18032.0
10244,-11188.0,-6818,138,,5.0
10172,-11056.0,52,4644,3876.0,6310.0
8612,-14252.0,5024,15620,-4728.0,21714.0
3320,-15896.0,10428,20433,-10447.0,17977.0
4160,-14544.0,6172,9247,-12633.0,10521.0
4796,-14984.0,7444,-14041,10978.0,-1215.0
2024,-19196.0,7524,-18632,16113.0,-19240.0
6388,-14108.0,1764,-14117,-5509.0,-13131.0
8424,-13704.0,-1936,5850,1801.0,5655.0
6340,-16156.0,3832,16741,372.0,12243.0
2028,-16812.0,7576,19331,-11573.0,11814.0
4892,-14828.0,8384,4821,-3987.0,7409.0
-1454,,-11535,1036,,5.0
1012,-18476.0,8724,-13891,17342.0,-16842.0
7100,-14396.0,356,-5055,-241.0,-866.0
6844,-13300.0,4,6703,6491.0,5729.0
4320,-14624.0,4272,21209,-9958.0,7556.0
3668,-12920.0,7388,-640,1993.0,2876.0
1996,-17096.0,10168,-15747,10890.0,-25224.0
6436,-13956.0,-1204,-10664,-10125.0,-6551.0
8592,-12496.0,-4188,979,5321.0,-379.0
7296,-12648.0,172,13065,2834.0,11922.0
2920,-16932.0,4396,19473,-12347.0,16896.0
3068,-16376.0,9600,11428,-12505.0,9241.0
3280,-14448.0,8168,-10236,6978.0,-2867.0
2124,-18416.0,7372,-17126,16799.0,-17429.0
5516,-13188.0,4104,-13286,-3506.0,-16896.0
7920,-12272.0,-484,5104,6647.0,4940.0
3036,-15920.0,3460,20543,-8344.0,8221.0
3748,-12564.0,10916,7005,-7638.0,5662.0
4472,-14756.0,9052,-9737,11538.0,-4443.0
