ax,ay,az,gx,gy,gz
-2012,-11060,7312,10245,499.0,-232.0
-1176,-14408,6088,18027,-22239.0,6831.0
10092,-17648,-9092,1287,-10164.0,7975.0
7592,-26548,10292,-10782,-10011.0,-19470.0
704,-9672,-80,10324,4763.0,2662.0
5068,-20024,12080,25126,-22659.0,20279.0
2508,-15348,-2088,-6320,20831.0,-1090.0
2300,-7284,-3792,-19329,16214.0,-7280.0
2160,-25696,11944,878,5472.0,1328.0
-2168,-8856,6348,17615,-8383.0,4718.0
2476,-14240,5448,-17651,25158.0,-3069.0
2456,-14884,4488,16012,-5233.0,9089.0
-284,-13824,6100,19749,-12630.0,5040.0
14976,-25492,1128,-1587,-9997.0,9671.0
2008,-8896,5268,-24866,16269.0,-9837.0
5948,-30940,-8512,-8575,8186.0,-6472.0
-1612,-7484,9072,22726,428.0,6634.0
5192,-14672,9732,15052,-26455.0,11625.0
4576,-17296,-2120,-13291,32767.0,-370.0
900,-9980,-2152,-30191,11995.0,-9001.0
7104,-18172,2292,4246,-768.0,-3999.0
-932,-7744,6052,20499,-1349.0,7878.0
2360,-6620,3056,-16108,18302.0,-744.0
3060,-11232,7232,9090,-395.0,3213.0
-964,-14420,5928,28715,-16425.0,15178.0
13280,-22256,-7932,2695,-3408.0,3017.0
-11268,-32768,10340,-8433,28749.0,-16541.0
5904,-13976,-3024,293,19780.0,1033.0
2544,-8520,-1160,-20488,-537.0,-6109.0
-932,-2636,-2940,16851,-16602.0,-3174.0
13144,-27028,6376,14032,-10894.0,10433.0
2300,-8368,-1476,-13388,12150.0,-1083.0
-4468,-32768,392,-22314,23782.0,-10465.0
-800,-8112,460,14954,-16534.0,6563.0
9860,-23060,-5920,3766,771.0,13268.0
2576,-9092,-1292,-17917,3992.0,-4805.0
-2704,-30160,15376,1026,24041.0,-13954.0
7392,-15056,8936,9065,-9115.0,3427.0
6936,-16652,-1772,-12823,24155.0,-2607.0
1028,-8680,-380,-18755,9510.0,-7506.0
5588,-22408,8864,5482,2510.0,2605.0
288,-3940,-3736,19887,-14432.0,2723.0
7988,-19528,13716,6560,-663.0,-652.0
828,-7660,-7748,-19233,21525.0,6102.0
9324,-25812,16072,-1937,-8321.0,-8720.0
1692,-11000,-1604,14306,-6282.0,8132.0
8340,-12112,5796,16819,-20371.0,5735.0
5444,-14068,7520,-6358,23764.0,-1150.0
6596,-25752,16004,-6319,11698.0,-6654.0
-3204,-6624,1760,13145,-6910.0,1719.0
10448,-30512,9504,11719,-26502.0,4863.0
2852,-12456,3928,-18045,27025.0,-2151.0
116,-25132,-36,-18525,10795.0,-10655.0
4120,-10508,5276,10084,-3237.0,9172.0
736,-20920,-9820,-2476,5457.0,725.0
3008,-9300,2676,-19969,4036.0,-3201.0
3520,-32768,11128,-5229,20561.0,-10799.0
-3388,-10004,3660,17808,-25777.0,4646.0
13344,-21008,3992,11184,-17352.0,-1593.0
4600,-15184,3700,-14834,26676.0,1233.0
-2672,-5888,-132,-17777,15967.0,-12846.0
8116,-18120,2544,9920,-7484.0,8400.0
-2212,-9004,4012,15821,-9634.0,8208.0
1032,-7400,3776,-17184,11494.0,-6137.0
3052,-31728,2228,-7683,4845.0,-16155.0
-1416,-9416,5564,14150,-1567.0,10893.0
4996,-15512,6772,13448,-26016.0,8581.0
5476,-16392,-720,-5901,25262.0,-3652.0
3604,-4728,76,-17104,7687.0,-7072.0
3768,-22736,9760,6485,2304.0,7548.0
-1628,-9260,-268,17088,-22304.0,6117.0
14920,-20272,2068,15641,-11011.0,2008.0
152,-7852,-500,-22193,23866.0,1177.0
12688,-25528,5788,-15050,-2520.0,-19232.0
528,-10376,1420,24163,-6559.0,625.0
6940,-14952,11132,21125,-28810.0,-3298.0
5700,-11824,-11780,-5215,30391.0,2244.0
1132,-8416,3640,-20792,14848.0,-5958.0
4348,-29784,8536,-9131,7047.0,1374.0
-1736,-7832,6284,190,,3.0
6464,-6136,-1968,-2733,7850.0,7689.0
-164,-15168,2852,-29217,25014.0,-165.0
4612,-25192,11284,-9627,158.0,-7374.0
-2320,-6152,4084,12500,-2595.0,211.0
15988,-28568,13532,32565,-27264.0,2700.0
4052,-5180,-292,-4230,6219.0,2154.0
5372,-20164,2680,-5975,-22791.0,6477.0
-1588,-9176,8332,5771,-115.0,-1233.0
11116,-26956,6856,19959,-21450.0,3300.0
3172,-7296,-2600,-5448,1687.0,3574.0
-2680,-22992,6000,-23910,26873.0,-7348.0
2844,-16492,5024,-1643,5828.0,-1906.0
10168,-26432,-648,12997,-8741.0,4084.0
1480,-8988,4000,-20857,4020.0,-4501.0
3308,-32100,-2928,-13627,15932.0,-16091.0
1012,-10248,4932,15977,-2752.0,8412.0
4952,-10292,4064,15327,-26812.0,6007.0
4780,-16776,4804,-2678,26878.0,1046.0
4416,-7764,-6852,-16497,3293.0,-3009.0
216,-32768,20900,-9152,21101.0,-14248.0
7496,-18744,4840,16251,-21227.0,3474.0
2772,-12488,-1924,-2947,18985.0,1701.0
796,-20980,2288,-17788,5103.0,-5170.0
5828,-19524,7108,3094,2412.0,-832.0
16600,-16416,-3252,6399,-24414.0,3991.0
1252,-11292,4812,-17656,21369.0,-108.0
-2148,-30128,1396,-9734,14828.0,-9357.0
2316,-11248,3924,18259,-12616.0,9428.0
3832,-10688,9960,16130,-7733.0,3790.0
10732,-19356,-1752,-13117,-2713.0,6158.0
3716,-9448,-2864,-20771,14429.0,-2103.0
-2204,-32768,13288,-4088,12278.0,-12789.0
-1944,-8956,3728,16464,-11501.0,-1675.0
10576,-21040,7660,2214,-11529.0,5005.0
4172,-9768,-1256,-17353,10117.0,2370.0
-228,-28440,9384,-12947,17581.0,-15463.0
-180,-14140,5292,9900,-14146.0,8324.0
5384,-9088,940,12303,-14763.0,2198.0
1012,-8852,-180,-15273,20642.0,-1654.0
5604,-28256,19156,-6500,21434.0,-13613.0
684,-13560,-316,12633,-20898.0,3902.0
10468,-15328,15552,10939,-9068.0,7060.0
5748,-10428,-1884,739,20808.0,3016.0
2680,-7916,-3448,-17230,4716.0,-2081.0
4612,-27516,17488,-6033,20582.0,-3563.0
-2588,-6860,2856,12146,-9164.0,1794.0
2260,-9344,3388,-11118,13199.0,-3443.0
-4588,-19344,3248,-14693,27284.0,-6308.0
4516,-20160,5392,6154,-16052.0,5964.0
13192,-20112,-540,1043,-23475.0,4726.0
1296,-13344,252,10910,-10770.0,7156.0
2120,-7704,4232,12566,-8165.0,-2868.0
7996,-21680,3800,8771,-10473.0,-1850.0
3252,-5948,-6404,-14674,20325.0,3957.0
12380,-23004,5236,13850,-14796.0,-1670.0
3704,-3592,-2660,-6297,3562.0,5938.0
736,-32768,8724,-23856,25048.0,-14571.0
292,-11820,4556,830,-3839.0,
3428,-11744,4200,19658,-19079.0,-212.0
160,-9128,776,-23230,25810.0,1647.0
3804,-32156,4804,-16926,9003.0,-15592.0
-716,-10164,8616,10628,4178.0,1644.0
7916,-18676,10144,22025,-16007.0,2237.0
10404,-12576,-660,8632,-7027.0,4349.0
952,-7564,-2880,-23867,24007.0,1530.0
1940,-6408,-892,2458,8431.0,-2687.0
11176,-18488,6876,25644,-28366.0,8424.0
8856,-14876,2928,7211,7875.0,798.0
-3916,-10744,3384,-23772,28994.0,-5918.0
9036,-27800,10704,-13493,-852.0,9.0
-692,-10680,6120,15587,-1048.0,5331.0
7904,-21008,9616,23694,-24904.0,781.0
6944,-13828,-3292,-6674,18272.0,5752.0
216,-7800,3228,-22725,17167.0,-8006.0
5468,-32768,11364,23042,-32768.0,9268.0
5008,-10248,356,-13537,25774.0,1762.0
2992,-18480,6192,-32277,12048.0,-16761.0
772,-10088,8184,19403,-8507.0,15488.0
17324,-26972,-7112,9835,-25078.0,-837.0
-1784,-6480,1576,-20516,31182.0,4675.0
-1536,-28100,8188,-3426,3735.0,-5018.0
-388,-13324,8156,18232,-9177.0,10561.0
1076,-6600,-3488,-13387,23531.0,-1925.0
-10676,-32768,17176,-24406,23522.0,-25102.0
-752,-8808,11760,16492,-11746.0,6504.0
12844,-22140,-7512,10625,-15427.0,5097.0
3256,-28736,7184,-14241,8727.0,-19113.0
-1336,-11480,4848,15205,1494.0,1379.0
1852,-13860,13424,21168,-24092.0,12642.0
9956,-16504,-2460,-1815,7056.0,4408.0
2448,-8452,-704,-21167,16588.0,-2760.0
-2564,-10944,1512,11156,-59.0,-1211.0
8900,-16284,-584,1151,588.0,3257.0
1584,-9528,3768,-27682,21731.0,1762.0
-596,-7604,4980,12807,-8265.0,-35.0
8752,-11524,-5508,-4760,12374.0,14604.0
-2796,-9276,664,-17534,26085.0,-1039.0
5400,-25220,7020,-5239,-6364.0,2566.0
-5708,-10484,7616,15590,-992.0,-2522.0
11448,-32768,8560,18878,-31565.0,-960.0
2768,-9600,4884,-14497,20835.0,1969.0
4672,-14336,-900,-18286,7251.0,-5943.0
10224,-14624,4228,3814,-10003.0,2141.0
412,-20060,148,17604,-8021.0,4056.0
