ax,ay,az,gx,gy,gz
508,-13028,-2552,-3851,-1646,-1756
2596,-15324,-408,-4349,7806,4408
4196,-14620,912,-1752,-3118,434
2532,-15820,-4916,-766,1983,892
-592,-16420,-1780,2822,-3236,151
-1144,-18036,-2280,2406,-12270,-4339
1828,-14648,1784,2013,-3258,-272
1356,-15564,-484,-957,4902,3022
488,-19860,2172,-4234,7363,-801
-2184,-12656,-6044,-5200,5727,-1130
3328,-16000,-584,-356,6027,3261
4564,-14964,2456,-2358,6007,-122
3088,-15156,-4520,-3041,4881,2716
1748,-18540,-2416,560,3944,1543
908,-13356,-3696,3012,3281,-3413
2096,-18556,-2644,2078,156,-3021
3256,-14592,524,-1509,5477,1472
2420,-17288,-548,-2590,11401,3041
2704,-19736,-296,-5042,13862,-248
164,-14188,-836,-3188,3786,-1633
4376,-17008,-2828,233,2628,4482
4576,-15228,1072,-2170,1916,538
4404,-15788,-1048,-2764,2066,625
1932,-23880,-2480,-929,3795,-500
-2684,-14524,-776,1896,-12245,-5471
2676,-15432,-840,4931,-6935,-3015
2244,-14692,1424,2301,-5305,1179
3392,-18292,3440,330,-2395,948
3412,-20280,2452,-2872,3394,-732
824,-15908,-5288,1781,-5142,-2887
2500,-15936,4108,279,-14953,2195
1660,-16328,3740,535,-17206,-909
556,-17520,-3444,1623,-13547,-2307
-3520,-15368,-1712,-1555,-16584,-3190
64,-16024,900,997,-12138,-697
-808,-17296,596,1401,-7733,-462
-1260,-16584,576,82,-8445,-1180
336,-16588,1864,-962,-9495,403
408,-16464,-3388,24,-12584,-408
1692,-17160,-3148,944,-13226,-2410
3080,-15428,-780,792,-7892,-2224
2380,-16124,-1380,1010,-10606,-698
1616,-19744,-1864,2622,-1464,-1483
1372,-14016,-1916,-153,2163,-2348
1512,-17132,848,-2634,-2472,258
1444,-15216,3196,-1958,10198,4318
508,-17228,-1700,-2971,7707,3172
1496,-16832,2232,-3972,1239,292
1764,-17388,1384,1159,589,-1074
1544,-16048,-3172,1585,-80,-2470
3040,-14720,-1500,-1122,3105,-29
3544,-15840,-1816,-4335,2764,1980
3276,-15816,-1860,-3268,2997,771
384,-15404,-116,2740,-3065,95
-2340,-17632,-4016,3492,-13998,-6462
1092,-16520,2488,738,-5862,-177
500,-16244,-1992,68,-1260,1053
2552,-16668,2132,-3082,5667,1292
2616,-15984,2800,-7717,3958,1457
628,-16908,276,-933,-7030,937
-76,-20176,-3996,5303,-4336,-3384
988,-16424,-1444,-2396,-8994,-3855
956,-15160,-3792,-3590,-6707,413
3036,-15696,-3536,70,1001,1149
-336,-13012,-324,1827,-1641,-1302
-652,-17580,-3272,2740,-11454,-3531
1644,-14096,900,1951,-3798,-2397
2048,-17888,-836,-463,4679,232
4264,-17676,3064,-2528,8957,882
1060,-17360,-5860,-3866,11327,2807
3492,-15696,1440,-3082,4356,2298
3328,-15372,-1604,-256,1304,197
1532,-21160,-3048,2727,1461,293
-1216,-14884,624,1365,-899,-3877
2192,-15300,-4728,2377,-3185,-1960
3360,-14652,2384,-105,725,301
3460,-17100,1160,-2694,5314,1423
2320,-18764,-864,-3806,8866,925
3284,-17568,-1632,-511,4554,-55
3576,-15284,724,-1060,-4141,545
2884,-16128,-804,874,-2789,-969
2564,-20048,-1940,2254,1739,-318
-276,-14568,2940,107,-3868,-1740
2096,-15364,-1824,510,3509,996
1604,-15596,-364,-1947,-352,3276
2540,-17764,2048,-2190,6862,406
668,-14984,404,-2571,-8760,-2689
3468,-17136,-4284,2358,389,-2075
2808,-15724,820,-848,-12809,-300
2424,-16316,-632,658,-13582,-1256
2672,-15540,-2544,956,-12115,-1669
724,-15612,-624,908,-13873,-2650
452,-15820,2396,1319,-16004,-2105
-140,-16392,408,3102,-9396,600
-324,-18696,2836,903,-12792,3029
-1636,-16328,-928,-1695,-10921,-1547
-736,-15732,76,-4564,-1539,-1198
-368,-16644,-2120,-6148,13990,47
1924,-14188,-4276,-1863,-3793,2090
2152,-14844,-3724,3936,-2895,-802
1312,-17740,-988,2231,-12644,-4249
1512,-15892,-2004,1143,-12060,-4022
264,-21048,-1640,3853,-11503,-3208
844,-14192,2088,-87,-11639,-3255
840,-16500,-4164,1136,-8581,-2250
3240,-15520,652,-90,-4462,-920
3636,-16452,-544,-1687,2412,-379
2904,-16352,1012,-3078,8807,2840
2068,-16096,-3592,-3440,9116,2457
2912,-15992,236,-4116,14572,6166
3224,-16588,-532,-4059,-1638,1632
2864,-16660,-1784,79,-2192,-1026
-1532,-16228,-4252,844,-10250,-4461
1500,-15872,-832,6732,-7858,-7547
2372,-14728,1876,1327,-2662,1058
2152,-16172,684,487,-528,1597
2704,-20648,-1972,-2683,3922,155
-848,-10972,-1292,-3944,-2839,-2488
4348,-15268,244,-505,3596,3224
2820,-15736,-1772,-4464,549,2924
2304,-15928,-1904,-2135,1683,1830
-264,-18068,-1928,5517,1774,410
-2848,-19120,92,2318,-13928,-4131
1676,-14764,-748,2066,4,-928
1476,-13536,688,244,-1126,2394
1828,-18652,2816,-3082,12595,367
2512,-15988,-792,-5752,1312,-377
1640,-18996,-4716,-1428,9731,1940
2680,-15656,-1316,-1581,2127,1776
3232,-16260,-1076,-2546,7817,196
4312,-14600,492,-2890,5120,1538
112,-20668,-4804,3215,103,2222
-1056,-17936,608,3504,-5244,-3517
1316,-15868,-1764,1530,-1956,-216
216,-15260,-656,436,4434,2320
2140,-21704,468,-2034,15956,-1205
-2304,-12324,-6240,-6586,2118,-237
2724,-16896,-1704,1503,12971,4739
4080,-16208,-1180,-2668,1632,235
3624,-15408,-2572,-2632,3196,1710
2712,-20320,584,5757,-3564,-255
-1692,-14904,-128,1857,-9196,-5492
2616,-15512,984,2055,-789,2060
1196,-15544,1740,-271,-1054,2388
1024,-17900,-704,-3726,5808,1659
772,-16728,1148,-6724,5971,533
3732,-19024,1996,-1519,3766,-3169
1104,-12628,-3256,3007,-12370,-4644
5040,-17424,444,7036,-10325,315
2180,-16164,1432,508,-19640,222
1320,-17024,2860,-37,-18310,-955
-1784,-19368,1344,-540,-15398,-90
-2120,-14912,-1272,-3110,-14930,-5047
1140,-15180,1420,1979,-12776,-2525
-2200,-17284,-1196,2362,-15049,1035
-2188,-18200,1112,1055,-13608,3830
-2092,-16988,1484,-585,-6680,-2665
-2064,-15540,132,-2250,-3756,-5242
4356,-16892,-1140,2346,4531,892
-16,-18832,-5212,501,-14292,249
2824,-15244,240,-3717,-4243,-1485
2744,-14800,-952,-1670,-6072,-96
2180,-16052,-3248,148,947,-227
1180,-22036,-3012,1621,321,-3023
248,-17320,664,1580,-2812,-2727
1048,-16060,-12,-2019,4304,4294
264,-16036,-880,-2449,4789,4899
432,-17476,2604,-3975,7351,1085
288,-20972,-1640,4508,2806,-4317
-956,-14912,-4524,2643,-10947,-6881
2612,-15188,420,-1651,-1248,1763
3852,-15480,844,-2796,-5098,-104
908,-18420,-5364,-1781,-301,465
-732,-15632,684,-1539,-3017,-346
440,-16208,-4660,2623,-13367,-4667
128,-15556,792,3186,-12433,-2172
1004,-17044,736,1501,330,519
2048,-17508,744,-3346,7786,-321
2320,-16588,-40,-6587,-4281,1731
1612,-16064,-4784,1320,-514,488
2780,-16368,-1312,-33,-3842,-451
1896,-14728,-3780,-371,-6023,-1692
1176,-20104,-4180,2003,2180,-506
-184,-13524,-1316,-143,-700,-3081
2224,-16952,-3752,603,-6076,-2415
3908,-14488,2704,2146,-1570,-4992
5020,-16292,-1548,-1124,4690,-308
4272,-17372,1444,-3323,6194,3233
4360,-16096,-3752,-2963,11442,2908
5220,-14544,-136,-2986,10053,2782
3528,-15272,-2856,-4218,4972,4347
-556,-19336,-3256,-1844,9202,6303
-2904,-14284,-2132,-637,3442,-148
-416,-15324,-956,-176,8631,872
80,-16124,-452,-1327,5828,607
1700,-20128,-2756,1201,4293,-2295
1064,-14956,-3940,-48,-13600,-2159
2744,-15704,-1364,169,-4351,-1581
2904,-15408,-1692,-2025,-6549,893
1772,-15272,-3916,771,-3598,-901
-84,-17180,-4244,2959,-6846,-2425
1696,-15260,340,2414,-573,-1200
-576,-17972,-1848,713,-6687,-7
1460,-15160,1152,-378,2334,934
1016,-17296,664,-1053,509,1513
1732,-16912,624,-1518,4544,-293
2404,-18308,1108,-2099,-71,-332
-1848,-15224,-2956,-636,-3948,-2221
2332,-18036,-1820,673,-3765,1707
2600,-15444,944,-2286,-10637,-1361
656,-16964,-2780,631,-15932,-2957
212,-14308,720,452,-13714,-3059
1196,-15920,-660,2422,-11483,-3909
960,-16876,960,2330,-13632,899
-956,-17132,-1388,-2083,-11745,2231
-1024,-17580,-1492,-2291,-1544,-2440
48,-15832,-1476,-2480,-3452,-2254
1228,-16168,624,-2957,1286,-1198
2628,-12756,-1188,2497,-3646,1824
812,-18144,-4184,3244,-15230,-3502
2456,-16308,1712,306,-17667,-4850
1364,-15644,-2704,1017,-15782,-3334
2716,-15432,-2788,1798,-9579,-1164
1376,-18708,-3056,1809,-4143,-97
-160,-13656,-1456,760,-43,-2547
2216,-17576,-856,-612,6355,-47
2032,-15568,3448,-2236,2597,3970
1852,-16692,732,-126,6034,2377
1700,-17352,168,-2187,500,-1011
3768,-21408,936,-2433,9052,-1045
572,-11840,-3608,-40,103,-4456
3308,-15348,864,-2743,2911,3002
3732,-15804,-1404,-3599,-862,1572
2356,-16280,-2344,22,-2733,-1206
1072,-18840,-1488,3716,-5053,-1877
-1124,-17332,-1908,798,-18317,-4355
380,-14456,3568,868,-1727,1031
548,-18052,-828,-1840,2382,2865
1204,-21104,-1932,-1708,4905,-1545
304,-12076,-5756,-807,2001,-3286
2876,-15996,-784,-810,-391,3239
3604,-14812,-2348,-2200,1691,-20
2828,-15172,-4144,-566,4934,359
576,-15348,-1836,1798,1165,527
-1096,-19076,-4560,627,-11188,-4434
1896,-14552,2292,791,2714,-1479
2256,-16444,-1716,-784,1655,735
1116,-15928,308,-5971,13890,1198
548,-13944,-4704,-6620,6065,2140
2604,-14448,-6156,-1490,11675,4293
4220,-15456,-2172,-2061,10386,2507
4848,-15564,-592,-3592,2585,3036
2760,-15896,-3556,20,2497,2214
1152,-19660,-2492,3565,-3171,-395
-1956,-15648,-836,490,-3272,-4244
1800,-16004,-2500,341,3398,2205
2308,-15888,2628,-1491,503,1988
2896,-17476,1692,-1996,5135,-89
3276,-19340,-1504,-316,5856,-1963
