ax, ay, az, gx, gy, gz, temp
1608,912,16784,-26,32767,-2757,268438473
408,916,17280,-1043,30563,-3627,268438473
-1204,552,15960,-2046,30161,-4204,268438473
-3356,-104,14788,-776,26464,-3703,268438473
-4408,-204,14696,1101,21765,-2821,268438473
-5524,-4,14664,718,17640,-2840,268438473
-6036,140,14728,-102,15321,-2894,268438473
-6836,-8,14000,-259,13899,-1917,268438473
-7596,-80,13868,-1,11274,-1370,268438473
-8012,200,13860,60,11216,-1406,268438473
-8312,88,13308,-359,12101,-1354,268438473
-8932,-72,12828,94,13309,-1302,268438473
-9336,260,12412,-130,13040,-1106,268438473
-10560,76,12416,-946,13688,-1263,268438473
-10764,-372,11476,-1331,14559,-1129,268438473
-10568,-764,10132,-734,14118,343,268438473
-12264,-656,9924,80,11745,1445,268438473
-12636,-76,10028,-584,10848,544,268438473
-12932,172,9504,-1276,13019,-382,268438473
-13048,-284,8608,-1302,14533,-599,268438473
-12988,-672,7724,-712,15369,-78,268438473
-13708,-220,7076,-504,16007,-160,268438473
-14888,-448,6720,-618,16566,-795,268438473
-14896,-464,5864,-1043,14754,-1110,268438473
-14740,-632,4760,-886,11875,-130,268438473
-15480,-592,4020,-500,10264,209,268438473
-15336,-392,4008,-673,10220,-670,268438473
-15124,-552,2980,-879,12495,-1592,268438473
-15136,-572,2752,-786,13509,-1722,268438473
-14836,-688,2000,-919,14366,-1424,268438473
-15752,-1180,1032,-162,12354,-1364,268438473
-15972,-1132,300,29,8775,-1192,268438473
-15844,-880,-64,189,8713,-2042,268438473
-15220,-972,-460,112,9410,-2481,268438473
-16012,-1472,-1140,-175,8129,-2173,268438473
-15324,-1452,-1512,-667,7433,-1782,268438473
-15240,-1676,-2372,-1018,8616,-1587,268438473
-14752,-1780,-2848,-1023,9539,-1073,268438473
-15576,-1996,-3748,-1152,9971,-659,268438473
-15504,-2052,-3952,-827,9060,-872,268438473
-15884,-2232,-4804,-823,6152,-545,268438473
-15424,-2096,-4900,-700,2066,-288,268438473
-15044,-1568,-4876,-546,-523,219,268438473
-15052,-1408,-5184,-150,-2080,347,268438473
-15428,-1004,-4592,186,-3364,642,268438473
-15588,-1180,-4448,401,-4809,766,268438473
-15616,-1196,-4080,422,-5775,1095,268438473
-16168,-1360,-3484,308,-6802,1220,268438473
-16204,-1684,-3024,-194,-9145,982,268438473
-15636,-2132,-2688,-122,-12716,1670,268438473
-16300,-2020,-2268,151,-17087,2169,268438473
-16660,-1296,-1004,123,-19734,1716,268438473
-15784,-1276,744,69,-23316,779,268438473
-15040,-1168,1492,-144,-26057,880,268438473
-15412,-1180,2920,193,-27423,1593,268438473
-15312,-796,4684,439,-26392,1859,268438473
-13004,-1188,4872,-198,-27700,1727,268438473
-13416,-736,7028,1515,-27613,2145,268438473
-12724,-120,9660,1177,-23107,1488,268438473
-11536,-464,9524,-1062,-18253,1309,268438473
-11052,-1032,8852,-99,-19958,1454,268438473
-10676,-512,10828,1896,-19621,2112,268438473
-10408,0,12496,1457,-17034,1903,268438473
-9076,-300,12460,976,-18556,1669,268438473
-8024,96,13028,1526,-22472,1582,268438473
-7824,408,14388,1768,-23380,1111,268438473
-6784,264,14560,1752,-23477,1271,268438473
-5292,340,14640,3044,-22729,1084,268438473
-3760,704,15124,4046,-22061,473,268438473
-3048,752,16048,3080,-21186,426,268438473
-2116,932,16016,2421,-21652,622,268438473
-944,908,15820,2812,-21093,611,268438473
148,1152,15784,3270,-21931,928,268438473
1200,1300,16124,3551,-19945,1140,268438473
2520,1516,16240,2927,-18247,721,268438473
3568,2288,16140,2075,-16458,307,268438473
4120,1960,15636,1402,-16628,123,268438473
5300,2164,15624,1664,-16742,79,268438473
5952,2200,15388,1362,-17934,91,268438473
6840,2036,14636,1445,-19159,-5,268438473
7476,2084,14256,1639,-19933,-9,268438473
8224,1960,13800,2072,-19480,203,268438473
9420,2440,13272,2238,-18680,-235,268438473
10008,2368,12616,2049,-18831,-586,268438473
10880,2604,12548,1352,-18967,-343,268438473
12048,2644,11340,1611,-18316,-189,268438473
12156,2788,10896,1408,-18011,-717,268438473
13380,2768,10516,860,-17869,-734,268438473
14332,2620,9912,1128,-13858,-805,268438473
13456,2668,8480,1317,-13288,248,268438473
13828,2368,7240,1463,-14509,863,268438473
14432,2792,7044,2362,-15116,337,268438473
14716,3032,6300,2957,-15405,-162,268438473
15148,2680,6056,2783,-14941,-390,268438473
15864,2952,5696,1552,-12501,-444,268438473
16008,3104,4400,621,-9819,-204,268438473
15888,2728,3760,392,-8779,295,268438473
15940,2972,2748,1342,-7385,311,268438473
16240,3132,3380,603,-6665,227,268438473
16308,3148,2932,571,-5946,317,268438473
16256,3188,2620,998,-6037,603,268438473
16040,3192,1884,841,-7453,936,268438473
16328,2724,1860,570,-5863,664,268438473
16256,2804,1496,1111,-5392,805,268438473
16756,3104,1604,1221,-4671,773,268438473
17016,3332,1456,499,-2978,346,268438473
16452,2608,1048,-158,-1407,640,268438473
16704,2944,884,-109,-40,313,268438473
17088,2820,1112,-229,1527,321,268438473
16816,2980,1168,-379,2198,351,268438473
16456,2696,1112,-484,3628,180,268438473
16544,2536,1732,-907,6541,4,268438473
16464,2576,2284,-1747,9894,-83,268438473
16260,2832,2660,-2257,13182,-153,268438473
16244,2560,3272,-2250,15499,-83,268438473
16044,2576,4024,-2201,17276,-154,268438473
15988,2216,4936,-2222,20205,-18,268438473
15340,2712,6400,-2003,23223,97,268438473
15096,2752,7756,-2350,26943,228,268438473
13832,2888,9168,-2791,30317,623,268438473
12356,2332,9880,-3298,30547,1574,268438473
11608,2236,10912,-3162,30776,1410,268438473
10396,2056,12328,-1870,32366,392,268438473
8784,2068,13532,-878,32162,-525,268438473
7460,2000,14564,-826,30725,-722,268438473
5948,1912,14972,-575,28505,-487,268438473
4752,1992,15676,22,26568,-488,268438473
3248,2032,16092,246,27305,-1500,268438473
1808,2228,16396,-318,26781,-2085,268438473
336,1964,16504,-612,24882,-2368,268438473
-624,1780,15916,-150,21975,-2080,268438473
-2080,2032,16292,122,21274,-1837,268438473
-3292,2024,15980,-442,19555,-1425,268438473
-4488,2244,15924,-1674,18721,-2136,268438473
-5056,1760,14808,-2609,20169,-2700,268438473
-6008,1236,14236,-2126,18407,-2746,268438473
-6516,1096,13428,-1324,17999,-2091,268438473
-7612,956,13116,-673,16723,-1196,268438473
-8664,1384,13036,-164,14940,-1028,268438473
-9232,1476,12972,-718,15161,-1340,268438473
-10008,1436,12392,-1355,16269,-1807,268438473
-10860,636,11316,-1143,14925,-1908,268438473
-10964,756,10792,-331,14744,-1592,268438473
-11560,740,10548,-584,14647,-1404,268438473
-12360,568,10168,-696,15011,-1464,268438473
-12432,532,8824,-731,15996,-1767,268438473
-13008,280,8288,-839,17168,-1385,268438473
-13488,500,7468,-1165,17345,-1492,268438473
-14032,548,6836,-1929,20096,-1498,268438473
-13972,120,5576,-2515,21134,-1079,268438473
-14572,-324,4364,-2233,20071,-588,268438473
-15700,-164,3384,-2026,16945,-749,268438473
-15716,-116,2360,-1907,15345,-1678,268438473
-15416,-420,1452,-1546,14000,-1881,268438473
-15936,-752,796,-534,10955,-1469,268438473
-15784,-552,220,79,7240,-1129,268438473
-15824,-384,-280,422,5694,-871,268438473
-15988,-356,-396,462,5330,-1013,268438473
-15580,-388,-640,376,6068,-1507,268438473
-15508,-480,-848,470,6938,-1521,268438473
-15872,-760,-1324,409,7057,-1136,268438473
-15576,-632,-1632,603,7371,-826,268438473
-15352,-888,-2264,102,6528,-659,268438473
-16032,-916,-3136,29,5240,-495,268438473
-16016,-928,-3120,272,3061,-527,268438473
-16172,-948,-2768,42,1670,-400,268438473
-15776,-844,-3188,-250,557,-533,268438473
-15384,-868,-3500,-76,-516,-203,268438473
-15584,-1072,-3128,22,-1462,247,268438473
-15484,-776,-2676,1,-1977,335,268438473
-15804,-716,-2752,-349,-1843,154,268438473
-16016,-904,-3304,-305,-3328,419,268438473
-15968,-1132,-2616,-106,-5464,1076,268438473
-16340,-1112,-2216,72,-8936,1687,268438473
-16160,-992,-1700,500,-13295,1570,268438473
-15776,-932,-980,757,-17213,1975,268438473
-15612,-624,-12,1165,-19432,2513,268438473
-15332,-276,1620,847,-20005,2353,268438473
-15068,-240,2164,478,-20548,2086,268438473
-14812,-212,3560,525,-21857,2052,268438473
-14976,60,5080,675,-21630,1404,268438473
-14420,4,5824,213,-21653,1185,268438473
-13736,16,6284,806,-22437,1464,268438473
-13524,332,8052,1406,-22779,1650,268438473
-12620,532,9528,1074,-22497,1498,268438473
-11816,432,10116,881,-23124,1536,268438473
-10728,676,10776,1099,-23542,1327,268438473
-10088,720,12008,966,-23399,1398,268438473
-9356,968,13004,544,-23338,1331,268438473
-8612,832,13336,708,-23501,1585,268438473
-6580,1216,13996,1295,-21663,1328,268438473
-6036,928,14856,1393,-19379,890,268438473
-5384,948,15224,1077,-19398,1101,268438473
-4224,1160,15260,1123,-18169,937,268438473
-3396,1180,15376,1507,-16573,719,268438473
-2636,1276,15576,1931,-16024,631,268438473
-1632,1584,15740,2019,-15549,772,268438473
-780,1860,16116,1584,-15870,597,268438473
176,1564,15944,1301,-17119,681,268438473
1008,1672,15740,1448,-18499,1183,268438473
1912,1972,15856,1622,-17884,1102,268438473
2696,2076,15876,1837,-17329,827,268438473
3824,2092,15744,1736,-17249,321,268438473
4808,2108,15500,1324,-18454,67,268438473
5520,2156,15148,1415,-19535,177,268438473
6592,2384,14828,1793,-19841,-253,268438473
7356,2708,14324,1863,-20059,-383,268438473
8564,2644,14132,775,-21091,-421,268438473
9468,2592,13172,1319,-21168,425,268438473
10492,2976,12616,1642,-21057,321,268438473
11164,2484,11816,1651,-21068,400,268438473
14124,2196,13188,1754,-14671,-689,268438473
11440,2576,10448,601,-11380,915,268438473
12248,2428,9188,713,-16474,928,268438473
13640,2248,9392,1193,-16073,-71,268438473
14208,3188,8972,1715,-15902,22,268438473
13952,3184,7672,1996,-18523,-17,268438473
14496,2824,6928,1519,-19317,-313,268438473
15260,2556,5736,1402,-18839,196,268438473
15244,2676,4760,1154,-18379,552,268438473
15180,2520,4164,1164,-19155,907,268438473
16440,2120,3564,1041,-16191,1686,268438473
16488,3192,2220,933,-13836,1859,268438473
16260,2912,1156,357,-14554,1671,268438473
16656,2660,948,80,-14447,1336,268438473
16804,2296,-44,298,-13737,1412,268438473
16608,2428,-560,109,-12539,1585,268438473
16532,2328,-1120,-533,-12292,1199,268438473
16888,2168,-1576,-1014,-9893,1357,268438473
16656,2056,-2612,-101,-6220,2400,268438473
17732,1844,-2728,102,-1768,1487,268438473
17000,1952,-2512,123,2151,626,268438473
16804,1980,-2428,118,3858,252,268438473
16688,1872,-1844,81,4809,-92,268438473
16808,2032,-1432,64,5498,-134,268438473
16732,1932,-1476,-149,7508,-424,268438473
17064,1876,-1236,-718,10899,-854,268438473
17136,1924,-896,-1247,15623,-1665,268438473
17276,1904,332,-962,20827,-2025,268438473
16444,2000,2100,-978,24594,-1313,268438473
16168,2356,3576,-1438,25123,-1150,268438473
16604,2000,4592,-2054,27456,-1454,268438473
16016,2532,5780,-2467,28546,-1134,268438473
14156,2616,7396,-2834,26422,-773,268438473
13528,2304,8420,-2728,22787,-620,268438473
12396,2196,8892,-1599,19402,-125,268438473
12544,2164,10632,-1367,18640,57,268438473
11908,2356,11652,-2293,19924,72,268438473
10840,2284,12484,-2421,19359,-459,268438473
10256,2088,13324,-2096,20418,-596,268438473
9244,2020,14272,-2377,21401,-286,268438473
8116,2092,14444,-3365,22178,-570,268438473
6764,1768,15148,-3919,22684,-656,268438473
5636,1600,15192,-3805,22810,-494,268438473
4836,1176,15376,-3463,24271,-573,268438473
2440,1084,15896,-4255,26941,2119,268438473
2660,1192,15920,-4819,28567,3513,268438473
1084,512,15800,-2739,28080,419,268438473
-624,752,15992,-2475,29271,1730,268438473
-2396,92,15504,-1332,28300,1412,268438473
-4040,360,15560,-464,27317,1569,268438473
-5264,564,15472,-1691,26857,1254,268438473
-6816,532,15136,-3356,25808,-452,268438473
-7768,44,13780,-4207,23577,-1632,268438473
-8492,-548,12636,-3207,19641,-1503,268438473
-9920,-636,12048,-1750,14706,-1064,268438473
-10472,-664,11704,-1064,11382,-1579,268438473
-10152,-736,11720,-923,11424,-1889,268438473
-10280,-884,10784,-800,11826,-956,268438473
-11324,-948,10200,54,13340,50,268438473
-11916,-280,9756,218,15612,486,268438473
-12996,-640,9952,-326,17195,668,268438473
-13252,-740,8844,-271,17271,674,268438473
-13672,-452,7704,-162,18789,238,268438473
-14648,-696,6760,130,19633,-391,268438473
-14324,-732,5672,621,20503,-860,268438473
-14120,-828,4572,808,19597,-602,268438473
-14688,-924,3588,1230,17513,-467,268438473
-15016,-760,2704,1276,13783,-611,268438473
-15948,-1092,2220,1602,9961,-1159,268438473
-15380,-716,1988,1074,8342,-1524,268438473
-14928,-960,1412,593,7914,-907,268438473
-15248,-972,500,211,8951,-801,268438473
-15628,-592,-292,-45,9262,-687,268438473
-16200,-736,-376,226,8515,-869,268438473
-15968,-784,-416,299,8226,-1457,268438473
-15960,-1100,-1036,303,7482,-1118,268438473
-15852,-1340,-1912,194,4006,-776,268438473
-15676,-1340,-2328,235,1858,-1012,268438473
-15528,-1300,-2312,390,1272,-717,268438473
-15828,-1308,-2140,190,922,-464,268438473
-16092,-1440,-2508,-82,-990,151,268438473
-16408,-1360,-2200,-292,-3323,338,268438473
-16188,-1368,-1988,-715,-5670,476,268438473
-16180,-1512,-1892,-674,-8584,1114,268438473
-16096,-1580,-1272,-86,-13516,1964,268438473
-15988,-1272,-388,445,-20482,2619,268438473
-15624,-1452,1436,661,-27361,3492,268438473
-15024,-632,2976,842,-30834,4393,268438473
-14964,92,4752,1287,-30616,4263,268438473
-14284,48,6076,964,-30804,3199,268438473
-13372,-40,7440,904,-31189,1649,268438473
-12684,-128,9408,730,-31399,1420,268438473
-11140,-36,10456,367,-31490,1654,268438473
-9880,144,11692,307,-30247,3085,268438473
-8960,288,12724,1428,-28301,3763,268438473
-7516,428,13628,1781,-25621,3652,268438473
-6260,720,14548,1707,-23324,3148,268438473
-5364,916,15148,1188,-21596,1875,268438473
-4772,1192,15204,-124,-21913,1485,268438473
-3244,1148,15416,-630,-21105,1465,268438473
-2220,824,15112,596,-21199,959,268438473
-1360,856,15480,1968,-20214,498,268438473
-248,948,15716,2918,-19438,660,268438473
740,1480,16244,2760,-20049,544,268438473
1852,1744,16080,2052,-20235,483,268438473
3008,1668,16164,1418,-20164,478,268438473
3960,1620,15636,1446,-19567,667,268438473
4920,1804,15252,1961,-18643,694,268438473
5992,2080,15228,2113,-17668,474,268438473
6732,2328,14784,1677,-17565,320,268438473
7392,2300,14700,497,-17293,-305,268438473
8304,2024,14124,111,-17172,205,268438473
9208,2096,13456,868,-16373,649,268438473
9464,1620,12712,1082,-17056,380,268438473
10384,1852,12396,1477,-17069,631,268438473
11388,2156,12112,1292,-16036,267,268438473
11976,2108,11168,1449,-15150,610,268438473
12108,2196,10504,1724,-14918,523,268438473
12712,2144,10324,1717,-14030,171,268438473
13524,2392,9736,1834,-13598,303,268438473
13916,2472,8908,1845,-14016,342,268438473
14276,2412,8104,1986,-13309,162,268438473
14676,2184,7456,2223,-13236,633,268438473
14580,2360,6756,1491,-13714,924,268438473
15348,2300,6372,962,-14051,402,268438473
15696,2008,6152,983,-11222,506,268438473
15860,2268,5864,923,-9141,1057,268438473
16116,2312,4448,763,-10226,1648,268438473
16236,2448,3896,1281,-9907,1978,268438473
16096,2744,3528,1293,-11850,2234,268438473
15988,1960,2660,707,-15776,2666,268438473
16300,1804,1556,1103,-17897,3103,268438473
16564,1824,960,776,-17392,2518,268438473
16372,1504,376,-114,-16556,2342,268438473
16184,1608,-640,-1298,-15968,1689,268438473
16496,1464,-2040,-1339,-14786,692,268438473
16820,1488,-2852,-896,-13819,602,268438473
16844,1280,-2924,-465,-12386,905,268438473
17244,1492,-3592,-67,-10860,2078,268438473
16540,1232,-4372,-146,-9054,1885,268438473
17036,732,-4696,-246,-4752,1013,268438473
16936,1080,-5160,-66,159,370,268438473
16844,1316,-4836,-154,4280,-374,268438473
17000,1304,-4496,-450,6907,-403,268438473
17348,1208,-4364,-347,11097,-641,268438473
17264,776,-3192,105,15713,-703,268438473
17152,624,-2492,-9,20022,-973,268438473
17172,716,-1684,-373,25702,-1640,268438473
16856,808,56,-561,30218,-1927,268438473
15780,1948,2244,-756,27706,-470,268438473
16408,1472,3492,-1643,24284,500,268438473
16436,1844,4544,-1544,22259,777,268438473
15060,760,6256,-1606,23909,2012,268438473
14892,1112,7788,-1669,25935,3181,268438473
14104,1232,8656,-2342,26140,2141,268438473
13488,904,9484,-2642,26742,566,268438473
12336,1088,11100,-3069,28305,-306,268438473
11008,1280,12496,-3546,27255,-483,268438473
10124,664,13124,-4658,26930,-214,268438473
9328,492,13408,-4340,26151,-208,268438473
7700,-228,14280,-3087,27478,-446,268438473
6008,-100,15248,-2093,29928,-967,268438473
4268,-220,15396,-542,31023,-1613,268438473
2912,-200,15076,622,30991,-2182,268438473
2116,-200,15492,1918,28709,-2123,268438473
360,176,16108,2432,26723,-1595,268438473
-1868,720,17160,1368,24668,-1151,268438473
-3152,756,16720,-685,25438,-2034,268438473
-3824,-24,15164,-1229,25878,-2447,268438473
-4896,84,14176,-28,23160,-1250,268438473
-6608,172,14636,726,19371,-566,268438473
-7660,536,15128,-59,15578,-691,268438473
-8176,356,14112,-1131,14666,-1475,268438473
-8548,248,13620,-1383,15773,-1899,268438473
-9352,-40,12784,-1442,17922,-2258,268438473
-10156,-404,12100,-1069,18171,-2010,268438473
-10664,-668,11152,-500,16566,-1741,268438473
-11180,-788,10640,-258,14533,-1431,268438473
-11532,-584,10372,-307,14022,-1234,268438473
-12160,-824,9588,-686,13188,-1133,268438473
-12060,-760,8732,-232,13630,-1178,268438473
-12788,-872,8244,114,15887,-1266,268438473
-13364,-760,7628,159,18171,-1524,268438473
-14260,-256,6772,-486,18879,-1539,268438473
-14676,-776,5732,-1286,20129,-2234,268438473
-14556,-1208,4892,-1413,19910,-2796,268438473
-14536,-1172,3712,-1630,19932,-3552,268438473
-15036,-1444,2304,-1913,20352,-3681,268438473
-14992,-1780,968,-1862,18600,-3221,268438473
-15748,-2232,-408,-1634,15125,-2043,268438473
-15396,-2180,-1052,-1185,12645,-1455,268438473
-15368,-2312,-1416,-1242,11483,-1052,268438473
-15728,-2476,-2280,-1103,9288,-1076,268438473
-15328,-2372,-3008,-639,7979,-748,268438473
-15448,-2236,-3396,-84,7319,-622,268438473
-15680,-1960,-3360,130,6224,-944,268438473
-15420,-1984,-3512,-232,5972,-1138,268438473
-15716,-2416,-4408,-242,4169,-1062,268438473
-15672,-2396,-4456,-88,1701,-678,268438473
-15204,-2372,-4576,-233,-240,-152,268438473
-15432,-2500,-4484,-443,-2093,560,268438473
-15876,-2580,-4528,-332,-5734,1135,268438473
-16064,-2448,-3972,-105,-10049,1724,268438473
-16300,-2380,-3104,-111,-14293,2086,268438473
-15916,-2304,-2272,-101,-17506,1986,268438473
-15776,-2096,-1468,222,-19862,2310,268438473
-16040,-1820,-324,273,-20722,2697,268438473
-15124,-2136,1484,-507,-21094,3002,268438473
-14948,-1688,2352,-1166,-21863,3763,268438473
-15968,-1272,3800,-795,-21251,3899,268438473
-15812,-1120,5252,-950,-20893,2826,268438473
-14360,-1428,5584,-1661,-22750,1939,268438473
-13584,-1308,6208,-883,-24439,1976,268438473
-13664,-1016,7920,-64,-25166,1766,268438473
-12528,-520,9732,-191,-23974,1376,268438473
-11336,-656,10224,-769,-23620,1099,268438473
-10384,-836,10952,-442,-23817,549,268438473
-9280,-696,12108,67,-22174,251,268438473
-8324,-828,12460,-148,-21017,398,268438473
-7544,-704,12772,395,-20096,506,268438473
-6868,-632,13648,1182,-18751,169,268438473
-5972,-556,14412,831,-18777,213,268438473
-5172,-516,15008,294,-18605,128,268438473
-4540,-364,15096,442,-18575,-286,268438473
-3628,-388,15748,465,-18034,-221,268438473
-2408,-396,16008,340,-18297,-359,268438473
-1792,-576,16136,180,-18553,-849,268438473
-808,-612,15672,213,-18631,-1132,268438473
244,-496,16076,731,-19163,-1385,268438473
1252,-520,15588,1298,-19069,-1899,268438473
2184,-412,15696,1783,-19663,-1713,268438473
3320,-248,15376,2624,-19836,-1485,268438473
4304,112,15716,3037,-20171,-1061,268438473
5544,196,15220,3013,-20774,-995,268438473
6752,452,14776,2952,-21954,-959,268438473
7724,528,14412,3083,-21899,-1019,268438473
8600,748,13576,3353,-21803,-1265,268438473
9472,608,13188,3496,-21037,-1482,268438473
10232,1104,12228,3366,-19815,-1563,268438473
11300,1224,11436,3629,-19028,-1521,268438473
12056,1184,10884,4304,-17722,-1858,268438473
12800,1636,10736,4539,-18689,-1817,268438473
12908,2324,10308,3733,-20266,-1040,268438473
13708,2516,9536,2119,-23104,-122,268438473
14536,2456,8008,-184,-24744,475,268438473
15512,2240,6236,-2006,-23533,1168,268438473
16068,1836,5064,-2182,-20363,1104,268438473
16632,1436,4484,-1634,-16195,943,268438473
17168,1444,3456,-695,-11504,743,268438473
16940,1584,2700,115,-8334,575,268438473
16628,1732,2624,538,-8378,498,268438473
16308,1640,1848,1022,-9831,427,268438473
16484,1804,1432,1169,-11531,150,268438473
16504,1688,540,882,-13341,77,268438473
16736,1788,224,456,-13180,-306,268438473
16748,1688,-104,338,-11882,-282,268438473
16940,1560,-600,127,-8664,-561,268438473
17452,1588,-808,-128,-4130,-893,268438473
17520,1880,-1412,-67,-183,-769,268438473
17488,1860,-1092,-497,3160,-337,268438473
17192,1712,-884,-413,6189,-222,268438473
17188,1828,-324,-559,7852,325,268438473
17320,1672,252,-807,10156,578,268438473
17252,1672,768,-1246,13530,552,268438473
17048,1716,1436,-1739,16505,425,268438473
16816,1452,2276,-2002,20022,734,268438473
16368,1488,3212,-2026,22877,1457,268438473
15976,1484,4420,-2074,24371,1415,268438473
15956,1700,5992,-1989,24488,1320,268438473
15124,1096,7064,-2834,26269,1816,268438473
14448,1456,8640,-3385,28905,1451,268438473
13348,1180,10244,-3708,31301,1042,268438473
11632,1016,11596,-4482,32295,1921,268438473
10768,676,11928,-4890,30013,2333,268438473
9580,260,13060,-3160,28415,1507,268438473
8016,-88,13992,-1501,29765,1800,268438473
6508,308,15908,-2481,32767,1897,268438473
5108,-100,16104,-3190,32767,2158,268438473
3524,-532,15352,-1723,32767,1569,268438473
1928,-612,15116,557,32767,1254,268438473
-424,-452,15296,1576,32024,1704,268438473
-2940,-184,15932,1493,27077,1454,268438473
-4012,112,15312,1067,25561,952,268438473
-5788,64,15276,635,23916,582,268438473
-6484,-140,14908,-193,20437,-297,268438473
-7288,-328,14028,-879,14130,-711,268438473
-7236,-460,13072,61,10466,-546,268438473
-8252,-168,13424,1427,11715,-479,268438473
-8716,-256,13892,1740,12572,-1002,268438473
-8996,72,13320,887,11632,-1501,268438473
-9500,148,12572,596,11901,-1952,268438473
-10624,48,11912,325,13036,-1956,268438473
-10456,-424,11624,-70,13836,-1759,268438473
-10540,-536,10424,465,14989,-1481,268438473
-11008,-344,9964,1062,18387,-645,268438473
-12060,-224,9560,942,22149,-471,268438473
-13972,-340,8812,745,19829,-965,268438473
-13436,-336,8012,66,16361,-1330,268438473
-13644,-520,7076,-650,13936,-846,268438473
-14332,-520,6024,-1054,11913,-513,268438473
-14800,-652,4788,-1208,11378,-1082,268438473
-14748,-412,4220,-937,12961,-1747,268438473
-15300,60,3528,-688,16365,-3246,268438473
-15980,-452,3296,-1052,20504,-4947,268438473
-15308,-1300,1808,-1189,19275,-4914,268438473
-14620,-1832,320,-732,18018,-4089,268438473
-15404,-2108,-276,-185,17579,-3405,268438473
-14824,-2136,-872,-472,16185,-2764,268438473
-15060,-2292,-1796,-930,14049,-2040,268438473
-15068,-2112,-2860,-1392,12242,-1267,268438473
-15172,-2112,-3732,-1817,11374,-442,268438473
-15328,-2012,-4376,-1862,11322,433,268438473
-16032,-2352,-5348,-1479,9994,483,268438473
-15732,-2216,-5496,-874,8312,-397,268438473
-14940,-1912,-5732,-611,7936,-1013,268438473
-15240,-2240,-6520,-321,7513,-874,268438473
-15324,-2448,-7244,358,3862,-432,268438473
-14976,-2088,-6928,230,-1081,194,268438473
-14712,-1856,-6452,-180,-4490,762,268438473
-14644,-2060,-6268,-805,-6962,669,268438473
-15144,-2428,-6608,-740,-10326,1253,268438473
-15444,-2520,-5528,-31,-15717,2380,268438473
-15216,-2108,-4200,-120,-19470,2863,268438473
-15592,-1660,-3132,-326,-20842,3276,268438473
-15572,-1540,-2096,-430,-21967,3153,268438473
-15424,-1088,-860,-374,-21952,3418,268438473
-15036,-1044,516,-445,-21221,3405,268438473
-15308,-580,2008,-112,-18720,3096,268438473
-15696,-872,3472,-325,-16430,2563,268438473
-15392,-872,3808,-1066,-17457,1905,268438473
-15052,-920,4408,-976,-20044,1376,268438473
-14760,-876,5680,-382,-20528,1143,268438473
-14168,-544,7144,-214,-21479,1214,268438473
-13404,-260,8112,-384,-22221,1246,268438473
-12840,-700,8720,-227,-24376,1406,268438473
-11896,168,10376,-161,-25229,1076,268438473
-10776,-100,11160,-717,-24951,1265,268438473
-10148,-528,11516,-621,-25451,1406,268438473
-8924,-252,12344,-384,-25009,1501,268438473
-8020,-136,13280,-249,-24409,1119,268438473
-7020,-72,14460,-359,-23483,824,268438473
-5988,-484,14472,-1036,-22299,-486,268438473
-4628,-332,14900,-747,-23674,-1545,268438473
-2884,-224,15208,189,-27105,-1949,268438473
-1596,-436,15420,1497,-29592,-2458,268438473
4,-112,15456,2631,-30457,-2686,268438473
1320,88,16024,3703,-29995,-2596,268438473
3136,256,15704,3431,-28977,-2788,268438473
4080,620,15832,2959,-27355,-3040,268438473
5840,988,15656,1393,-26318,-3141,268438473
6992,1296,14952,-65,-25824,-3105,268438473
8268,956,15136,-218,-25988,-2932,268438473
10104,852,13012,1954,-22745,-901,268438473
10384,916,13252,2886,-19576,-1002,268438473
10584,1128,12180,2756,-18469,-953,268438473
11604,788,11260,3580,-17252,-749,268438473
12596,1452,10752,4139,-16695,-1025,268438473
12932,1736,10504,3613,-15378,-954,268438473
12940,1880,10004,2846,-15905,-567,268438473
13704,1904,9596,1972,-16337,-175,268438473
14292,2024,8548,915,-15806,484,268438473
14936,1940,7580,888,-14777,542,268438473
15112,1908,6664,812,-14769,867,268438473
15752,1780,6252,580,-15000,557,268438473
16368,1652,5108,129,-13171,977,268438473
16384,1800,4136,190,-12745,1658,268438473
15760,1996,3232,405,-13295,1730,268438473
16420,1712,3164,674,-13554,1100,268438473
16700,1232,2600,793,-12542,1625,268438473
16740,1228,1552,1045,-10929,2095,268438473
16232,1084,328,1417,-10717,2468,268438473
15968,1372,324,1588,-11299,1945,268438473
16732,1500,12,1080,-10641,344,268438473
17880,1332,-332,703,-6979,-395,268438473
18124,1064,-428,345,-766,-358,268438473
17536,1232,-256,-281,5846,-265,268438473
17600,1004,8,-737,11700,-54,268438473
17612,1152,548,-806,16576,359,268438473
17436,776,1720,-1508,21991,435,268438473
17028,1088,2872,-2127,26827,208,268438473
16136,832,4280,-2516,31506,-228,268438473
15472,1052,5268,-1970,32767,-957,268438473
13960,1292,7216,-1497,32767,-1495,268438473
12488,1524,9196,-1899,30632,-2025,268438473
11976,1472,10604,-2426,26913,-2559,268438473
11284,1304,11768,-2845,26214,-1868,268438473
10356,1312,12592,-2288,26039,-1070,268438473
9192,988,12936,-1407,23943,-35,268438473
8068,920,13972,-915,23639,262,268438473
7040,1020,14444,-485,23170,-121,268438473
5520,976,15168,-692,24736,-607,268438473
4232,1056,15728,-1027,25657,-553,268438473
2924,1228,16396,-1567,26587,-315,268438473
1992,1072,16672,-2027,27772,-663,268438473
