ax, ay, az, gx, gy, gz, temp
5916,-4796,17736,7400,-9456,12885,268438473
4816,-4228,20724,3799,-8375,13415,268438473
760,-4588,22644,489,-48,14106,268438473
-2836,-3940,23672,-6261,2954,13364,268438473
-4468,-2020,21792,-14687,3357,10805,268438473
-5876,-3200,17476,-19758,5380,3963,268438473
-5340,-5212,11880,-16660,9662,-5615,268438473
-3936,-5416,6924,-8840,8866,-14877,268438473
1348,-6408,3512,-178,2944,-23522,268438473
10716,-7400,2172,10050,-4335,-21315,268438473
14744,-9304,4960,21167,-222,-11357,268438473
13596,-7460,13972,22220,208,276,268438473
9908,-6480,17668,16334,-8723,6389,268438473
8192,-5352,22780,14149,-2603,11279,268438473
3836,-2980,23724,6737,-212,15060,268438473
2472,-3432,23908,-2642,-5120,18074,268438473
-1184,-1740,23568,-9270,-1690,21734,268438473
-6444,-1524,21412,-17130,4679,16653,268438473
-7920,-1896,17324,-22242,6519,5324,268438473
-4004,-3480,13468,-20968,11848,-3704,268438473
-3212,-4600,8552,-17643,12289,-10075,268438473
-3036,-5448,988,-13409,3013,-20461,268438473
668,-6608,-2784,-584,-2130,-29786,268438473
21080,-8312,11884,19219,9242,-32768,268438473
21620,-9804,3528,32767,3162,-16654,268438473
18680,-6148,17272,32767,-875,8198,268438473
8720,-3008,25280,18450,-2227,16650,268438473
4312,-2968,27152,4903,-2208,16069,268438473
2440,-2500,27904,-3201,-4336,19737,268438473
-3432,1052,26180,-11590,364,22501,268438473
-9868,580,21852,-22012,7311,13992,268438473
-10424,-1540,16588,-26632,11983,-85,268438473
-7524,-3208,8132,-24740,12936,-14568,268438473
-2164,-5228,-416,-17130,2373,-25565,268438473
4864,-7036,-3668,703,-7590,-32471,268438473
14660,-8828,72,18680,-6259,-28770,268438473
22188,-8336,7624,28647,-3173,-13752,268438473
18592,-5508,15540,28785,188,6343,268438473
12648,-3748,23604,22020,-449,14610,268438473
7280,-1968,27272,10786,6691,19747,268438473
2068,-2328,26628,-3903,-3201,20923,268438473
-2240,-636,22256,-11075,6601,21858,268438473
-8108,700,15656,-14500,11210,14742,268438473
-6956,-4116,10264,-13461,4790,960,268438473
1264,-6776,9160,-4328,-579,-6226,268438473
7044,-7612,10592,3656,3345,-2994,268438473
7948,-8300,11228,6818,8447,3333,268438473
5540,-6928,10620,8456,7666,7569,268438473
3648,-5788,14660,8990,3880,9683,268438473
1452,-4160,16784,7854,6386,11695,268438473
-3864,-1844,16736,5205,9497,11498,268438473
-12400,-1136,17344,2311,2764,7031,268438473
-16628,-172,18100,-2222,-3822,-10196,268438473
-10800,-204,15552,-3644,-5630,-28812,268438473
-5228,1828,13832,2059,-2514,-32768,268438473
8480,-56,15432,9817,-2114,-32768,268438473
19400,-5224,17648,6146,1828,-29226,268438473
18864,-7468,16476,1471,7367,-7405,268438473
14416,-7124,15764,-304,6500,5605,268438473
10612,-5980,15168,266,8697,14781,268438473
8052,-4432,15440,-1761,1943,23341,268438473
4084,-1508,15156,-4761,248,29918,268438473
-3532,496,15044,-5695,1593,30281,268438473
-10880,1040,12460,-1908,3784,22285,268438473
-13708,760,14540,1140,-2896,14610,268438473
-15708,376,16164,1975,-3992,-984,268438473
-12116,1112,16480,980,-7185,-15028,268438473
-11812,1444,15252,2342,-7109,-31667,268438473
1000,944,17188,6795,-3506,-32768,268438473
12524,-3076,18292,4578,-2307,-32768,268438473
16444,-5636,17476,547,-513,-18197,268438473
15884,-6768,16620,-228,2570,-3775,268438473
11856,-5088,14924,-1014,3119,7556,268438473
4888,-1112,12916,-830,-746,13428,268438473
1264,-1556,16164,640,-3892,12111,268438473
308,-2296,19988,833,3860,8760,268438473
92,-2528,23392,-5491,3709,9443,268438473
-2060,-1924,23976,-18864,-2681,12290,268438473
-3208,-724,23736,-32768,-2064,8512,268438473
-2776,-3556,13200,-32768,6798,4990,268438473
-1052,-6728,6232,-31320,5005,2703,268438473
-80,-8440,924,-24898,-5868,2021,268438473
760,-9980,-60,-13331,-12096,1624,268438473
1396,-10652,776,5475,-5108,-533,268438473
1628,-8720,2484,21919,-446,-2482,268438473
1388,-6240,4420,32767,-5062,-4337,268438473
4036,-3596,12508,32767,-5612,-4304,268438473
4284,-1380,22240,32767,2888,1791,268438473
-1632,-552,26428,27287,913,993,268438473
-472,-1160,26532,10112,-4492,-1537,268438473
968,-1408,31724,-3871,134,-634,268438473
-988,-1384,27904,-15876,-1030,-1141,268438473
-1224,-1624,25432,-25977,-106,-3907,268438473
1680,-396,22276,-32768,-454,-4590,268438473
4292,-2460,14232,-32768,-1714,-506,268438473
3432,-6856,2864,-32768,-924,2952,268438473
3636,-9656,-4540,-25024,1419,5600,268438473
2240,-11696,-5268,-2198,3229,5396,268438473
112,-9224,-984,11361,3542,3636,268438473
308,-8928,-1892,25447,-641,624,268438473
608,-6584,2904,32767,-2268,-2019,268438473
2236,-5388,10272,32767,-1888,-2185,268438473
-1364,-2904,24832,30891,2202,1877,268438473
4,-172,26804,19000,-596,-204,268438473
168,-272,25232,8708,7303,-627,268438473
-100,-1560,29156,-3680,1215,609,268438473
-2760,-1440,24168,-15596,-6792,83,268438473
-1500,-1916,19460,-19529,-3452,-3260,268438473
368,-3112,15940,-22230,478,-3416,268438473
2268,-4940,11580,-24708,-721,-1552,268438473
2324,-5800,7616,-22101,-2170,1762,268438473
340,-7700,4588,-9085,-1038,903,268438473
-740,-7748,4624,5860,2010,-3011,268438473
360,-6776,8088,16149,70,-7372,268438473
3636,-5572,13312,17233,-5058,-9252,268438473
8784,-6496,16896,13732,-7498,-6701,268438473
12432,-6732,19544,8677,-1291,3327,268438473
10768,-6484,18852,6941,8475,14183,268438473
5396,-5312,15692,7212,5936,21066,268438473
3044,-2236,16772,6361,-1253,23958,268438473
204,-756,18168,3272,4040,26307,268438473
-7508,960,15108,311,4649,23713,268438473
-11840,528,14848,363,-820,14006,268438473
-13964,436,16188,817,-1638,-323,268438473
-10320,-484,16236,1967,-2198,-16578,268438473
-5692,-160,19208,2538,-2212,-25485,268438473
-836,984,17280,3157,-2667,-32768,268438473
5300,-304,16772,3593,-424,-32768,268438473
12688,-4004,17716,3212,-23,-22631,268438473
13572,-7344,16476,-1207,-676,-4549,268438473
9544,-5828,13956,-3168,-2998,9240,268438473
3664,-736,12304,-1334,-5000,13974,268438473
-6596,-520,14512,3522,-6350,5102,268438473
-4048,212,19476,2370,-2708,-10811,268438473
-1184,-784,17476,826,1475,-15879,268438473
4476,-2696,20080,-233,575,-16901,268438473
8232,-4884,20928,-5851,-1187,-7435,268438473
7176,-5896,18536,-13007,801,4448,268438473
4636,-5632,14264,-14645,3750,10449,268438473
2652,-3708,9980,-14475,887,13595,268438473
-740,-3776,7788,-8732,-1417,10900,268438473
-2108,-5224,7956,833,-1967,4784,268438473
-1020,-4016,9936,8521,278,-1601,268438473
828,-3748,11308,11197,-599,-4781,268438473
644,-3456,14136,12934,-4494,-5520,268438473
-796,-1680,16640,13522,-2080,-7371,268438473
-1308,-944,22892,13383,5056,-12226,268438473
1704,-372,28424,5104,3274,-14556,268438473
5080,-1364,25348,-8563,-1935,-11620,268438473
7584,-4076,22352,-15832,3980,-4348,268438473
8464,-4324,19028,-20281,8142,2733,268438473
8456,-4928,14020,-20855,10682,9048,268438473
5796,-5276,10136,-17783,11057,15874,268438473
2100,-4972,7012,-13013,6620,19223,268438473
-616,-4952,6340,-6876,447,18054,268438473
-1424,-6040,6632,969,-6459,14691,268438473
-2084,-5116,7508,8212,-9599,12207,268438473
-2648,-4348,9004,14533,-12228,8525,268438473
-3876,-4452,13916,17987,-14986,4623,268438473
-4904,-1520,16304,19995,-11677,114,268438473
-3828,-184,22552,15955,-9301,-5014,268438473
-5060,356,22492,9579,-3347,-10388,268438473
-4816,960,22680,5792,2037,-16612,268438473
-3212,728,20124,4108,480,-20520,268438473
2096,2320,22452,1328,-1480,-22267,268438473
3736,-996,18964,-4292,-1654,-18797,268438473
3672,-856,18024,-8195,-2180,-18825,268438473
6416,-2516,16820,-12768,-487,-15516,268438473
8132,-3956,14392,-14658,-255,-8744,268438473
7528,-4252,10588,-12081,-2994,-2570,268438473
6172,-5356,9464,-4476,-7302,2552,268438473
4996,-4536,11072,3860,-4067,3886,268438473
3332,-3888,12372,8391,773,3596,268438473
2788,-3060,13884,8465,848,2423,268438473
3396,-3644,17404,9717,6083,1678,268438473
2676,-2532,18260,6782,5796,2883,268438473
1340,-1436,18692,3860,5005,2717,268438473
116,-1520,18684,1080,1341,1338,268438473
476,-1824,17664,-1287,-1175,139,268438473
1524,-2612,16284,-2956,-2570,-109,268438473
1756,-2732,15124,-2410,-426,98,268438473
1704,-2728,14600,-902,277,337,268438473
1840,-2752,15264,1039,556,281,268438473
1836,-2592,16332,1340,-49,336,268438473
2556,-2416,17832,453,-1550,563,268438473
3184,-2512,19992,-1744,-3957,1872,268438473
4660,-3184,23168,-7028,-8416,5435,268438473
5004,-2880,25320,-16660,-7436,10730,268438473
2616,-2736,21504,-25570,-360,12577,268438473
1336,-3904,15528,-26360,8344,9128,268438473
1844,-5688,11020,-22303,10444,7663,268438473
1564,-6900,7632,-17191,4197,9121,268438473
36,-7040,5584,-10657,1260,8125,268438473
-980,-8464,4628,-2401,2081,4527,268438473
-724,-8716,3700,4905,1014,2114,268438473
224,-8316,4248,12244,-1742,580,268438473
1680,-7732,5580,19232,-5881,1552,268438473
2312,-5808,7368,25662,-5189,3338,268438473
1388,-3492,13156,32767,3506,5032,268438473
-48,-812,21520,32767,5481,6499,268438473
-3568,808,25228,19856,2778,3204,268438473
-3680,612,26344,3968,-448,-2,268438473
-1876,152,25752,-3659,-279,-1223,268438473
-1156,-844,25464,-7466,3452,-945,268438473
-2412,-744,26736,-14744,5359,-885,268438473
-4048,720,23408,-25683,7726,-2940,268438473
-3732,124,15460,-32768,7127,-8084,268438473
600,-4472,11540,-32768,-133,-8172,268438473
2776,-7868,2872,-32768,-4862,-5427,268438473
3452,-11380,-3716,-16663,-4416,-1431,268438473
2944,-10568,-3804,5116,-987,1723,268438473
-220,-8952,2296,20334,2715,2565,268438473
1612,-6440,3168,32767,-4729,3370,268438473
3444,-2816,10728,32767,-4504,4680,268438473
2392,-772,20680,32767,2019,9450,268438473
-2516,636,26160,24043,5604,9689,268438473
-5800,-3284,25956,3616,-1196,4476,268438473
-9604,-1164,22544,952,481,1114,268438473
-11296,1608,21728,-3809,-1704,-6343,268438473
-10164,1848,18528,-9297,-9039,-16293,268438473
-7784,1516,16116,-7284,-3530,-26652,268438473
84,-424,13912,-4326,-4240,-31536,268438473
8512,-3284,14896,-2057,-5070,-26935,268438473
12092,-5828,16740,-2197,-658,-14168,268438473
14468,-6424,18276,-6141,2222,-1679,268438473
13136,-5800,17796,-10728,7709,9857,268438473
12412,-5620,15784,-16152,9774,19604,268438473
8176,-3528,10524,-16218,12008,27429,268438473
1204,-3036,7452,-8931,211,31176,268438473
-1576,-2232,8948,126,-9917,31012,268438473
-5956,0,9020,9720,-5920,26508,268438473
-9848,-568,12780,15652,-4689,20130,268438473
-14680,1188,15752,14827,-5559,8932,268438473
-14784,1564,17452,11046,-6194,-4884,268438473
-16496,2352,16352,7730,-5421,-18963,268438473
-12556,2864,19756,5314,-1431,-32768,268438473
-2900,836,23012,5547,3083,-32768,268438473
8960,-2844,22684,468,1263,-29781,268438473
10536,-6444,21588,-9531,2139,-13511,268438473
11548,-6596,18612,-17566,7653,1060,268438473
7832,-4544,11932,-18043,18851,9139,268438473
3648,-5400,9300,-12935,17488,13768,268438473
-2896,-3920,7272,-8852,1496,16252,268438473
-5664,-3176,9268,-4587,-13828,13317,268438473
-5948,-3780,11196,1042,-15876,7782,268438473
-5156,-5068,14304,8496,-8775,2247,268438473
-3744,-2428,16420,11908,-5235,-582,268438473
-3748,-1968,15572,10491,-8763,-2710,268438473
-1852,-2660,17896,6248,-11125,-2833,268438473
288,-3048,17768,5952,-7488,-3334,268438473
156,-2812,19604,6068,-3112,-2635,268438473
324,-2424,20100,3083,-6302,179,268438473
1676,-2912,17900,-755,-12963,1286,268438473
2380,-2156,15980,
