ax, ay, az, gx, gy, gz, temp
-5468,-272,16696,919,-5106,19119,268438473
1736,896,12996,-1615,8487,26245,268438473
4496,1960,20692,-2814,1542,27971,268438473
6428,-172,16072,-768,486,16786,268438473
3408,1416,16272,-374,577,4262,268438473
-344,756,16120,3,-198,-7,268438473
-212,788,16140,-12,-250,-16,268438473
-284,748,16324,-45,-166,-14,268438473
-240,748,16208,-25,-181,-1,268438473
-260,732,16040,-27,-165,-11,268438473
-272,740,16012,-17,-163,-14,268438473
-212,768,16156,-43,-166,-19,268438473
-320,772,16172,-51,-186,5,268438473
-308,724,15992,-34,-134,-3,268438473
-252,812,16128,-46,-199,-15,268438473
9152,8232,17420,2092,50,-32768,268438473
-6752,-1404,14412,3131,-5523,-32768,268438473
-7288,-2308,16272,979,243,-23726,268438473
-6924,-1660,15876,30,86,-3831,268438473
-696,640,16100,-66,-834,4412,268438473
-856,564,16040,-414,429,5096,268438473
-180,720,16124,-398,311,6327,268438473
-252,608,16184,-324,220,5294,268438473
-240,772,16056,-173,-59,3185,268438473
-8,768,16272,-74,-245,945,268438473
-328,744,16044,-44,-201,102,268438473
-304,736,16208,-50,-178,60,268438473
-356,720,16032,-68,-167,31,268438473
-220,680,16208,-57,-198,60,268438473
-288,720,16148,-30,-192,33,268438473
96,780,15788,-102,139,-36,268438473
-6760,-2968,11652,-669,-1991,1043,268438473
-5436,-8560,16412,-1110,5687,12396,268438473
-5948,-3304,17156,-2054,-833,24745,268438473
-5436,4888,16384,-1124,-3255,32767,268438473
7548,6476,16872,-3143,5969,32767,268438473
8488,2584,16488,-1320,683,24215,268438473
7380,1212,16360,12,-574,3168,268438473
-820,496,15940,-163,643,-1128,268438473
-200,808,16104,-69,83,-92,268438473
-92,724,16220,-63,-104,-45,268438473
-232,700,16224,-14,-180,-21,268438473
-196,788,16280,-24,-206,-15,268438473
-140,732,16064,-57,-155,-16,268438473
-176,752,16248,-22,-159,-7,268438473
-212,756,16216,-37,-169,-20,268438473
-236,852,16148,-24,-167,-25,268438473
-236,780,16008,-47,-206,-26,268438473
-240,716,16152,-43,-152,-4,268438473
-268,736,16284,-32,-172,-9,268438473
-236,864,16140,-35,-189,-20,268438473
-172,804,16108,-74,-71,-25,268438473
-1656,-1920,15824,-362,5594,1614,268438473
3372,1868,15240,-358,357,-126,268438473
1024,960,15812,173,205,-3897,268438473
-4580,2260,15748,224,-2110,1674,268438473
1388,1800,20264,1752,10095,796,268438473
224,1452,18256,5882,19136,-3661,268438473
-1800,640,18968,7551,12850,-4541,268438473
-1988,2880,15080,11182,4243,-3026,268438473
-2272,1640,12420,9150,-1909,-2109,268438473
8428,184,12064,101,9809,-9369,268438473
-348,2924,9740,-7594,19499,-15631,268438473
-2488,-32,644,-17735,-4875,-16336,268438473
832,-508,7108,-10326,-32768,4071,268438473
2236,1396,4776,-13960,9525,-312,268438473
756,-720,7036,4021,-27568,5835,268438473
6196,-1744,17132,-4061,14151,-1269,268438473
1540,124,17392,601,-8405,710,268438473
-1392,604,15448,-22,-1402,50,268438473
-560,768,16060,-59,-193,-36,268438473
-340,724,16132,-7,-216,-9,268438473
-428,688,16144,-29,-209,-37,268438473
-252,648,15996,-58,-189,11,268438473
-364,764,16112,-14,-170,6,268438473
4460,1460,16684,206,444,-3252,268438473
-3644,-620,17868,902,-313,1663,268438473
-2160,408,21060,15010,-2127,8858,268438473
1916,3792,20192,14139,-7886,4294,268438473
2072,3728,14244,13553,-10095,2591,268438473
5072,1552,5648,5623,1193,1272,268438473
1552,184,-968,-12600,32767,-5749,268438473
84,-200,-564,-22551,32767,-12021,268438473
32767,-20832,32767,10711,-32768,13397,268438473
-7348,4272,13220,-13083,-222,2748,268438473
4552,-856,6092,8776,-13711,3701,268438473
-9412,684,24296,-783,9326,-335,268438473
2556,976,16724,1361,-4399,-120,268438473
-960,640,15856,185,-1415,-975,268438473
772,1092,15524,54,379,-3132,268438473
2620,1388,16408,568,254,-9313,268438473
-8688,1624,17084,880,2748,-13180,268438473
-1552,-492,20244,5553,7644,369,268438473
120,2004,18664,11828,1907,5391,268438473
6416,3320,16324,12258,11572,-1459,268438473
-700,3744,7580,939,32767,-7160,268438473
-2332,1732,444,-11140,12171,-8494,268438473
-4584,944,2472,-22442,-23365,-8371,268438473
32767,6688,3780,9354,32767,624,268438473
608,528,-676,-11845,11277,4451,268438473
9476,1640,21472,7170,-1792,2586,268438473
-4348,-316,14072,483,3848,-57,268438473
2288,1796,15448,-817,1829,-109,268438473
964,956,16604,246,-958,32,268438473
60,812,16304,60,-598,20,268438473
-168,840,16448,-37,-264,-3,268438473
-316,872,16188,-51,-232,-2,268438473
-236,768,16256,-37,-207,3,268438473
-136,800,16160,-42,-183,-27,268438473
-196,740,16184,-44,-178,-14,268438473
-196,664,16184,-32,-174,-26,268438473
-236,824,16120,-46,-186,-10,268438473
-1448,456,15688,169,-1266,80,268438473
-5868,1364,15948,211,-1976,4020,268438473
-2800,684,16004,-256,-1089,13884,268438473
1632,584,16244,-477,703,8839,268438473
492,320,16476,-60,-1266,8206,268438473
-4440,2752,15636,-106,-576,12392,268438473
-2212,1208,15736,-1174,2480,14568,268438473
-4736,156,16836,-1166,1954,13893,268438473
-1504,208,16252,-696,746,13373,268438473
700,468,16384,-471,265,10333,268438473
2688,620,16388,-874,1957,9435,268438473
5220,-160,16020,-490,1446,5012,268438473
3400,-56,15964,-145,4,1479,268438473
1044,-4,16456,-172,-63,2774,268438473
128,360,16060,58,-1378,1959,268438473
-732,756,16168,-189,1410,-1923,268438473
224,736,16220,-37,-219,-307,268438473
-264,804,16148,-17,-314,-34,268438473
-236,784,16048,-65,-208,-22,268438473
-14536,-8464,17500,1286,-8230,11484,268438473
-4352,4872,24208,1847,-7871,11588,268438473
7464,3268,24836,9464,-16901,4371,268438473
2416,2796,17448,11519,-11686,-942,268438473
3400,2652,17644,-283,-5798,-3440,268438473
3568,1800,18056,-17796,1230,-5619,268438473
3696,-260,11884,-31551,12409,-5161,268438473
4300,-3536,5968,-29024,10137,-662,268438473
4120,-4140,3220,-9512,289,8640,268438473
2496,-1876,5812,13374,2718,13762,268438473
-3508,1348,11324,28965,2614,10604,268438473
-7156,3948,23712,27841,-5192,3549,268438473
-3360,4468,31692,10197,-2835,-2161,268438473
2896,4568,26336,-9609,5823,-8815,268438473
1276,1060,19964,-20832,12009,-11116,268438473
1480,-2620,11404,-21065,2204,-7614,268438473
3868,-4692,5476,-9745,-7901,4373,268438473
2092,-3292,4288,5232,-11010,11524,268438473
200,280,9108,18752,-8969,11155,268438473
708,5340,24464,22274,-1405,4993,268438473
-3448,3608,26588,3858,1723,-414,268438473
-220,3744,23504,-7578,5199,-5013,268438473
-752,1084,18804,-14906,7975,-10820,268438473
2860,-1808,11332,-18848,6736,-12818,268438473
5412,-5644,5532,-10756,-6209,-2036,268438473
5280,-2912,5024,6914,-9822,9390,268438473
-1280,468,15744,22741,-9742,12704,268438473
-896,3136,23348,22333,-340,7481,268438473
-4036,4924,27336,620,3384,-1503,268438473
388,3296,22164,-12957,8039,-9264,268438473
800,1428,16196,-18050,10973,-13706,268438473
3988,-2376,10632,-17099,2738,-10824,268438473
6076,-5588,6132,-5908,-9830,2111,268438473
3068,-2144,9892,13242,-9067,13160,268438473
-3060,3272,15608,22249,-247,10499,268438473
-3524,3124,24616,12251,3698,2074,268438473
-2732,2568,24916,-7500,6368,-9117,268438473
1140,776,19104,-17033,8032,-14739,268438473
4388,-2996,12936,-16549,-2308,-8732,268438473
5744,-3872,8836,-3842,-5970,4372,268438473
2336,-2024,9112,8890,-5485,10901,268438473
-224,-76,11052,13795,-6070,9401,268438473
820,1092,13480,12655,-3132,4384,268438473
-472,4120,21260,15213,-2839,2649,268438473
-388,1780,18492,4456,-1147,-1504,268438473
2604,-2308,14024,-3427,-6523,-1348,268438473
1976,3756,15652,-4145,-12153,2922,268438473
4012,-1676,18240,-3041,11389,-921,268438473
1068,228,14620,-322,13028,-3111,268438473
572,-60,15220,-67,17699,-3047,268438473
-1660,1260,11652,-3989,1046,-1243,268438473
388,348,15516,73,2766,-349,268438473
540,732,16968,767,280,-93,268438473
-84,704,16136,-211,-549,27,268438473
-280,664,16376,189,-50,-19,268438473
-292,648,16268,-136,-362,-4,268438473
-356,628,16116,13,-132,-10,268438473
-364,704,16252,-13,-96,-38,268438473
-292,584,16124,-23,-165,-31,268438473
-292,744,16344,42,-158,-7,268438473
-364,636,16260,-51,-368,22,268438473
-7604,592,23928,2554,-5939,3580,268438473
-96,-404,17720,9103,5977,3483,268438473
2832,2116,19532,11808,5599,997,268438473
612,2352,19768,13953,17509,-971,268438473
-1004,2680,15512,13806,20574,-1846,268438473
-2944,3368,13052,12777,19964,-1323,268438473
-4016,3776,11220,9990,17948,-801,268438473
-4828,4344,10608,6540,13480,-7,268438473
-5336,4600,10168,2921,6972,701,268438473
-5908,5228,10632,334,-438,589,268438473
-5616,5120,10068,-3160,-4681,504,268438473
-4400,3932,9236,-7115,-16980,1685,268438473
-2448,3368,8692,-14020,-30148,3417,268438473
460,2780,10700,-18815,-32768,2709,268438473
2224,496,13700,-19669,-32768,703,268438473
3468,8,23044,-24871,-2654,-4501,268438473
-17816,13172,27280,1017,1604,-3618,268438473
5652,2092,11136,2664,-21653,999,268438473
-3488,3332,13620,3731,-1174,-2362,268438473
1172,376,16000,-334,3091,693,268438473
-628,1000,16804,355,-1043,-170,268438473
-732,528,15840,-74,142,3,268438473
-280,768,16208,-145,147,-6,268438473
-5784,-888,22544,7056,-17558,3814,268438473
936,1104,22220,16369,2674,4765,268438473
2868,3692,16160,18867,19853,-159,268438473
1712,3844,15144,13535,21607,-1601,268438473
-1420,3024,10232,8363,20991,-3050,268438473
-2860,1848,7348,-142,5408,-1216,268438473
-3500,1268,6256,-5770,-10226,1830,268438473
-2544,1352,6796,-10326,-18730,3235,268438473
-492,1460,9996,-13830,-17817,2737,268438473
1720,1568,16684,-25459,-32768,2794,268438473
32767,-11804,32767,-6157,32767,-8896,268438473
-2508,1292,6536,82,-4076,-2183,268438473
8068,2348,15700,2614,11750,-1346,268438473
-32,308,14400,692,-5069,-1786,268438473
-2276,1084,15696,-342,36,493,268438473
216,688,16472,-47,-308,30,268438473
-636,800,15744,-8,127,-35,268438473
-160,724,16400,10,-91,-14,268438473
-592,676,16136,-33,-369,15,268438473
64,564,15916,126,473,-28,268438473
-444,844,16276,-47,-117,28,268438473
-556,784,16192,-49,-479,28,268438473
-516,816,16276,-25,-340,170,268438473
-432,644,16036,-29,213,-32,268438473
-444,732,16132,-22,-35,-2,268438473
-420,700,16128,3,-61,-5,268438473
3628,1032,16648,-1833,183,253,268438473
-396,640,16416,-1180,-2905,149,268438473
392,1412,19472,-6374,-1545,-222,268438473
-220,1316,19512,-14360,-3639,-266,268438473
-456,692,18428,-21144,-3334,-1624,268438473
24,-1052,15672,-23508,-3712,-2347,268438473
1308,-3548,13276,-20814,-3014,-1834,268438473
1472,-4764,12756,-14989,-2624,-298,268438473
1108,-5768,13336,-9775,-1297,109,268438473
628,-5780,13944,-6223,-183,-792,268438473
528,-6144,14536,-3830,-916,-1581,268438473
1144,-6068,14432,-2260,-281,-1796,268438473
1264,-6120,14708,-1027,34,-1385,268438473
1412,-6168,14192,251,697,-869,268438473
1356,-6204,13932,2396,1680,-556,268438473
964,-6268,13180,6117,2409,-609,268438473
500,-5836,12544,11923,3253,-1086,268438473
568,-4944,12468,18664,5192,-1201,268438473
316,-3508,12444,26065,4249,-418,268438473
112,-1192,12828,32767,4803,141,268438473
1000,2208,22052,32767,5219,2934,268438473
7172,728,480,-11215,14584,203,268438473
-6112,244,10332,324,-6087,353,268438473
4924,288,12640,1966,9187,593,268438473
184,1548,17236,-319,-1914,931,268438473
-568,748,15308,940,2201,-696,268438473
-1576,720,19480,1341,1671,-74,268438473
-716,1532,20384,10601,4169,643,268438473
948,1896,21428,12710,14698,-156,268438473
-964,2452,19596,14667,21050,-2237,268438473
-3588,2916,16608,15263,25176,-1438,268438473
-5428,2888,14176,14094,19611,1100,268438473
-4168,3456,9992,11151,14258,2376,268438473
-3184,2972,7160,5275,11746,1567,268438473
-4160,2520,7688,1498,5604,1324,268438473
-5452,3728,10120,-163,-7896,3011,268438473
-4512,4824,11856,-3690,-14462,3366,268438473
-3588,5268,12564,-6425,-15887,2328,268438473
-2920,4644,12304,-9058,-15229,1166,268438473
-1804,3240,12160,-11720,-15867,229,268438473
-868,2692,12728,-13754,-14512,-512,268438473
276,1400,13592,-17822,-22748,489,268438473
2972,-232,20752,-21285,-11050,-1360,268438473
1696,-6540,-32768,-7599,31485,-5477,268438473
-6048,260,12928,-3048,-18276,246,268438473
-560,788,16784,-1863,7041,-673,268438473
84,1636,17480,23,-305,-143,268438473
-808,732,16228,191,-1905,322,268438473
100,540,16000,-483,-919,571,268438473
80,808,16220,-848,-565,550,268438473
88,1484,17188,-1630,-110,765,268438473
304,-396,17500,-3426,-1450,453,268438473
584,1596,20700,-10051,-2441,888,268438473
-56,1532,20176,-20967,-3709,2194,268438473
-436,540,17536,-29314,-4395,2213,268438473
300,-2840,14956,-30986,-3720,648,268438473
756,-4676,12148,-26783,-2168,-757,268438473
932,-7136,10900,-18672,-2288,-1225,268438473
904,-8876,10444,-8764,-1139,-2221,268438473
784,-8796,10628,1382,734,-3337,268438473
1036,-8560,12152,9264,2144,-3637,268438473
320,-7612,12068,15809,2722,-3392,268438473
1232,-5772,12896,22399,3549,-2908,268438473
1088,-3920,13232,28807,5163,-1884,268438473
960,-1716,13544,32767,5785,-489,268438473
660,392,15448,32767,6640,1958,268438473
24572,2692,16272,-6093,-8507,3486,268438473
-4532,-2212,17744,2606,15509,372,268438473
8468,2448,19396,4302,-7326,2335,268438473
-1736,576,14308,-450,841,45,268438473
-128,960,17808,980,-1617,462,268438473
-308,536,16744,209,793,-30,268438473
-308,-472,21440,6665,1472,-249,268438473
620,1128,21084,12140,6268,1119,268438473
-1048,2320,21128,18335,9306,2059,268438473
-1348,5372,18556,18123,18072,247,268438473
-1668,3932,14788,15883,24836,-1864,268438473
-1956,3020,9956,11462,28661,-2004,268438473
-3204,2388,6592,8208,24224,-794,268438473
-4404,2576,6344,3217,11131,-515,268438473
-5704,4268,8016,-1318,-1131,897,268438473
-5688,4924,9660,-5320,-8915,1322,268438473
-6444,4848,12704,-7440,-17515,1803,268438473
-3960,5408,13116,-9592,-26440,2733,268438473
-1852,3904,11916,-13296,-23195,1870,268438473
-1312,2148,11944,-16872,-23473,824,268438473
112,2000,15480,-21450,-30748,1366,268438473
4072,-396,21340,-20415,1147,-3330,268438473
-5548,308,14572,-32,14089,-2959,268438473
-3256,2068,32767,4031,-32768,3285,268438473
-2160,-1052,12096,-1473,-2457,308,268438473
-840,1416,17232,633,4142,-626,268438473
1096,624,16096,-97,-1849,126,268438473
-244,844,17048,-750,-1275,176,268438473
-164,1132,18144,-3956,-920,-83,268438473
-836,1984,20664,-12097,-2207,-230,268438473
348,1860,20860,-25829,-3682,2291,268438473
-564,304,18204,-32768,-4445,2613,268438473
-632,-588,14236,-32768,-4285,1354,268438473
132,-4436,11376,-32768,-3572,-66,268438473
360,-7084,8652,-25248,-2359,-1202,268438473
-16,-10680,8788,-12862,-1914,-2028,268438473
296,-12232,9296,135,-430,-4126,268438473
1020,-11396,10128,11376,1155,-6249,268438473
1664,-9876,10024,23019,2857,-7151,268438473
1044,-7076,10528,32767,6038,-7303,268438473
1472,-3824,12496,32767,8544,-5146,268438473
1984,400,13808,32767,11572,-1810,268438473
-400,5004,23784,32767,9154,3789,268438473
10224,300,8848,-13548,23627,4114,268438473
-1144,-1256,4252,3614,8679,4210,268438473
-13544,2152,32767,8050,-32768,8703,268438473
-1200,3016,30376,-4219,9294,1607,268438473
-2628,1456,23592,14248,-3738,3144,268438473
2788,3784,20384,21288,-2050,1818,268438473
3976,1096,19872,22484,9298,-1545,268438473
1400,2080,15976,21720,26041,-4465,268438473
-2268,2580,7672,14746,32767,-6402,268438473
-2108,2180,2052,5608,32767,-6735,268438473
-5320,4628,4412,1020,19763,-3744,268438473
-5720,5576,8704,-5021,-30127,737,268438473
-6424,3836,11944,-5612,-32768,5040,268438473
-2648,5356,13524,-10823,-22487,3770,268438473
-1732,5032,13728,-13855,-13230,838,268438473
512,3076,14936,-14562,-18918,-169,268438473
2984,2144,14616,-18093,-18677,-2355,268438473
1480,1160,17636,-20204,3686,-7234,268438473
-15232,-13808,-2344,-13733,14485,-4613,268438473
2368,4780,20204,-18247,-5608,-1245,268438473
104,1064,19880,-31375,-7946,-2279,268438473
-336,-1276,16080,-32768,-10421,-3145,268438473
532,-3080,14256,-32768,-9880,-2420,268438473
1700,-4308,11864,-32768,-8710,-1117,268438473
2688,-6612,9176,-27931,-6386,-939,268438473
2520,-9720,8280,-17716,-4274,-1232,268438473
2892,-11844,7236,-4399,-2163,-1840,268438473
3220,-12272,8636,9953,1967,-2174,268438473
2392,-14264,8740,25990,4669,-2270,268438473
1328,-12264,8984,32767,8525,-3835,268438473
-420,-6456,8332,32767,12960,-4759,268438473
608,-1164,14056,32767,21011,966,268438473
-7480,-484,21016,18425,19487,12959,268438473
1896,1184,8840,22881,15340,19521,268438473
-8252,2460,17240,17784,1944,10719,268438473
-1888,5264,8660,13005,19009,3644,268438473
-2452,5488,5240,2667,25361,102,268438473
-6716,4024,7492,-729,-2989,3990,268438473
-3736,5252,9196,-3623,-24182,6493,268438473
-2000,6012,13400,-7597,-17943,5014,268438473
496,4820,12700,-10499,-13088,2437,268438473
1808,3828,11232,-15526,-11990,-971,268438473
-2596,-6404,8916,-22470,-12331,-2072,268438473
4496,-1756,15124,-30042,-9831,283,268438473
-11136,-16296,18528,-21241,-10055,5493,268438473
-4904,6412,12628,-19008,-17122,2209,268438473
-2588,2008,15928,-16550,-17,-1590,268438473
-980,-708,15296,-16383,-1412,-2650,268438473
548,-3472,14744,-14752,-2046,-2729,268438473
928,-4836,12992,-9426,-1351,-1418,268438473
528,-4544,11672,-773,-137,338,268438473
40,-1724,10660,10548,1590,2902,268438473
948,-4220,13268,29692,17378,6426,268438473
520,-3276,12604,32767,-515,12362,268438473
5756,4268,32767,5884,-32768,11929,268438473
4236,4020,14540,19219,32767,-2839,268438473
-6128,5156,14660,14901,19604,-966,268438473
-924,3356,11664,10655,4776,2734,268438473
-2372,1592,9964,8727,6696,951,268438473
-3944,4,7924,1078,3109,1481,268438473
-2676,2172,7404,-5044,-9981,3565,268438473
848,2880,10324,-9089,-15742,2251,268438473
1604,-1128,11032,-14332,-22020,3520,268438473
4264,-3740,11660,-22662,582,1103,268438473
-464,1724,13164,-28875,-8624,322,268438473
21416,12140,32767,-19598,-14198,6345,268438473
-9020,1796,17736,-32330,-3778,-793,268438473
-2220,-2076,15552,-32768,-250,-4755,268438473
196,-4132,12624,-32768,-733,-4931,268438473
144,-5868,9832,-24306,-277,-1286,268438473
328,-9444,7920,-9658,550,3521,268438473
16,-9912,6972,10482,-5938,5116,268438473
212,-8848,7968,30155,-10293,4798,268438473
-68,-9460,9740,32767,-4416,3396,268438473
-140,-1872,8728,32767,2813,1474,268438473
15948,-13820,-32768,-96,-19735,5261,268438473
828,456,3316,-6523,25193,4155,268438473
208,1456,4428,3173,-32768,2764,268438473
7944,752,8392,5025,7895,-250,268438473
-2888,708,12068,-3152,-4844,1285,268438473
-204,380,16592,1533,1982,-650,268438473
-712,976,15404,-1049,-1264,-5,268438473
-952,760,16108,641,308,100,268438473
-176,564,16372,-120,-192,91,268438473
-436,580,16168,66,-457,40,268438473
-448,716,15764,-273,-74,0,268438473
-320,732,16088,62,-13,-6,268438473
-296,520,16464,114,-256,-16,268438473
-508,636,15948,-118,-312,2,268438473
-428,744,16128,-145,-129,4,268438473
-424,772,16136,10,-19,-7,268438473
-232,692,16420,81,-227,-27,268438473
-392,792,16216,-93,-289,36,268438473
-464,656,15960,-117,-185,32,268438473
-452,724,16340,-3,-73,-2,268438473
-280,596,16312,61,-202,-2,268438473
-380,616,16260,-50,-243,19,268438473
-444,676,15980,-125,-218,11,268438473
-300,708,16256,-8,-128,11,268438473
-292,676,16144,26,-171,1,268438473
-368,616,16240,4,-249,-3,268438473
-444,656,16152,-92,-166,5,268438473
-340,704,16052,-33,-139,16,268438473
-332,732,16276,-4,-191,-7,268438473
-424,772,16120,2,-198,-4,268438473
-344,692,16196,-47,-165,-30,268438473
-468,768,16076,-40,-131,-16,268438473
-372,692,16212,-7,-169,20,268438473
-444,704,16140,17,-228,33,268438473
-376,600,16060,-63,-218,-1,268438473
-416,708,16040,-41,-149,-16,268438473
-444,700,16240,28,-160,-16,268438473
-408,720,16244,-41,-175,-4,268438473
-412,704,16096,-64,-215,12,268438473
-392,700,16176,-55,-160,1,268438473
