ax, ay, az, gx, gy, gz, temp
208,-1172,16148,2412,-1560,-825,268438473
492,-1368,16100,2227,-1182,-1104,268438473
976,-1132,16300,2061,-1214,-1091,268438473
864,-1192,16164,2253,-999,-375,268438473
956,-944,16572,1767,-1082,72,268438473
900,-636,16508,1440,-681,410,268438473
652,-640,16120,1444,-472,673,268438473
656,-392,16460,1316,-440,486,268438473
632,-440,16396,1531,49,321,268438473
612,-304,16376,1231,336,123,268438473
704,-72,16292,866,399,108,268438473
712,-80,16488,516,570,84,268438473
436,-152,16048,1131,905,204,268438473
320,-348,16048,1432,579,319,268438473
148,-96,16540,1202,517,182,268438473
264,-92,16380,928,949,11,268438473
292,24,16120,672,655,-48,268438473
208,116,16068,817,697,15,268438473
448,104,16224,1006,904,-41,268438473
440,44,16096,1172,915,263,268438473
188,848,16288,1569,1717,74,268438473
-316,-72,16240,1476,1651,410,268438473
-164,436,16176,884,1026,397,268438473
-396,496,16332,734,757,342,268438473
-468,756,16220,213,233,-19,268438473
-264,552,16168,189,242,-191,268438473
-404,376,16096,106,-37,-54,268438473
-316,320,16204,-11,-369,-1,268438473
-300,512,16168,-101,-351,-13,268438473
-216,480,16256,-82,-192,-72,268438473
-84,460,16172,-126,-342,-63,268438473
-292,480,16288,-81,-333,-8,268438473
-228,364,16176,-164,-350,-43,268438473
-376,356,16300,-673,-773,-19,268438473
-368,416,16188,-1321,-1690,71,268438473
-368,232,16732,-2257,-2621,30,268438473
-152,120,17192,-3371,-2108,182,268438473
-524,-136,18352,-5935,-1728,709,268438473
636,300,18656,-11355,-24,-130,268438473
776,-424,17028,-13534,-1050,-651,268438473
-72,-2156,15480,-11577,2120,-48,268438473
-228,-2272,16184,-10546,4647,-332,268438473
804,-2632,16368,-12251,4582,-2478,268438473
1020,-2864,15284,-11536,2267,-3114,268438473
-188,-4140,14256,-7094,3395,-1978,268438473
-1176,-4384,15628,-3771,5136,-1491,268438473
-1756,-4196,16652,-4596,5000,-1905,268438473
-1560,-4220,16708,-9873,804,-2614,268438473
-1428,-4912,16296,-14246,-4020,-2432,268438473
-804,-5740,14744,-15451,-5840,-1524,268438473
-564,-6456,13568,-14837,-6914,-524,268438473
-448,-8020,15184,-12462,-4619,-937,268438473
524,-7552,15204,-15060,-3071,-1511,268438473
748,-8440,13044,-16939,-2898,-1153,268438473
808,-9256,12012,-15793,-2534,-956,268438473
836,-10252,12328,-14287,-1808,-1149,268438473
912,-10932,11560,-14611,-1563,-673,268438473
992,-12032,10040,-14507,-1278,166,268438473
644,-11284,7068,-12102,-2296,1359,268438473
-244,-13224,5312,-5390,-1143,1131,268438473
-796,-13432,3104,3883,201,479,268438473
-92,-12732,3152,13982,971,-240,268438473
792,-11368,6196,25776,4050,-608,268438473
68,-9768,13664,31291,6598,-694,268438473
720,-7360,16592,23319,2753,-1856,268438473
1036,-7488,18328,13449,1980,182,268438473
-88,-7276,17116,10205,4152,1199,268438473
-96,-6796,14860,9483,5379,1763,268438473
-200,-6560,14260,8774,3130,1390,268438473
-468,-6644,13544,8700,1308,964,268438473
-856,-6264,12904,10539,-294,849,268438473
-636,-5664,13904,14132,11,1534,268438473
-568,-4760,16176,15777,2126,2585,268438473
-456,-3560,17652,13784,3279,2578,268438473
-1248,-2632,17768,10638,4405,2545,268438473
-1568,-2000,16512,8067,5771,1600,268438473
-2200,-1468,15664,7672,4717,1438,268438473
-2888,-1608,14900,7276,3789,1126,268438473
-2840,208,17832,5738,918,742,268438473
-2376,-920,16684,3211,-1590,486,268438473
-2796,-1268,17000,1388,-1721,133,268438473
-2100,-984,16184,436,-2165,178,268438473
-2092,-1304,16720,-207,-1454,164,268438473
-1528,-1084,16260,-890,-333,-210,268438473
-1708,-1164,15736,-709,-258,-9,268438473
-2036,-992,15700,-31,-164,102,268438473
-2128,-908,15840,370,-442,26,268438473
-2124,-1124,16044,-24,-625,-33,268438473
-1824,-1164,15988,-281,-800,36,268438473
-1760,-1148,15924,-106,-765,123,268438473
-1920,-1196,15968,-73,-874,119,268438473
-1776,-1148,15988,-228,-891,21,268438473
-1740,-1236,16064,-207,-958,128,268438473
-1760,-1240,16084,-410,-905,177,268438473
-2100,-1364,17632,-1211,-1961,-60,268438473
-2604,-472,21164,-5909,-2135,-1819,268438473
-2528,-376,25856,-19280,2811,-4060,268438473
-1588,1764,25344,-32768,-4877,-7371,268438473
-1344,-1300,14752,-32768,-6241,-6548,268438473
952,-4436,7376,-32768,-2725,-933,268438473
-1180,-8968,5452,-25734,-4599,2899,268438473
-1212,-11564,3392,-12995,-6141,1994,268438473
-824,-12280,2832,1742,-3732,789,268438473
-880,-11040,1952,16734,-1863,178,268438473
-228,-9172,4336,32065,3223,274,268438473
904,-5248,10796,32767,11954,1998,268438473
-1684,-384,20692,32767,8601,5969,268438473
-3172,2460,29376,32767,2695,3871,268438473
-1884,1000,24632,8719,1794,-788,268438473
-2308,432,20608,-6087,6363,-4037,268438473
-2244,-472,14388,-9252,3878,-3611,268438473
-2156,-2052,11588,-4848,892,-1425,268438473
-2396,-2636,13100,1446,-388,858,268438473
-2448,-2240,15088,4466,-921,1111,268438473
-2464,-1820,17052,3463,-700,476,268438473
-2360,-1312,17424,822,-423,-222,268438473
-2276,-1452,16616,-1437,-78,-295,268438473
-2352,-1408,15540,-1848,-410,-58,268438473
-2212,-1576,15204,-760,-1092,55,268438473
-2328,-1768,15488,332,-1246,-26,268438473
-2152,-1744,16028,467,-1369,-86,268438473
-1924,-1736,15916,-93,-1269,-11,268438473
-1816,-1776,16152,-487,-1310,233,268438473
-1756,-1544,15936,-627,-901,177,268438473
-1840,-1704,15988,-504,-862,-24,268438473
-1772,-1860,15636,-187,-625,-77,268438473
-1868,-1812,16032,179,-568,86,268438473
-1820,-1756,16164,50,-520,223,268438473
-1784,-1772,15992,-252,-451,154,268438473
-1852,-1828,15948,-284,-815,139,268438473
-1760,-1748,15716,-133,-616,195,268438473
-1720,-1648,15876,14,-616,216,268438473
-1576,-1752,16088,-155,-663,246,268438473
-1640,-1760,16000,-131,-697,285,268438473
-1880,-1880,15928,0,-706,242,268438473
-1632,-1700,15996,22,-501,112,268438473
-1504,-1732,16088,-141,-296,-123,268438473
-1536,-1696,15920,-93,-412,-64,268438473
-1428,-1776,15840,72,-281,102,268438473
-1680,-1744,16032,140,-304,118,268438473
-1540,-1724,16044,-54,-317,-16,268438473
-1592,-1784,15884,-132,-248,-47,268438473
-1664,-1884,15924,-73,-261,-65,268438473
-1692,-1656,15972,-125,-318,-123,268438473
-1976,-1280,17984,-1017,-588,-738,268438473
-3736,716,21368,-5838,-1523,-3016,268438473
-4428,788,23012,-16191,2404,-11035,268438473
-3816,-220,20980,-20885,6536,-19669,268438473
-2112,-3776,16904,-18212,9042,-20026,268438473
1248,-7680,18124,-14106,3054,-12647,268438473
4128,-9880,15916,-13740,66,-1924,268438473
4104,-9360,12544,-10921,3430,8947,268438473
2628,-7040,8040,-7892,8351,15316,268438473
28,-6112,4092,-5032,4937,18081,268438473
-2716,-4716,3092,142,-6174,19695,268438473
-5088,-4176,3464,7660,-12863,16472,268438473
-7808,-3604,4292,18145,-18760,8051,268438473
-6784,-452,11232,29202,-18684,-767,268438473
-7356,1128,20408,27697,-14301,-7652,268438473
-7736,1364,27600,13261,-8208,-15116,268438473
-5824,720,29440,-3400,-2788,-20959,268438473
-3520,1236,26324,-10432,-303,-26996,268438473
4460,-1752,25144,-13371,3562,-26821,268438473
9872,-5808,21552,-21139,5691,-19351,268438473
12648,-7416,17012,-25069,10768,-6447,268438473
9928,-7996,10400,-22138,16356,6449,268438473
8328,-7852,3216,-14861,9253,14289,268438473
5432,-7856,3800,-10194,844,22431,268438473
1628,-5740,4092,-5989,-9583,25750,268438473
-1628,-5924,4980,-99,-11430,23541,268438473
-3852,-4928,4020,9157,-13130,19545,268438473
-6328,-1208,7044,21260,-16329,14324,268438473
-9776,1612,14904,29263,-25324,2268,268438473
-10220,2488,25208,24978,-21787,-10801,268438473
-6948,1708,29324,10489,-9190,-20557,268438473
-560,80,27440,921,-442,-22069,268438473
-392,-808,27252,-3117,2799,-22689,268438473
800,-1352,23644,-6844,5149,-23485,268438473
6584,-4216,20644,-13257,4886,-16954,268438473
8808,-6656,17528,-19487,6328,-6998,268438473
8448,-6360,15400,-23233,10524,3383,268438473
6964,-6904,10864,-22062,13904,11375,268438473
5328,-8192,5196,-15713,10852,17508,268438473
2672,-6536,2428,-8627,-2065,22602,268438473
-44,-5208,3448,665,-14943,23517,268438473
1016,-4800,4820,10372,-17074,20122,268438473
-8348,-2048,5568,22332,-16600,10840,268438473
-10824,2448,12276,31575,-17810,-4333,268438473
-6600,1576,24788,26270,-13378,-19218,268438473
-752,-224,30412,9811,-4006,-23722,268438473
332,-1744,30160,-3058,6392,-19723,268438473
-2540,-2516,26528,-7758,9393,-20252,268438473
4412,-3772,22784,-12350,10448,-15987,268438473
7480,-5824,18412,-20459,8779,-5899,268438473
7168,-6472,12260,-22985,8588,5384,268438473
4312,-5068,6804,-17916,7933,13245,268438473
700,-5472,4572,-6619,4311,15506,268438473
-948,-5300,7844,5841,1707,12336,268438473
-3132,-4572,10912,11478,990,8315,268438473
-4768,-4032,13772,11358,-547,4359,268438473
-4576,-3800,16048,7355,-5086,1421,268438473
-4216,-4204,18100,3583,-5240,923,268438473
-3976,-4096,18836,2895,-453,1107,268438473
-3900,-4272,18868,1672,2615,1323,268438473
-3972,-3664,17484,-294,2029,1068,268438473
-3596,-3380,16148,-2133,-477,57,268438473
-2868,-3500,15124,-2408,-1993,-1268,268438473
-2160,-3928,14284,-1345,-1549,-2019,268438473
-1464,-4592,14308,-265,-1248,-1712,268438473
-1200,-4812,14424,495,-1279,-819,268438473
-1312,-4936,14676,900,-449,238,268438473
-1752,-4856,14684,1068,903,999,268438473
-2200,-4564,14192,1440,1145,1170,268438473
-2268,-4240,14016,3368,738,1309,268438473
-2368,-3420,15956,6225,-467,2102,268438473
-4104,-2684,22964,3736,-763,2670,268438473
-7920,-724,30204,-16581,-3139,-1413,268438473
-8756,1040,26612,-32768,-7114,-10965,268438473
-3012,-1928,16896,-32768,-9479,-15855,268438473
2504,-8548,7688,-32768,-9630,-11529,268438473
4124,-11168,-484,-28816,-9370,-5375,268438473
4228,-12640,-3868,-9285,-4155,-449,268438473
4496,-11212,-4240,9134,3485,3762,268438473
3480,-9980,-1900,24836,9892,6050,268438473
2080,-8480,1280,32767,12572,7983,268438473
16,-4340,7396,32767,9548,9477,268438473
-1764,464,17632,32767,-494,9807,268438473
-4236,2272,29428,32767,-11173,10314,268438473
-6844,896,32767,502,-8652,5946,268438473
-7236,-292,32767,-24435,1490,-2244,268438473
-4532,-1760,27476,-29713,4315,-6799,268438473
-2572,-2888,23716,-32768,6119,-7085,268438473
-100,-3364,16936,-32768,5362,-4802,268438473
824,-4468,7192,-32768,277,-1106,268438473
200,-7716,-2184,-32768,-5291,336,268438473
1548,-10292,-9184,-18808,-13509,-193,268438473
2960,-12712,-8448,587,-12941,1358,268438473
2704,-11320,-5604,23752,3057,2124,268438473
1184,-9668,-668,32767,14884,2662,268438473
760,-5152,6796,32767,13352,6590,268438473
-6040,-2304,16124,32767,-3073,13320,268438473
-9100,676,31052,31097,2362,10721,268438473
-11496,1212,32767,5840,2891,1841,268438473
-9548,-1656,28156,-10666,305,-5076,268438473
-6248,-3876,22100,-11386,915,-8773,268438473
-1924,-5720,17456,-9367,2781,-6543,268438473
-244,-6096,12312,-8650,3631,-3135,268438473
288,-6604,8672,-6451,2176,-624,268438473
200,-6280,7740,-1685,274,845,268438473
-372,-6172,8708,4239,-116,2218,268438473
-1360,-6240,11064,9139,918,3367,268438473
-2688,-5644,14204,10113,1184,4315,268438473
-4140,-5232,16612,7264,1796,4910,268438473
-5404,-4152,17608,3655,1772,4519,268438473
-5856,-3852,17400,828,364,3583,268438473
-5668,-3552,17080,-152,67,2330,268438473
-5376,-3400,16040,-192,519,523,268438473
-5092,-3612,15132,-690,-179,-1093,268438473
-4148,-4152,14456,-1453,-1824,-1953,268438473
-3428,-4500,14172,-1339,-2583,-2026,268438473
-2876,-4912,14348,-719,-1711,-1309,268438473
-2856,-4912,14356,357,-577,-276,268438473
-3248,-4700,14868,1148,214,297,268438473
-3608,-4540,14988,1019,163,290,268438473
-3540,-4424,15224,997,363,65,268438473
-3840,-4272,15276,835,220,45,268438473
-3924,-4288,15540,799,48,-73,268438473
-3808,-4096,15396,741,36,43,268438473
-3960,-4204,15128,316,104,127,268438473
-3920,-4268,14928,237,159,10,268438473
-3696,-4208,14692,380,41,-57,268438473
-3656,-4288,14732,788,178,18,268438473
-3672,-4216,14596,1074,917,71,268438473
-3864,-4340,14444,1650,1520,189,268438473
-3772,-4092,14432,2257,2079,569,268438473
-3872,-3840,14508,2983,1853,1137,268438473
-4304,-3488,15048,2982,127,1493,268438473
-4420,-3208,15760,2288,-1061,1236,268438473
-4536,-3188,16056,1539,-597,658,268438473
-4488,-3232,16132,588,-368,41,268438473
-4352,-3232,15892,-343,-924,-87,268438473
-4160,-3216,15664,-796,-1336,71,268438473
-4084,-3360,15196,-755,-336,-33,268438473
-4052,-3416,14400,-579,141,-195,268438473
-3764,-3732,13808,-560,-508,-291,268438473
-3616,-3764,13452,-157,-622,-174,268438473
-3788,-3836,13560,556,-410,53,268438473
-4140,-3412,14156,1740,-43,294,268438473
-4624,-3112,14980,2408,-365,-47,268438473
-4712,-2656,16700,1809,-1595,-664,268438473
-4436,-2232,19372,-1054,-4359,-199,268438473
-5164,-1564,23392,-7735,-13800,3447,268438473
-7180,-1332,24828,-22549,-32768,7543,268438473
-5088,-2464,22584,-32768,-32768,5140,268438473
180,-4296,16400,-32768,-32768,1260,268438473
3308,-6728,9104,-32768,-32768,-58,268438473
3796,-7328,-104,-32768,-32768,-204,268438473
3284,-8572,-5404,-32768,-32768,-4300,268438473
4080,-9740,-6624,-32768,-32768,-11163,268438473
5876,-4140,-3436,-32768,-32768,-15605,268438473
3260,-6604,-10652,-32768,-32768,-9647,268438473
1520,-5240,-13852,-32768,-19987,-8593,268438473
3040,-6660,-17276,-21233,-12299,-9604,268438473
6228,-3652,-18564,-10433,-1283,-9682,268438473
8704,-2864,-21032,-6454,-1438,-5139,268438473
8524,-2200,-21652,-4657,-1573,-600,268438473
8188,-2256,-21396,-2560,-726,321,268438473
7164,-2336,-20544,317,-82,428,268438473
6268,-2388,-18488,2932,2397,-297,268438473
5220,-2448,-16440,3295,3984,-963,268438473
5356,-3020,-15488,2262,4063,-746,268438473
5988,-3528,-15424,1242,3507,-353,268438473
6372,-4072,-15732,624,2669,127,268438473
6920,-4092,-16236,696,2043,103,268438473
7132,-4500,-16404,1244,1806,-182,268438473
7200,-4468,-16224,1349,1048,-264,268438473
7048,-4208,-15548,839,480,-347,268438473
6808,-4164,-15588,912,1143,-245,268438473
6712,-3900,-15524,547,1125,-182,268438473
6664,-3772,-15740,-23,651,-74,268438473
6736,-3652,-15828,-301,863,-74,268438473
6792,-3676,-16180,-336,454,-39,268438473
7028,-3872,-16428,-247,-66,-87,268438473
6992,-3868,-16368,410,33,-73,268438473
6912,-3952,-16044,1158,620,-163,268438473
6932,-3984,-15448,1121,1024,-65,268438473
7112,-4068,-15416,343,592,-205,268438473
7256,-4156,-15552,-122,54,-96,268438473
7336,-4152,-15680,-226,-290,21,268438473
7172,-4156,-15880,-57,78,21,268438473
7036,-4064,-15632,42,286,-77,268438473
7072,-3884,-16120,290,672,-163,268438473
7216,-4088,-15780,247,119,-293,268438473
7288,-4028,-15756,-77,-32,-81,268438473
6964,-3820,-15816,-172,60,105,268438473
6860,-3980,-15824,-32,254,22,268438473
7336,-4012,-15928,225,361,-154,268438473
7400,-4060,-15756,359,310,-83,268438473
7304,-4036,-15676,422,351,-163,268438473
7376,-4176,-15600,399,535,-90,268438473
7488,-4204,-15440,197,400,-54,268438473
7408,-4156,-15688,4,393,101,268438473
7552,-4200,-15644,179,214,-17,268438473
7364,-4132,-15820,626,995,14,268438473
7444,-4032,-15652,836,908,-276,268438473
7640,-4028,-15516,748,1019,-227,268438473
7612,-4324,-15348,407,555,-129,268438473
7476,-4204,-15356,347,766,-34,268438473
7604,-4196,-15368,325,574,-143,268438473
7732,-4312,-15396,211,379,-239,268438473
7844,-4432,-15232,-59,-51,-58,268438473
7620,-4304,-15404,40,134,47,268438473
7768,-4388,-15312,315,435,-155,268438473
7792,-4292,-15256,762,1603,-89,268438473
7876,-4308,-15428,1915,4470,-219,268438473
8848,-4936,-14728,5037,13412,-55,268438473
10200,-5004,-14872,9869,29362,1876,268438473
13308,-5492,-15152,14718,32767,5499,268438473
15344,-7476,-13520,19191,32767,8049,268438473
16504,-7752,-11828,24094,32767,12109,268438473
15348,-8488,-8220,27491,32767,15866,268438473
13640,-9124,-5428,31830,32767,16989,268438473
11608,-9160,-4324,32767,32767,18181,268438473
8740,-6856,156,32767,32767,16479,268438473
4168,-6864,1856,32767,32767,14997,268438473
28,-5700,4940,32767,32767,11106,268438473
-2664,-4984,9892,26534,32767,8495,268438473
-3148,-3884,12344,21028,32767,6513,268438473
-5004,-3420,13300,17450,25824,5255,268438473
-5024,-1964,14060,15604,11515,5688,268438473
-6048,-3608,17832,6498,-6657,5590,268438473
-7208,-3796,32767,8494,-6044,3903,268438473
-6880,3700,22696,-530,90,-3705,268438473
-3828,-1264,17112,-11151,-8693,-6267,268438473
-1512,-3032,12624,-12175,-8478,-5187,268438473
-848,-5428,10588,-4442,-6031,-2787,268438473
-384,-4632,11880,2897,-2817,-518,268438473
-816,-4368,14544,7112,-652,1357,268438473
-1728,-3504,17388,5834,-553,2438,268438473
-2528,-2588,18588,2444,311,2152,268438473
-2808,-2268,17272,-969,1310,562,268438473
-2920,-2712,15668,-2302,402,-841,268438473
-2268,-3136,14676,-1475,-325,-1127,268438473
-2220,-3396,14600,314,-601,-533,268438473
-2092,-3304,15232,1329,-213,175,268438473
-2168,-3100,16024,1130,-2,522,268438473
-2252,-2880,16296,394,-107,354,268438473
-2376,-2728,16020,-128,403,-146,268438473
-2356,-2896,15656,-138,2,-324,268438473
-2288,-3128,15436,-71,-286,-217,268438473
-2376,-3116,15636,193,77,105,268438473
-2340,-2904,15724,375,243,210,268438473
-2456,-2972,15684,311,177,177,268438473
-2444,-2980,15816,208,66,57,268438473
-2440,-2952,15512,26,-8,15,268438473
-2336,-2896,15676,110,22,-30,268438473
-2412,-2952,15528,256,104,-7,268438473
-2392,-2940,15644,323,122,42,268438473
-2520,-2828,15712,324,305,-5,268438473
-2580,-2836,15812,163,157,53,268438473
-2540,-2756,15588,97,36,108,268438473
-2580,-2896,15652,68,-104,-15,268438473
-2524,-2812,15628,109,-207,-143,268438473
-2428,-2896,15752,135,7,-279,268438473
-2332,-3052,15536,112,16,-151,268438473
-2424,-2908,15660,195,16,7,268438473
-2620,-2840,15584,476,-160,-32,268438473
-2636,-2788,15940,416,80,-6,268438473
-2584,-2652,15860,219,-33,62,268438473
-2504,-2592,15684,72,185,-18,268438473
-2508,-2692,15600,-11,-154,19,268438473
-2696,-2764,15444,156,-71,89,268438473
-2632,-2720,15568,211,-196,6,268438473
-2588,-2644,15780,174,-440,-10,268438473
-2416,-2660,15708,193,-420,46,268438473
-2364,-2536,15612,162,-927,217,268438473
-2372,-2440,15864,77,-2742,653,268438473
-2436,-2512,15812,-667,-6388,1157,268438473
-2396,-2424,15864,-1249,-8301,1287,268438473
-2148,-2776,15740,-1203,-6376,770,268438473
-1760,-2936,15712,-893,-3262,-170,268438473
-1292,-3192,15728,-169,479,-758,268438473
-860,-3064,15644,-178,-123,-668,268438473
-416,-2720,15896,17,-859,-114,268438473
-876,-2856,15744,337,41,101,268438473
-1364,-2812,16048,191,220,7,268438473
-1332,-2876,16120,111,555,-197,268438473
-1320,-2800,15744,60,522,-311,268438473
-1228,-2832,15800,96,505,-223,268438473
-1232,-2892,15836,324,547,23,268438473
-1336,-2760,15848,319,440,99,268438473
-1428,-2880,15960,246,249,181,268438473
-1500,-2580,15936,161,34,59,268438473
-1380,-2752,15904,51,-73,17,268438473
-1380,-2708,15888,145,-289,71,268438473
-1488,-2576,15936,204,-371,130,268438473
-1468,-2608,15784,120,-1069,85,268438473
-1556,-2732,15768,56,-793,32,268438473
-1464,-2716,15836,-139,-826,-20,268438473
-1408,-2588,15784,-212,-1450,-33,268438473
-1316,-2768,15804,-337,-1596,-6,268438473
-1124,-2836,15824,-358,-1719,81,268438473
-1116,-2708,15944,-366,-1914,81,268438473
-1032,-2752,15976,-480,-2412,60,268438473
-1480,-3068,15756,-709,-3428,239,268438473
-764,-2300,16588,-751,-3603,533,268438473
-404,-2528,16772,-1404,-7742,759,268438473
312,-2812,17236,-2578,-10723,710,268438473
920,-2952,17792,-2657,-9738,785,268438473
1208,-3096,17636,-2232,-4466,416,268438473
964,-3236,16652,-2004,-266,-351,268438473
1472,-3328,15972,-2438,-1181,-317,268438473
1512,-3404,15772,-3022,-5371,638,268438473
1516,-3348,16084,-4916,-14325,1946,268438473
1864,-3736,16768,-7841,-24149,2830,268438473
3772,-4180,16900,-11253,-32768,3589,268438473
5272,-4868,16268,-16983,-32768,5427,268438473
7928,-5324,12580,-25889,-32768,6986,268438473
11440,-6124,7360,-32768,-32768,7611,268438473
13868,-8176,1380,-32768,-32768,4485,268438473
14860,-11356,-980,-32768,-32768,-646,268438473
