ax, ay, az, gx, gy, gz, temp
14272,-5636,-6600,877,13302,-2064,268438473
14700,-5244,-6240,739,14554,-2723,268438473
13972,-4860,-6104,269,11768,-2816,268438473
14876,-4012,-5928,2307,15788,-4058,268438473
15972,-4784,-3152,2139,14295,-3325,268438473
15684,-4760,-2352,1176,11124,-3217,268438473
16496,-4564,-2064,786,10620,-2675,268438473
16096,-4748,-2924,383,11172,-2663,268438473
15964,-4140,-2468,1149,12857,-2364,268438473
16308,-4344,-1372,2069,10925,-2741,268438473
16480,-3968,-428,2756,10437,-2714,268438473
16644,-4120,944,2172,8708,-2241,268438473
16652,-4096,956,1661,9524,-2527,268438473
15828,-3376,1300,1187,11614,-1948,268438473
16060,-3652,1632,1939,10980,-2624,268438473
16200,-3364,3012,1806,10459,-2031,268438473
15432,-3480,3308,2184,8870,-2236,268438473
15748,-3292,3940,2126,10360,-2753,268438473
16136,-3324,4864,1551,7873,-2513,268438473
15788,-2580,4000,1675,7770,-2129,268438473
15672,-2744,4620,2171,12499,-1801,268438473
15588,-2764,6440,1938,13129,-1754,268438473
15148,-2328,6832,1647,9510,-1047,268438473
14444,-2420,6932,1761,9922,-1217,268438473
14708,-2436,7724,2257,11305,-1298,268438473
14020,-2156,8492,2102,9460,-1436,268438473
13880,-2080,8252,1525,12415,-1553,268438473
13524,-1892,8876,1857,15666,-1190,268438473
12900,-1620,10220,2073,15404,-1259,268438473
12980,-1508,11692,1484,10483,-779,268438473
12104,-1468,11744,514,8068,-221,268438473
11048,-1532,10936,79,10576,-581,268438473
11304,-1644,11612,631,14344,-806,268438473
11252,-1564,12336,286,10103,-772,268438473
10456,-1308,12016,960,7728,-316,268438473
9176,-1144,12580,1470,11389,-239,268438473
9332,-1492,13332,1314,13546,-702,268438473
9004,-1332,13972,597,10995,-630,268438473
8456,-1312,14484,374,9524,-607,268438473
8016,-1264,14032,-445,9807,-503,268438473
7392,-972,13496,-245,10785,-216,268438473
6644,-1320,14412,389,12539,-110,268438473
6172,-1288,15000,108,12824,-374,268438473
5704,-1132,15592,278,11927,-188,268438473
4564,-1216,15144,-401,12416,-262,268438473
4344,-952,15476,-297,14564,-617,268438473
4220,-984,16200,-82,13394,10,268438473
2488,-1304,16360,-67,12531,388,268438473
1092,-1312,15904,-445,14515,-56,268438473
732,-1232,15768,-576,18336,-224,268438473
640,-1304,15992,-461,19067,-26,268438473
-288,-836,16608,257,14523,82,268438473
-1408,-1084,16536,252,12094,414,268438473
-2640,-1276,15372,261,13159,627,268438473
-3188,-1192,15800,-66,17089,854,268438473
-3928,-1420,16024,-759,16442,372,268438473
-4396,-1288,15956,-669,12158,-79,268438473
-4512,-1216,15068,-456,8893,-229,268438473
-5104,-1256,14296,-202,10227,341,268438473
-5788,-1192,14312,-394,13656,990,268438473
-6556,-1396,14448,-376,16069,1159,268438473
-7308,-1484,14504,143,12794,439,268438473
-7500,-1280,13764,211,9839,558,268438473
-8204,-1292,12964,197,10946,883,268438473
-9108,-1172,13208,360,13663,1339,268438473
-9876,-1372,12880,-173,14842,1364,268438473
-10192,-1492,12940,-737,12665,197,268438473
-10492,-1216,11548,-521,10326,43,268438473
-11356,-1464,10780,41,11392,370,268438473
-11736,-1412,10092,-105,14743,575,268438473
-11992,-1416,10176,-142,16075,801,268438473
-12256,-1168,9604,135,12541,593,268438473
-13016,-992,8728,264,13189,960,268438473
-13264,-1036,8552,635,12616,928,268438473
-13748,-1008,7892,-172,14252,1416,268438473
-14412,-1044,7648,-231,12447,462,268438473
-13976,-648,6108,-391,10861,760,268438473
-14348,-792,5440,-525,11656,1472,268438473
-14844,-1080,5144,-425,11760,961,268438473
-14844,-508,4508,-371,9511,652,268438473
-15264,-624,3516,-49,9813,1062,268438473
-15160,-584,3252,-236,11558,1127,268438473
-14768,-496,2720,-788,10273,1557,268438473
-14928,-328,1440,-531,10824,1793,268438473
-15004,-520,1844,-124,10599,2198,268438473
-16024,-528,648,-495,9486,2152,268438473
-15884,-504,316,-1111,12126,1561,268438473
-15708,-228,-324,-1200,12859,1386,268438473
-16100,1040,-1328,-1579,12278,1170,268438473
-16020,-24,-2496,-1453,12323,433,268438473
-15344,-840,-2840,-1154,14232,235,268438473
-14952,436,-2412,-1064,12598,990,268438473
-15292,-140,-3352,-1919,12467,828,268438473
-15520,-232,-4788,-1994,11820,625,268438473
-15576,40,-5396,-1952,11129,403,268438473
-15028,472,-5936,-1245,11324,103,268438473
-14600,64,-6604,-1360,10389,623,268438473
-14504,344,-6704,-1009,8191,1384,268438473
-14612,352,-6980,23,3237,551,268438473
-14148,664,-5840,1179,-2894,942,268438473
-15656,896,-6072,1005,-8415,770,268438473
-16496,624,-5696,1072,-10860,-850,268438473
-15204,648,-4892,424,-10983,-1670,268438473
-15384,472,-4992,356,-13269,-1301,268438473
-15884,104,-4676,1387,-17791,-1674,268438473
-16564,292,-3652,594,-14961,-1022,268438473
-16608,-32,-2716,-552,-13709,-1640,268438473
-16480,276,-2256,-770,-15465,-1743,268438473
-16060,-16,-1700,453,-16293,-1516,268438473
-15444,-620,-1324,558,-10860,-683,268438473
-16088,-584,164,123,-9367,-962,268438473
-15900,-360,756,-255,-10659,-1416,268438473
-15524,-192,384,339,-9622,-997,268438473
-15676,-508,1540,788,-9268,-567,268438473
-15728,-372,2548,507,-9424,-613,268438473
-15364,-528,3140,824,-11609,-1061,268438473
-15540,-372,3140,730,-10130,-701,268438473
-14860,-676,4412,526,-8358,-266,268438473
-15092,-396,4708,457,-10232,-228,268438473
-14836,-580,5228,1584,-13330,-1054,268438473
-14432,-404,5340,1586,-11920,-262,268438473
-14904,-528,5864,1308,-8609,293,268438473
-14040,-656,7336,1265,-9305,-556,268438473
-13340,-516,7392,1137,-11664,-763,268438473
-14168,-460,7540,1079,-13079,-643,268438473
-13956,-524,8116,1105,-11342,-1341,268438473
-12864,-632,8728,574,-9326,-1084,268438473
-12556,-496,8988,-275,-7716,-623,268438473
-12400,-496,9464,-52,-7617,-843,268438473
-12220,-680,9736,-240,-7951,-972,268438473
-11576,-504,10108,-75,-8814,-1019,268438473
-11096,-676,10428,269,-9561,-742,268438473
-11028,-588,10932,166,-10061,-721,268438473
-10592,-712,11096,606,-10641,-1077,268438473
-10460,-628,11656,658,-10477,-561,268438473
-9988,-800,12492,854,-11467,-720,268438473
-9312,-796,12656,635,-12864,-953,268438473
-9188,-692,12656,563,-12140,-880,268438473
-8896,-960,13180,199,-10729,-1263,268438473
-7384,-732,13472,-70,-10266,-1287,268438473
-7104,-656,13552,392,-10236,-331,268438473
-6896,-844,13724,865,-9641,-215,268438473
-6628,-916,14556,512,-8928,-114,268438473
-5964,-660,14488,580,-10831,-367,268438473
-5004,-460,14252,1042,-10682,106,268438473
-4856,-556,14924,1038,-9184,632,268438473
-5048,-776,15368,990,-8268,302,268438473
-4408,-612,15632,475,-7940,-13,268438473
-3648,-528,15836,140,-9845,-205,268438473
-3280,-376,15840,446,-10872,-249,268438473
-2488,-332,16040,357,-10425,342,268438473
-1920,-476,15916,124,-9648,326,268438473
-1448,-312,16276,472,-8957,308,268438473
-1648,-676,16468,264,-7947,96,268438473
-1268,-840,16916,-956,-5922,-358,268438473
-604,-116,16556,-3069,-3784,-570,268438473
-396,-1320,15392,-2811,-8054,-1613,268438473
16,-876,16320,1217,-10060,-889,268438473
748,-472,16404,254,-12150,-615,268438473
816,-764,16520,411,-11695,-353,268438473
1676,-900,16292,585,-12039,-2514,268438473
1956,-424,15888,-89,-10259,-3161,268438473
3756,-72,14844,-435,-10299,-413,268438473
2744,-932,15256,534,-8329,805,268438473
3460,-804,15876,588,-7370,483,268438473
4248,-652,15740,687,-9445,555,268438473
4872,-336,15436,1354,-11654,924,268438473
5024,-744,15512,2029,-14906,1757,268438473
6432,52,14592,2280,-14998,1743,268438473
7236,-584,15188,2904,-13149,2331,268438473
7116,124,14720,1247,-10369,1702,268438473
7832,-924,15872,-87,-13058,1625,268438473
8112,-16,14464,-1185,-13011,315,268438473
8556,-828,13356,-2076,-13325,1249,268438473
9356,-616,12340,-1607,-14074,2503,268438473
9848,-524,12264,-1356,-17627,4005,268438473
11276,-432,12556,-722,-15400,1414,268438473
11604,-504,12680,-2276,-14541,806,268438473
12272,-704,11136,-1964,-11593,818,268438473
12984,-1052,10252,-2066,-11099,929,268438473
12988,-896,9944,-2017,-12439,1406,268438473
13500,-1328,9460,-1924,-14137,1155,268438473
13408,-1504,8628,-2360,-13213,1154,268438473
14356,-1624,8280,-1944,-11149,1474,268438473
14792,-1716,7900,-2081,-9554,1822,268438473
14808,-1948,7464,-2323,-10084,1942,268438473
14640,-1968,6344,-1836,-9716,1816,268438473
15048,-2060,6360,-1153,-8683,1574,268438473
15792,-2064,6324,-1464,-9564,1586,268438473
15356,-2228,5432,-2051,-10115,2026,268438473
15352,-2308,5216,-1776,-9794,1443,268438473
15940,-2728,4416,-2283,-9808,1615,268438473
16148,-2460,3712,-2421,-9985,1949,268438473
16476,-2384,3508,-2233,-10808,2053,268438473
16508,-2748,2908,-2141,-10678,2651,268438473
15904,-2848,2428,-2184,-10979,2933,268438473
15748,-3360,1720,-2187,-10974,2358,268438473
16184,-3404,704,-2225,-10091,2083,268438473
16024,-3524,1044,-2009,-9983,1959,268438473
16440,-3680,260,-3453,-11420,1339,268438473
16772,-3552,-488,-4130,-11616,1771,268438473
16596,-3680,-1280,-3760,-11589,1619,268438473
16540,-3668,-2240,-4025,-12106,1243,268438473
16384,-3792,-3008,-3329,-11304,1542,268438473
15780,-4232,-3828,-2691,-10665,2283,268438473
16252,-3720,-3856,-3016,-12359,1577,268438473
15648,-4104,-4900,-2930,-13344,1498,268438473
15688,-4196,-4616,-3134,-12605,935,268438473
15408,-3968,-6028,-3265,-11921,651,268438473
15132,-3836,-6552,-3732,-9893,1119,268438473
15036,-3944,-7488,-1691,-7024,1528,268438473
15196,-3504,-7632,-1758,-8099,1190,268438473
14120,-4156,-9076,-3911,-12252,536,268438473
14304,-3804,-8940,-3484,-10674,-6,268438473
14268,-3576,-9320,-1771,-7766,360,268438473
14084,-3692,-9468,-2273,-7783,245,268438473
13900,-4020,-10232,-2180,-7354,773,268438473
13352,-3796,-10988,-2155,-6282,1123,268438473
12956,-3720,-10952,-1126,-4409,1222,268438473
13348,-3664,-10624,-1165,-5609,522,268438473
13244,-3756,-11416,-2693,-8330,632,268438473
12288,-3976,-11196,-2172,-6636,488,268438473
11668,-3788,-12072,-1380,-2929,689,268438473
12008,-3504,-13012,-502,743,237,268438473
12648,-3544,-12896,1732,3776,273,268438473
12776,-3796,-12364,2974,6864,315,268438473
13404,-4300,-11708,2983,8352,205,268438473
13544,-4336,-10816,3573,11210,1015,268438473
13964,-4728,-9964,3763,11598,151,268438473
13720,-4824,-9224,3261,12063,211,268438473
14280,-4488,-9116,2841,11321,-498,268438473
14252,-4368,-8552,3375,11679,-1428,268438473
14580,-4520,-7828,3934,13971,-1932,268438473
15684,-4372,-7052,4706,13848,-1394,268438473
15712,-4268,-5640,4216,11553,-820,268438473
15540,-4588,-5280,4003,11426,-1165,268438473
15540,-4276,-4500,4132,14640,-1263,268438473
15572,-4364,-3344,4870,13970,-1602,268438473
15644,-4128,-3208,3925,11763,-2086,268438473
15896,-4184,-2132,4219,14454,-2102,268438473
17120,-4008,-984,5401,15028,-2034,268438473
17072,-4280,92,3591,11484,-1287,268438473
16340,-4104,760,1768,10020,-1271,268438473
16584,-4000,916,2073,10986,-1621,268438473
16716,-3724,1148,2019,8142,-1874,268438473
16468,-3844,1416,1818,7222,-1486,268438473
15800,-3652,1472,1827,8661,-1736,268438473
16260,-3444,2512,2318,9528,-1809,268438473
16064,-3424,2964,2714,9168,-1533,268438473
16140,-3264,3780,2528,8367,-1407,268438473
15592,-3268,4040,2497,7432,-1564,268438473
15312,-3192,4152,2509,8403,-1905,268438473
15784,-3072,4572,3024,10335,-1873,268438473
15600,-2940,5804,2949,8331,-1538,268438473
15288,-2504,5980,2588,7404,-1653,268438473
15068,-2392,6096,3035,9656,-1257,268438473
14848,-2348,6844,3173,8954,-1387,268438473
14736,-2376,7180,2743,7382,-1510,268438473
14008,-1984,6996,2836,8903,-1416,268438473
14152,-1952,8004,3684,11909,-1331,268438473
14096,-2000,9408,3243,10347,-595,268438473
13436,-1712,9540,2687,8429,-904,268438473
13520,-1684,9868,2416,9166,-591,268438473
13116,-1432,10060,2192,9273,-195,268438473
12476,-1172,10444,2517,9000,-75,268438473
11924,-1072,10680,2646,10886,-206,268438473
11680,-1160,11568,2517,11541,-484,268438473
11508,-1248,12360,1900,8740,-635,268438473
11116,-1032,12200,1217,8931,-356,268438473
9904,-872,12216,1250,11745,-205,268438473
9760,-844,12368,2014,14942,-603,268438473
9548,-996,13148,2212,14388,-523,268438473
8932,-612,13724,1642,14717,-291,268438473
8256,-524,14096,1780,12789,-189,268438473
6836,-280,14348,1990,15833,-107,268438473
5904,-164,15016,2288,21250,-651,268438473
5824,-504,16072,1808,19019,-884,268438473
5280,-192,15956,666,13521,-521,268438473
3584,-188,15600,410,12145,-153,268438473
2236,104,15300,983,15505,-745,268438473
1836,56,16036,1473,20107,-1168,268438473
1636,-224,16996,683,17984,-1623,268438473
1044,8,16956,-164,13217,-1314,268438473
-56,264,15924,-461,11740,-802,268438473
-1388,-4,15804,6,13238,-536,268438473
-2204,28,15500,30,16765,-719,268438473
-2860,48,15828,-161,19262,-833,268438473
-3248,156,15896,-382,18810,-525,268438473
-4108,-96,15744,-436,14896,-236,268438473
-4720,-56,15184,-194,10706,-9,268438473
-5544,140,14852,28,10191,379,268438473
-6296,40,14640,-192,13175,529,268438473
-6716,-172,14520,-252,14284,611,268438473
-8092,208,13956,-609,14969,1084,268438473
-8768,-144,13880,-69,12977,633,268438473
-9084,76,13408,-290,13023,303,268438473
-9252,8,12936,-359,12492,276,268438473
-10156,20,12132,-321,12165,821,268438473
-10688,52,12032,148,12724,875,268438473
-11372,64,11404,-121,12085,323,268438473
-11352,368,11072,-452,13382,335,268438473
-11712,96,10532,-506,13090,419,268438473
-12496,368,9544,-915,13448,634,268438473
-12800,52,8836,-43,13712,606,268438473
-13596,40,8912,65,11571,-84,268438473
-13360,168,8148,-195,10367,-676,268438473
-13400,32,7264,-865,12297,-468,268438473
-12972,288,6948,-899,12984,265,268438473
-13832,112,6272,-920,13439,855,268438473
-14684,124,5760,-983,11963,464,268438473
-14816,252,5088,-510,10612,200,268438473
-15136,44,4440,-815,10951,270,268438473
-15504,-160,3888,-1031,9659,-37,268438473
-15208,-16,3160,-616,11756,252,268438473
-15100,-252,3520,-797,9588,251,268438473
-15416,-284,1792,-438,8011,105,268438473
-15384,-204,1496,57,9434,656,268438473
-15232,-364,1192,28,8701,1243,268438473
-15560,52,960,-412,7635,1210,268438473
-15476,276,496,-206,6958,1252,268438473
-15640,224,164,-324,7101,1636,268438473
-15900,396,-640,-255,7669,1835,268438473
-16220,56,-1072,-237,9316,1492,268438473
-16160,760,-1404,-704,8812,1173,268438473
-15604,352,-2572,-586,7882,573,268438473
-15412,284,-2364,-186,8126,1308,268438473
-15648,668,-4036,-617,7005,1438,268438473
-15096,800,-4700,33,8871,1397,268438473
-15552,1068,-3828,61,8778,1812,268438473
-16020,1084,-4176,13,7579,970,268438473
-15664,1328,-4832,-119,7929,426,268438473
-15756,1112,-5228,-140,6699,-431,268438473
-16020,1104,-5988,-525,6434,-1607,268438473
-15428,932,-5820,-181,6906,-2552,268438473
-13464,864,-5932,1084,3288,-2216,268438473
-13520,720,-5812,1538,562,-267,268438473
-13904,800,-4976,1925,-2783,489,268438473
-14768,700,-4580,1196,-3227,921,268438473
-15124,796,-4248,432,-4085,-11,268438473
-15620,804,-4732,-2,-4264,-302,268438473
-15556,704,-4772,-192,-5924,-1208,268438473
-14984,484,-4840,-370,-6384,-853,268438473
-15124,288,-4872,-333,-6736,-197,268438473
-15940,256,-4156,-370,-7242,-324,268438473
-16160,324,-4360,-716,-8773,-624,268438473
-16444,504,-3440,72,-10351,-696,268438473
-16412,156,-3404,371,-9912,-1450,268438473
-16608,592,-2284,278,-8171,-970,268438473
-16828,72,-1852,288,-10298,-2374,268438473
-15332,16,-584,-169,-11442,-3200,268438473
-15952,-12,-1228,-1278,-9749,-1799,268438473
-15820,-488,-24,-672,-9873,-2279,268438473
-15336,-200,936,-748,-10293,-2987,268438473
-15848,-552,284,-467,-11666,-2760,268438473
-15472,-708,1392,87,-9095,-2377,268438473
-15848,-728,2072,-387,-10716,-2076,268438473
-15600,-812,2040,-125,-11074,-2558,268438473
-14664,-1052,2396,154,-9579,-1503,268438473
-14808,-856,2700,722,-7519,-402,268438473
-14368,-852,3712,2141,-7652,-68,268438473
-14496,-560,4352,2363,-10597,463,268438473
-15152,-476,4336,3960,-10240,765,268438473
-14980,-904,6372,3615,-8888,601,268438473
-15004,-1164,7096,2399,-12623,-781,268438473
-14492,-840,6920,2198,-16372,-2007,268438473
-14104,-708,6684,2263,-13882,-1333,268438473
-13260,-1176,8296,1638,-8627,-441,268438473
-13112,-1096,9012,693,-7926,-741,268438473
-12748,-844,8732,70,-8745,-1042,268438473
-12832,-576,8904,810,-9433,-1137,268438473
-12348,-952,9572,1607,-9940,-1261,268438473
-12068,-828,10260,1096,-9689,-1170,268438473
-11652,-784,10464,654,-9157,-1087,268438473
-10944,-696,10396,1005,-8906,-915,268438473
-10396,-852,11080,877,-8788,-439,268438473
-10160,-996,11448,884,-10337,-433,268438473
-9732,-740,11684,1165,-11811,-227,268438473
-9488,-48,12128,2507,-13161,614,268438473
-9036,-484,13104,2027,-12935,199,268438473
-8824,-616,13400,1778,-13343,441,268438473
-8236,-492,13716,1688,-11778,187,268438473
-7468,-408,14392,1565,-10998,878,268438473
-6824,-20,14860,1420,-13552,654,268438473
-5932,76,14616,1378,-15055,634,268438473
-5368,-220,14916,1865,-14634,910,268438473
-4440,-148,14704,2287,-14302,1635,268438473
-4320,296,15636,2870,-11623,2673,268438473
-3608,284,16008,2825,-13306,2006,268438473
-3152,1056,16160,2154,-12592,1798,268438473
-2348,776,16396,1507,-10927,1842,268438473
-1808,704,16444,536,-11741,1531,268438473
-1144,932,16124,168,-11448,1276,268438473
-132,1304,15492,512,-11608,1171,268438473
396,984,15156,816,-10897,1683,268438473
536,932,15704,1584,-11814,1796,268438473
1056,1120,16276,1937,-11001,1617,268438473
1308,1400,16016,1089,-9930,1380,268438473
2116,1128,16600,66,-8457,1712,268438473
2288,1316,16132,-566,-8910,1828,268438473
3108,1256,16008,-1130,-12224,661,268438473
4084,904,15788,-2286,-14017,60,268438473
5676,792,15700,-1609,-12593,902,268438473
5368,716,14752,-1099,-12271,2117,268438473
5720,832,14784,339,-9830,2240,268438473
6508,848,14844,1455,-9757,2135,268438473
6240,532,15376,-51,-9308,1610,268438473
7240,604,15292,-533,-8921,1036,268438473
8072,680,15108,-756,-11172,1759,268438473
8168,944,14608,-1008,-14129,1925,268438473
8792,488,13640,-1012,-13254,1367,268438473
8980,588,12912,-339,-10733,1606,268438473
9528,528,12896,515,-8669,1128,268438473
10672,708,12352,342,-12268,438,268438473
10828,424,12452,-408,-13260,385,268438473
11912,452,12164,-1104,-15281,-137,268438473
12388,220,10612,-1348,-16344,306,268438473
12564,456,10484,-588,-14088,1620,268438473
12508,96,10108,-767,-12372,1639,268438473
13256,-176,9292,-714,-11157,1113,268438473
14076,-188,8848,-96,-9198,1948,268438473
14648,48,8692,-592,-10603,2144,268438473
14572,-296,8796,-810,-13129,1986,268438473
14516,-328,7856,-1846,-15252,1423,268438473
15196,-112,6892,-2292,-14931,1091,268438473
14544,-996,5600,-2208,-11565,1222,268438473
15212,-716,4632,-1174,-8508,1172,268438473
16244,-252,4188,-43,-9059,743,268438473
15632,-812,4436,338,-11343,901,268438473
15972,-900,4080,761,-11118,198,268438473
16512,-688,3796,-135,-10356,9,268438473
16172,-1244,3504,-638,-10824,294,268438473
17060,-740,1600,-963,-10669,-697,268438473
16244,-676,1940,-1027,-11405,-1740,268438473
16648,-572,1180,-1090,-11370,-797,268438473
17384,-584,508,-964,-12129,-322,268438473
17404,-1036,-796,-748,-8002,540,268438473
17520,-208,-1124,894,-4076,1713,268438473
17340,12,-1104,1666,-6523,478,268438473
17132,-876,-1184,1624,-7899,722,268438473
17060,-820,-968,1551,-6907,1470,268438473
16896,-724,-1284,529,-7897,1846,268438473
16112,-1076,-2364,-57,-8598,1206,268438473
15732,-1156,-2800,196,-4555,951,268438473
15984,-1244,-2904,515,-544,416,268438473
16468,-1412,-3276,195,622,153,268438473
16808,-1288,-3336,765,4499,575,268438473
17408,-1464,-2584,1867,8221,648,268438473
17468,-1460,-1980,1566,8728,574,268438473
16840,-1628,-1788,826,8979,-301,268438473
16344,-1608,-1140,1349,12993,-777,268438473
17264,-1248,-136,1385,13529,-732,268438473
16904,-916,720,849,11481,-1629,268438473
16864,-1204,1476,1352,10734,-1500,268438473
15576,-1524,1340,939,14199,-1663,268438473
16428,-1148,3024,1187,20853,-2543,268438473
17312,-348,4040,1545,15326,-1729,268438473
16636,196,4532,194,9959,-1055,268438473
15580,-600,5548,822,10865,-1183,268438473
15276,-612,5804,536,11115,-1997,268438473
14920,-368,5624,-687,11782,-1806,268438473
15056,-428,7428,825,14304,228,268438473
15392,196,7736,951,9633,68,268438473
13736,-96,7992,-251,7554,-1387,268438473
14300,-120,8752,-20,9530,-2239,268438473
14464,0,8696,-316,7511,-1680,268438473
13448,140,8644,-624,7842,-850,268438473
12680,-24,9804,716,12029,-377,268438473
13320,232,10776,1015,12281,-1033,268438473
13492,400,10664,-250,7809,-1701,268438473
12328,280,10720,-301,5286,-1672,268438473
11888,228,10952,240,6743,-2108,268438473
11456,252,11192,566,10039,-1771,268438473
11660,300,12220,820,11733,-1884,268438473
11840,564,12204,492,8317,-2009,268438473
10924,768,12500,519,6658,-1283,268438473
10296,536,12904,920,7346,-1205,268438473
9460,636,12840,509,8358,-2082,268438473
10172,668,13812,567,9620,-1947,268438473
9904,944,13660,-75,6298,-1218,268438473
8708,900,13360,-246,5723,-910,268438473
7936,992,13344,167,9846,-1411,268438473
8228,872,14008,511,12579,-2324,268438473
7936,868,14024,98,13754,-2026,268438473
7488,1192,14852,-359,12455,-1442,268438473
5904,1380,14880,486,10911,-1410,268438473
5012,1088,14832,661,13996,-1973,268438473
