ax, ay, az, gx, gy, gz, temp
-32768,14984,32767,5516,-32768,6587,268438473
-3584,1324,5800,671,32767,846,268438473
-26552,-2736,32767,-3442,-28798,113,268438473
92,-2880,13320,-1329,-32768,3193,268438473
-1844,4124,32767,1568,10257,347,268438473
40,232,14312,-788,1706,-250,268438473
312,420,17184,64,-253,25,268438473
-544,-100,15904,55,-633,40,268438473
-140,104,15708,-136,-326,-23,268438473
-48,92,16204,-112,150,-26,268438473
-332,272,16744,-116,2,-37,268438473
-304,-48,16152,222,-559,57,268438473
-364,68,16152,-93,-94,-8,268438473
-360,116,15732,-164,138,-18,268438473
-372,284,16676,-27,-339,-6,268438473
-316,264,16160,22,-281,21,268438473
-504,32,15972,-13,-178,3,268438473
-340,112,16000,-93,-72,-41,268438473
-316,188,16324,-60,-141,-16,268438473
-308,108,16504,15,-323,-7,268438473
-352,76,16056,13,-236,-8,268438473
-284,56,16228,-58,-62,-5,268438473
-380,120,16132,-25,-164,-27,268438473
-272,132,16400,-8,-237,3,268438473
-416,60,15908,-19,-185,-9,268438473
-256,68,15992,-29,-172,-15,268438473
-276,84,16060,-64,-154,-20,268438473
-344,64,16252,-23,-174,-23,268438473
-316,-8,16260,-16,-211,19,268438473
-348,124,16128,-52,-153,4,268438473
-308,136,16244,-26,-172,2,268438473
-232,-48,16176,-55,-182,5,268438473
-312,68,16344,-19,-205,24,268438473
-320,28,16108,-57,-169,-6,268438473
-328,212,16280,-60,-181,8,268438473
-364,92,16068,-22,-226,-26,268438473
-332,60,16176,-50,-178,7,268438473
-308,112,16176,-3,-186,-26,268438473
-372,8,16116,-52,-192,-14,268438473
-292,148,16172,-42,-219,-30,268438473
-436,108,16216,-9,-191,-10,268438473
-240,64,16096,-42,-173,-4,268438473
-316,64,16204,-61,-166,-9,268438473
-224,24,16208,-40,-171,1,268438473
-324,172,16332,-8,-201,6,268438473
-308,40,16136,-45,-186,-8,268438473
-348,204,16192,-67,-166,-15,268438473
-340,12,16168,-21,-204,2,268438473
-452,64,16180,-24,-178,-14,268438473
-304,96,16104,-41,-169,22,268438473
-284,72,16268,-35,-201,2,268438473
-308,88,16140,-38,-170,-29,268438473
-392,188,16080,-37,-178,-22,268438473
-284,116,15980,-55,-171,26,268438473
-308,156,16220,-36,-171,-25,268438473
-380,100,16156,-46,-175,-3,268438473
-376,120,16132,-19,-185,29,268438473
-376,64,16112,-30,-195,31,268438473
-332,108,16100,-32,-182,-21,268438473
-436,108,16200,-19,-185,-16,268438473
-424,60,16172,-22,-198,3,268438473
-224,136,16068,-18,-175,-16,268438473
-384,52,16288,-46,-167,17,268438473
-392,200,16248,-53,-191,6,268438473
-392,192,16192,-26,-192,-15,268438473
-384,112,16172,-50,-191,-30,268438473
-356,128,16192,-47,-181,-44,268438473
-268,48,16220,-50,-207,-1,268438473
-380,160,16136,-52,-180,4,268438473
-396,112,16228,-33,-180,-8,268438473
-252,176,16332,-39,-192,-22,268438473
-372,80,16104,-43,-176,-3,268438473
-328,-144,15752,-180,-125,-30,268438473
-180,128,16052,-76,-111,-10,268438473
-384,100,16720,30,-315,14,268438473
-532,52,15948,-8,-235,-5,268438473
-344,92,15952,-65,-140,2,268438473
-420,108,16136,-72,-163,-36,268438473
-384,172,16288,-64,-183,-4,268438473
-420,128,16132,-37,-207,4,268438473
-368,56,16056,-25,-211,-18,268438473
-392,172,16176,-42,-224,12,268438473
-392,164,16244,-46,-166,8,268438473
-392,76,16208,-13,-195,-8,268438473
-376,160,16012,-37,-170,5,268438473
-328,100,16004,-74,-128,16,268438473
-6244,-18264,16664,45,-539,2464,268438473
-1024,-32768,20684,-517,209,-5061,268438473
1828,164,11776,1838,644,-19512,268438473
4576,18840,25712,4314,-1967,-24212,268438473
-1248,10920,12640,6940,-3126,-27815,268438473
-2020,11196,15328,15920,4827,-29219,268438473
-312,10220,8544,2137,-7127,-27245,268438473
-6032,5180,16268,-2892,155,-25171,268438473
-6688,976,18140,322,993,-16781,268438473
-984,-416,16184,1403,-1725,-7504,268438473
-1176,352,15752,-243,-268,-710,268438473
-500,996,16100,-9,47,184,268438473
-276,1020,16096,-244,-137,-2,268438473
-288,1084,16264,147,-179,26,268438473
-444,980,16292,-117,-448,-1,268438473
-276,1096,15872,-8,-223,17,268438473
-276,840,15940,-71,-182,-1,268438473
-220,1020,16096,-48,0,-29,268438473
-276,860,16352,23,-239,17,268438473
-216,996,16196,-104,-192,-18,268438473
-244,996,16164,-23,-212,8,268438473
-248,964,16028,-36,-129,-27,268438473
-180,968,16188,-11,-170,-27,268438473
-348,1024,16224,-89,-152,19,268438473
-264,1060,16188,-45,-173,-6,268438473
-296,1024,16024,-41,-187,-10,268438473
-332,1032,16072,-29,-120,4,268438473
-272,1004,16124,-54,-209,-21,268438473
-220,984,15932,-39,-212,-15,268438473
-328,908,16276,-30,-181,-1,268438473
-180,992,16272,-45,-173,-19,268438473
-224,936,16196,-45,-191,-57,268438473
-248,1088,16196,-27,-189,-27,268438473
-396,1004,16120,-57,-174,-2,268438473
-268,1028,16100,-17,-177,-10,268438473
-304,984,16088,-40,-144,-4,268438473
-296,972,16152,-54,-182,-24,268438473
-312,996,16116,-31,-198,-17,268438473
-284,940,16080,-47,-157,3,268438473
-336,924,16120,-52,-179,-15,268438473
-240,940,16104,-35,-209,-10,268438473
-348,904,16096,-44,-178,-7,268438473
-236,956,16072,-58,-154,10,268438473
-264,940,16084,-20,-161,-15,268438473
-264,1072,16196,-18,-189,-3,268438473
-288,1060,16172,-15,-177,3,268438473
-240,964,16100,-30,-181,-7,268438473
-316,972,16192,-32,-180,5,268438473
-308,1008,16228,-43,-185,-3,268438473
-216,996,16044,-45,-171,-10,268438473
-304,944,16152,-38,-191,30,268438473
-384,960,16188,-27,-174,-18,268438473
-256,1048,16196,-54,-158,-14,268438473
-396,928,16032,-37,-195,-5,268438473
-184,988,16108,-40,-181,-34,268438473
-284,1088,16172,-27,-197,-7,268438473
-244,944,16148,-23,-192,7,268438473
-264,1008,16168,-34,-177,2,268438473
-252,828,16244,-10,-153,-15,268438473
-240,1072,16152,-59,-190,1,268438473
-252,1020,16124,-45,-184,-21,268438473
-228,976,16040,-48,-172,-28,268438473
-364,952,16132,-13,-184,3,268438473
-172,1000,16160,-31,-187,6,268438473
-256,1060,16016,-10,-230,-6,268438473
-776,1132,-3492,-3349,11357,1113,268438473
-18628,3592,26884,-8402,22226,32767,268438473
-8832,3504,7792,-2462,-13663,32767,268438473
32767,-10496,32767,6570,21826,32767,268438473
2588,-4208,11504,-3785,1889,32070,268438473
3624,-4248,15796,-2846,1858,21638,268438473
3624,-3544,16972,-321,94,9183,268438473
-1212,-2296,16892,290,-29,-1282,268438473
492,572,16244,1183,-487,-4322,268438473
-440,872,15936,-398,-465,-2926,268438473
-504,768,16308,364,-279,-2276,268438473
-464,468,16296,-62,-375,-1156,268438473
-380,688,16032,9,-170,-383,268438473
-308,748,16340,-26,-235,-45,268438473
-184,816,16176,-74,-170,-26,268438473
-272,748,16252,-20,-226,-19,268438473
-148,696,16048,-52,-169,-6,268438473
-224,772,16116,-55,-183,-30,268438473
-276,696,16088,-70,-189,-10,268438473
-88,732,16136,-37,-216,-21,268438473
-224,768,16028,-9,-209,8,268438473
-168,720,16096,-50,-178,-39,268438473
-216,792,16104,-63,-199,-13,268438473
-292,740,16140,-54,-164,-27,268438473
-224,812,16296,-23,-203,-21,268438473
-240,812,16036,-37,-175,-16,268438473
-288,800,16092,-24,-168,-21,268438473
-240,816,15972,-12,-171,-14,268438473
-292,748,16068,-22,-188,-5,268438473
-384,808,16128,-16,-152,-10,268438473
-268,752,16352,-46,-181,-3,268438473
-316,768,16212,-33,-180,-16,268438473
-184,816,16108,-32,-203,-25,268438473
-292,820,16208,-17,-197,-47,268438473
-288,784,16180,-32,-165,2,268438473
-172,772,16224,-23,-190,-1,268438473
-180,720,16172,-27,-209,7,268438473
-132,816,16188,-32,-172,-28,268438473
-192,816,16116,-39,-183,-45,268438473
-204,816,16180,-30,-200,-13,268438473
-204,744,16108,-39,-195,-9,268438473
-152,624,15996,-41,-139,-21,268438473
-144,628,16212,-41,-176,-12,268438473
-312,752,16288,-20,-208,8,268438473
-116,708,16684,-64,-67,-17,268438473
-176,804,15696,22,-181,-15,268438473
-17616,20984,19344,7478,-13153,32767,268438473
3220,-1640,6832,145,11385,32767,268438473
3500,-5992,9076,-15202,5801,25483,268438473
6160,-3052,9804,-23574,809,12234,268438473
1764,-2336,612,-1164,13156,344,268438473
976,-2428,9784,-2370,-2816,-3837,268438473
-1820,-1864,16012,1599,-1121,-1900,268438473
-496,-236,16700,-88,-305,38,268438473
-476,-108,15688,-60,-248,-7,268438473
-424,-40,16060,-56,-222,1,268438473
-484,-152,16464,-30,-214,3,268438473
-420,-40,16180,-7,-116,18,268438473
-404,-156,16112,-39,-187,-2,268438473
-424,-56,15860,-29,-194,-20,268438473
26760,3020,19120,3231,3851,-25860,268438473
14364,-1408,13788,6464,501,-32768,268438473
-2244,-4580,14720,4628,-735,-32768,268438473
-4440,-4024,14516,3778,-3561,-32768,268438473
-4848,-3816,17244,2859,-1205,-32768,268438473
-2188,-5404,15344,2829,-4160,-32768,268438473
-3464,-5440,14996,-549,4664,-24391,268438473
-6500,-3332,14364,213,-2735,-10476,268438473
-6636,-1752,15512,-309,-932,-680,268438473
-1716,-4,16152,222,-931,1595,268438473
-24,120,16148,-136,-42,828,268438473
-156,36,16348,-3,-236,277,268438473
-292,0,15860,-81,-11,36,268438473
-204,76,16384,-1,-350,39,268438473
-380,-124,16052,-83,-56,29,268438473
-380,-96,16112,-3,-237,23,268438473
-296,-76,16064,-44,-122,22,268438473
-428,-60,16140,-35,-189,-1,268438473
-348,-68,16236,-12,-244,22,268438473
-296,-32,15948,-39,-163,-4,268438473
-332,0,16288,-53,-156,7,268438473
-424,-32,16000,-17,-154,-12,268438473
-256,-84,16212,-28,-242,26,268438473
-372,44,16088,-59,-164,-1,268438473
-340,4,16188,-26,-218,-1,268438473
-312,40,16196,-34,-153,12,268438473
-272,-12,16196,-29,-212,17,268438473
-260,-16,16288,-31,-194,-19,268438473
-352,-96,16064,-38,-195,11,268438473
-296,-76,16276,-58,-179,7,268438473
-268,20,16180,-33,-198,-13,268438473
-216,28,16288,-57,-206,-9,268438473
-312,-136,16136,-43,-151,-27,268438473
-320,-120,16220,-19,-191,-18,268438473
-360,-76,16352,-49,-191,-11,268438473
-240,-100,16184,-27,-206,-3,268438473
-312,-72,16124,-44,-183,10,268438473
-204,0,16132,-16,-188,8,268438473
-352,-44,16312,-48,-166,6,268438473
-356,-20,16060,-25,-164,10,268438473
-428,-108,16180,-8,-214,-5,268438473
-256,-12,16096,-36,-175,11,268438473
-280,40,16152,-37,-170,-7,268438473
-308,-8,16388,-29,-193,-13,268438473
-292,24,16240,-34,-150,26,268438473
-284,-28,16316,-30,-194,-20,268438473
-384,-16,16140,-52,-193,1,268438473
-288,-8,16252,-32,-208,-20,268438473
-220,-48,16196,-43,-184,-4,268438473
-444,-108,16192,-22,-173,-12,268438473
-364,-68,16200,-35,-192,2,268438473
-344,-32,16248,-49,-163,6,268438473
-276,-124,16004,-42,-209,-3,268438473
-352,0,16240,-28,-200,0,268438473
-272,-8,16088,-34,-207,-25,268438473
-352,4,16012,-29,-226,-5,268438473
-276,28,16072,-26,-190,-19,268438473
-308,0,16068,-32,-192,19,268438473
-256,-56,16240,-37,-152,-20,268438473
-320,-60,16112,-36,-166,-16,268438473
-308,-80,16140,-19,-170,3,268438473
-392,52,16312,-20,-186,3,268438473
-308,-28,16124,-36,-198,1,268438473
-368,-12,16104,-31,-172,-7,268438473
-344,-16,16092,-43,-189,-2,268438473
-284,-76,16176,-23,-199,-21,268438473
-340,-56,16072,-53,-198,-1,268438473
-352,-16,16140,-19,-188,-7,268438473
-352,36,16200,-29,-186,3,268438473
-280,-28,16148,-37,-169,5,268438473
-280,-104,16104,-33,-188,2,268438473
-256,-8,16316,-37,-181,-3,268438473
-344,-52,16212,-66,-181,-3,268438473
-284,-20,16124,-10,-178,0,268438473
-216,4,16244,-47,-203,-20,268438473
-288,16,16344,-43,-193,5,268438473
-288,-44,16176,-28,-189,13,268438473
-280,-28,16264,-24,-179,-29,268438473
-248,-80,16168,-32,-196,-3,268438473
-272,-12,16232,-43,-185,19,268438473
-284,20,16172,-48,-195,-17,268438473
-380,-8,16216,-37,-174,7,268438473
-332,-52,16172,-44,-158,16,268438473
-288,-92,16204,-53,-170,2,268438473
-212,12,16152,-51,-173,20,268438473
-288,-8,16320,-48,-195,7,268438473
-352,-20,16264,-38,-178,-5,268438473
-308,-92,16120,-18,-198,5,268438473
-376,-100,16168,-43,-176,-10,268438473
304,-56,16308,-132,193,-4,268438473
-360,24,16468,31,-266,-1,268438473
-404,-44,16232,-18,-238,-11,268438473
-416,-8,16144,-12,-293,22,268438473
-10824,-1228,16572,1057,-8468,5982,268438473
-4992,-3076,17532,6064,-6437,22933,268438473
11516,-312,26612,17836,3907,10753,268438473
-4976,2108,21784,25334,2720,7719,268438473
-1952,8340,15272,27030,7231,6156,268438473
1520,2992,4648,17921,1601,2814,268438473
7088,284,224,-1332,5405,1795,268438473
1564,484,2096,-17786,16621,2335,268438473
-1560,4464,3228,-32768,4052,-572,268438473
-6568,3056,13620,-32768,-32768,900,268438473
2464,-2992,-20952,9627,32767,372,268438473
-4844,2440,4352,-1638,16131,-889,268438473
-2224,964,4476,-14010,-19471,-2533,268438473
32767,-28208,32767,16447,-32768,3580,268438473
-1452,2388,5860,-5717,12620,928,268438473
3636,-1628,12452,2412,-16742,1002,268438473
2988,36,15216,-1845,9279,-455,268438473
-1812,-436,13668,-450,-545,-90,268438473
444,208,16072,329,-2725,74,268438473
-508,28,16500,-38,-511,-11,268438473
-360,-96,16988,-162,360,-39,268438473
4788,-432,16460,-203,1350,-3058,268438473
6868,2372,16844,415,1093,-13574,268438473
-7612,-4224,17844,1,-114,9796,268438473
-472,-8072,27916,14061,-9572,15903,268438473
3852,9640,28640,32767,-6207,4257,268438473
3980,8936,15652,29943,-18800,667,268438473
3032,3320,3056,15865,-18354,-3843,268438473
4296,120,268,-3175,32767,-2160,268438473
1752,60,1440,-15639,32767,-1286,268438473
-6900,6500,3264,-32556,17258,-5666,268438473
-8428,1080,8660,-32768,-31072,-6758,268438473
1400,268,-2788,10526,32767,2897,268438473
-2160,2480,3832,-6105,13859,1161,268438473
-3004,1196,4024,-16249,-13153,-1687,268438473
-4,4416,13136,17375,-24681,3784,268438473
-8952,-8684,27680,-1998,-5463,394,268438473
224,-1912,28228,-194,2001,-147,268438473
-3040,-464,14076,-112,-27,-5,268438473
-260,324,16540,-385,604,-70,268438473
-176,148,15808,57,-465,40,268438473
-164,188,16816,-67,-145,6,268438473
-376,40,16056,159,-677,78,268438473
-308,40,15836,-136,181,-13,268438473
-352,96,15932,-109,85,-15,268438473
-216,128,16500,79,-423,51,268438473
-176,-28,16364,-11,-245,13,268438473
-408,60,16008,-82,-102,7,268438473
-128,92,16132,-57,-85,4,268438473
-288,148,16304,-9,-186,9,268438473
-276,60,16332,18,-299,43,268438473
-296,84,15916,-57,-134,-14,268438473
-308,52,16164,-88,-98,-11,268438473
-284,92,16316,1,-210,1,268438473
-256,44,16304,5,-244,5,268438473
-268,56,16068,-49,-161,6,268438473
-316,176,16044,-33,-132,22,268438473
-300,120,16388,-33,-171,8,268438473
-228,76,16292,-25,-246,2,268438473
-376,-24,16132,-32,-173,37,268438473
-240,104,16040,-29,-170,30,268438473
-280,112,16240,-40,-194,-8,268438473
-368,140,16072,-34,-164,10,268438473
-168,88,16300,-14,-175,24,268438473
-276,24,16184,-19,-166,12,268438473
-288,168,16244,-22,-156,25,268438473
-340,40,16348,-36,-193,7,268438473
-128,84,16204,-50,-182,19,268438473
-200,104,16148,-52,-172,3,268438473
-228,108,16184,-34,-154,9,268438473
-204,0,16188,-31,-165,24,268438473
-336,48,16044,-29,-162,50,268438473
-280,80,16192,-62,-168,19,268438473
-308,120,16180,-62,-185,-18,268438473
-236,156,16100,-24,-167,9,268438473
-268,84,16064,-22,-162,6,268438473
-280,-16,16216,-34,-158,-24,268438473
-228,80,16140,-38,-198,23,268438473
-236,88,16216,-61,-187,3,268438473
-152,68,16136,-40,-194,-7,268438473
-176,60,16032,-36,-174,10,268438473
-204,28,16148,-31,-184,-2,268438473
-264,60,16176,-51,-135,17,268438473
-264,128,16296,-54,-183,8,268438473
-272,0,16100,-50,-183,34,268438473
-224,76,16208,-29,-164,-10,268438473
-216,-4,16184,-22,-182,14,268438473
-208,88,16144,-18,-158,-7,268438473
-268,48,16056,-28,-144,-8,268438473
-244,144,16268,-36,-167,8,268438473
-272,-12,16240,-20,-172,13,268438473
-256,108,16052,-31,-212,-2,268438473
-180,104,16276,-33,-148,10,268438473
-284,84,16116,-43,-205,4,268438473
-288,100,16144,-33,-204,23,268438473
-272,20,16092,-86,-221,11,268438473
-272,112,16268,0,-196,13,268438473
-264,16,16124,-43,-202,15,268438473
-232,72,16244,-46,-172,-5,268438473
-228,-16,16096,-50,-188,6,268438473
-240,128,16336,-18,-170,13,268438473
-300,56,16188,-26,-198,-5,268438473
-304,92,16248,-53,-174,5,268438473
-200,140,16256,-21,-202,13,268438473
-184,16,16196,-35,-225,10,268438473
-268,32,16028,-38,-163,11,268438473
-288,40,16196,-5,-170,10,268438473
-360,100,16272,-50,-185,6,268438473
-272,88,16188,-49,-179,-8,268438473
-136,76,16196,-33,-174,5,268438473
-308,-12,16080,-33,-174,28,268438473
-220,24,16104,-39,-185,-3,268438473
-240,84,16108,-38,-189,-3,268438473
-208,64,16000,-78,-122,19,268438473
-360,108,15804,-56,-213,2,268438473
644,268,16572,-177,886,-139,268438473
-252,220,16288,82,-200,57,268438473
-4604,-844,15708,343,-4668,1492,268438473
-1272,564,18752,1405,2083,8532,268438473
492,708,15464,1817,3322,8496,268438473
520,-1372,15612,355,1544,4742,268438473
-2084,1416,16152,323,191,3490,268438473
1200,-996,22480,3991,5579,3605,268438473
-1280,228,18568,-384,5837,213,268438473
1336,656,21152,-7826,-1365,-3442,268438473
3876,1204,17020,-7016,-11317,-1689,268438473
4936,2728,14992,-7994,-14940,4033,268438473
2228,844,13832,-6565,-14371,10179,268438473
1832,420,7624,-3045,3411,15454,268438473
-4256,-980,6236,6342,10567,12538,268438473
-5640,-792,5944,15113,12700,6803,268438473
-10552,556,17444,21527,14174,3555,268438473
-4860,1036,31308,10470,-12420,-4311,268438473
-3832,2780,21340,-5976,-1741,-12309,268438473
512,216,16692,-11453,5978,-14614,268438473
7636,-1024,17564,-13002,-1229,-6643,268438473
8680,752,15676,-7335,-13969,3578,268438473
6256,960,10800,-5465,-7759,12527,268438473
1760,976,7928,2382,-1199,16665,268438473
-5024,764,8568,12155,-4288,14874,268438473
-10504,644,14224,18418,-8506,6886,268438473
-11932,1896,22344,13079,-5157,-4413,268438473
-7524,2864,26068,-2598,4024,-15447,268438473
1876,5048,22776,-13539,11903,-19959,268438473
12988,3244,16120,-15390,13546,-10518,268438473
11708,836,13772,-15715,-8751,4858,268438473
5032,664,7872,-2726,-15987,16145,268438473
-2908,-348,6956,10886,-4929,13918,268438473
-2076,-244,7056,17022,1738,5025,268438473
-4464,-836,18992,26978,-15254,1486,268438473
-1016,4972,16608,1033,-4635,-5415,268438473
-2032,1324,10660,-6698,7047,1455,268438473
1116,1652,17284,-7271,3580,-1999,268438473
2992,0,17356,-6924,-22925,-3306,268438473
3312,-364,15128,-2198,-1601,-5400,268438473
-1224,384,18052,3252,10317,-2795,268438473
-2848,744,15448,428,6061,1457,268438473
-368,688,14516,-3474,-6728,1598,268438473
1948,-604,18824,-3654,-4551,1360,268438473
1600,724,17064,536,3532,1229,268438473
-6340,-532,18148,1496,2612,2723,268438473
-3680,-896,15064,33,-4821,9610,268438473
-1448,28,15640,1207,-2151,12237,268438473
-2324,1280,15976,2231,-831,16118,268438473
-1764,-112,15176,1768,-859,21695,268438473
1880,-2064,15872,1241,1625,21939,268438473
1400,-1416,13616,4259,4218,2142,268438473
-2244,2724,15344,2416,4957,5553,268438473
1808,-1016,16780,-458,-482,1065,268438473
3380,-80,19076,-2373,-6155,1195,268438473
2408,1572,17172,1066,-533,-3422,268438473
2472,1508,16672,1993,879,-3551,268438473
2332,4512,17296,1717,641,-2057,268438473
-360,1512,15988,1739,2674,-2364,268438473
-1884,-2476,15792,1139,1870,-378,268438473
-596,1000,16176,1306,2422,-1179,268438473
-376,-540,16464,1476,1417,-2834,268438473
-1456,860,20176,1274,10946,-3432,268438473
-2660,5304,19812,-1704,24697,-4870,268438473
-7464,3896,20248,-4584,32767,-5212,268438473
-10380,1820,16192,-7914,32767,-8836,268438473
-15636,-3720,13260,-8585,32767,-11517,268438473
-17016,-5108,14872,-6244,32767,-13976,268438473
-11996,3156,10372,-1430,32767,-19712,268438473
-5588,1980,7324,-630,32767,-10652,268438473
-9728,-5260,4000,-2801,32767,-4682,268438473
-15088,-9500,-484,-8380,32767,-7031,268438473
-6076,336,-1748,-8076,32767,-3548,268438473
-5800,2268,-10812,-9740,32767,-3252,268438473
-13160,-2316,-11444,-12858,32767,-7600,268438473
-4300,-1348,-12200,-9781,32767,-11783,268438473
-1792,1684,-12412,-11660,32767,-6302,268438473
-5776,1688,-21388,-18509,20688,-677,268438473
-5876,-136,-22844,-22132,32767,-950,268438473
-2096,-1268,-22316,-11510,32767,-1839,268438473
2168,-1212,-19396,1024,16465,-3345,268438473
3624,1052,-17668,7594,2246,-4170,268438473
3792,140,-17608,7406,-1525,-2246,268438473
3952,-1208,-17552,4185,-16,912,268438473
3680,-1024,-17356,1958,-1562,1600,268438473
4856,-1944,-17088,1321,-3343,671,268438473
4724,-1976,-17032,2847,-5874,750,268438473
4068,-1476,-17908,2284,-5741,810,268438473
3220,-1116,-17276,1042,-4728,1813,268438473
2084,-1124,-17120,736,-4571,2570,268438473
912,-920,-16740,331,-4730,2471,268438473
-104,-976,-16992,-613,-3166,2334,268438473
-312,-880,-17600,-1394,-523,2250,268438473
-28,-552,-17916,-1683,255,1338,268438473
144,-884,-18408,-1468,-581,599,268438473
608,-568,-18576,-226,-1115,257,268438473
896,-576,-18232,872,-1308,171,268438473
1040,-728,-17856,1123,-1175,352,268438473
960,-964,-17412,988,-1619,668,268438473
756,-984,-17376,408,-1697,834,268438473
460,-1216,-17468,-272,-910,1072,268438473
372,-1352,-16988,-607,-235,1239,268438473
600,-912,-17288,-1355,878,1076,268438473
936,-652,-17556,-2595,2008,841,268438473
856,-700,-18076,-2896,2369,334,268438473
832,-260,-18116,-2043,1014,-75,268438473
224,-2500,-18924,-736,1771,-1914,268438473
984,536,-18532,-347,-183,-253,268438473
988,-348,-18008,269,-148,220,268438473
924,-200,-18036,375,-189,-551,268438473
964,-564,-17964,720,-474,-649,268438473
972,-588,-17528,687,-843,-586,268438473
1032,-652,-17580,275,-436,-294,268438473
1008,-524,-17328,-196,-75,91,268438473
1072,-532,-17720,-394,190,212,268438473
1072,-532,-17860,-332,-123,202,268438473
1068,-508,-17820,-89,-1106,-40,268438473
1120,-584,-17532,250,-908,45,268438473
1052,-408,-17864,-354,-708,78,268438473
876,-460,-18040,-234,-514,336,268438473
656,-400,-17976,41,-785,178,268438473
536,-464,-17844,202,-856,-118,268438473
588,-472,-17808,217,-615,-39,268438473
740,-556,-17796,3,-54,-5,268438473
780,-612,-17756,-153,77,9,268438473
904,-412,-17860,-214,63,-45,268438473
760,-580,-17760,-73,-53,-12,268438473
944,-468,-17756,-19,-226,-67,268438473
940,-604,-17880,-50,-101,20,268438473
900,-464,-17684,-210,-129,88,268438473
928,-484,-17796,-303,-646,-206,268438473
776,-332,-17412,-378,-1558,-767,268438473
1064,-432,-17708,-710,-1171,-348,268438473
716,-412,-17968,-908,10,311,268438473
344,-268,-18024,-705,261,352,268438473
320,-184,-18176,-254,-125,-50,268438473
384,-964,-18360,173,699,-888,268438473
632,-116,-17760,193,153,-114,268438473
960,-432,-17644,-44,333,-85,268438473
984,-188,-17684,-286,376,-65,268438473
1028,-336,-17916,-205,199,117,268438473
932,-440,-17900,-234,172,69,268438473
896,-400,-17704,-159,107,75,268438473
776,-328,-17768,-84,-77,73,268438473
840,-188,-17868,-42,-177,-2,268438473
1020,-232,-17788,-66,-90,-101,268438473
1036,-372,-17796,-131,-282,-182,268438473
956,-320,-17776,-176,-505,-97,268438473
1000,-44,-17800,-266,-656,-214,268438473
908,-36,-17752,-443,-373,42,268438473
728,-172,-18068,-505,177,184,268438473
632,-136,-17996,-352,20,79,268438473
732,-160,-18036,50,-132,-74,268438473
908,-268,-17924,202,-386,-191,268438473
972,-168,-17664,185,-439,-160,268438473
948,-256,-17644,52,-257,47,268438473
776,-292,-17588,-162,-208,116,268438473
824,-196,-17716,-260,-241,89,268438473
664,-224,-17792,-191,-72,94,268438473
780,-144,-17828,-142,-90,77,268438473
776,-300,-17844,-100,-103,-18,268438473
860,-128,-17956,-65,-137,-43,268438473
932,-268,-18000,71,-360,-256,268438473
912,-144,-18008,192,-645,-273,268438473
860,-284,-17740,169,-986,-135,268438473
932,-192,-17792,140,-1584,-145,268438473
