ax, ay, az, gx, gy, gz, temp
12292,-4052,10792,-4841,-15925,-528,268438473
11864,-4136,9052,-5424,-15574,-1265,268438473
13536,-4576,8556,-7092,-23361,-474,268438473
14356,-4828,8172,-6603,-22167,935,268438473
13716,-4672,6192,-6376,-18613,1471,268438473
13832,-4884,5176,-7172,-21238,1094,268438473
14548,-5524,3088,-7821,-27812,1529,268438473
15520,-5572,2900,-6954,-31046,2528,268438473
15084,-5708,1204,-6527,-22523,2105,268438473
14828,-4960,-1196,-8064,-22351,720,268438473
15836,-6280,-1872,-8886,-23661,-325,268438473
16020,-5396,-2980,-6800,-18729,2007,268438473
14504,-5400,-5112,-7184,-20758,-196,268438473
15088,-5716,-5736,-6234,-17907,-1042,268438473
13548,-5600,-7364,-5202,-15248,-2004,268438473
13492,-5404,-7580,-4741,-17379,-3382,268438473
13916,-5480,-9244,-4696,-15561,-3491,268438473
13828,-5536,-11076,-4329,-15144,-2540,268438473
13040,-5080,-11088,-2291,-15827,-2904,268438473
13212,-4756,-11592,-1610,-15309,-2901,268438473
12156,-4156,-11224,-1364,-14672,-3000,268438473
12496,-4208,-11688,-1897,-12639,-3066,268438473
11708,-3760,-12388,-2616,-13014,-2425,268438473
11360,-3332,-12140,-2071,-13164,-2894,268438473
11560,-3428,-12028,-2561,-11529,-2922,268438473
10828,-3436,-13452,-3958,-10920,-1945,268438473
10212,-3324,-14056,-3705,-12342,-975,268438473
9440,-3044,-14868,-3615,-12092,-510,268438473
9052,-2848,-14816,-3573,-11152,-593,268438473
8696,-2384,-15292,-3389,-11186,-600,268438473
8400,-2448,-15260,-3257,-11808,-263,268438473
7088,-2092,-15860,-3031,-11179,-320,268438473
6240,-1804,-16072,-2716,-10591,-996,268438473
6224,-1812,-16164,-2980,-10437,-1429,268438473
5536,-1592,-17148,-3406,-9753,-1444,268438473
5132,-1180,-17052,-2217,-10074,-1589,268438473
5200,-1348,-17360,-2371,-8142,-1763,268438473
4160,-1212,-17324,-2160,-7992,-1570,268438473
3440,-816,-17704,-1673,-5707,-2559,268438473
3908,-788,-17672,-1859,-2281,-4111,268438473
4472,-948,-18396,-1692,413,-4261,268438473
5252,-1072,-18852,-117,4065,-3369,268438473
5616,-712,-19232,1065,7150,-2534,268438473
6384,-832,-17952,2735,12156,-1761,268438473
6384,-1048,-17224,3475,18806,-1129,268438473
7092,-992,-17408,4613,21676,-620,268438473
8708,-1144,-14336,6683,27378,-79,268438473
7432,-844,-14380,5668,32767,-1765,268438473
10532,-920,-13408,3001,29660,-2906,268438473
11552,-1460,-12008,6652,32767,-2570,268438473
11016,-1540,-9212,6414,32767,-4622,268438473
13180,-2200,-9428,2924,32767,-6058,268438473
16648,-2360,-7604,4945,29508,-2578,268438473
16140,-2296,-4160,5050,32767,-362,268438473
14372,-1708,-3716,1977,32767,-1677,268438473
16628,-1740,-2672,1438,27041,-1550,268438473
17772,-1792,-496,2465,18911,1942,268438473
17044,-1604,2220,2762,20840,4075,268438473
15364,-1392,3348,1876,27585,2821,268438473
15148,-1516,3856,1563,32249,-805,268438473
15672,-1920,5592,3218,32767,-2347,268438473
15520,-2060,7956,3370,32767,-2018,268438473
14668,-1604,9152,1671,31068,-1158,268438473
13368,-1192,10896,522,28758,332,268438473
11212,-1440,10772,300,25201,1616,268438473
10292,-1564,11952,347,19885,1950,268438473
9472,-1912,12532,535,17724,2001,268438473
8976,-1672,13172,885,17081,1714,268438473
8452,-1976,13372,1618,16189,1259,268438473
8284,-1960,13804,2260,15172,1571,268438473
7280,-1756,14532,2691,12998,2161,268438473
6120,-1708,15428,2615,12977,1710,268438473
5344,-1332,15660,2294,13776,610,268438473
5140,-1088,16128,1743,12796,-24,268438473
3924,-900,16020,1512,12025,-123,268438473
3520,-876,17084,1299,10929,-193,268438473
3016,-776,16688,17,8892,59,268438473
3364,-772,16608,171,9489,422,268438473
2604,-832,16472,176,9254,755,268438473
1872,-1044,16456,-800,6717,349,268438473
1900,-1012,16820,-1728,3853,580,268438473
1972,-1332,16500,-1012,7892,1662,268438473
1308,-1680,16668,-309,7712,2218,268438473
908,-1604,16344,-24,7370,2407,268438473
-172,-1164,16404,759,6290,2549,268438473
-56,-2080,15596,-1672,408,923,268438473
-804,-1304,15320,742,3759,363,268438473
-664,-1188,14952,4076,4752,-53,268438473
-464,-1200,15928,5477,4833,573,268438473
-1256,-900,16304,4459,5832,1924,268438473
-3628,340,16092,1451,7851,3081,268438473
-1908,1084,16160,-2170,12834,5339,268438473
-888,284,17028,-3103,14557,5473,268438473
-3472,-816,15580,-3330,15589,4165,268438473
-4244,-792,16404,-4072,12254,2591,268438473
-5476,-904,15848,-5766,15002,939,268438473
-5948,-1536,14952,-5004,14379,-600,268438473
-6432,-1960,14564,-2887,11798,-1990,268438473
-7544,-1940,14352,2752,12771,-4435,268438473
-8728,-1092,14424,8072,14750,-6875,268438473
-9252,-1788,14648,12372,18037,-8143,268438473
-9200,-1044,11668,14771,21219,-9385,268438473
-10784,540,11664,10101,21323,-7258,268438473
-11204,-528,12292,4802,21798,-6320,268438473
-11856,-168,11144,2325,24975,-7252,268438473
-11668,-456,9620,1957,23323,-7281,268438473
-11600,-876,8172,2082,21033,-5196,268438473
-13028,-1532,7540,3002,21248,-3101,268438473
-13848,-1228,6428,1682,22409,-3109,268438473
-13692,-964,4240,2144,21766,-2841,268438473
-14324,-1340,3716,2891,18791,-929,268438473
-15572,-1348,3168,1330,16675,-1886,268438473
-15840,-1312,2304,7,14302,-2880,268438473
-15492,-1332,1236,751,12238,-3934,268438473
-15476,-1836,820,2064,11973,-3578,268438473
-15416,-2084,560,2582,14772,-2909,268438473
-15356,-2616,-84,2114,18333,-2750,268438473
-14636,-2524,-1324,526,15088,-1032,268438473
-14960,-2752,-1612,-505,12928,603,268438473
-15168,-2376,-2284,-591,16696,538,268438473
-15176,-2408,-3564,-180,19233,132,268438473
-14988,-2136,-5256,-1557,16939,331,268438473
-14988,-2452,-5380,-2630,14663,888,268438473
-15084,-2156,-8164,-4541,11848,1394,268438473
-14140,-1464,-8100,-4012,14007,1184,268438473
-14268,-1588,-8744,-3482,14504,481,268438473
-14236,-1584,-9808,-2199,16389,-231,268438473
-13492,-1796,-11208,57,17456,-2426,268438473
-12440,-2048,-11104,-62,12267,-2853,268438473
-11504,-2324,-11296,261,10791,-2280,268438473
-11192,-2240,-11208,1120,12907,-1587,268438473
-11164,-2392,-11564,485,14062,-1671,268438473
-10276,-2576,-12524,-743,10979,-1741,268438473
-9596,-2500,-13088,-654,9073,-728,268438473
-9344,-2156,-12568,274,10328,728,268438473
-9376,-1868,-12848,-165,14133,551,268438473
-9132,-2292,-14140,-1528,14084,-186,268438473
-8456,-2500,-15216,-1605,14372,-1214,268438473
-7548,-2320,-15768,-570,11564,-1668,268438473
-6932,-2196,-16208,-561,9550,-1216,268438473
-6456,-2392,-16200,-96,9695,-1037,268438473
-6364,-2248,-16116,149,10478,-1275,268438473
-6112,-1964,-16680,95,11530,-1627,268438473
-5140,-2312,-17776,1694,14492,-2239,268438473
-4376,-2576,-18540,2305,12649,-2036,268438473
-3964,-3020,-18372,2529,7593,-2195,268438473
-3524,-3192,-17760,3307,5615,-2651,268438473
-2840,-3280,-16644,2891,4747,-2285,268438473
-2496,-3400,-16688,2652,6261,-1537,268438473
-2512,-3568,-17120,2211,8678,-1277,268438473
-1888,-3844,-17092,1838,5461,-1858,268438473
-1248,-4124,-16560,1471,1535,-1453,268438473
-632,-4044,-16308,321,-68,121,268438473
-1100,-3596,-16140,-700,1215,1149,268438473
-1404,-3480,-17016,-1220,1720,972,268438473
-1400,-3552,-17576,-700,529,888,268438473
-1424,-3360,-17708,-388,-584,986,268438473
-1468,-3380,-17312,-308,-1073,809,268438473
-1428,-3552,-17092,-516,-354,457,268438473
-1616,-3652,-17480,-613,474,380,268438473
-1444,-3620,-17748,-388,278,6,268438473
-1304,-3472,-17564,-100,118,-82,268438473
-1200,-3552,-17512,-54,-703,-67,268438473
-1392,-3612,-17384,-59,-1128,168,268438473
-1432,-3512,-17104,-88,-931,204,268438473
-1708,-3404,-17200,-353,-920,362,268438473
-1712,-3320,-17336,-295,-914,412,268438473
-1856,-3344,-17576,-152,-761,204,268438473
-1908,-3376,-17408,-113,-817,-62,268438473
-1592,-3280,-17372,126,-1083,-226,268438473
-1624,-3424,-17252,96,-745,-111,268438473
-1564,-3516,-16960,65,-882,56,268438473
-1668,-3628,-17152,-223,-832,99,268438473
-1612,-3612,-17184,-225,-1515,351,268438473
-1704,-3612,-17488,-218,-2571,788,268438473
-2116,-3308,-17416,-218,-3385,1234,268438473
-2440,-3332,-17920,-370,-4922,1198,268438473
-3408,-3448,-18124,-410,-9119,1607,268438473
-2832,-3748,-18312,-1029,-14639,2497,268438473
-3664,-3524,-18140,-1815,-25069,3999,268438473
-5588,-3156,-16128,-1279,-32768,4462,268438473
-6880,-2480,-12896,-2222,-32768,4031,268438473
-8204,-2572,-13924,-3653,-31780,4876,268438473
-10596,-1744,-12656,-4061,-32768,6608,268438473
-12164,-1156,-11940,-3747,-32768,5802,268438473
-13496,-400,-9904,-2800,-32768,3877,268438473
-14552,-1132,-8464,-2456,-32768,1650,268438473
-14824,-652,-6008,-3311,-32768,1317,268438473
-15016,-1080,-4164,-3808,-32768,1479,268438473
-15104,-712,-1356,-3047,-32768,2087,268438473
-15136,-920,528,-1863,-32768,1687,268438473
-14592,-972,2444,-647,-32768,1675,268438473
-14184,-1128,4332,-730,-32768,1918,268438473
-13476,-656,6884,-1522,-32768,2044,268438473
-12348,-916,9320,-1593,-32768,1968,268438473
-11464,-928,10856,-17,-29487,1430,268438473
-10196,-676,12320,91,-26431,259,268438473
-10164,-412,12756,-2159,-27893,38,268438473
-8776,-352,14140,-3918,-27625,-296,268438473
-7816,-592,14204,-3573,-24108,-906,268438473
-6400,-868,14204,-2324,-19641,-2321,268438473
-5684,-992,14828,-1386,-16229,-3061,268438473
-4668,-1028,15504,-2398,-17613,-2324,268438473
-3124,-1604,15680,-2132,-15981,-1908,268438473
-2316,-1644,15600,-1014,-11555,-1078,268438473
-2076,-1640,15680,-924,-9917,284,268438473
-2016,-1848,16204,-1039,-7824,769,268438473
-1604,-1608,15944,-596,-4220,480,268438473
-1932,-1636,15464,11,-2179,-196,268438473
-1692,-1680,15812,-3,-2921,-557,268438473
-384,-1492,15748,541,-477,-713,268438473
-996,-2064,16100,73,-48,-947,268438473
-1496,-932,15848,-860,514,-831,268438473
-2036,-1916,15572,-2789,-3244,-1224,268438473
-1436,-1912,15800,-3377,-4615,-1614,268438473
-1012,-2080,15900,-2896,-2281,-1032,268438473
-916,-2148,15568,-2808,-398,-815,268438473
-804,-2176,15460,-2612,-577,-842,268438473
-576,-2728,15520,-2965,-3473,-1006,268438473
-168,-2768,16400,-3173,-6838,-422,268438473
132,-2608,16216,26,-3750,-833,268438473
68,-2304,16620,3478,-3326,-1360,268438473
76,-1732,16996,2327,-6868,-759,268438473
948,-1900,17040,-1701,-13833,-579,268438473
2180,-2064,17084,-3092,-19872,34,268438473
3220,-2648,17016,-654,-17490,79,268438473
3816,-2644,16720,-17,-15154,202,268438473
4952,-2908,15916,-1297,-16870,390,268438473
5624,-3028,14864,-1956,-19860,881,268438473
6484,-3196,14560,128,-16405,739,268438473
6804,-2880,14648,1641,-13214,284,268438473
7340,-3084,13808,825,-15141,264,268438473
7884,-3072,14096,701,-17742,715,268438473
8748,-2720,13524,1327,-16247,480,268438473
9356,-2700,14060,-229,-13746,108,268438473
10088,-2636,12824,-2221,-13922,-605,268438473
11176,-2804,11368,-3575,-21466,-277,268438473
12468,-3004,11260,-1853,-22211,-256,268438473
12488,-3084,10404,-79,-17649,-848,268438473
13164,-2984,9848,-1486,-18282,-1207,268438473
14012,-2752,8972,-2500,-19043,-1425,268438473
14532,-2972,7468,-2128,-18705,-1757,268438473
14524,-2884,7132,-1093,-17773,-1919,268438473
15340,-2880,6268,-1251,-16871,-2046,268438473
15952,-2796,5660,-2790,-17034,-1548,268438473
15640,-2732,4340,-2830,-14905,-1327,268438473
15840,-2812,2884,-3040,-16195,-1320,268438473
16116,-2788,2052,-2909,-18413,-778,268438473
15452,-2328,1104,-1151,-17440,-876,268438473
15528,-2124,692,-534,-19281,-1882,268438473
15952,-2236,-256,-1082,-19057,-2251,268438473
15776,-2316,-1984,-2000,-22555,-2417,268438473
15876,-1968,-1740,-1842,-19977,-3191,268438473
18336,-2244,-3640,-1130,-16463,-318,268438473
14696,-2036,-4844,-3235,-20059,-843,268438473
15876,-1788,-4828,-2746,-17345,-556,268438473
14472,-1572,-7320,-2671,-17319,-1617,268438473
14196,-1336,-7836,-2431,-16580,-2486,268438473
14912,-1416,-8472,-2090,-17825,-3059,268438473
14936,-1224,-9236,-2343,-19567,-1715,268438473
13612,-616,-10164,-1570,-18134,-978,268438473
12912,-984,-10600,-1439,-17625,-1425,268438473
12316,-932,-11908,-2209,-16526,-1755,268438473
11528,-628,-13188,-2507,-16284,-2618,268438473
12020,-588,-13644,-2060,-17538,-3142,268438473
11164,-44,-14472,-2502,-18107,-2290,268438473
10540,-412,-16048,-2319,-18975,-1518,268438473
9648,-552,-16560,-183,-17166,-958,268438473
8168,-200,-17156,1214,-15636,-193,268438473
7188,-272,-16340,1164,-17531,-846,268438473
7416,-764,-15380,-341,-18484,-1082,268438473
6664,-872,-15784,-2549,-14722,305,268438473
5588,24,-17488,-4045,-11578,419,268438473
4856,320,-18324,-2823,-11452,298,268438473
4476,132,-18248,-1268,-10852,175,268438473
3972,280,-17952,-1475,-10402,78,268438473
3212,188,-18056,-1202,-8198,-13,268438473
4116,-180,-18148,-1116,-8707,1373,268438473
2524,792,-17232,-1198,-6460,691,268438473
1620,592,-17036,-983,-6222,1017,268438473
1364,636,-16612,-1518,-4015,884,268438473
1200,688,-17708,-2296,-4,960,268438473
1036,776,-19016,-2851,3128,1013,268438473
968,752,-19812,-1120,6579,548,268438473
2004,312,-19192,1266,10444,625,268438473
3200,80,-18804,2829,15196,1653,268438473
3684,632,-18516,3260,17015,2885,268438473
4548,1436,-17760,3628,18819,3470,268438473
5476,1324,-16584,4758,24176,2873,268438473
6496,904,-16212,3842,25858,1544,268438473
7880,1012,-15872,3325,25081,902,268438473
9224,360,-14788,4538,25148,1452,268438473
9516,-712,-13012,5027,27766,1624,268438473
10820,-1428,-12724,3961,26184,1925,268438473
12068,-1080,-12256,3293,21343,2839,268438473
12416,-1316,-9844,4283,20960,3057,268438473
12500,-2180,-10064,3025,23275,1301,268438473
14548,-2148,-9548,1003,16713,677,268438473
15352,-2012,-7168,3032,18862,1411,268438473
15252,-2220,-7248,3600,22712,589,268438473
16096,-3152,-7152,848,14340,265,268438473
17424,-2352,-4756,2404,13569,2775,268438473
16056,-2028,-3472,3796,19551,2699,268438473
15196,-2088,-2472,3436,25564,-404,268438473
16540,-2632,-2104,1618,17951,-1441,268438473
17644,-2732,-540,2164,15270,1590,268438473
16268,-2520,968,2998,19654,3481,268438473
14636,-2644,1500,2237,24524,1449,268438473
15084,-2988,840,364,20976,-1086,268438473
16696,-3224,2304,1449,16162,-180,268438473
16668,-2952,4296,2980,16724,1679,268438473
16404,-2312,5164,2098,20373,1294,268438473
15520,-2056,5196,2070,23003,-277,268438473
15296,-2396,6408,3187,20594,-96,268438473
15312,-2252,8424,3918,17321,1486,268438473
14664,-2632,10508,4094,18776,2930,268438473
12544,-2204,10536,2507,21704,2958,268438473
11692,-2784,10824,2237,19207,1970,268438473
10684,-2572,11716,1915,17343,1934,268438473
9800,-2692,12260,1781,15615,2361,268438473
8708,-2560,12512,1967,16358,1637,268438473
8144,-2432,13356,2411,15747,533,268438473
7784,-2440,14196,2547,14540,-233,268438473
7252,-2148,14828,1991,13116,-233,268438473
6724,-1840,15232,1989,14358,-379,268438473
5788,-1576,15064,2030,13591,-1264,268438473
4804,-1136,15764,2516,10752,-1884,268438473
5352,-1672,15928,2378,10392,-934,268438473
4828,-1884,16360,2158,14718,-1072,268438473
3956,-1504,15948,2511,16618,-900,268438473
3212,-1228,16012,2414,12416,-235,268438473
2492,-1212,16648,1923,9280,729,268438473
1608,-1444,16420,1775,11151,662,268438473
1300,-1508,16320,1604,11518,202,268438473
700,-1300,16392,1253,10753,558,268438473
-80,-980,16016,1366,10331,607,268438473
-460,-664,16196,1837,10505,247,268438473
-992,-644,16172,2055,12443,-114,268438473
-1812,-512,16164,2230,13394,44,268438473
-2560,-432,15960,1640,13600,8,268438473
-2776,-132,16092,1626,14233,91,268438473
-3712,-304,15520,1449,15467,520,268438473
-4836,-192,15248,1443,16097,711,268438473
-5608,-356,14712,1100,16162,701,268438473
-6340,28,14532,1036,15588,683,268438473
-7096,-972,14604,879,17866,299,268438473
-8464,236,13920,625,16449,157,268438473
-8780,244,14032,451,15709,-403,268438473
-9968,16,12844,235,17280,-1015,268438473
-11016,-104,11832,118,16696,-1528,268438473
-11560,304,11892,365,15691,-2838,268438473
-11268,-24,10572,379,17633,-3343,268438473
-11468,-444,9884,989,21597,-3354,268438473
-12220,-288,9200,1069,21530,-3154,268438473
-13380,-332,8244,36,20366,-3197,268438473
-13644,-1204,7176,-342,22361,-3731,268438473
-14360,-1416,5108,42,23254,-3090,268438473
-14708,-1148,3784,1135,20542,-1686,268438473
-14992,-540,3152,2626,17708,-1070,268438473
-15584,-844,2584,2760,16235,-1389,268438473
-15820,-1204,1644,2667,17332,-2069,268438473
-15784,-1000,632,1531,15152,-1823,268438473
-15996,-932,-148,1575,13842,-1595,268438473
-15924,-1348,-820,1957,14623,-1893,268438473
-15772,-1340,-1628,2039,14702,-1845,268438473
-15844,-1492,-2576,1982,14375,-1278,268438473
-15820,-1624,-2956,1555,14036,-1472,268438473
-15440,-1896,-3704,1343,13438,-1707,268438473
-15188,-1896,-4376,1110,14095,-1447,268438473
-14480,-1668,-5220,245,13772,-1167,268438473
-14392,-1720,-5356,73,13979,-698,268438473
-13880,-2028,-6400,-529,16376,-829,268438473
-13452,-1548,-7300,-1314,17017,112,268438473
-13008,-1744,-8096,-2166,17489,1019,268438473
-12756,-1660,-9100,-2652,17302,1312,268438473
-12372,-1968,-10656,-2791,17185,1113,268438473
-12040,-1372,-11272,-1797,16884,434,268438473
-11856,-1652,-12680,-1118,16811,-529,268438473
-11436,-1496,-13760,99,17142,-1142,268438473
-10972,-1068,-13712,1265,16718,-1860,268438473
-10408,-1324,-13828,1223,14303,-3229,268438473
-9492,-1672,-14456,1112,12277,-3991,268438473
-8732,-2072,-14924,1554,11778,-4528,268438473
-7988,-2176,-15732,1835,12671,-4089,268438473
-7236,-2196,-15432,1564,10939,-3305,268438473
-6292,-2752,-15452,465,9281,-2720,268438473
-5772,-3156,-15844,767,10900,-2446,268438473
-5500,-2852,-16076,805,12645,-1765,268438473
-4808,-2972,-16564,372,12995,-1877,268438473
-3600,-2784,-18116,627,11370,-1954,268438473
-3364,-3240,-17092,370,10256,-1312,268438473
-2644,-3084,-17708,991,9981,-1233,268438473
-1864,-3476,-18112,1252,8032,-1173,268438473
-1832,-3436,-17672,1654,5763,-385,268438473
-1940,-3032,-17092,2117,5427,-196,268438473
-1272,-3356,-17136,1263,6704,-600,268438473
-1068,-3220,-16752,890,6999,-152,268438473
-856,-3484,-17236,1070,8274,-76,268438473
-536,-3848,-17500,376,6429,124,268438473
-348,-4076,-17448,266,3510,392,268438473
-516,-3552,-17136,69,1938,940,268438473
-352,-3024,-17404,-567,3388,723,268438473
-224,-3296,-17988,-1401,3915,265,268438473
120,-3444,-18364,-1174,1827,296,268438473
416,-3412,-18412,-469,-107,607,268438473
728,-3480,-18284,729,-700,927,268438473
908,-3864,-18336,1452,-2701,1272,268438473
428,-3920,-17528,1212,-5057,2192,268438473
-80,-4044,-17392,837,-6108,3013,268438473
-1012,-4444,-17540,672,-8663,3820,268438473
-1960,-4088,-17244,-99,-14558,4729,268438473
-2708,-3616,-17168,467,-16939,5030,268438473
-3680,-2968,-18048,254,-22278,4783,268438473
-4384,-3156,-17280,-65,-29216,4782,268438473
-6296,-3096,-15980,1187,-30812,5726,268438473
-8548,-2796,-14024,861,-30579,5819,268438473
-8956,-2588,-12292,-1518,-28277,5483,268438473
-9956,-2628,-12304,-1786,-22333,6002,268438473
-11020,-2328,-11692,-1038,-19890,6639,268438473
-11580,-1936,-10884,-1109,-18467,6509,268438473
-12792,-1672,-9380,-2554,-19111,6196,268438473
-13220,-1196,-10068,-2627,-16357,4345,268438473
-12856,-1420,-10040,-1466,-13869,2505,268438473
-13012,-1420,-8996,-824,-15972,3167,268438473
-14116,-1352,-8348,-537,-17733,4087,268438473
-14756,-788,-7188,-1055,-19075,3773,268438473
-14924,-572,-6852,-1762,-20772,2319,268438473
-14828,-588,-5520,-1117,-21733,1929,268438473
-14980,-204,-3652,-132,-21715,1970,268438473
-15532,8,-2716,-245,-21613,2121,268438473
-15540,-76,-1296,-484,-21127,2177,268438473
-15324,-48,-140,-770,-20137,1613,268438473
-15456,-32,1208,-1384,-21280,1589,268438473
-15380,192,2672,-2036,-22104,1937,268438473
-15188,108,3284,-1680,-19401,2152,268438473
-14812,64,4296,-2517,-19776,2056,268438473
-14696,172,5436,-3587,-21449,2653,268438473
-14212,164,6924,-2960,-19160,2928,268438473
-13852,224,7956,-2182,-13126,2331,268438473
-13812,544,8040,-2525,-9309,1446,268438473
-13692,648,8288,-3254,-9660,618,268438473
-13060,360,8652,-3013,-12041,-374,268438473
-12884,460,9036,-2220,-11441,-856,268438473
-11988,-36,9524,-1736,-9980,-1704,268438473
-11828,156,9944,-2394,-10873,-973,268438473
-11884,-16,10868,-2940,-11892,-794,268438473
-11288,-376,10584,-2735,-11372,-1516,268438473
-10528,-532,10976,-1946,-11999,-1019,268438473
-9936,-848,11476,-2199,-13311,-291,268438473
-9700,-544,12384,-3009,-16520,499,268438473
-8736,-792,12860,-3085,-16755,260,268438473
-7944,-1016,13324,-2634,-16191,163,268438473
-7416,-676,13948,-2803,-17376,786,268438473
-6792,-816,14300,-3061,-18199,419,268438473
-5420,-1252,14644,-4583,-22766,125,268438473
-4180,-2296,15824,-991,-10049,-668,268438473
-3612,-1684,15564,548,-7777,-699,268438473
-4208,-1536,15528,485,-6290,-570,268438473
-3336,-1688,15532,-633,-6544,-1161,268438473
-2780,-1776,15180,-1459,-9391,-706,268438473
-2236,-1808,15660,-840,-10545,-143,268438473
-2152,-1612,16316,197,-9433,75,268438473
-1416,-1500,16500,-596,-9755,-138,268438473
-1000,-1300,16424,-1311,-11779,-257,268438473
-304,-1468,16412,-1441,-13404,-277,268438473
164,-1988,16544,-1740,-14475,57,268438473
1676,-1832,16520,-2136,-14021,-9,268438473
2376,-2048,16376,-1994,-14756,291,268438473
3308,-2204,16468,-1587,-14223,890,268438473
4068,-1960,16044,-1411,-14318,774,268438473
4684,-2184,16508,-2342,-16002,418,268438473
5208,-1936,16384,-1574,-13226,-85,268438473
5688,-2404,15672,-2859,-14094,-208,268438473
6192,-2328,15536,-3000,-15967,-1576,268438473
7260,-2684,14916,-2043,-13490,-3668,268438473
7680,-2572,14356,-2417,-15210,-3812,268438473
8592,-2548,14380,-2997,-19559,-3243,268438473
9504,-2564,13804,-2875,-18779,-3418,268438473
10340,-2376,12784,-3404,-17547,-3659,268438473
13232,-3292,11364,-5514,-24228,-1544,268438473
12928,-2792,10992,-6238,-29036,-657,268438473
13492,-2728,9820,-4291,-23200,-1246,268438473
14224,-3064,8588,-4485,-17832,-1932,268438473
14900,-3360,7580,-7208,-21921,-1536,268438473
15164,-3440,6184,-7332,-23697,-932,268438473
15668,-3576,5124,-4935,-19092,-391,268438473
15008,-3424,3960,-5184,-19807,-19,268438473
15036,-3700,2616,-6649,-23194,-565,268438473
15628,-3664,1068,-6066,-24136,-1224,268438473
15504,-3660,860,-3752,-20893,-831,268438473
15372,-3480,-460,-3198,-15322,-953,268438473
15548,-3512,-2032,-5075,-17549,-977,268438473
15376,-3292,-2916,-5652,-21348,-643,268438473
15504,-3076,-3532,-4801,-19051,-935,268438473
15484,-2920,-4544,-4917,-12951,-1415,268438473
15592,-2688,-6064,-6851,-13921,-1481,268438473
15948,-2620,-7524,-6738,-14811,-1392,268438473
16040,-2516,-7912,-4855,-13643,-1387,268438473
16240,-3596,-7760,-4646,-11391,-1153,268438473
14788,-2380,-9388,-4526,-8442,-913,268438473
14596,-2368,-9468,-5328,-12606,-767,268438473
14608,-2356,-9648,-3056,-9395,-636,268438473
13716,-2088,-9476,-1487,-6054,-467,268438473
12980,-1952,-9952,-2334,-5556,-922,268438473
12644,-2228,-10832,-4021,-8256,-2944,268438473
13120,-416,-10080,-5164,-10221,-2762,268438473
12480,-1160,-10808,-3576,-6912,-5397,268438473
13188,-1216,-11544,-2725,-7573,-4983,268438473
13832,-832,-11652,-2376,-8307,-3064,268438473
12992,64,-12156,-2535,-9725,-2032,268438473
12424,104,-11788,-3404,-10602,-1572,268438473
11476,120,-12340,-3739,-8864,-1762,268438473
10872,80,-12684,-3457,-7746,-2120,268438473
10708,164,-13192,-4232,-7135,-2737,268438473
10532,328,-13872,-4400,-4814,-3082,268438473
11572,1768,-14296,-3748,-3845,-2897,268438473
11432,1404,-15480,-2360,-3094,-2102,268438473
11636,1220,-14300,-1001,-290,-1127,268438473
11484,1444,-14404,938,3037,-557,268438473
11740,1772,-14576,2555,7289,-242,268438473
11976,2372,-14532,2335,1801,279,268438473
11960,1768,-13420,1163,-1928,896,268438473
10792,1276,-13440,-578,-95,982,268438473
10268,1568,-14140,-1569,-567,551,268438473
10780,1116,-14400,-1236,-1158,-769,268438473
10740,948,-14548,-249,-3062,-367,268438473
9928,568,-13936,816,-2213,266,268438473
9344,732,-13856,1341,865,-379,268438473
