-1888,3796,15592,-1245,-18988,2769,268438473
-752,4088,16896,-3203,-14295,1095,268438473
-436,3576,15104,-4985,-6534,1492,268438473
240,3292,14720,-7284,-8695,1362,268438473
548,2544,15048,-7715,-4846,1653,268438473
1064,3192,16616,-7248,-3022,836,268438473
884,1912,17544,-6921,-6843,545,268438473
1032,1828,16184,-5534,-4353,1986,268438473
1356,2572,15988,-4684,-741,1467,268438473
1908,1388,15184,-4402,-2819,1248,268438473
2212,928,14484,-4456,5486,1740,268438473
932,1644,17780,-876,14609,499,268438473
532,-440,15304,-64,1313,-350,268438473
756,1280,15268,-466,37,258,268438473
364,980,16252,-496,500,594,268438473
852,1028,16096,-1604,2002,359,268438473
1660,104,16464,-1926,1639,-632,268438473
1244,1160,16648,480,-774,-436,268438473
656,804,16076,-365,384,-136,268438473
388,540,16172,-364,417,35,268438473
40,536,16164,-363,599,280,268438473
-48,544,16512,-84,214,297,268438473
-996,728,16068,212,-569,1407,268438473
-1884,1440,16244,662,-952,5242,268438473
1424,1436,16688,1939,-1389,8442,268438473
564,1668,17040,111,-3586,-2869,268438473
-240,-796,16536,160,-9776,1255,268438473
-252,1308,16396,547,-8805,2835,268438473
2480,-48,17700,4677,376,3990,268438473
1484,-180,18472,9972,12095,4354,268438473
1552,2248,17632,11841,12575,4947,268438473
1020,3124,14532,10047,8541,4093,268438473
564,2528,14880,7143,2820,4274,268438473
-268,1912,15784,6916,7102,6158,268438473
-676,2896,16128,5837,6380,6947,268438473
-1168,4548,15332,5509,6365,6391,268438473
-464,4356,15108,5073,3561,4656,268438473
-1404,4716,15956,5274,1943,2974,268438473
-1464,5476,15176,5464,2413,798,268438473
192,5672,14352,3684,701,-611,268438473
1412,5064,16836,3368,-1816,330,268438473
1136,5756,15564,2218,-2665,1893,268438473
208,5972,15052,1661,-3490,2610,268438473
-1228,5576,14680,2112,1848,3906,268438473
-1740,5448,14620,2532,3950,3247,268438473
-1776,5356,14888,2085,4217,2090,268438473
-1004,5944,13708,340,3606,1585,268438473
-468,6272,12884,-88,2673,2340,268438473
-472,5760,13380,188,550,3070,268438473
-916,6432,13808,986,707,2785,268438473
-1356,6348,14856,1246,-43,1335,268438473
-976,7104,14540,1009,-2151,-421,268438473
-376,6864,14644,-75,-6146,-816,268438473
-136,6128,14924,-1115,-9413,516,268438473
-1560,6144,14576,-715,-12027,1443,268438473
-1820,6160,14552,743,-11329,511,268438473
-688,5800,14980,2415,-7855,-1636,268438473
1340,6876,14352,3562,-5463,-3113,268438473
3296,6092,14012,2216,-2691,-2702,268438473
4324,6404,15140,2272,-2647,-185,268438473
3256,6024,15740,1132,-4263,1830,268438473
1160,7368,16180,-1994,-5356,2478,268438473
1392,6996,14076,-1114,-5304,2429,268438473
1160,7176,14888,296,-3156,1342,268438473
2076,6876,14572,332,-1280,-464,268438473
3288,6156,13816,440,166,-823,268438473
3928,5720,13560,-1784,-1694,-1245,268438473
3724,6280,14428,-3741,-5075,-490,268438473
3640,6412,14380,-3555,-5538,806,268438473
3360,5856,14204,-3567,-3977,1028,268438473
-9972,1916,30300,-3865,-9456,982,268438473
-1080,4800,16976,-9298,-2700,-3305,268438473
3864,3276,14636,-11467,-4666,-3103,268438473
3684,3700,16536,-11450,903,-1541,268438473
3148,3928,17788,-14277,1159,-2054,268438473
5172,4432,16980,-16896,703,-2148,268438473
4148,3340,16444,-18941,3773,-1407,268438473
3248,3456,17924,-19903,6294,-3128,268438473
3272,1052,15484,-18386,6670,-4427,268438473
3772,-756,16416,-15126,10069,-5269,268438473
4576,-2232,16408,-11672,9403,-4709,268438473
2992,-2556,15024,-9595,9555,-1912,268438473
1916,-2612,14336,-10736,8659,1797,268438473
824,-3068,15748,-7186,10157,2446,268438473
-1360,-2644,12156,-5343,6033,3095,268438473
-1544,-2888,12944,-4334,517,4471,268438473
-1000,-3280,14604,211,-974,3537,268438473
-668,-3204,16080,4798,-3527,2245,268438473
-708,-2440,17256,8244,-7521,1122,268438473
-56,-1860,16852,10725,-11521,14,268438473
1172,-1004,15728,10893,-7070,-837,268438473
1352,-1504,16340,10644,-5255,-1148,268438473
1488,-644,16316,10793,-4651,-791,268438473
12,1228,16548,11271,-4228,-582,268438473
1420,1136,16824,11804,-5491,-698,268438473
2164,1352,15720,12521,-6534,-2031,268438473
2368,2148,14524,13776,-7129,-3891,268438473
3296,3200,15756,15660,-6400,-5180,268438473
4300,4504,17120,15182,-5311,-5250,268438473
3844,5316,17532,13577,-4690,-4832,268438473
5096,5764,17088,10386,-3555,-3502,268438473
5280,5420,17084,5736,-4328,-1145,268438473
4852,4916,15908,1176,-3035,756,268438473
3668,5580,15380,-1238,-2996,1421,268438473
3224,5948,15164,-2951,-3108,893,268438473
3872,5384,14924,-4728,637,-1156,268438473
3536,3356,14368,-7677,3802,-2313,268438473
4132,2892,13248,-9009,8012,-2423,268438473
3748,2620,12112,-9285,12448,-2857,268438473
3044,2516,12192,-8589,10808,-2497,268438473
2464,2072,14184,-7710,10423,-1138,268438473
2300,3388,15560,-8609,10172,-16,268438473
1020,2516,15948,-11232,9452,105,268438473
676,2144,16268,-13163,6666,535,268438473
196,896,15956,-12637,5436,2073,268438473
-364,136,15260,-11031,2943,3843,268438473
404,-232,15524,-9455,-1243,5121,268438473
404,4,16320,-6848,-5121,5375,268438473
660,-1076,16088,-3721,-7817,6246,268438473
484,-676,15744,614,-8445,7460,268438473
-188,500,15708,5209,-9401,8782,268438473
848,1932,17328,7489,-11940,8398,268438473
500,2180,18408,7403,-18995,2303,268438473
868,2060,18060,2560,-30419,-1486,268438473
4312,128,17092,-3374,-32768,-2760,268438473
6708,-1240,14996,-5563,-32768,-1694,268438473
8828,-1768,13584,-6275,-29700,-945,268438473
9540,-2288,11988,-5469,-24221,-770,268438473
10660,-2156,10604,-2788,-19825,-1375,268438473
11612,-1696,10076,452,-16257,-3103,268438473
12588,-652,11784,4025,-3904,-5455,268438473
12440,464,10944,3270,-1016,-6137,268438473
12048,1368,12356,781,2420,-7731,268438473
11948,740,11208,-592,4196,-8471,268438473
12352,816,10276,-819,6417,-9200,268438473
11924,272,10336,-457,11452,-9074,268438473
11004,1584,12616,2380,18151,-8447,268438473
10560,2004,14664,5589,24126,-7579,268438473
8740,3052,15340,5857,31220,-7423,268438473
7076,3056,15568,4649,32767,-6781,268438473
5380,3388,15632,2479,32767,-4946,268438473
5136,2688,16452,-2206,30121,-2061,268438473
3164,4332,16912,-5870,21530,1221,268438473
1668,3000,16840,-9538,22067,4814,268438473
-936,2460,15296,-13915,19941,7208,268438473
-2232,1972,14468,-16165,17307,7486,268438473
-4272,760,14984,-15315,10200,7895,268438473
-3004,764,15876,-13865,2311,8881,268438473
-4012,-356,14884,-10047,-1127,8395,268438473
-3216,-1632,14088,-5565,-8725,8245,268438473
-2128,-1372,14332,-1457,-12844,7858,268438473
1760,60,12900,322,-14986,6412,268438473
-760,-3220,15132,2614,-12591,3721,268438473
-48,-1008,16576,6760,-20180,-1875,268438473
888,356,16068,7314,-23372,-10272,268438473
2384,-188,16136,3955,-11132,-16937,268438473
2712,1112,17692,3333,-2261,-19415,268438473
2928,1976,17020,977,-3962,-17155,268438473
3160,2024,17564,-1782,-11995,-12119,268438473
5560,-28,16592,-2011,-8572,-8232,268438473
5632,-192,15680,217,1711,-5833,268438473
3924,692,14680,2417,15132,-6219,268438473
1824,1508,14584,4374,19933,-8148,268438473
1704,1184,16440,5172,20628,-9878,268438473
1628,1504,17504,4455,22249,-8349,268438473
-12,1476,17372,2143,19730,-5707,268438473
-788,1752,16924,-714,18616,-3164,268438473
-1680,788,15620,-3750,15371,134,268438473
-2788,844,15288,-5673,14563,2737,268438473
-3216,924,15944,-8215,21002,4149,268438473
-5520,2036,15000,-11425,26846,4474,268438473
-7660,2476,14036,-15009,27516,3000,268438473
-9252,1312,13696,-14735,28728,2590,268438473
-10472,72,12768,-12381,27891,3746,268438473
-9748,-2020,9052,-10193,21904,3900,268438473
-11588,-3916,9824,-7241,12318,4410,268438473
-11076,-1688,9312,-3326,4583,2202,268438473
-11308,-2088,9548,1046,1115,505,268438473
-11928,-2236,9708,4067,1098,-171,268438473
-10800,-1952,10380,4767,-3890,-199,268438473
-11400,-1692,11000,5397,-7432,-730,268438473
-12200,-2072,11644,4892,-9552,-279,268438473
-11232,-1052,12312,4280,-13092,-1615,268438473
-10964,-352,11484,3898,-15572,-3271,268438473
-10260,240,12612,5387,-17227,-3248,268438473
-8568,1328,11580,5123,-17773,-3996,268438473
-7792,688,12816,5619,-16909,-7246,268438473
-7464,192,13708,5328,-20964,-10604,268438473
-5956,-1256,15476,7005,-23621,-11481,268438473
-5372,1520,14676,7251,-16773,-7471,268438473
-4084,384,17248,3668,-5240,-7466,268438473
-3684,-204,17648,4809,-7569,-8933,268438473
-3520,396,16692,3492,-8536,-10215,268438473
-2524,-196,16756,1571,-10765,-10646,268438473
-1144,-1268,15532,-1505,-8871,-11118,268438473
-48,-496,13196,-2203,163,-11568,268438473
-1488,-856,12040,2865,7461,-13214,268438473
-2808,-200,14500,8319,3545,-13075,268438473
-3176,1048,16680,9765,-2278,-12069,268438473
-2424,348,17192,6579,-2016,-10417,268438473
-2140,716,15160,4682,-1950,-7871,268438473
-2132,408,15472,5368,-5758,-5908,268438473
-2396,1088,15900,6162,-9730,-5038,268438473
-2572,1452,15500,7301,-13963,-4843,268438473
-2356,1660,15536,8410,-13627,-5053,268438473
-2432,1764,15836,9243,-13458,-5510,268438473
-640,3604,16856,6857,-9499,-5506,268438473
292,2352,18364,3554,-5724,-3086,268438473
1264,1716,18212,15,-2816,787,268438473
1232,2056,17384,-1691,-1776,5237,268438473
880,2516,16388,-1672,-1143,9948,268438473
264,2540,16792,-2148,-2069,13713,268438473
-908,3212,17340,-4446,3057,13883,268438473
-1604,2028,16576,-6504,2507,12938,268438473
-152,1988,16108,-5990,1424,12776,268438473
48,1420,15548,-5560,826,13312,268438473
1200,1396,14572,-7156,2864,14836,268438473
424,1928,14144,-5614,5750,15556,268438473
1296,-1392,14764,-2099,2218,17719,268438473
296,-196,16300,2200,4331,18270,268438473
-240,752,14820,1966,3268,19184,268438473
24,0,15452,561,4397,16535,268438473
-1532,464,16736,1537,3966,15177,268438473
152,-2580,17052,2518,2480,13007,268438473
-2052,376,15280,3442,101,7432,268438473
-2104,1808,16524,2937,-162,5519,268438473
-1668,2264,16576,2460,-3,3193,268438473
-264,3280,16792,3001,1349,1556,268438473
236,2760,16380,3596,195,1375,268438473
992,3144,16352,3215,-99,1407,268438473
188,2592,16700,1289,3001,-737,268438473
-772,2052,16108,-902,5249,-6270,268438473
-216,2708,16232,-3936,2553,-9956,268438473
-384,1040,15828,-3139,1193,-13568,268438473
880,1948,14852,105,-2529,-15871,268438473
2180,3512,16696,2353,-4963,-17060,268438473
1672,2892,14788,2588,-2694,-17164,268438473
2684,2324,15488,3025,-1416,-17195,268438473
2516,1352,15920,5429,737,-13497,268438473
1552,1504,18072,7107,403,-10107,268438473
1116,2744,16632,5420,-2316,-7282,268438473
1676,2856,16148,4433,-6196,-4948,268438473
952,4140,16080,4948,-8186,-4352,268438473
-176,4232,15480,5673,-9682,-6857,268438473
-952,5196,14260,6932,-3731,-11235,268438473
-628,3792,15660,8774,-5131,-13943,268438473
736,4464,16280,9708,-6819,-14216,268438473
952,5068,17648,6768,-5064,-12899,268438473
556,5512,17348,3078,-3128,-10745,268438473
192,5160,16564,1072,-515,-8834,268438473
-136,4568,16788,408,-1961,-6477,268438473
204,3788,17668,-778,-5804,-3240,268438473
544,3072,17292,-3463,-5273,1953,268438473
1428,3420,16772,-6412,-4962,9574,268438473
1392,3948,15896,-7964,-1813,16109,268438473
484,3552,15224,-8795,1851,20927,268438473
-952,2724,14252,-8366,2190,23051,268438473
-200,2836,14596,-6601,-3758,24401,268438473
-20,1768,13996,-3418,-3892,24563,268438473
1216,1588,15364,1248,-5886,24269,268438473
912,2496,15220,3058,-3843,23265,268438473
1400,2496,15768,2167,564,20321,268438473
1804,2080,15692,1365,3259,16759,268438473
3448,-5940,17536,2854,4773,12493,268438473
20,2440,15236,3982,6124,5484,268438473
2464,3804,15208,4044,8253,3603,268438473
2680,2908,16040,3190,9187,2698,268438473
2268,1880,16864,2448,7313,2527,268438473
3196,2332,17412,1045,7561,4554,268438473
2916,2624,17144,-1410,8352,6263,268438473
1372,3544,17324,-1985,10970,4629,268438473
-536,3544,16008,-1926,12433,798,268438473
248,2640,15352,-1193,9376,-4031,268438473
552,2300,15428,55,9263,-7794,268438473
-160,876,16232,587,5184,-9629,268438473
-1304,1636,15748,-336,-88,-13626,268438473
-524,4564,15928,-1247,-3981,-17895,268438473
928,2588,16380,260,-2816,-16432,268438473
1804,1552,15380,1681,513,-14340,268438473
680,924,16208,4076,-1029,-12830,268438473
-856,2000,16212,5240,-3200,-10809,268438473
-1532,3164,16276,6262,-7345,-9732,268438473
-1984,4052,16876,6680,-7143,-9938,268438473
-360,3324,17256,6215,-7974,-11823,268438473
1048,3128,15104,4316,-5970,-13780,268438473
2068,3492,15352,3829,-8166,-13397,268438473
1728,3656,15880,2384,-6971,-11102,268438473
1064,3548,16156,1188,-6192,-8798,268438473
240,3504,16560,576,-4357,-8302,268438473
-460,3212,16128,-272,-603,-8642,268438473
-1252,3640,15636,-598,2626,-8498,268438473
-1796,2880,15208,-948,2153,-7784,268438473
-1872,2412,15956,-1405,-106,-6437,268438473
-1828,2316,16372,-2481,-280,-4828,268438473
-1600,1508,16936,-4480,776,-2784,268438473
-752,664,16808,-7639,2496,2209,268438473
-340,660,17280,-10916,4605,9312,268438473
-536,-160,16500,-12603,3587,16254,268438473
-1344,-80,15336,-12734,3680,21268,268438473
-2656,312,13872,-10138,3077,24334,268438473
-4488,-104,14236,-6053,-1676,24091,268438473
-4676,316,14456,-1903,-7307,20598,268438473
-3104,192,15824,931,-9028,16545,268438473
-1940,672,17220,2944,-7864,12294,268438473
-456,872,17468,3235,-4188,8633,268438473
-288,500,17316,1183,1123,5719,268438473
-168,872,16900,-271,140,5242,268438473
160,-176,16496,275,-294,6620,268438473
1424,-112,15944,290,-4005,9349,268438473
1380,312,15760,299,-7149,12676,268438473
1496,120,15648,367,-10240,14592,268438473
2516,460,17024,1508,-12300,13582,268438473
2976,-48,16568,932,-10283,12291,268438473
3340,-536,15652,-1136,-10289,9687,268438473
3416,-52,15024,-2062,-11763,6053,268438473
3980,-1496,14808,-926,-12339,4761,268438473
4904,-100,14484,1851,-11110,2987,268438473
5608,1120,14500,3998,-8162,1042,268438473
7196,1364,15208,5343,-8353,-1099,268438473
7452,1588,15916,6512,-8849,-2622,268438473
7044,1024,15176,4837,-8965,-3088,268438473
7120,1756,14472,2629,-8400,-3532,268438473
8112,1644,13804,2827,-7232,-2138,268438473
8604,2356,14448,4622,-1845,593,268438473
8808,2244,14656,4642,4049,1985,268438473
8436,2800,14900,3091,5467,2029,268438473
7648,2072,15256,1858,9105,-139,268438473
7100,3104,15376,1505,11269,-1781,268438473
5664,2664,14960,2629,11555,-4542,268438473
4484,2524,15088,3744,14782,-9195,268438473
