ax,ay,az,gx,gy,gz
-4164,-9620,-12828,-6307,16348,-1247
1016,-18224,11916,-8556,9825,-3582
2712,-14064,13108,1865,-349,4040
788,-15908,8632,9221,-11129,4926
-9256,-14540,-28372,-16255,-3418,4857
336,-15696,9664,-10398,3283,-1414
1408,-10464,12572,1255,-1027,2664
408,-14000,11644,5836,-12618,5851
-8392,-16428,-10320,-6525,-8188,-4996
4324,-12168,13704,10173,-1118,-10075
3808,-6728,13084,-1016,5051,-6221
6444,-4908,21220,1811,-11017,-1633
3512,-11976,-5068,-23923,3320,11762
2068,-14360,3544,-5404,-11169,4386
5064,-13888,10772,124,11967,1650
2076,-12540,11152,2748,-4716,2731
6812,-17848,8620,-4386,-10377,4524
1284,-13648,7944,-5598,3869,-8718
3976,-11472,11016,-3152,4410,3719
2820,-13080,9488,1235,-9821,7052
1512,-16848,-6100,-8939,-21742,11316
2524,-16924,5500,-2275,11311,-8730
2184,-10708,10524,-3957,1916,-893
2104,-14524,12316,3341,-10608,9188
1484,-19372,-340,-755,15946,3556
632,-14140,6164,-4694,8954,-506
2556,-16112,8192,-1241,5593,-854
-932,-12036,12780,719,-4373,1674
-2116,-16100,9036,2459,-9653,1468
1336,-12716,11168,-4571,-953,225
352,-13188,13080,-1259,818,-631
1068,-14292,9740,3226,-6255,1993
956,-13096,13796,2900,18448,-6638
872,-14988,11860,-1564,7055,-1925
420,-14592,10584,2376,-6328,2473
5144,-17084,-940,-4989,-8068,2516
-620,-16728,5956,-2386,5931,-1532
888,-13724,10780,-733,-763,318
936,-15380,8620,3087,-3677,107
1484,-12952,8252,-5260,-3040,5578
1496,-14912,7168,-1346,1022,359
864,-14140,10536,4318,-6261,1934
-2800,-15832,21656,6157,25694,-4008
268,-14832,9188,-3641,7100,-1069
1016,-13300,11636,458,-3623,1238
1172,-20704,3960,-9090,-10082,1988
-416,-14332,11052,40,5680,-2298
776,-13724,9320,-1526,1602,-683
160,-14624,10644,2736,-4959,1012
2456,-13516,20024,427,17471,-1702
1540,-15624,6616,-1943,4881,-1651
564,-11380,13308,-683,-1390,740
6512,-23264,4944,-3894,-16930,-1022
-980,-13968,9464,-1536,2267,1404
1188,-13468,9172,-1479,2408,-872
1188,-15228,9696,3495,-5327,1805
2820,-13668,19748,-1205,12126,-1319
640,-12748,11648,-112,2852,448
76,-15040,10776,5,-4087,1405
3652,-14408,8032,1532,-3333,-1129
1760,-15548,7268,-2401,-1781,-176
612,-14308,9764,-1606,-604,-90
1104,-15188,8312,1341,-3742,1518
-2492,-15188,-616,-916,17727,-5572
1680,-14316,8716,-1220,3986,60
1180,-14260,9712,-850,-3098,1577
3456,-15644,9732,3883,-9962,-658
-280,-17020,6700,-3856,-703,1817
788,-14212,10648,-718,-725,395
704,-15784,9080,4879,-4143,519
2248,-12840,10244,-6104,2092,2200
1148,-13664,9708,-1362,4453,-491
716,-14984,10380,565,-6493,2838
-648,-14972,-8508,-6037,1882,-948
760,-14072,8572,-1767,4321,-1390
532,-14492,10484,11,-2291,465
1488,-15792,7540,2248,-4453,651
5324,-11928,19900,290,9726,-2365
1052,-14584,9820,-1414,2180,-213
728,-14952,9124,-14,-3472,1312
976,-16460,8992,2155,-4674,77
584,-16580,7012,-3140,-1139,1711
1248,-14624,9560,-1553,-919,509
732,-15608,8688,3036,-4211,955
3340,-12160,21204,1321,13978,-1718
1096,-15064,7972,-1513,4258,-1131
964,-14008,10328,277,-3903,1927
-3968,-15008,-7404,-4247,7571,-683
308,-14628,9124,-1331,2935,-119
1596,-13912,10552,-391,-2783,1053
1972,-15576,8900,4547,-5061,547
1768,-15024,8144,-6383,-4882,4587
1584,-14048,9648,-1992,1589,-107
608,-14940,10276,2991,-5532,1776
-836,-13956,14412,6486,26877,-3099
1176,-14160,10532,-1578,4005,-392
872,-14424,9484,2189,-5228,1890
-4292,-9748,-15872,-10736,-3547,1920
1040,-15524,7284,-3356,3596,-1478
960,-13440,10492,-479,367,-154
1108,-15112,9480,3963,-6407,1060
2852,-12232,14248,-4848,6538,-706
1124,-15364,9348,-1588,5204,-980
428,-14800,10368,1212,-5691,2161
-2672,-13680,-12048,-10653,18,818
140,-14812,8196,-1962,3159,-673
1376,-13804,10704,-380,-1898,351
1236,-14960,10756,6284,-4876,-2057
7272,-12252,18196,-5811,-2279,-1036
1684,-14880,10092,-2434,5096,-475
920,-14764,9812,2048,-4589,918
-3076,-10236,-13816,-9489,3068,1163
2648,-15040,6988,-2313,3896,-1539
1332,-13748,9668,-993,629,3
548,-15260,9332,4163,-5489,656
1744,-14560,20668,822,17880,-1813
1232,-15620,7580,-1952,4537,-480
2156,-14596,9844,590,-1090,593
7352,-20532,7732,-4390,-20448,3230
-600,-17164,9320,1248,2040,-75
1016,-13436,10824,-2313,1908,-1003
1452,-16308,12040,2221,-2055,853
1584,-16676,2320,-3460,-11146,5587
-1372,-14348,8156,-635,3207,-2548
596,-12368,13268,-3466,5990,-4752
1208,-14832,11372,1587,-6168,6862
396,-18264,-2024,-4231,8228,-948
-524,-13860,8200,-1027,4072,-426
28,-13352,11184,-117,-2995,760
3924,-15280,9252,4409,-8599,-474
240,-15356,9296,-3826,-4933,1771
1176,-14052,10080,-2186,1574,-1176
28,-14392,11120,1386,-3990,1056
-1948,-14432,-4788,-7475,6567,-126
464,-14576,10796,-584,3418,-592
768,-13420,11884,-1277,-716,722
564,-15532,9148,3673,-5960,1377
1396,-12268,14540,-4795,-2191,3088
816,-14116,10148,329,856,-518
204,-14192,10456,543,-3765,1747
3276,-17964,1868,-2359,-11686,-1378
-736,-16960,4804,-3188,5834,-1187
136,-14796,9764,-2545,4591,-2830
204,-13704,11088,2622,-7524,4444
6444,-16312,-836,-5707,-15309,6107
-2244,-17372,4348,-3740,7888,-3257
528,-13832,10068,-1236,3829,-4803
364,-12920,11636,1980,-9452,6887
648,-14452,10160,2996,-10616,-381
2564,-15160,8652,-6414,3318,-1391
952,-13008,12744,-4396,6495,-3151
1152,-14992,10808,3059,-10507,5259
7716,-15368,9832,-1049,-23410,3947
1276,-15908,10880,-4894,11153,-5356
1804,-13452,12912,-1210,6359,-4603
1604,-12860,11964,3250,-11264,7151
4588,-16780,-2476,-10703,-21382,7474
1332,-16016,9004,-1479,6561,-3144
800,-14120,11284,-2776,5589,-3242
1596,-14492,9996,2324,-9717,5261
-4448,-14440,-16364,-14163,-11507,4669
1988,-14268,8560,-1822,755,-1107
1788,-14416,8880,-806,-265,153
1824,-14644,8008,-659,26,-12
1748,-14864,8388,-796,818,-182
1540,-14864,8440,-490,-488,376
1636,-14812,7984,-642,207,-33
1756,-14788,8284,-599,290,139
1532,-14804,8412,-693,421,61
1632,-14948,8480,-543,289,20
1692,-14816,8628,-518,-118,45
1876,-14920,8100,-285,-470,214
2008,-14608,8604,-289,-131,-29
2032,-14688,8212,-10,-44,-589
2068,-15488,6664,-2591,5817,-964
1592,-13708,9384,-2028,2860,-1556
1536,-13964,10364,1572,-6995,4163
3216,-15664,5648,742,-10376,3599
960,-16044,9288,-4992,10808,-4956
1296,-12996,10536,-1329,-776,1447
892,-15712,9012,4105,-10123,5062
-396,-16420,7432,5147,24522,-5487
800,-15904,7944,-2609,7262,-2039
1616,-13504,10604,1532,-6236,3044
924,-17012,9648,3548,-9236,860
-816,-18036,9452,-3984,8759,227
1256,-13424,9876,-405,-935,154
1188,-15616,9340,3903,-9366,3516
3756,-15512,14680,-2941,16551,-3909
1036,-16116,9144,-2446,10467,-3540
1368,-13476,10216,1899,-6777,4233
1100,-16132,10948,4849,-7962,-774
2292,-15916,10944,-4136,4322,1315
2008,-13340,11804,-941,1962,-829
888,-14956,8372,3819,-11610,5102
-764,-14220,9336,3611,24382,-4477
1192,-15308,7864,-3037,6110,-1232
1756,-13800,10136,921,-4218,1637
1716,-16724,8004,7073,-6732,-273
5640,-12876,10836,-2046,4186,1880
1660,-13980,10840,-1741,4950,-1837
864,-14924,10260,3651,-7358,2974
-292,-16076,17160,5064,24339,-3909
976,-16516,6164,-2043,6349,-1254
1728,-14064,9172,-1131,1507,-657
1392,-15760,6464,-610,-2583,2015
1312,-15512,7452,-1815,5790,-2642
1948,-15532,7036,-1074,6389,-2419
1940,-14072,9124,534,-3620,1875
880,-13832,11928,1727,-9137,4722
-1476,-16752,592,2521,14062,-2082
1404,-16040,8884,-2623,9048,-3304
1640,-13320,10448,142,-1012,249
1140,-15032,8376,4170,-9145,4465
2404,-13616,20432,2342,16796,-5293
824,-16088,8616,-3147,5650,-2862
2100,-14296,10448,790,-4107,1850
6984,-14740,7968,7033,-13158,1555
-480,-16256,7244,-2046,5937,2055
1576,-14232,10560,-3486,8868,-4883
1448,-13008,12080,1598,-9608,5594
1508,-16320,10476,4742,-12612,2386
1796,-15380,9020,-5408,8977,-224
2076,-12688,11176,-1983,2575,-1353
676,-14812,9428,3797,-11692,5813
4636,-14848,16136,-4635,16474,-4622
1008,-14956,10536,-2469,8893,-3698
1368,-14036,10976,2229,-7685,4129
9260,-17692,8432,4270,-16877,-908
1736,-15168,14784,-3933,4567,3526
2152,-12908,12024,-811,624,-623
640,-14764,11180,4109,-9021,3227
-4320,-10788,-6616,-1579,15813,424
552,-18536,3556,-2764,9794,-4464
1456,-13956,8380,-794,25,660
712,-13992,10272,3502,-8974,3602
-4620,-14356,-3560,770,24382,2581
3356,-14192,6940,-2569,7533,-4092
1620,-14192,10960,1194,-5160,1955
10056,-20060,9520,25,-24840,-2091
-144,-12984,9076,-7621,-5778,8703
3840,-13912,10148,4097,620,1314
2096,-11952,10152,3697,-7055,2028
2852,-18296,16444,-5271,10451,-2435
1952,-14300,10960,-975,6806,-3000
1560,-12740,10524,647,-3748,3280
3444,-20124,-2884,-9965,-10640,3267
52,-15368,4316,-4371,4571,-3747
2400,-12412,9668,-2346,2246,-3446
1172,-13896,11172,3882,-11056,8199
5744,-17780,-4976,-17421,-20307,8491
508,-15148,5848,-3733,2814,-4187
1840,-12668,9928,-2859,-278,-1290
624,-16076,9012,5981,-15152,7755
-2956,-13848,-20116,-12953,-6494,3025
-412,-17876,4528,-7400,9619,-4347
1012,-13220,10720,1353,-2630,1233
340,-16104,8844,5602,-12583,4872
-7616,-16348,-1732,3381,32767,-3444
4296,-14996,7924,-3075,12056,-6543
1896,-13236,10036,1323,-3382,2114
964,-16344,7528,3620,-8646,3778
-4436,-15108,4940,6047,32767,-5452
2896,-13284,7056,-2238,7913,-2861
2004,-13944,10432,1363,-7109,3312
7480,-16344,11248,5222,-14279,-2297
5636,-11880,14548,-5215,-6675,6769
2560,-14668,11284,-1951,3983,-1580
1416,-13696,10800,2153,-7320,3868
9732,-16772,10588,3212,-12042,-3282
4528,-12364,12340,-4570,-5836,7955
2540,-13868,11100,-1287,3986,-1782
1240,-14112,10276,1545,-6899,3194
9536,-18096,4176,-9144,-21352,-1963
-1680,-14124,6736,-4979,-6165,5798
2152,-14436,8484,-680,-986,249
1548,-13812,10144,1789,-5987,2079
-1120,-11872,-14656,-12529,-8663,1674
-1196,-15176,3868,-2872,-4134,2908
1716,-14168,9600,851,-3560,1054
3912,-14452,9404,6453,-5359,-509
7816,-11588,17732,-4562,69,-1730
1048,-15012,11744,-1826,737,1633
1916,-14788,10056,1702,-3464,1465
-2892,-13436,-7844,-6194,8299,589
1508,-16148,4600,-2817,7546,-1740
