ax,ay,az,gx,gy,gz
7260,-16944,6520,7340,-17333,11191
3000,-18884,-3400,-2775,12185,2900
9852,-3564,6616,3617,-11086,12900
3436,-15440,2364,-1896,-3226,-5063
3764,-14188,11120,-6841,17908,-30122
6116,-15580,4932,984,-11426,4994
-4,-22072,-1008,-1799,11186,-4077
7692,-10848,5436,772,-3731,792
8296,-12784,4900,3622,-11246,-2290
4772,-16204,-1288,-880,12149,-1932
7844,-11024,4624,-3244,-1645,4173
7444,-13612,1684,4411,-6305,-252
10212,-12796,8328,1451,12829,-16397
8856,-11944,5460,1222,-10251,9590
6052,-19476,-2256,-607,415,12133
8676,-10008,5568,155,-3840,8793
4852,-15032,676,3598,-9922,5677
14436,-9604,8888,-7093,21489,-22629
7828,-14708,4096,3989,-13599,10206
5348,-18332,-3036,244,353,7483
9148,-7028,4388,3423,-5059,6284
5464,-16900,1024,718,-7297,2438
8364,-12824,8868,-11714,15682,-17946
6540,-14324,2552,1422,-7263,5872
4928,-16684,1068,-711,1442,-3854
6968,-14400,1744,-2481,2680,-2694
7516,-14412,3324,9015,-8760,5915
6796,-13524,-1264,-852,-3062,4528
10172,-12424,3008,-8112,9528,-4544
6300,-14856,3188,1252,-5249,4721
1640,-19348,-3028,6249,-1993,8039
10624,-11512,4148,-6974,8761,-4166
6056,-15864,2016,5178,-12403,9318
2484,-19472,-5480,-360,6325,11292
9304,-10020,7220,8885,-8892,10056
3828,-20320,-6244,-310,-5950,10418
10304,-6912,6704,658,-3794,6648
2984,-16352,-2780,1428,-10733,2366
13580,-9744,4496,-11624,12884,-8702
5404,-15036,3164,3836,-9408,4631
2084,-19356,-756,-961,11854,-3177
7868,-12564,4792,5958,-7520,11716
1892,-16708,-2216,-1493,-7825,-42
12768,-10568,2324,-13265,7033,-8771
4204,-13980,-600,3671,-8354,7326
8068,-12824,-1416,-2549,17239,-15365
5988,-14444,652,901,-10743,6516
4528,-18816,-3884,2510,3357,1365
6276,-13812,364,-5356,3233,-703
5824,-15060,80,2161,-7691,7423
3080,-18832,-1704,5516,4877,-6434
6012,-13948,1436,-8126,937,-1039
4748,-15052,-3080,-390,-4732,6503
5520,-16380,236,3768,198,-2476
5028,-15712,-1612,-738,2185,-2123
6332,-14460,-288,-1102,-497,-408
4900,-15476,-2004,3644,-4428,2033
6696,-16588,-524,299,6881,-6965
8292,-12760,1688,6579,-6444,10393
-1356,-14652,1500,1335,-11223,-3862
9364,-13132,10468,-8814,14052,-20117
2500,-16468,-1168,651,-11340,8009
-2236,-21356,1444,3401,13202,-7466
4960,-13668,4272,4175,-5859,8504
1840,-16928,-2092,1363,-4932,2826
12680,-11356,2644,-14157,9997,-15527
5324,-16288,-1132,3020,-9143,7740
1424,-20220,-6056,3699,3876,9264
9460,-12208,128,-8514,4032,1862
4280,-14992,-1176,-461,2811,7758
4312,-16392,-1212,1781,-1895,-3874
5296,-14824,-512,3231,-3249,573
3708,-16516,-744,818,-3120,-20
5512,-15808,1168,62,2440,-3097
4804,-17872,736,4372,-9644,5572
-3336,-19804,-6272,-1689,16794,2849
7280,-10224,3920,-2297,-2849,10011
-128,-18288,2648,6092,-5072,2134
1536,-16260,6144,-2939,17016,-23465
5180,-12608,1620,6493,-10713,8870
1696,-20996,-5352,1020,-8511,9195
10156,-8200,5324,-5718,6398,-4326
-1044,-16344,1208,2041,-14135,3703
-1312,-20428,3276,-7147,23798,-23919
9068,-5064,4880,4696,-3180,779
-2208,-17280,-10308,-430,-17036,21181
9716,-12376,6208,-17457,16837,-16913
3364,-14632,-584,7490,-10103,10298
-1400,-13376,-604,2828,-10887,-1734
9924,-14260,9960,-6722,11172,-17773
-64,-19800,2736,4123,-18124,8199
-2700,-19732,-1640,1615,15233,-4715
7840,-10736,3808,9615,-9699,14575
1560,-20732,-8288,-131,-1402,4662
12148,-6096,2844,-4749,4849,-4129
-880,-17544,48,2284,-10747,2111
5484,-15356,8976,-9182,18647,-20974
760,-19468,4796,2191,-13312,8368
-3832,-20132,4052,1065,12640,-10094
6240,-14264,4616,6737,-8218,12521
2984,-17136,-3968,2094,-4316,8690
12020,-5892,3084,-2118,1715,-734
1488,-14568,1740,1196,-8859,-708
5228,-15464,10516,-8363,17764,-23391
-928,-20652,5128,3227,-15169,9995
-5844,-21476,4108,825,19629,-15368
3776,-17768,6052,6522,-14188,14427
-3204,-21900,-1348,-172,14542,-3912
6988,-14004,7444,-4385,4815,-10042
7432,-11620,2900,14398,-14986,11660
408,-18348,1740,-2345,7851,-16954
8656,-12460,4804,7313,-9147,9684
1312,-18848,-5676,-5063,240,2935
14356,-6096,3688,-5270,2555,-5991
-180,-16396,-1244,-2388,-10076,-3182
7152,-12364,9552,-9714,9437,-16161
-2516,-18364,4744,1520,-13648,4035
-2228,-19084,5972,2505,17879,-19289
6012,-15308,4440,5745,-9693,15602
1456,-20216,-6916,-1434,4290,11266
8104,-7804,2472,2419,-3253,7016
472,-16092,812,1515,-5576,-1645
-184,-17836,6160,-2863,13792,-20171
4108,-16556,4056,5389,-10442,11653
3508,-18604,-5120,-44,1186,9736
11496,-5712,3296,-2478,3722,-739
-12,-16140,1400,1949,-10495,320
2312,-16068,10132,-2980,21351,-29548
2116,-18316,5900,5718,-20380,13126
-2264,-21716,-2712,-6063,21309,-13576
7344,-4684,5972,5484,2885,5696
4072,-16932,3136,6271,-16111,4061
5332,-13820,4844,-3952,32767,-17695
5116,-16736,7560,4664,-21727,10691
-892,-18324,-2616,-1577,25036,-9499
5612,-12892,6832,5915,-19113,13208
-3012,-25800,-8280,-13736,14579,-14563
8608,-2504,7632,-2797,2290,-290
-3924,-32576,-10648,-13790,6360,7914
8536,-10892,9696,-15529,710,-9123
8124,-17280,2936,12572,-17134,17617
-4332,-21112,-4184,180,-21844,10704
6756,-11676,11732,-8701,19299,-15565
372,-18056,3756,2467,-19522,18030
-5160,-21700,-2416,-5646,19344,7578
8040,-10156,2660,1905,-3787,3645
-1436,-14208,-860,3477,-12753,-8024
7184,-14476,7220,-4832,5997,-18008
2252,-16372,4416,600,-11030,3220
2552,-13496,3876,955,-7719,2664
840,-15064,2468,-1497,3033,6749
-13580,-14836,3256,2175,-28868,13049
-9152,-14612,4212,734,23865,-12937
-8524,-15808,2636,2504,-12523,747
-6684,-19156,768,3438,17849,-14281
376,-19084,2048,-1093,-7574,-2910
1708,-12828,-3376,1526,9501,375
9532,-10548,3396,-640,3711,-2516
5052,-9440,4792,3383,-2707,3160
6220,-14044,5768,-6438,8184,-17270
-268,-15720,4348,-993,-12944,418
-6140,-20228,5396,4633,18036,-12490
1872,-17564,7400,5426,-11961,10358
-5916,-21404,100,2037,13201,559
6256,-12796,6100,5629,-8129,12051
656,-17612,-4348,-1227,-2031,8505
10216,-8164,5152,-4451,3603,-3183
-1244,-15660,1688,-807,-8551,-473
2660,-15348,9928,-4443,14094,-19508
-332,-18556,6296,2040,-13734,6640
-4464,-21176,2648,1297,12021,-3926
5232,-13228,6072,5936,-6322,11264
676,-15436,-1276,1102,-3696,4633
9460,-10016,7272,-6817,7918,-11897
-1392,-16460,3380,173,-10758,620
-1780,-19208,6544,-1650,11295,-14683
3220,-15856,6220,2740,-8197,6668
816,-15804,-696,-1209,-3597,5871
9216,-10660,4660,-6341,5103,-6796
296,-16040,2716,1722,-8015,2381
-2024,-19048,5328,-1568,11131,-14513
2560,-16144,5632,4758,-7790,8921
-100,-16168,-508,979,-2753,5672
8288,-10052,5204,-4561,4689,-5619
-1160,-16964,3908,-350,-8812,-1306
-3324,-19808,6980,-1608,12613,-13093
2788,-17024,7064,7230,-11854,10453
-976,-20460,-688,1003,9366,263
5640,-10296,4740,-2246,1274,5992
-1812,-17368,3404,3343,-9875,920
3636,-13600,5264,-6366,-466,1260
2856,-17988,3620,5637,-12487,-1464
-2248,-17328,-4680,-1210,2304,8083
8396,-10696,3968,-8230,1225,-236
1156,-18736,2276,4135,-9617,2874
-4704,-20880,2984,2035,15852,-9960
4900,-12052,4864,5010,-4745,8530
-328,-16504,3244,2963,-9157,-2860
2952,-16280,8828,-2994,11111,-18317
1104,-17920,4200,1589,-8350,5923
696,-18552,-2960,-636,2969,10246
6688,-9172,2460,154,-2678,7631
664,-15872,2880,3360,-8615,-1327
2892,-15236,7460,-1151,9360,-19463
1508,-17384,4928,3143,-9305,5202
-2284,-19820,-1896,-3173,9883,3593
5684,-11948,3776,4206,-3539,8755
1764,-14396,772,1596,-6432,592
6232,-13348,8096,-6336,10695,-15327
-60,-18148,3576,689,-9874,1787
-3428,-20248,6560,784,12744,-12104
3280,-15708,6400,5251,-6941,10013
1416,-17260,-2200,530,-4214,10732
9060,-9056,4480,-4208,1643,-1613
864,-14296,2532,1914,-7893,-1423
4648,-16248,8448,-8428,13493,-19119
2716,-18048,4016,1628,-9688,4509
-4392,-21452,-880,-161,8441,295
5800,-11544,5688,4554,-3875,8252
16,-14008,1532,2174,-8975,2122
6688,-14232,5928,-8169,12371,-16781
5628,-10960,2648,4247,-4988,7305
1012,-18380,308,-198,-10093,-4499
5664,-14572,8456,-2182,13574,-16933
3628,-14404,5000,5506,-8224,6374
-812,-17776,-3712,-4228,-10229,15349
10696,-7720,6164,-10037,5404,-3884
2028,-18504,4096,2519,-9537,1263
-7020,-21844,-1144,-3120,14764,-9125
4648,-12424,6300,5764,-5714,5496
-232,-17692,5304,4833,-12761,2442
1440,-18456,8620,-453,16793,-19815
4596,-14768,6276,4058,-10123,10407
1848,-18780,-3588,-2953,-3271,10986
9504,-8776,4580,-5939,2157,-2149
308,-16560,2392,2181,-9818,984
5876,-17524,6468,-1368,12526,-11534
2840,-17020,4900,4493,-10174,10143
-3440,-20172,-1400,-1647,11185,2590
5736,-11796,4816,4630,-3619,9676
-844,-18644,116,2179,-4788,3266
8884,-11772,4656,-13841,10172,-10469
5616,-11024,3088,3037,-4223,3164
480,-18644,-960,4824,-18030,-2906
6632,-13452,8008,-2731,15963,-5789
4608,-16064,4284,5855,-14399,6044
1120,-20572,-6136,-5630,7255,12293
5116,-9504,5136,-831,-2938,7727
2372,-15472,5288,3423,-10492,7483
-2884,-20484,4604,-1881,13942,-16087
4748,-14036,7280,3590,-7143,4602
1328,-20088,-2620,-2502,-5500,13031
6656,-8768,5952,1703,3600,5206
-1360,-17644,5404,2156,-5063,5266
372,-16344,4100,759,12676,-14289
1904,-16120,4904,2014,-6450,5908
-828,-19532,-1536,-145,-3091,8729
6520,-11788,5752,236,-590,5136
-300,-14780,4168,2070,-5532,-1604
4160,-14780,7076,-3750,11433,-13858
-304,-18228,4560,1128,-8396,2426
-6836,-19944,2932,364,9772,-7673
2992,-14308,4536,3775,-6861,10035
1960,-17220,-2620,-756,222,10370
6800,-11264,4200,1179,-2418,6652
-1560,-14420,96,1289,-8841,-678
7224,-11436,7596,-5718,8799,-12773
-824,-16888,4448,-499,-7232,-2180
2116,-15864,9928,-1610,14364,-22401
-1916,-18044,5300,1004,-11607,2451
-5152,-20176,5724,-3699,11215,-14614
900,-17924,3820,-1692,-8333,5827
468,-18152,3192,-6014,8254,-12338
600,-15660,-8,-749,-10926,3016
-4856,-20432,-4996,-2826,11277,-7883
3736,-14304,1592,2903,-8902,6180
-5776,-18624,-3580,-1469,14165,-11244
-2272,-18576,2624,3868,-13992,5183
-5452,-17144,-4988,182,21546,-16204
3416,-15640,300,2658,-9644,5729
-5560,-22544,-6440,-6061,8766,-3712
6432,-11576,2944,-535,-4468,-2493
-2092,-24672,-9708,-4801,-7509,10916
9332,-8164,4176,1538,-493,3139
392,-18780,-8596,-1013,-15742,1881
7360,-8944,5004,310,15393,851
312,-14652,-6472,2485,-22202,767
5632,-14764,5228,-4495,16081,-6035
4892,-18004,-3848,5959,-18592,-380
5228,-13256,-1832,-1780,24604,-5563
3976,-16012,1188,11303,-16987,12423
-2132,-17700,-7784,-1137,22523,-17397
5692,-13600,440,4376,-15443,12142
-6604,-19316,-9160,-10088,2489,1794
6172,-10416,3936,2721,-9557,2558
-1768,-22356,-9884,-20622,8048,-8030
6268,-5352,-2844,1933,1373,4936
10128,-23476,-3280,5021,-6166,6896
-1464,-20880,-8856,-9580,6811,8154
7320,-14184,1208,3180,-16919,6424
-8432,-25156,-8516,-8487,24305,904
5940,-11140,1136,3512,-8585,5344
-3524,-24752,-9892,-11435,10307,84
8964,-6116,2484,5320,-3895,2817
3716,-12952,-9708,-3545,-17460,-7620
8592,-6500,3688,-2553,23889,-2180
4040,-20256,-8392,3437,-29760,4566
6416,-13812,1032,-7497,27544,-9014
5516,-16792,-1016,13330,-15766,7707
2988,-18556,-9192,-5569,10788,-1015
10672,-9012,1600,-341,2368,-233
