ax,ay,az,gx,gy,gz
-5756,11700,-5600,-4009,25965,-5087
6416,19040,-6148,52,7097,212
-13916,9048,-12948,2721,-14928,905
-1936,17160,-6312,-5356,9353,-4270
-164,16060,-2760,5682,-32250,12176
3060,17120,-3636,402,15901,-5546
1736,17648,-2652,4465,-23231,8165
-864,16988,-5948,-3995,21237,-5478
3300,16728,-88,2257,-14547,4610
-1872,16172,-7708,-4412,23475,-6502
4472,18220,2408,-528,-504,1900
-11188,4396,-13480,-3731,2029,-2726
-8,16732,-9176,-12318,5677,-5117
-4168,17696,-5196,2914,-32070,12439
-3556,15812,-108,881,19786,-7689
4328,18576,-828,2309,-11859,7725
-6744,9472,-12640,-1179,19093,-6488
1928,15880,-4120,-3653,16810,-7410
-11964,14932,-10524,6610,-30151,9522
-1384,14176,984,-5676,13194,-4201
-544,15988,-2548,2889,-24006,12851
-4948,14912,-6624,-3830,19308,-2922
4584,17132,404,-1717,1627,2304
-6808,15584,-7524,208,-12800,6355
2236,16104,-3124,4760,-55,1358
4280,16376,1240,2719,-10649,2321
-552,10484,-14416,-2191,3421,-5395
5208,18404,-12880,7499,14428,2025
-3860,13588,-2060,6576,-32768,11610
-3376,12504,-7160,-10992,24073,-12303
1336,13880,-8032,-2563,10045,2830
-1904,15712,-5636,7473,-32768,5861
-5160,11604,-3616,-3647,32767,-12279
8460,16660,-2812,3349,1039,-410
-9548,14652,-6832,-975,-19037,14420
4152,21896,-4296,-5839,16602,-12493
64,15152,-312,-1580,-17431,517
-7884,7200,-11364,-5952,20612,3541
4068,20056,-8840,-11007,-2655,2360
-5024,16332,-7508,4582,-32768,5238
-4708,12064,1076,850,19880,-1790
-2684,16096,4348,-15726,32767,-15017
-7656,18952,-7380,7584,-32768,5017
-3716,13412,2460,-6269,14009,-1671
-872,15988,6544,8150,2113,1180
-10876,11692,-14944,-7230,-1160,-148
1632,19292,-6764,-1578,-1984,-2466
2448,16700,1112,8581,-23180,6524
-4648,12400,-6088,-5654,23047,-1748
-1672,18372,-1588,-9749,18031,-10756
-4892,15748,-5988,5097,-27227,7445
-2604,13092,-1128,-2955,17243,-1805
6800,20692,-960,4041,-13717,5155
-6292,13260,-5252,2503,-11863,7544
-1136,18024,-3356,-1375,16976,-12673
-2696,16332,1936,-3772,-30163,10879
-5500,11608,-7644,-5208,7237,2820
1528,20096,1596,4281,2626,-5893
-3880,17308,-3324,3214,-32360,2490
-7024,12136,3728,1007,28748,-2130
9452,18352,-1624,-9393,7754,-153
-4580,16088,-13844,10042,-27627,3449
-1960,15024,-1344,-3389,11304,-9214
4004,17460,1876,5118,-24826,2431
-4884,13296,-10064,1364,24767,-94
2368,13264,-4952,4627,2164,11071
-12812,8676,-7944,-2036,-32733,11054
6568,19772,-18592,-4235,-5065,7005
-1164,15760,-2828,7525,-32768,8606
-2856,13796,-2392,-9056,19508,-10628
6728,19992,2156,1704,10405,3054
-6656,15720,-12756,1649,-24857,7903
-1016,12624,340,-5890,14690,-12160
4132,20400,4052,12324,-11265,12928
-4268,15276,-11020,637,-15478,5949
2136,17012,-4168,-2281,7334,-1480
648,14096,6736,-3845,981,441
-4152,13516,-8724,2094,3858,2653
3956,19024,-11140,1385,13328,-7864
