timestamp,ax,ay,az,gx,gy,gz
0,696,16756,2624,5911,7862,2691
10,1748,13272,1588,3596,2736,562
20,1364,17952,-12,-2419,-2072,1691
30,5700,14584,-44,-6043,-4265,-82
40,3668,15600,-712,-6533,-9797,17
50,3272,12388,-72,-3788,-5624,-844
60,2596,17876,3984,-3610,-10826,-2265
70,2708,16760,1740,-555,-8221,-1918
80,672,13904,-236,1982,1217,-396
90,12,16456,1232,639,1324,931
100,180,18860,-916,70,-410,2298
110,3920,16652,1344,4880,15984,2128
120,2348,12884,-640,4699,4804,116
130,4408,14512,16,-570,3611,223
140,3768,16760,-2632,-5880,-4966,-990
150,3220,16576,76,-8674,900,1054
160,2624,11852,-1532,-1776,2825,657
170,1292,17068,-668,5625,1794,1281
180,3956,19052,32,2039,1610,1098
190,3724,14652,2408,403,1078,2
200,3108,13112,-1600,-5356,1148,646
210,3964,14976,-596,-7199,-1809,-496
220,2528,22388,-620,2652,3435,-4498
230,612,17948,1684,6976,7853,2419
240,300,14168,524,10656,4655,-8
250,2540,18088,-1836,165,415,-307
260,4448,14516,-2684,-4940,-1342,955
270,3544,16968,-492,-8135,-2590,-1251
280,2748,14164,-4476,-6063,-2292,2004
290,2644,18424,112,2665,5261,-2594
300,-280,18060,1080,3779,16477,2152
310,-620,14384,-580,4483,12188,2352
320,-532,15908,1584,1500,10614,474
330,5136,18568,3068,-1020,5239,799
340,3620,15676,-1488,33,13042,140
350,1136,16956,-324,3174,20190,-1070
360,-648,17704,3136,4366,22118,712
370,904,16104,4236,3390,16066,-583
380,2596,15856,1516,2532,9360,-1029
390,2588,19620,-2840,531,9967,-4069
400,-1376,17924,1612,6090,15829,-630
410,236,15328,192,3573,10024,456
420,776,17132,1212,-156,4177,826
430,4692,16324,3336,-1670,1163,-1553
440,4488,17548,-1752,-3050,-2808,-1384
450,3140,14348,-1312,-3182,-2123,948
460,3032,16736,-1756,-1626,1721,-1065
470,3644,17752,-108,2235,4569,-2927
480,2096,17756,-592,4780,8292,1290
490,-1008,12700,-3752,12970,697,3711
500,4604,16008,-2380,2443,997,440
510,3668,13788,-2868,-8269,-1610,2272
520,5456,13888,-3976,-4797,1980,-2514
530,4776,15236,-2164,-7684,-5003,-1179
540,2812,18412,680,-877,-5310,1481
550,3564,16120,-172,960,-3157,1068
560,3540,15084,324,396,-999,1107
570,1240,16060,-5404,-5068,2994,628
580,1624,16648,1104,-1412,4948,1377
590,3300,18092,-1592,-667,469,-2912
600,5864,15020,-2416,-1123,4679,2265
610,3984,14876,-104,-1013,5286,-1884
620,2736,15392,-544,-1702,2962,-949
630,2724,18692,-936,-153,4286,-2244
640,1464,17244,332,3962,12194,381
650,1852,12852,228,6247,571,2461
660,1600,16260,-140,987,205,1766
670,4180,18620,-3040,-8072,-7508,1231
680,3620,16132,-752,-8597,-6460,421
690,2648,14460,-1384,-8694,-11233,853
700,3832,17748,-2256,-1238,-191,-3465
710,2708,18224,2828,4720,11693,-159
720,1108,13076,1580,6106,783,2318
730,2460,16392,-2896,1866,2483,815
740,2244,20792,-548,-5039,-7316,2058
750,5632,16048,1484,-2241,2361,1631
760,3012,13656,-512,-5711,-3857,1007
770,4388,14688,-2560,-2269,-1259,-1564
780,1712,19816,92,1632,1031,-1513
790,3612,19388,2544,5426,11805,4924
800,1516,12684,-300,6689,3934,883
810,2536,15336,-1872,846,4855,-1163
820,5612,16396,-4692,-3088,5507,-1524
830,1780,16484,-1644,-3243,13175,-2641
840,1748,15012,-1528,602,17846,-1288
850,-1796,18040,2624,1555,15558,-385
860,-528,16216,360,2359,13445,-397
870,-1988,16676,-900,3794,17565,-1252
880,-1032,16396,-944,3635,13313,-601
890,3056,15996,36,2990,9151,-2427
900,3528,16312,-572,-1318,12104,-692
910,3556,14968,-108,-3275,5319,456
920,4304,15996,348,-3377,-479,-2434
930,1448,16572,-1512,-2065,6699,-2212
940,784,16308,1256,4520,11212,1228
950,1132,14960,1328,6206,4692,1564
960,1252,18416,-2320,-2645,2901,1806
970,6828,16656,1528,-3181,-772,15
980,5144,17376,988,-6160,-3788,-2671
990,3040,14260,-1968,-4044,-501,-181
1000,3444,16340,60,733,3292,-2111
1010,820,17516,672,5178,9178,-1300
1020,724,14972,1844,4427,10861,-793
1030,1384,14136,324,2553,375,-348
1040,1660,18208,-2180,-3665,-2412,1172
1050,3920,13284,-2696,-7811,-3784,-630
1060,4888,15416,1576,-5704,-4013,-1947
1070,2392,13652,-1076,-3877,-3531,-187
1080,2144,21500,-108,432,1284,-2945
1090,3668,19280,5320,6155,7685,4187
1100,996,12468,-52,5794,-323,2865
1110,2604,17232,516,354,-1129,643
1120,6664,13692,-136,-6029,-4914,-1970
1130,3392,15584,-1680,-8948,-5533,-570
1140,3196,13804,-2884,-5913,-3815,848
1150,3020,20164,-540,759,-1302,-3658
1160,3364,18820,2568,7380,7699,2334
1170,1120,13056,-136,5293,2138,2735
1180,2088,16168,-72,-322,247,1456
1190,5724,18904,-2508,-3700,-5508,-1753
1200,3080,18332,-1388,-6365,-6282,-520
1210,3196,14232,-2876,-5170,-1500,1530
1220,3124,16444,8,1847,4080,-1965
1230,1532,17552,84,2420,14902,143
1240,1664,13956,-516,6257,7675,1414
1250,656,15528,-1196,3045,6289,1259
1260,5492,18332,-3892,-4789,1796,-2545
1270,3620,17240,268,-4289,12341,-980
1280,1968,12728,-680,-1434,18588,-828
1290,-3664,19268,3544,4318,22816,1004
1300,628,18228,1464,8859,10726,-897
1310,-492,16660,-756,7852,10324,2144
1320,1304,15412,-1272,-983,5724,-2237
1330,2840,16904,-148,-3013,4987,-2252
1340,6016,16960,632,-3056,8393,-1550
1350,3308,14264,-524,-2575,3905,1066
1360,4320,15396,-200,21,6517,200
1370,2680,21120,-3212,3135,6583,-4505
1380,1912,18944,4200,8007,8084,1072
1390,1104,13028,-244,3455,3521,2471
1400,2784,17496,468,-2323,-3202,949
1410,5164,13332,640,-6680,-3952,-983
1420,4000,16088,-4,-5943,-8296,-1216
1430,2676,13808,-3156,-4428,-4701,-255
1440,1832,19680,-1584,-907,-1718,-2977
1450,3580,18844,4728,6208,7705,4226
1460,2636,13012,-560,6417,-3632,2802
1470,2244,15260,-1056,412,1083,1980
1480,6596,16936,-3312,-5828,-7489,-2640
1490,2428,16372,-1440,-6552,-5588,-1278
1500,2628,14680,-1476,-7994,-2047,268
1510,3632,18832,1528,-273,-6357,805
1520,3564,16896,5044,5574,1231,1337
1530,2136,12044,484,3219,-2692,1283
1540,944,16184,-3380,1506,1797,1247
1550,5980,16308,-4804,-4066,-5126,-646
1560,5112,16548,-5544,-6382,-2511,290
1570,2792,15248,-2028,-4609,5410,3082
1580,5404,14296,1268,4098,7638,3127
1590,5028,14632,1280,7880,14573,1054
1600,1768,16556,-2556,7031,11293,-6929
1610,2128,15572,252,4694,5839,-646
1620,3324,17348,-1808,-4598,-1012,-402
1630,4724,12112,-788,-7710,-682,-725
1640,4200,15108,-1096,-6535,1762,-2506
1650,2988,14532,-2220,-2409,1222,52
1660,3884,17696,576,1278,-436,-1261
1670,4656,16688,3152,4309,7862,1249
1680,2984,12752,1780,2715,3670,1521
1690,2420,15704,-1208,-2010,-3138,1485
1700,4572,20444,24,-4399,-7799,-851
1710,4832,14948,3020,-5544,-7439,114
1720,2944,13044,-256,-6066,-5557,377
1730,3996,15120,-276,-818,-2218,-2752
1740,3468,18700,2860,4078,-1972,-3285
1750,2768,17184,2628,4824,-9466,2058
1760,64,15352,-1072,2738,-11052,5219
1770,0,17104,-1220,-2011,-17195,6475
1780,3212,16548,-5108,-9200,-17921,5937
1790,3028,14848,-1956,-7992,-18004,4246
1800,3548,14936,-3292,-8263,-15135,762
1810,4364,16364,-2272,-5702,-11708,-1502
1820,3200,17824,-528,305,-7248,-1331
1830,1876,16400,-52,3115,2902,-708
1840,1624,15296,-4140,2740,476,1924
1850,3108,16640,-1000,716,2344,1343
1860,3812,17992,-680,-4947,-7240,2336
1870,5912,15456,2444,-1570,-3307,1430
1880,3612,13140,-1000,-4348,-3343,427
1890,5176,14520,76,-1010,-990,-2071
1900,4040,17704,-1888,-337,162,-2745
1910,2500,16416,-252,1325,4072,611
1920,2172,14452,656,2432,-407,1856
1930,4212,19248,1092,600,-3975,819
1940,6728,15200,-984,-2201,-3430,874
1950,4692,13836,-1704,-6619,-5696,-11
1960,3180,14780,-2088,-7331,-6136,1729
1970,3320,20632,744,-186,-11376,-1725
1980,4536,17712,1624,6059,-1468,2341
1990,4564,13256,-360,5005,-1908,4144
2000,3044,13092,-7596,5764,-3863,-1755
2010,5452,15500,-7776,-3389,-15094,310
2020,4852,13568,384,-7570,-5538,2955
2030,3144,15032,-3372,-8887,-742,3289
2040,2944,15220,-1432,-4111,-1571,292
2050,3252,20736,-136,1770,824,-2878
2060,2028,16648,-256,2658,8816,-567
2070,920,15768,840,2643,8248,387
2080,2504,16472,2604,3244,3507,1087
2090,7748,12976,132,-4600,1791,-162
2100,4316,14964,-1044,-3982,-2166,-983
2110,2776,14524,-4268,-5105,-4238,1318
2120,3308,18104,-828,-965,3960,-2409
2130,2004,15576,996,2142,11423,-322
2140,1300,14856,248,5496,10170,5
2150,984,15044,-776,2610,2857,675
2160,3840,20512,480,-3069,-1192,-1239
2170,4724,14524,1728,-3626,80,2802
2180,2564,13352,-1828,-5833,-1690,931
2190,3104,14168,-2124,-1783,3028,-1022
2200,2584,21864,-152,2840,2059,-2840
2210,1052,18724,3032,6065,14032,1831
2220,500,13700,4,4395,7142,1650
2230,1808,15184,896,1335,4928,1720
2240,5576,19340,-1548,-4250,-6998,-2376
2250,3660,17816,-652,-2869,2795,-49
2260,2704,15284,-1896,-2933,8437,620
2270,2832,15684,880,3289,13749,-684
2280,-1228,19612,632,3127,14238,-735
2290,-716,16312,1324,3985,15370,515
2300,-2776,17108,2984,3566,21175,-1470
2310,-956,16600,3612,2774,13238,-1091
2320,2312,17060,1148,935,9581,-370
2330,4744,17444,1432,-495,6665,-882
2340,3864,14656,804,-3539,2290,2220
2350,2992,15340,-1788,-2629,1668,-259
2360,3396,20624,560,2410,4639,-3164
2370,184,18020,2232,5800,12175,629
2380,900,14636,1300,5576,5946,869
2390,1024,16804,1168,1559,3170,1038
2400,4980,17724,-388,-4559,-967,-1740
