timestamp,ax,ay,az,gx,gy,gz
0,-508,-988,-1480,1017,-6481,-4265
10,19660,-32424,13800,-3154,32767,8097
20,-3044,-10172,1788,3171,-23707,-10310
30,508,-10940,2492,-7604,32767,17874
40,21712,-26324,21120,13088,-23216,-8077
50,-152,-10612,7560,21026,-32768,-24869
60,1900,-2968,-13648,-2492,-16569,4116
70,11820,-16704,10764,-15452,24083,16632
80,11584,-8016,6592,-1414,27610,795
90,15376,-17456,11020,13370,-23301,-1941
100,-11900,-7044,1760,-2583,-26997,-1809
110,5716,-25716,6268,-10926,32767,20626
120,10304,-17792,14304,14043,-32768,-15102
130,5568,-8456,5136,20447,-15869,-20740
140,3268,-8268,-6472,446,-17021,-2370
150,12764,-22204,12412,-19699,30064,20898
160,7296,-10476,4912,-12774,17933,12323
170,18292,-19128,15016,12865,-17999,-5657
180,-6456,-1904,-1852,464,-23696,5013
190,12752,-18044,10664,-12570,32767,11919
200,8556,-17988,6580,6074,-17089,-11324
210,-4188,-6488,-676,1316,-11965,-6301
220,9508,-17532,7704,-10666,30523,13004
230,11180,-16840,8072,866,-12925,-8953
240,3036,-8812,6204,-8825,-1725,-4174
250,5896,-4708,-652,-7075,-26732,12939
260,-2168,-22936,-5936,9086,-24677,24373
270,7144,-28272,-5360,18486,16527,-32768
280,7340,-15420,11184,25802,-24124,-32768
290,-5096,-4460,-9804,-25107,-16094,19774
300,17396,-27868,28480,-21988,32767,11138
310,12,-12516,576,-7814,-26037,18640
320,11572,-8288,8932,3334,10091,-5985
330,12824,-19260,8924,2385,-1178,-2734
340,3672,-8852,3100,505,-6420,241
350,8168,-10192,6512,-1132,7380,3785
360,10292,-19100,5268,-2511,-2518,-2631
370,-2016,-8016,828,-1926,12934,6751
380,18396,-18952,15508,105,20306,-5473
390,9160,-12132,24900,26694,-28075,-18641
400,-6548,-16568,6888,-1575,-32768,-25234
410,9636,-5480,-17440,-6490,21533,16648
420,-740,-15296,6876,-7952,18679,32767
430,9328,-30220,15608,-18726,32767,12393
440,8752,-22828,15500,22917,-32768,-11936
450,1268,-15236,7216,24733,-24663,-24410
460,9864,-15588,-2688,8447,-16019,-9364
470,9236,-22900,11764,-15129,20721,18887
480,5672,-11360,5296,-14433,5779,16613
490,23892,-15252,19140,623,5662,-3506
500,4064,-7012,2376,5123,-4588,-20
510,5696,-10144,6036,3870,-1791,2375
520,11216,-22400,9484,-3413,-1597,3965
530,5184,-7840,5264,245,-2914,-7935
540,11824,-18404,5744,1103,6586,-4795
550,1548,-7080,1808,-4704,-10721,12829
560,7072,-9784,10496,-554,18097,-1104
570,17888,-17792,18688,9507,-9754,-7079
580,1588,-10352,5016,20788,-31459,-27837
590,16240,-5256,-3624,-3125,-9863,8952
600,-2816,-14512,5828,-8788,13555,32767
610,17148,-26540,17756,-18952,32767,7894
620,6380,-15508,12568,14986,-32768,-17160
630,6764,-12764,12012,32767,-10462,-30071
640,7760,-11056,-13088,-796,-19717,11492
650,-2688,-26124,8348,-26255,30053,28990
660,15384,-11324,22420,-19701,32767,10392
670,4572,-20764,15200,22026,-32768,-7706
680,5288,-17392,3320,22756,-26368,-25511
690,9404,-16368,-17584,-20116,4293,25059
700,6556,-12164,12928,-26912,26538,18597
710,9344,-10712,12716,-6748,28725,4505
720,6788,-22288,22404,26047,-32768,-2
730,-1056,-18216,4636,14524,-24674,-32285
740,3392,-18988,-4,-9460,2408,24584
750,-480,-16412,3828,-30768,32767,25242
760,17260,-11520,31696,19629,-32768,1340
770,1612,-20536,4328,27149,-25920,-31239
780,6044,-14444,-6444,-5495,-3740,15829
790,-808,-13048,3948,-16773,20234,27881
800,16712,-21548,21372,-6270,29855,-1807
810,6276,-16220,9848,23866,-30646,-12403
820,1600,-6684,4808,8900,-15720,-27712
830,6760,-14984,-10804,-16408,10495,21237
840,-1444,-13428,7332,-29343,19587,20917
850,25452,-5940,30044,13413,17962,-9416
860,2820,-17944,17120,32767,-32768,-18227
870,12932,-11664,-20948,-2160,-14927,-12029
880,-492,-16472,3528,-4733,16237,29823
890,8504,-19580,13276,-17896,32767,10560
900,7736,-16232,19416,18318,-32768,-5210
910,1216,-32768,3052,13314,-19700,-32768
920,-1420,-23612,-2284,-12240,569,27386
930,8668,-22244,16552,-19743,32767,2441
940,13440,-8028,23912,20638,-32768,-609
950,6100,-26272,9748,28639,-27222,-17478
960,32,-11328,-16692,-19384,-14284,25759
970,4624,-17024,5240,-24982,32767,13631
980,17356,-4132,18196,-2580,-296,5020
990,10492,-5068,21284,21596,-24342,-3217
1000,6308,-21516,1044,14063,-26792,-14658
1010,7524,-21496,-488,-12714,12401,15132
1020,-2956,-10068,796,-30787,32767,22631
1030,26900,-8292,29340,2094,-12565,4610
1040,6120,-15848,17148,29433,-26970,-19858
1050,928,-19156,-15420,-4414,-27912,-21578
1060,8504,-26900,860,-18341,32767,21865
1070,8060,-8176,16400,-26645,20357,13635
1080,17168,-4036,23984,3478,-22094,11403
1090,5160,-15484,3712,6870,-5237,-6715
1100,8484,-14844,2552,5588,-6400,-585
1110,3612,-12008,3224,-1124,-275,8052
1120,4564,-6600,4192,-3628,5251,2447
1130,10220,-32680,4648,-194,3129,8192
1140,3836,-10108,4224,5386,895,-6939
1150,3292,-5136,3888,6991,-4617,-6577
