timestamp,ax,ay,az,gx,gy,gz
0,-1476,-9640,1472,1511,-7482,-7361
10,3352,-22804,-3264,15498,-10849,-3580
20,-1668,-10812,-1336,3141,-4902,1085
30,2828,-21756,-1168,-10704,15906,2928
40,4244,-18952,188,-13257,8861,3013
50,4516,-8232,3804,2903,-2527,-3508
60,2400,-21728,-2164,10142,-17254,-6776
70,2096,-13900,-1676,8787,-8639,2267
80,-636,-16980,-452,-3441,10604,492
90,1628,-23696,560,-13909,14096,5380
100,3396,-8680,-976,-4531,6325,-804
110,4244,-21800,28,6384,-12469,-3458
120,-704,-20004,1884,9483,-23047,-1154
130,-3400,-10548,-856,2860,-11459,196
140,2572,-22464,-3176,-12719,3812,3596
150,2668,-13528,-1736,-7712,-3831,-3116
160,-724,-14964,-48,4291,-12717,-10645
170,552,-20236,-4092,15398,-18956,-7593
180,-892,-10260,-76,5177,-7301,-208
190,4452,-22552,-2448,-9725,5919,7684
200,2064,-16156,-2920,-9297,3278,2356
210,-484,-10392,3176,2134,-4859,-5463
220,2156,-19588,-1472,6982,-7320,-3862
230,996,-13100,-616,2415,-3890,2095
240,892,-18972,652,-4064,11312,221
250,4944,-19456,352,-12462,8641,1185
260,4136,-12312,1208,-2318,-2035,-2561
270,1828,-19648,440,8684,-13113,-8080
280,2772,-18512,856,12762,-13868,-3738
290,72,-12648,-1024,2359,-6039,1595
300,5172,-22020,780,-11558,12858,6047
310,2656,-15684,-212,-15120,5929,-1270
320,4004,-7564,3332,3683,-3531,-1655
330,-348,-24724,-1416,11516,-21808,-6223
340,1628,-15720,1248,8925,-10658,6100
350,-3168,-11576,-4084,-4350,6600,-207
360,2616,-26500,-1252,-14957,14778,4327
370,2796,-7528,-1512,-4527,7560,301
380,292,-26784,4728,9267,-11217,-1324
390,2308,-19432,2568,8276,-9073,-3177
400,-4644,-9956,-1884,-713,6204,-1662
410,2836,-26572,-40,-14910,26733,8967
420,1384,-10744,-4156,-8585,15939,976
430,1344,-19060,-1372,6793,3256,-3381
440,3612,-23364,-1088,13826,-7501,-5502
450,-2248,-10172,-2536,1808,6325,2062
460,-1008,-22152,2340,-7944,28360,3698
470,812,-17096,1352,-8578,19620,2231
480,2388,-7912,1988,-63,16759,3733
490,2288,-22584,-560,1477,5733,-4768
500,3764,-14560,2008,531,9780,40
510,-2376,-10436,-728,-4479,11770,2128
520,2836,-26848,376,-11545,23007,7808
530,2708,-11084,-1052,-5627,11428,-1983
540,636,-16348,644,5700,-3182,-5628
550,5424,-25088,2584,13847,-7450,-2488
560,-1444,-10872,788,1651,-8030,544
570,-44,-19152,-192,-8193,17667,7847
580,1924,-20620,-700,-12523,15422,2197
590,4444,-8252,-524,-1493,3445,-2656
600,2416,-18760,2932,9719,-7611,-2057
610,2656,-20384,3144,9936,-11471,2012
620,-2596,-9952,-2804,203,-3441,-4199
630,3788,-25108,-2948,-10177,8245,8919
640,2548,-14716,-1812,-7918,9647,-3376
650,4468,-7832,1312,1012,4138,261
660,380,-21924,-1728,6156,-10692,491
670,2348,-15624,796,3464,-3370,2111
680,-1032,-10984,-1660,890,2781,1065
690,1916,-27184,-4984,-8824,5770,3978
700,3320,-10788,-24,-4416,10106,-3871
710,1064,-17728,848,883,-421,-4813
720,2304,-23532,1196,5535,-11536,-1757
730,-828,-9508,-1724,4610,-4853,-1928
740,2940,-19096,-116,-6901,5328,8001
750,2856,-17440,-6396,-7806,8024,-1208
760,4284,-9020,-1796,3729,1858,-3040
770,1528,-19244,1884,4981,-11950,-2515
780,4940,-19448,2376,4905,-4229,3768
790,-2060,-9832,-2220,-1165,3242,861
800,4512,-24324,-1228,-7867,4726,5954
810,3380,-14356,-1880,-6932,288,-2314
820,2760,-9604,2416,-23,-4046,-2723
830,2564,-22612,-4000,5369,-10660,-5751
840,1588,-13716,604,3386,-6651,3483
850,148,-18100,-2368,-1677,9897,1121
860,3988,-19052,-264,-12138,1366,-4014
870,3248,-10336,-2604,-3019,5001,-769
880,1940,-17348,-180,4199,-8884,-3089
890,4436,-21832,-1404,12040,-5013,-2800
900,-516,-11060,608,2341,-7570,-3
910,3564,-23196,-1212,-8023,11631,8046
