timestamp,ax,ay,az,gx,gy,gz
0,-4764,-17608,-8888,-7915,-12702.0,-1846
10,-800,-19168,388,1935,3621.0,139
20,1832,-18308,-5104,76,410.0,-1446
30,1836,-13716,-3432,1632,7415.0,2957
40,1880,-9716,3588,5255,2475.0,-1340
50,648,-16816,1024,538,1458.0,-1637
60,1468,-15176,3820,-1999,-2082.0,-652
70,1876,-12776,3692,-6215,-4564.0,1887
80,-1272,-9360,-2036,-8997,375.0,2458
90,-432,-19560,-5060,-7067,-2610.0,-2961
100,1064,-18236,-6952,-3590,1053.0,-2601
110,1576,-17048,-8812,2469,1330.0,1153
120,4324,-17104,-11796,2956,-7309.0,-5349
130,96,-17528,-5772,4914,1856.0,-4676
140,948,-18932,-3952,4086,2462.0,-7074
150,6692,-21068,4360,5089,4865.0,2292
160,4052,-12644,776,193,-697.0,-3049
170,4380,-18340,6952,-7855,1750.0,3350
180,1384,-20756,-4024,-3361,3330.0,1830
190,1212,-17532,-6604,-5166,70.0,1668
200,1000,-18168,-5540,-3482,2423.0,4281
210,-264,-15452,-6860,995,4862.0,1901
220,-1096,-12268,-2340,7968,6552.0,-2480
230,2168,-11668,2564,8394,6918.0,-2421
240,2896,-16640,5328,-955,-4260.0,782
250,-1380,-17268,-7856,187,-6681.0,8329
260,-4912,-17692,-2856,2106,-8428.0,2220
270,-4644,-19692,-3076,3054,-799.0,-1541
280,-4900,-14320,-5332,3483,9885.0,-7745
290,-544,-9804,-1124,6928,8743.0,-7044
300,2000,-13848,6028,798,9975.0,-815
310,2832,-16196,5396,-147,3096.0,1206
320,2516,-17704,1460,-7293,-2125.0,-1562
330,3748,-12596,2936,-4627,2319.0,913
340,3236,-15808,-152,-661,-2702.0,1187
350,3668,-14100,1968,760,-4253.0,1123
360,-492,-6348,3096,-10776,-9658.0,5065
370,316,-11068,-2780,2626,4547.0,-3019
380,1768,-13488,6036,2033,-4767.0,-2380
390,3420,-15768,216,2099,-933.0,-2555
400,4180,-15708,400,-1058,-4472.0,-2620
410,3668,-14628,-3164,-5434,-4435.0,-3511
420,6704,-14156,-4136,-4107,-1256.0,-1858
430,5088,-17884,-3940,-2045,2529.0,1982
440,5724,-14644,-3376,-737,189.0,1948
450,3908,-14720,-2936,-881,-1273.0,2507
460,2672,-10316,-1124,-354,-672.0,3641
470,-616,-13548,-9624,2291,4418.0,7883
480,-956,-17904,-4984,-5322,-5937.0,6128
490,-2472,-15816,-6004,4239,4224.0,-1239
500,1548,-16944,-496,4369,-12159.0,-5321
510,4204,-14420,4896,1954,2510.0,-1164
520,3964,-14012,1872,-1416,-3742.0,2871
530,4516,-11636,4300,-6124,-1175.0,3125
540,-232,-12724,-1268,-2773,-4749.0,1914
550,28,-18000,-772,-4117,-818.0,2978
560,-1032,-19808,-1876,-210,-1309.0,-6859
570,2568,-19200,76,3048,-3301.0,-6169
580,7156,-16156,7564,990,2203.0,-3637
590,8940,-12104,3712,-1651,-2949.0,1104
600,8052,-12444,2524,-9526,6347.0,3462
610,4756,-17592,64,-10358,9666.0,5389
620,-1552,-17576,-8896,98,-3258.0,6777
630,7296,-9308,-4596,-1721,-1565.0,-1415
640,5524,-10040,-4996,-2755,-2994.0,2678
650,1228,-7260,-8780,-2577,-8516.0,3939
660,1712,-14312,-6992,4519,-7242.0,-1079
670,-1580,-14156,-15552,6178,-9226.0,-1991
680,-2840,-14384,-9020,2679,-888.0,1080
690,1616,-19292,-7056,6897,8166.0,-4579
700,3076,-15520,-220,3882,-5388.0,-4091
710,5716,-15204,-1584,1898,1383.0,-697
720,3512,-15492,-2852,-7915,3749.0,1946
