timestamp,ax,ay,az,gx,gy,gz
0,12960,-9492,2304,1449,-2676,2829
10,11768,-9536,4092,-8686,8043,11202
20,5112,-25492,-2040,-12437,-2359,15612
30,-8148,-24812,-6548,-3875,-16320,9088
40,-5368,-20788,-1432,10268,11149,-5759
50,-168,-10812,-3728,-3197,2353,-419
60,-1576,-7656,3448,-315,20350,-7065
70,1384,-10796,-568,4137,1054,-428
80,2916,-19860,6788,348,692,2739
90,-2104,-22776,-6716,-1534,-5310,-3152
100,1312,-9080,76,-3340,14728,1250
110,3440,804,3908,13925,8144,-291
120,6260,-17836,12236,2855,283,-394
130,3960,-11944,7776,-1666,-1995,-2241
140,2992,-16676,1808,1007,-3480,2736
150,3140,-12552,4868,-7675,-7811,10053
160,-5560,-3876,4,-10812,-11830,14126
170,-12956,-19084,-9756,-10099,6747,-2305
180,-9708,-16976,-9532,2748,-2989,-10834
190,448,-14188,-8176,15780,-5973,-19941
200,6900,-19044,4828,19490,8610,-5462
210,-5808,-2236,-860,-11268,-14896,6514
220,-10180,-22360,-5940,-9057,14508,-8671
230,-4464,-22148,-18052,-5183,9508,-12506
240,2144,-21684,-5048,11895,-3371,-7069
250,6596,-12716,6288,14113,-6385,-10246
260,13344,-6824,10492,4962,11583,-9054
270,10968,-10172,11376,-4097,-977,4067
280,6068,-11084,11548,-21464,1630,13556
290,1308,-19256,384,-21656,21665,2477
300,-680,-22044,-16932,8334,-15089,8809
310,-7796,-25824,-4484,14580,-1000,-2374
320,-904,-11680,28,4918,1035,-673
330,8448,-11540,12512,-19844,-658,11601
340,-3124,-15100,-4888,-18753,-1935,1479
350,-888,-23888,-5424,14756,-3653,-3900
360,-2992,-17564,-3020,5488,-8876,2867
370,-556,-10720,8028,-4234,32767,-6801
380,2108,-9124,5656,-4642,5786,-885
390,860,-15456,2216,-3771,-3040,1800
400,2984,-16088,2904,-393,632,707
410,3116,-11952,2116,-4370,-9900,8544
420,-6316,1684,-4564,-9855,-12301,6981
430,-9556,-20952,-3008,1092,27151,-8208
440,-7692,-23504,-21324,-5619,-5028,-19552
450,1936,-11960,4092,-2577,-11708,6463
460,-3624,5160,-5088,-5727,-6866,12961
470,-7228,-16312,-7816,-3238,13195,-3346
480,-3584,-15036,-25532,4744,4179,-6086
490,6976,-23656,-4772,12969,-1237,-7594
500,3756,-8256,680,15625,-4148,-17175
510,10000,-7104,22852,9326,20467,2052
520,7076,-9120,8136,-1954,-9011,877
530,7304,-13032,15484,-18124,3332,5973
540,3580,-17720,-2744,-16259,1725,6370
550,-580,-19828,-8384,-776,-8391,8307
560,-7084,-25480,-716,8588,-6046,-7413
570,12048,-8364,8248,-6338,330,4450
580,8884,-11032,9900,-13431,4902,8444
590,7116,-18072,1392,-16426,-1057,5984
600,-4156,-18364,-12924,1580,-11512,10389
610,-4436,-22648,2272,18024,4295,-8052
620,-684,-16160,-6036,2137,-3092,7
630,784,-8276,9440,-8577,13381,-1595
640,-40,-9988,1052,2595,4249,-4162
650,1576,-18100,4172,624,-7983,6405
660,2376,-15104,7012,-1813,4806,3210
670,-5968,-568,-3160,-12074,-17810,9741
680,-4276,-12760,-1000,-11536,25232,-1257
690,2420,-20652,2624,-1181,5606,3650
700,-260,-12844,432,-5979,-7460,5376
710,-2184,-1188,3192,-2688,-9068,6104
720,-7200,-24180,-7432,-8338,7147,-3311
730,-8240,-25472,-14760,9012,-2219,-4911
740,-1928,-20292,3844,17686,-10157,-6407
