timestamp,ax,ay,az,gx,gy,gz
0,2872,-11312,1896,-2718,-12335,-721
10,3396,-17540,3244,-5737,4342,877
20,3864,-17352,2336,-3942,3088,-1491
30,4220,-14732,1132,-1927,11212,-2848
40,2444,-6480,2816,4789,7462,199
50,4604,-11596,2828,2788,303,3902
60,4240,-20568,12152,-3371,6828,-1479
70,-2800,-28128,6784,575,4307,5021
80,-1560,-18520,11164,3236,-6716,-890
90,804,-15944,5300,-876,18721,-6215
100,3976,-15400,-1504,-4833,2105,682
110,6284,-14088,3196,-2316,-2135,-1772
120,5252,-8300,-2140,4596,14577,2112
130,2404,-12904,7364,-1727,-2781,-692
140,-968,-24152,4760,-3147,6924,-1040
150,2752,-30248,3156,3375,-3978,10983
160,-1736,-20696,12320,3096,-1815,159
170,928,-10960,2100,2613,-14737,-2021
180,2616,-7636,2912,683,-7421,805
190,5724,-16928,-4688,1253,-4054,4734
200,3364,-15776,4260,-3691,-6416,3490
210,2072,-22264,10068,-6720,3495,-3522
220,8040,-26632,-4200,6808,-1444,6648
230,-20,-20896,13908,5735,-466,825
240,1672,-12832,1656,6131,-19165,436
250,2424,-9804,4908,3438,-9679,1033
260,4356,-15796,4324,-6677,2754,6375
270,3968,-15296,6900,-5627,3345,-1075
280,4116,-15248,156,-8341,13537,-1978
290,-48,-5196,4148,4852,6126,-2607
300,412,-20348,6812,-2684,8726,5965
310,5204,-26668,7196,-3636,-1244,7103
320,-1328,-23568,5896,-329,448,-4621
330,3552,-16720,-968,-252,8537,2207
340,4048,-16716,464,691,-5167,3305
350,2964,-7124,1660,5623,10744,345
360,1852,-11744,4204,3001,4907,-2093
370,1808,-23120,14236,-1684,5840,-2062
380,-868,-22976,11388,3688,4333,6154
390,-2536,-16620,9044,-6549,-2414,-3499
400,480,-10580,4388,-1862,-10862,-3961
410,2712,-7964,-700,-533,-12490,-1244
420,4028,-17156,-1488,-3130,6818,7002
430,3996,-15976,1392,-2577,-650,2311
440,1480,-5336,764,4443,14280,-694
450,-4684,-20892,17948,-1800,5320,-7219
460,-2408,-17480,9800,-7608,-3346,-1797
470,192,-8920,3176,1870,-12886,-1608
480,1692,-11380,720,-3967,-11900,-510
490,3920,-16140,4592,-6826,7550,287
500,4432,-15544,-140,-4686,6565,722
510,3364,-9580,872,2573,9762,2058
520,-8,-8464,1000,1992,1817,3723
530,912,-17480,8740,-3436,6415,6016
540,7280,-32768,36,4251,-6171,7048
550,-1012,-18144,8924,-2022,9050,-3495
560,-132,-12120,5856,-1009,-19316,140
