timestamp,ax,ay,az,gx,gy,gz
0,-24,-7996,4132,-1236,-18601,-1832
10,2452,-10004,52,-2415,-8595,2033
20,2284,-18880,3140,-8122,10798,2116
30,3472,-18968,92,-4119,-5017,-394
40,3032,-15280,1284,-5620,16791,-4165
50,3168,-3588,-968,5185,-2289,791
60,900,-21760,7056,-3691,9594,511
70,9656,-24920,4376,150,-9075,3018
80,-668,-23336,6236,6147,16172,-949
90,832,-16924,7640,5436,-12273,-1038
100,960,-7212,3800,-1797,-8355,-539
110,2052,-13024,1916,-5332,-12742,2097
120,2892,-15204,660,-3533,14858,-1656
130,1172,-5636,3248,844,13565,-1325
140,2456,-16668,2496,-1707,902,-2574
150,8988,-25184,5096,-952,-6250,5852
160,1464,-23316,7820,3289,12446,-1589
170,1208,-16496,7724,3205,-5181,144
180,2832,-7528,1240,4028,-12055,-2441
190,2128,-13812,6188,-3629,-10303,4424
200,3960,-17212,492,-617,3212,1610
210,3680,-16024,3048,-2157,2559,-889
220,1864,-9324,748,-1335,16677,-2422
230,2264,-12168,3092,-1927,4688,394
240,324,-16276,9948,4976,-12071,370
250,2956,-9336,-1060,8966,-15952,2511
260,2644,-12284,6068,-1821,-4037,4008
270,3724,-17096,5168,-6957,5699,1318
280,2428,-16156,2696,-8489,13456,-5417
290,336,-6012,1464,4540,6448,-399
300,2892,-17444,8620,-4744,7017,298
310,5156,-28648,2040,-1388,552,13853
320,-5284,-25220,3000,4221,-4927,-3734
330,-1860,-18504,10588,-1589,-3023,-5347
340,1668,-9048,600,-2749,-7597,-2682
350,2860,-10324,1272,-3488,-11501,-3701
360,2276,-10624,2744,5908,-4864,5926
370,-1664,-27236,11324,-2344,13590,5131
380,1556,-21616,5964,6389,-171,6054
390,-3496,-20192,11148,-7224,5238,-4080
400,780,-11328,2548,2462,-13692,-1937
410,2036,-8132,1884,-4612,-5502,-4826
420,5520,-17400,780,-4954,-1693,3996
430,4580,-16004,1564,-2219,2081,-863
440,4332,-15568,2380,-2767,13390,-69
450,4048,-7040,476,5013,4886,4860
460,-2956,-13048,9040,7022,6005,1927
470,-1544,-23452,12420,2099,5,4920
480,3704,-14028,1560,-6829,-5202,3772
490,2288,-15716,5428,-547,8017,-2284
500,3812,-15900,-3068,-8063,14092,45
510,888,-3484,4760,5149,13627,333
520,4768,-16076,2768,-3134,-12201,3213
530,9236,-26572,7232,-1006,7534,2009
540,2192,-23320,5428,2654,8475,-1936
550,1328,-13948,3400,-977,-6859,-2466
560,2396,-9852,4060,5104,-14517,1910
570,2484,-12468,1280,823,-10558,1942
580,4024,-16740,1396,-4236,6176,3175
590,2648,-17308,1460,-1177,6943,-4357
600,788,-4452,280,2294,15647,-1876
610,772,-20956,3288,4038,-5770,-4070
620,696,-15508,9248,745,36,-221
630,1000,-9276,1188,490,-15656,-1513
640,2904,-14576,252,-4285,-1645,317
650,2948,-17132,3096,-1675,5787,-486
660,3732,-16092,-612,-391,583,745
670,2816,-6728,244,2996,12103,1683
680,3600,-12276,7556,372,-1418,1034
690,92,-22888,7412,-3347,13743,-1620
700,812,-25032,2464,1167,4106,4918
710,-300,-21100,6752,-6474,-719,-5776
720,1428,-14628,3988,4281,-14554,-2528
730,1980,-9128,1428,4546,-8916,-2438
740,5632,-14428,2520,-3019,-7364,2149
750,11704,-30964,2356,154,-2916,-1366
760,3372,-20536,760,1728,20322,-4711
770,4084,-17112,5940,1659,-14216,2517
780,2388,-8632,-8,5850,-3619,-242
790,2560,-12908,3936,-1594,-9686,4561
800,1684,-18752,4280,-2030,8222,-3117
810,3412,-15324,912,-3347,3563,-2182
820,3052,-9164,704,284,15916,-403
830,3436,-15876,6944,-1952,-2576,4180
840,4860,-32768,7364,-281,-2462,5184
850,-728,-21860,6312,-5654,398,-8755
860,4304,-17064,1844,-2818,7585,1083
870,3400,-16780,292,-3311,14528,-1609
880,1352,-5812,4888,3023,15797,-496
890,4896,-10520,40,-6214,-2511,2074
900,5328,-23600,7112,-1775,-319,-2410
910,-5828,-28068,3892,5270,2313,1717
920,2024,-15592,8324,4574,145,-4117
930,1996,-9716,548,7446,-16338,1165
940,2800,-12264,6008,-1935,2932,706
950,2964,-16064,6732,-4805,454,3966
960,3276,-8968,856,-4131,-1198,-627
970,324,-18888,6064,-14022,2530,-7244
980,-336,-13576,10180,7485,-15857,7387
990,2048,-9244,1576,3498,-12374,-4007
1000,4188,-13008,4296,-1473,-12599,3094
1010,5148,-15736,5408,-3522,7067,2583
1020,4028,-16804,1660,-9438,10004,-295
1030,2336,-11220,3048,-1402,21780,-2905
1040,5836,-14080,7852,-13713,-1358,1463
1050,780,-23228,-396,-7102,5500,-5395
1060,4604,-28416,-4152,4126,-6806,8905
1070,724,-19612,7436,9374,12106,-1860
1080,2144,-11088,8028,7364,-15039,7088
1090,2296,-8372,1144,1839,-14674,436
1100,1584,-16460,5828,-6210,18991,-3762
1110,5964,-32768,6092,-2373,-4372,5422
1120,-1752,-21284,6016,2551,4020,-1913
1130,1016,-12404,5212,5455,-11302,-1185
1140,3328,-9104,2916,3383,-10287,-3221
1150,3280,-11608,2724,1147,-8210,2041
1160,2968,-15376,6528,-7404,9386,3816
1170,3564,-16936,-84,-6191,5107,-1283
1180,1152,-7832,2256,-462,15976,-4903
1190,5396,-7656,-2192,1703,3129,4904
1200,4352,-21668,8524,-6426,6768,-9571
1210,2308,-26940,-1848,2916,-3360,6454
1220,420,-17960,8032,13225,8169,424
1230,-452,-11348,10804,7045,-12276,8745
1240,1772,-15520,-604,-6662,16252,-4766
