timestamp,ax,ay,az,gx,gy,gz
0,2896,-22764,-8552,-10419,-8396,-636
10,1280,-12588,-4796,-2348,72,-1692
20,1280,-10864,-1936,1137,21569,-742
30,2592,-12796,4528,1848,8354,-3720
40,2452,-15256,9544,20,5749,2472
50,2616,-16140,2900,599,-2737,2842
60,1204,-16492,10040,106,-11287,3307
70,7208,-8356,20068,-3585,-10867,-20844
80,9500,2552,9672,-7170,-18795,-915
90,8588,-8436,-17160,-10168,-14901,5406
100,12552,-10948,-19476,-588,-5368,13642
110,488,-15144,-7180,12925,23151,19293
120,748,-21900,-7932,859,-23382,6045
130,3052,-10056,3776,-722,12805,-5421
140,2592,-11200,2296,-1028,11675,-3163
150,4816,-14596,3912,-1186,12779,6658
160,2720,-15408,14136,2711,-3943,5222
170,1188,-17080,6972,3275,-7796,3740
180,-284,-11984,8148,-8562,-15137,5387
190,5852,-4192,15168,2955,-13547,-12101
200,9224,-5180,12016,-7463,-13570,-7834
210,12388,-6624,-1172,-9016,-27365,2112
220,13536,-5608,-10612,-2791,-11382,8704
230,11268,-13632,-13288,4656,9473,18840
240,-4736,-15232,-1992,6327,32767,18742
250,240,-14860,-4104,-1689,9716,-6763
260,976,-8756,3496,-1350,18620,-6758
270,5500,-14364,4780,-795,4552,1163
280,3036,-15804,7820,-692,9796,4682
290,3484,-16580,7052,-119,-1549,-965
300,2268,-14320,11400,-1654,-12412,850
310,5820,-6916,15028,505,-6616,-7186
320,8036,-5016,17584,-1882,-12715,-9529
330,10028,1024,11880,-1240,-14202,-3929
340,16320,-7792,-1460,-1714,-20281,7805
350,13600,-14208,-15072,-5934,2009,14586
360,6792,-15892,-11480,6759,8079,20877
370,7560,-20032,13256,8804,6515,15331
380,1440,-9708,2572,-82,20032,-6359
390,3560,-14048,1104,-3882,14627,-4090
400,3608,-12020,3468,-2234,13295,-3048
410,5524,-15304,12220,-920,4513,3746
420,3928,-15520,6160,238,-840,3042
430,7112,-8396,20332,4412,-7043,-12274
440,7404,-2992,9488,-781,-2797,-8087
450,10352,-2872,18604,-6213,-2081,1367
460,11064,864,9172,-3097,-19228,-8832
470,15396,-6500,-2876,-1125,-24583,2920
480,13776,-15800,-22720,-7275,-1992,14038
490,8444,-16556,-7600,10616,14700,24627
500,12336,-27240,6792,794,770,13210
510,1216,-10120,-2080,-3067,17053,-677
520,2104,-10144,7512,183,16772,-3562
530,2944,-15640,10992,2189,8457,5565
540,1664,-14760,6224,-1135,2501,-78
550,636,-9420,18412,-6913,5633,-4003
560,2304,-11772,19960,51,-4872,-7714
570,3712,-9920,11100,-9687,-9253,-16969
580,10216,-9436,11224,-240,-19303,-14550
590,11272,-8360,-2480,-5623,-16240,-2624
600,11996,-13768,-23332,-2549,-2744,16359
610,4516,-17364,-5524,12378,8283,18955
620,13600,-22268,-924,-2763,-8975,9986
630,-804,-13036,-2144,2650,30038,-6170
640,1960,-9164,2384,655,15436,-3420
650,712,-14192,10148,962,12921,3044
660,4220,-16800,4412,-2667,-584,599
670,612,-10932,17428,3670,1884,-5352
680,2132,-9016,14596,-2257,-989,-5232
690,4976,-7760,16192,751,-4663,-9287
700,7960,-4680,15320,1680,-10607,-9231
710,9708,-3328,14540,2172,-12667,-5285
720,12056,-1032,9976,-6046,-31280,835
730,17336,-3604,-5864,-8425,-20366,11970
740,11236,-13760,-9396,2520,7474,6079
750,10036,-17784,-12608,3906,-1671,18889
760,-1808,-13180,-1316,7117,28359,16510
770,1492,-14556,-5432,6132,9940,-6755
780,3136,-9860,4380,3487,19543,-6075
790,772,-8184,8784,5890,11856,-16921
800,1416,-9792,17828,-1173,11188,-5453
810,3560,-9612,12920,-5324,-8769,-6213
820,5748,-9348,14960,-5596,5630,-4087
830,6824,-11820,14740,6701,-5518,-4391
840,7880,-8524,13524,7386,-9498,-6047
850,11200,-4792,13940,4084,-7051,-6321
860,10016,-708,9632,4487,-11942,-1296
870,11564,-6460,3468,-7319,-22570,7207
880,9200,-6716,-12844,-3432,-20897,14844
890,12840,-14380,-10892,1353,-939,16343
900,-4864,-10792,2716,10223,32767,21736
910,5452,-17432,-420,19522,5126,-6304
920,7980,-2956,14220,-4177,2005,10754
930,1396,-12008,19104,8778,15429,-2903
940,44,-9916,10212,872,654,-4383
950,1704,-12092,16216,-1754,-20,-3331
