timestamp,ax,ay,az,gx,gy,gz
0,3996,-6464,20004,-5778,12500,-13971
10,5528,-6128,17476,3418,5740,-1885
20,2492,-8560,18204,8167,-4665,9504
30,4440,-3980,19072,4183,-8740,4706
40,864,-6108,18760,-8197,20071,-11390
50,4992,-8540,13656,-5418,-3283,-4814
60,3668,-6800,18340,2557,4052,978
70,4660,-7896,18932,13195,-4733,2902
80,4288,-2648,13396,7200,-4279,2597
90,5600,-12844,18212,-6631,32597,-4306
100,1236,-4272,10836,2810,-8675,326
110,4080,-7164,18304,-638,-5189,6702
120,3960,-6756,19032,1515,1684,1704
130,2544,-2772,17368,7466,-176,8432
140,6164,-13200,5300,-6550,14399,-8439
150,3028,-3888,17624,-3334,271,-4410
160,3812,-9124,16204,-781,-1822,1071
170,5840,-6964,17564,2614,4471,-1448
180,3092,-5428,16988,-365,113,3728
190,5376,-6076,12264,-9509,-10899,-3060
200,3632,-7488,21084,-4104,5472,-3391
210,3352,-8816,15868,3758,2259,428
220,4244,-7432,18736,10439,-4301,2113
230,7596,-4140,12220,2998,-6705,1966
240,3496,-5984,27000,-10354,10515,-7156
250,2976,-6068,16756,-1707,-97,-3898
260,2156,-7604,17292,7289,-4999,8978
270,4424,-5660,18504,6279,2022,1609
280,3960,-8856,16016,-2360,7780,-6096
290,3536,-3048,14292,-4943,-4210,-962
300,3704,-6508,17120,2247,578,5205
310,2568,-7676,17660,67,514,1514
320,3032,-7312,15216,-2432,2643,-2323
330,3080,-6524,16344,-944,-980,-1139
340,3532,-6348,16276,-233,333,392
350,3216,-6984,15228,-941,-714,-164
360,3700,-6832,15492,-2076,603,-998
370,3660,-6316,17136,-3407,-916,-364
380,4244,-8012,17080,-2399,-6206,1755
390,6324,-7692,9340,-919,-1704,2840
400,7464,-10040,12960,-1821,-3226,-875
410,8240,-9708,11844,-2452,-1645,-817
420,8208,-9432,12864,114,-1205,381
430,8152,-9512,11452,42,408,398
440,8564,-10400,12544,25,566,993
450,7804,-8692,12564,-640,2574,295
460,7424,-8864,13316,-120,904,474
470,7164,-8524,13376,-277,1533,430
480,7052,-8536,13844,-373,999,59
490,6848,-8708,13732,-377,782,143
500,6892,-8720,13852,-432,296,-35
510,6800,-8644,13828,-519,533,-51
520,6824,-8384,13924,-477,392,47
530,6712,-8584,13708,-428,389,45
540,6896,-8580,13916,-559,390,22
550,6876,-8412,13976,-510,480,-4
560,6692,-8536,13944,-669,422,36
570,6596,-8528,13828,-757,557,-18
580,6660,-8384,13768,-677,414,-72
590,6644,-8408,13712,-563,400,-16
600,6728,-8476,14024,-605,643,127
610,6448,-8660,13904,-678,-149,-57
620,6668,-8472,13896,-797,36,-190
630,7080,-8448,13772,-819,-227,-242
640,7264,-8564,13472,-767,260,-79
650,7452,-8644,13676,-597,267,31
660,6688,-8340,13408,-538,252,7
670,7124,-8596,14152,-741,889,173
680,6988,-8692,14208,-395,746,-236
690,6784,-8596,13296,-486,184,-95
700,7104,-8624,13920,-919,736,-124
710,7072,-8596,14212,-672,1179,70
720,7616,-8548,13932,-335,-1884,-107
730,7544,-8412,13724,-873,1543,-862
740,6632,-8648,13748,-656,545,48
750,6696,-8860,13428,-444,-187,559
760,6696,-8720,13888,-744,510,65
770,6760,-8688,13900,-696,684,138
780,6896,-8680,13316,-445,-531,1188
790,6748,-8676,14108,-330,54,-124
800,6248,-8448,14108,-705,-405,30
810,6988,-8772,13216,-1170,2231,-480
820,6456,-8704,14008,-395,-652,1028
830,6672,-8808,13340,-343,146,1376
840,6460,-9684,14816,-561,939,928
850,7156,-9068,13032,-994,-2334,-755
860,7104,-8812,12248,-1206,-875,-881
870,6764,-9128,13204,-684,614,-224
880,7328,-9188,13056,-729,1186,88
890,7376,-10132,13376,-924,1698,315
900,7596,-9204,12708,-159,-3369,-310
910,7432,-9172,12644,-513,846,-227
920,7680,-8780,12564,-301,-689,-23
930,8196,-8528,12504,-295,925,-1070
940,7408,-8388,12800,-657,2299,-89
950,7488,-8764,13088,-435,24,375
960,7284,-8764,13260,-689,-338,-30
970,7244,1864,14236,5504,435,-172
980,6020,3708,15120,6029,-867,1648
990,7176,1216,14900,4151,4026,18472
1000,8716,-584,11340,-8884,16906,-8441
1010,5428,-56,20052,-5416,3267,-12808
1020,5304,1904,18524,559,1896,-1775
1030,6632,720,15208,8116,679,2959
1040,6992,5884,16560,6999,-591,5682
1050,8420,-376,14544,1286,-6634,8213
1060,9816,-48,17352,-6270,15142,-4847
1070,7416,804,18984,-1855,2057,-9581
1080,6776,3388,15228,1854,-4791,-1457
1090,9380,1724,15272,1472,1760,969
1100,8192,3364,14812,-1431,4104,1450
1110,7036,3140,14916,458,2947,8223
1120,8264,-1704,5152,-4925,-8275,6838
1130,7468,-524,20452,-5023,2720,-7391
1140,5872,1676,17632,-1378,1433,-8329
1150,5692,3360,18636,446,-1110,1196
1160,8068,1200,14752,1708,3471,1216
1170,6488,3796,18076,1877,351,1126
1180,5808,1976,18640,5279,3180,11834
1190,7956,-588,5484,-11956,15587,-8233
1200,5796,-1340,17872,-3518,1370,-6231
1210,6312,-444,15296,-919,914,-1445
1220,7368,-212,18460,5111,-5260,-480
1230,8712,292,13992,4131,3103,-1008
1240,6080,5696,19360,2106,4738,2861
1250,8388,-780,22448,7187,-17147,11863
1260,8836,-1856,25568,-5124,30861,-5852
1270,5756,748,16676,1362,-3475,-7499
1280,7928,1812,15976,-4798,-1828,-2837
1290,7184,-1904,20452,-4123,2899,52
1300,6784,916,17104,4039,3917,-1289
1310,5096,3224,17340,7246,-1454,2786
1320,6336,-6236,12560,-416,-10216,17447
1330,6972,-10596,32767,-1672,21596,-1620
1340,7256,-1068,12720,-2679,2554,-3901
1350,6272,-1784,16600,1420,-501,-2309
1360,6872,180,16756,2708,-2601,-1387
1370,10052,1328,13364,2843,-2301,-2413
1380,7944,2660,16736,-721,4385,236
1390,5880,9348,18924,1371,-1966,14910
1400,2736,-1656,-10344,-21414,10043,-206
1410,4540,-3968,15272,-7388,1406,-9428
1420,4740,-1164,19072,-1520,6810,-6406
1430,4964,-720,17240,4816,2689,-164
1440,3896,2712,18672,5970,-1832,6043
1450,5600,-2976,13140,-703,-6172,3110
1460,1172,-6096,22024,-15758,17404,-6044
1470,1620,-5288,17392,-5128,2456,-1934
1480,2004,-5692,14896,3521,618,1091
1490,1932,-5132,17132,1660,-1925,6146
1500,4192,-2356,19544,8005,-9323,11233
1510,-1036,-11248,19236,-14752,28130,-1834
1520,-1796,-10992,14044,-2826,-2435,-1227
1530,-816,-7836,15676,6670,2564,497
1540,-996,-3304,20412,11261,-3341,7092
1550,2332,-11008,-4784,-20854,-13683,6906
1560,2416,-5492,25588,-12376,5703,-4138
1570,-360,-7816,14256,414,3609,-3807
1580,1912,-7616,17452,8976,-3914,669
1590,508,-3568,16772,9491,-4799,2418
1600,2276,-2308,12500,-1887,-20692,7218
1610,5708,-4552,29196,-13762,26108,-6862
1620,124,-7472,16092,-9370,-4014,-4123
1630,1276,-6500,20488,332,2,2640
1640,3652,-9364,15072,6591,571,4740
1650,3156,-5440,13816,6604,1574,742
1660,2908,-3476,11344,-4350,-19607,4691
1670,2444,-7976,28192,-13905,14428,-5624
1680,2432,-9560,16556,-7214,-5344,-7565
1690,3756,-8216,16348,138,4372,-1498
1700,5532,-8056,17640,10674,407,4581
1710,2620,-4852,14668,18853,5568,13477
1720,3688,-7980,-3448,-12826,14080,-7919
1730,3872,-6628,18272,-14041,-3691,-3694
