timestamp,ax,ay,az,gx,gy,gz
0,6300,-14476,2048,1244,-327,-232
10,8460,-14064,1828,-332,1317,-209
20,6008,-16872,2036,-2429,446,3347
30,7060,-16376,-1740,556,4832,1661
40,5892,-14208,-276,313,-332,2206
50,6296,-16384,1748,288,-110,-1110
60,3788,-18888,1872,-1896,-1518,1612
70,216,-16524,-1364,-1615,-4828,-541
80,2128,-15212,3276,-874,1256,1505
90,1984,-17300,1100,-1208,8762,1779
100,3140,-18628,192,-2975,7426,1892
110,1848,-14168,-5792,-2009,3154,553
120,3576,-16748,1004,-1626,8254,1688
130,3964,-15036,-2244,-2653,637,-640
140,3580,-17260,-1200,-2252,5012,-778
150,2876,-15260,-3288,3193,-3581,-1239
160,1096,-19340,-424,6257,-11021,-7670
170,2060,-14848,-1564,1304,133,1036
180,3644,-17248,1480,-605,6038,2011
190,4436,-16144,2672,-2976,4018,-718
200,4772,-16084,1156,-1354,6582,1090
210,3032,-15040,-2760,-1714,1281,952
220,4952,-16060,452,-1553,668,1067
230,5272,-15320,-884,-1361,576,-653
240,4636,-16044,-1236,-360,-2089,-899
250,3540,-17784,-332,-167,-1233,85
260,528,-17080,100,-619,-5729,-15
270,2648,-15352,2472,111,-334,119
280,3212,-16836,712,-1076,2508,83
290,3736,-18928,-1028,-2164,521,-640
300,916,-14548,-2684,-157,-4718,-2114
310,5160,-16872,-56,1135,-2971,-596
320,4632,-15312,-712,-274,-8683,-1139
330,4340,-16956,-1380,1848,-9427,-2369
340,2612,-16768,268,1446,-12720,-3560
350,3616,-14716,1012,2362,-11414,-2147
360,3220,-16244,-268,4214,-11459,380
370,2292,-16056,2644,2958,-12492,5620
380,-1432,-19208,-348,2040,-12241,735
390,32,-16080,592,-2245,-7075,-2754
400,1668,-16004,2340,-461,73,-1445
410,2628,-13400,460,-1724,-6412,3325
420,1112,-18948,-1036,126,-8549,-148
430,1088,-15764,-2512,-2548,-10032,-2187
440,2092,-15248,-804,-2160,-12630,154
450,2616,-16504,-904,2827,-6587,-2000
460,2688,-18356,-544,4632,-2569,-962
470,-5764,-17560,-5200,1040,-2671,-3409
480,2092,-16040,864,-3720,1456,3861
490,612,-14968,-156,-3019,5077,4266
500,1720,-18524,3508,-3581,8872,669
510,156,-16052,-2564,-664,-2470,-2236
520,3016,-16592,-1736,4328,1277,-142
530,3156,-17008,1972,-1061,-6184,63
540,1948,-16132,-432,1097,-8224,-1881
550,1392,-18904,-996,1160,1058,372
560,-1988,-14340,5856,-974,-13507,-2526
570,2372,-14584,-880,2587,2533,-1240
580,1848,-16104,160,-2079,-3117,2654
590,1984,-16836,3432,-1968,7178,1445
600,1532,-17624,144,-3509,594,735
610,3060,-17152,-4172,663,2473,-630
620,3136,-16284,936,-1611,715,327
630,3084,-15928,-2288,-1203,-3678,-1669
640,2016,-22484,-4644,1419,8028,1206
650,-508,-14464,1552,4383,-4186,-3383
660,1708,-16056,-5512,4068,-3020,-2772
670,2220,-14476,1588,-1828,-1625,999
680,3572,-17340,1764,-2792,13571,1965
690,3688,-23464,-2688,-6816,11248,-99
700,2084,-11944,-5896,-2190,13668,-1068
