timestamp,ax,ay,az,gx,gy,gz
0,4432,-12188,-516,-9917,8689,-3380
10,4548,-6240,-72,6694,-6229,-2549
20,-252,11552,11444,-164,9803,5368
30,-4364,11048,6636,-12256,-14595,-9483
40,7328,25096,6460,-12335,-16672,-1597
50,3932,4828,-10868,-770,1710,-12194
60,3116,32767,5904,24712,10090,7544
70,4820,17552,6352,-163,12640,3401
80,-1312,1428,10360,-5532,-8258,7616
90,17888,32767,14208,-19991,-8329,-3544
100,-388,9032,-8624,-12539,-8534,1498
110,3348,25524,-876,21255,15354,-4217
120,3048,20768,-48,13121,14858,-3283
130,-2064,6340,8072,6702,21458,6039
140,8324,26200,-3652,-7440,16111,-3150
150,1948,11532,-5636,-2366,18808,3599
160,-13436,18240,5552,6037,32767,3773
170,-1988,20192,7936,14805,5179,-1161
180,-656,13240,5772,1481,12551,6245
190,4588,24468,1704,-7692,-7726,-2080
200,6808,20808,7724,-11785,-8598,5181
210,4660,5144,-13964,7077,12486,-3509
220,484,30744,11820,23634,14950,1638
230,5432,19360,8640,2009,12788,476
240,-76,504,8392,-2467,940,9632
250,12824,27372,15456,-8095,-2166,621
260,1452,2416,-7332,-3284,-1174,-1609
270,2312,26284,912,16929,19522,1386
280,3768,19584,10416,2936,7340,1314
290,2668,1616,11804,-4194,-13228,-948
300,11656,29268,17640,-21697,-6238,-5120
310,2128,13584,-8472,-7145,-16893,-8476
320,2720,27416,-3100,17475,19201,6421
330,7704,19444,-156,4599,6225,3891
340,-248,352,12492,5086,266,3047
350,11816,25832,9620,-14529,3722,-5909
360,-1048,14188,-6532,-14298,-16366,1114
370,3672,6820,-13292,7280,12371,-4461
380,6888,29212,5804,15354,6362,-360
390,-2124,3580,9872,-469,7463,10689
400,7648,29332,9384,-7899,-7541,-10810
410,-844,13964,392,-11602,-12825,1892
420,1912,3904,-7480,-1970,-11129,-7633
430,11240,29996,18816,9801,11788,-6028
440,1052,9580,5584,-4691,-11919,10155
450,-6624,3976,2816,-10057,-20556,-5086
460,17560,30516,4204,-15985,-21059,-6127
470,592,10160,-1180,-10863,-16899,-6219
480,6548,19704,-3684,3008,-4449,-6045
490,8424,24692,7828,12163,-1780,6761
500,316,11288,10056,-3595,-1450,-362
510,928,22316,2196,-13002,-29426,-8923
520,1660,20152,-1984,-14263,-22001,4209
530,3852,5240,-10256,-2878,386,-9250
540,1384,32767,5780,24577,15205,4404
550,3104,13688,9248,2294,6833,1442
560,-432,3180,7928,-7492,-3411,4239
570,10184,28980,9512,-15853,-13164,4375
580,1696,4836,-6900,-5228,-6404,-1854
590,3476,32767,3040,24812,14720,-4661
600,6620,19804,1712,9322,20336,-4862
610,-1400,1480,14008,-2378,343,5307
620,9332,32767,14368,-20601,-14562,-3634
630,1988,11976,-7324,-12017,-11330,-697
640,-3648,16344,-4924,17469,14963,-7507
650,11248,26608,1680,12146,14774,-5672
660,-5604,4500,17160,-8303,6840,8062
670,11468,29932,9528,-20050,-19722,-8263
680,672,13232,-6312,-11634,-13135,4413
690,1768,6128,-10896,7402,7985,-4381
700,2932,32767,1596,21018,15473,-1168
710,-1536,12008,5160,1770,21203,1663
720,1356,14024,16808,-2560,-5261,-1853
730,11884,19712,-5360,-5310,2437,5673
740,-1216,4748,-6548,530,13625,-1033
750,-14496,32268,5404,15422,32767,2688
760,-1964,15556,7352,15584,15823,-1298
770,-1836,16700,2464,-5436,24417,1669
780,-2468,11728,9620,-3093,5969,148
790,10188,23852,11656,-8687,-8778,6719
800,2576,9864,-5068,-3437,-10155,2580
810,404,12428,-9416,13495,18651,-3287
820,2104,27796,6976,11820,21853,-1950
830,1684,6172,12128,711,5267,7027
840,9508,29296,2996,-9549,10804,-5831
850,220,16580,-5588,-12383,-15385,7417
860,-248,11872,-7872,18893,15482,-4498
870,-344,24260,7296,9763,17024,1878
880,236,11052,7748,2363,8124,-394
890,2492,16872,4032,-9038,-5933,-12190
900,1500,19148,-112,-12078,-19737,1639
910,5176,-12,-14852,-842,7853,-5290
920,4372,31444,7788,13670,4698,4303
930,-572,7980,13632,-2676,-2554,5479
940,8900,24456,-1412,-13343,-7967,-12333
950,-2176,14860,-5980,-13945,-13329,6230
960,2532,652,-16712,6295,10155,-6489
970,5956,32767,6924,14923,5800,-1718
980,-1000,7032,13456,1759,7716,9254
990,-252,26564,9348,-8825,-10011,-19553
1000,-3240,18004,-4232,-12047,-18630,7935
1010,516,180,-5576,-4148,-17086,-4586
1020,18488,29920,12444,12987,-2911,-8331
1030,3360,11052,2064,1201,-1608,6658
1040,-1584,6608,7672,-4762,-16778,4888
1050,13060,16848,-5104,-19092,-16435,8229
1060,4992,12248,-24,-8833,-20231,14045
1070,10232,14724,-8816,-2887,-21110,9860
1080,12532,13528,-4344,-2406,-7187,4341
1090,7164,5372,-5676,-5436,-674,5552
1100,11140,10460,-5368,-4792,-2708,-2113
1110,16372,14572,-3668,-6153,-1493,-4476
1120,11308,9956,1184,-1811,1822,154
1130,9488,7548,-7800,-3816,-9565,2476
1140,12408,17304,-5484,260,-823,-4198
1150,6216,13364,-6788,4666,13332,-2877
1160,8348,13152,-5760,5981,11330,-3637
1170,7604,15084,1104,3498,9567,100
1180,11024,11256,-1232,-1179,6398,-2055
1190,10404,13500,2892,347,2681,-837
1200,9564,11852,2836,230,830,-442
1210,10028,13360,-32,-1778,-4073,-1114
1220,9440,14068,-296,-2357,739,-457
1230,8740,12180,424,-1735,6065,-1211
1240,8984,13596,676,-244,2033,-669
1250,9672,13740,1500,-451,925,-433
1260,9032,13052,-1288,-678,-415,148
1270,8972,13632,-892,-1046,1462,-499
1280,9408,14084,1644,-743,-102,-315
1290,13700,24472,1224,-13016,-12518,-8136
1300,8756,21884,-3708,-4642,-29653,226
1310,2036,13604,-4896,-872,-3614,-1298
1320,4356,27732,-10220,5082,-12690,7448
1330,-3580,6440,17456,-6092,-15265,446
1340,13544,28656,12108,-14583,-208,-5177
1350,5064,5936,-13656,7444,7724,-9084
1360,3476,27932,5040,14704,7872,3974
1370,1344,4872,17624,-140,-5611,2415
1380,8452,31604,3276,-8057,12016,-3096
1390,-156,5716,-11932,-3900,-305,-4462
1400,11792,32767,14676,25131,4778,-3021
1410,1980,14804,4000,4548,10205,7490
1420,8952,18660,-5476,-10686,-2062,-24581
1430,4100,18024,4584,-16334,-9678,6957
1440,632,-436,-8576,4868,-1179,-2559
1450,7180,28296,-1208,14611,9208,807
1460,1572,6968,12172,2851,-771,12124
1470,14912,27088,-2728,-5363,20192,-2484
1480,3496,13416,-2452,-2653,21529,373
1490,-8820,8620,2048,7406,17891,5300
1500,-4540,21716,10080,6381,22674,3804
1510,-3892,13944,3996,2803,17265,4543
1520,4292,10824,7472,840,18991,478
1530,7380,24824,-2012,-7979,1871,5415
1540,-2076,5516,-4880,14163,24045,218
1550,152,32767,1112,10690,10734,-854
1560,-4176,3236,14812,2526,-2864,17825
1570,6536,26084,6448,-3538,11099,985
1580,-440,7564,-15668,-9752,-12401,3226
1590,-4788,32767,7168,27449,21128,-1578
1600,1140,16408,11228,-1889,-4913,8105
1610,-740,20732,516,-9026,-4087,-13024
1620,3304,23120,-3308,-15460,-20824,4088
1630,4016,-1724,-12740,6030,7933,-2865
1640,10412,30068,8296,3711,13489,-1663
1650,-4048,-408,14460,2212,-8272,13430
1660,10312,28116,3936,-7957,5320,-1383
1670,-1304,16608,-9916,-12837,-19578,4879
1680,448,13616,-4728,13259,3091,1931
1690,8472,24840,6228,9696,7090,1985
1700,-6368,368,17260,-411,-18193,16257
1710,14348,29516,6496,-19427,-4356,-5750
1720,-160,16332,-4372,-14747,-21392,2164
1730,1172,16324,3928,8682,-12119,-1099
1740,13208,24524,-28,3757,-9291,-1217
1750,-5884,8160,9856,-5833,-16971,9444
1760,7300,26748,-2368,-11470,-17955,-17962
1770,3172,16520,1532,-16916,-11818,-4900
1780,2716,5088,-8588,1081,-8128,-2472
1790,5460,26620,4900,5429,-533,424
1800,-564,13960,7036,4418,319,2572
1810,8096,27984,-6616,-3603,-11437,-7605
1820,1460,21972,-1656,-18554,-20643,3848
1830,6076,4372,-9164,9773,7768,-5319
1840,1516,32767,6260,10853,10604,-2253
1850,-2076,5808,9220,-794,9441,13861
1860,13072,28500,1052,-9123,6090,-7092
1870,820,15116,-1116,-9413,-15686,2030
1880,3404,-224,-4564,1200,7194,-1979
1890,5884,32767,2124,11252,12017,-2958
1900,76,8708,13648,3105,8179,6220
1910,16608,20324,-632,-18874,3278,-15454
1920,2572,17844,-4300,-15198,-20145,66
1930,1812,2404,-8784,2772,6409,-4775
1940,2192,32767,3760,17749,9800,1957
1950,2168,9136,7948,2781,-4674,5673
1960,3580,28772,4360,-12174,-9017,-14021
1970,1300,20820,2892,-14930,-17818,4366
1980,64,6024,-6620,-3156,-10482,-4160
1990,13376,23280,9264,8645,-2384,-5687
2000,4948,15796,596,1320,-14141,6496
2010,-5228,3320,8348,-7699,-22113,11732
2020,9508,30720,-5340,-24204,-22229,-11571
2030,-208,14844,-4096,-16282,-26206,1846
2040,4680,22960,-3208,4108,-2800,-5948
2050,4804,18452,-68,5549,3441,5187
2060,748,2972,11816,1302,-12818,4958
2070,13756,27300,9720,-14826,-1761,-820
2080,2504,12888,-12700,-13113,-16412,2220
2090,412,11852,-4840,12790,7660,1629
2100,3412,27468,6744,8911,15251,1595
2110,660,7468,16172,4220,4658,10544
2120,11308,19876,-1356,-9431,3396,-16544
2130,4756,19856,10452,-14316,-5331,-1966
2140,2516,4336,-12236,-898,-3171,-12813
2150,9268,31476,5316,10228,13637,2507
2160,-3248,11368,5456,5908,9540,10583
2170,1052,23144,-1544,-8510,-12271,-18947
2180,4156,23832,6796,-23085,-11123,3753
2190,2940,2860,-14872,3298,4751,-4986
2200,5684,32767,5168,21182,-2456,1101
2210,480,11096,9360,1494,9276,8630
2220,1288,5844,4104,-7297,-12771,-5251
2230,4788,26636,8504,-17664,-22467,6877
2240,-1220,5312,-6812,-10101,-14693,-3516
2250,10404,30396,1404,13618,-6827,-6771
2260,9096,16564,3764,1439,-3579,6630
2270,-3280,2796,10592,-3060,-19400,7516
2280,8480,29004,-8080,-22287,-27358,-11695
2290,88,13224,-1212,-17708,-19625,545
2300,3940,19472,-8080,-8391,-15640,-11729
2310,3616,27820,2020,13041,10003,4599
2320,464,16324,1868,5439,9739,5296
2330,-356,7272,9472,-6828,-26828,-3892
2340,6772,29780,5884,-21536,-15948,4369
2350,4380,2624,-8644,-3007,5696,-10476
