timestamp,ax,ay,az,gx,gy,gz
0,9852,-14376,252,-905,15317,-12841
10,12396,-9804,4104,-2396,11400,-11186
20,12960,-5876,8492,3751,1464,-5071
30,12648,-4720,16080,20331,-7490,4367
40,11328,-13620,7860,31597,-27996,9448
50,13792,-8164,-232,14136,7562,4392
60,13976,-7988,2856,8051,-3185,3126
70,13188,-8832,1724,-1124,-3228,3708
80,12452,-10988,2344,-10935,2518,7632
90,9048,-15288,-1888,-18266,8635,5475
100,10964,-15300,7476,-22898,26439,-7973
110,12548,-8448,10184,-13240,19235,-11827
120,12968,-5108,10272,-2975,7292,-5680
130,11976,-5140,10328,4854,-2745,3665
140,11728,-7996,18928,23770,-6514,15334
150,11288,-13920,3828,26521,-23905,8923
160,9632,-5440,2444,15617,-2486,3752
170,12916,-6896,3340,2731,-2574,5516
180,15824,-10544,3608,-8711,5233,5402
190,13524,-11560,5416,-15494,5554,2938
200,12516,-13808,4088,-17595,12532,-7220
210,12952,-8768,9568,-23247,21065,-10875
220,12396,-4072,12740,-5079,9540,-8941
230,13256,-4396,9252,5759,-3497,-1014
240,12192,-3544,10488,14137,-7026,9897
250,13748,-16736,21820,32767,-24306,21520
260,13444,-10144,5696,13099,1763,2634
270,15016,-5768,7860,41,11709,-480
280,13900,-10428,6300,-6360,-10088,1448
290,12444,-10624,1488,-15247,4598,5362
300,12540,-11900,1320,-16052,14136,5560
310,11564,-16756,4564,-21724,24155,5699
320,10960,-14772,6624,-20762,23301,-3830
330,12988,-9612,8328,-7838,16113,-8568
340,9032,-5056,5684,-102,-6704,10034
350,15352,-16112,-5416,945,-7004,5627
360,12308,-14020,-1076,3497,-175,-6415
370,6216,-5092,-276,1176,-2754,1894
380,16016,-16516,-852,-3259,-3,2622
390,13044,-13008,1252,4089,1897,-8119
400,5656,-3568,468,428,-1005,5229
410,16064,-21060,-880,1552,632,6470
420,8976,-10036,1788,3691,7181,-8574
430,8284,-6236,5612,-4797,-5181,9484
440,14708,-22212,-1404,-7891,370,8021
450,7716,-12744,1180,-2051,6550,-5072
460,9816,-13148,2264,2787,3609,-955
470,12704,-16412,4372,632,1442,-3919
480,10220,-10056,4572,13155,-2995,-11056
490,3884,-5232,12912,32483,-8176,11075
500,10824,-20680,9868,30948,-32768,20129
510,11012,-8356,8300,-4792,29406,-3333
520,10920,-12032,912,-9458,-4689,4343
530,11480,-14524,7740,-19192,7131,-3137
540,9720,-12792,-728,-20427,16998,-1810
550,12424,-11808,2128,-15326,15995,-4912
560,13472,-7860,7604,-3834,8844,-6479
570,13592,-7064,6832,3203,848,-1410
580,13120,-7836,9016,8232,-2616,2666
590,8268,-10280,19588,32767,-20209,19693
600,9364,-8916,-18904,15958,-19712,6086
610,12972,-5228,10700,2068,10881,2910
620,11348,-7116,2712,-9404,3131,2113
630,8868,-12108,3952,-17205,8425,8206
640,9460,-19504,2452,-17496,11504,4257
650,6864,-14888,336,-11542,16626,-8280
660,9228,-10248,2268,-5068,13549,-10176
670,9320,-10104,4788,-9375,5499,5023
680,10344,-12440,6812,-10230,4601,9659
690,13516,-23000,3260,-325,2683,-1197
700,7944,-9620,1164,5576,3361,-12823
710,6788,-7700,1284,-89,-523,4145
720,12084,-17428,4540,-7087,-2295,9801
730,12036,-16904,20,1425,3787,-6569
740,7388,-6872,1560,-526,3473,-3923
750,12104,-13304,5204,-2656,-2473,12955
760,11600,-19276,192,1218,5314,-2629
770,7448,-10956,1020,2753,2443,-6399
780,10572,-12520,368,-2295,113,7292
790,9968,-13984,3460,3931,-745,-8789
800,9540,-10008,5520,12139,-4934,-5134
810,10460,-11948,8580,25089,-4210,8250
820,9764,-11892,13948,27160,-24910,19033
830,10892,-12756,-2324,4462,4449,2103
840,11372,-12180,8928,-4429,-4551,326
850,9652,-15536,3720,-21913,9230,-3201
860,10560,-15516,5964,-30318,17620,-9369
870,12248,-7476,8024,-15367,18721,-9761
880,12948,-5412,8364,-1681,5160,-2968
890,14516,-6968,9176,3610,-3070,2758
900,12924,-7104,8632,18617,-4703,3222
910,11588,-11704,8472,27294,-13876,11940
920,6504,-14172,-5416,9548,-18118,10930
930,13164,-11384,3456,-956,4322,-690
940,12512,-11148,5540,-14658,9195,-1788
950,12608,-11012,6060,-20000,8039,-2000
960,12376,-12640,7240,-19308,14626,-2865
970,11856,-9948,8016,-10916,13378,-1495
980,13172,-10336,10164,-1827,7515,-1291
990,11492,-9200,10160,8876,-2445,-4346
1000,9744,-7064,10792,14092,-3561,5422
1010,10380,-10360,7680,18116,-10160,13257
1020,11940,-10276,9392,31721,-23098,10602
1030,13276,-12536,1936,2620,8051,1088
1040,12736,-10356,5860,-5132,-6932,1526
1050,11056,-13744,4868,-18505,5032,-2520
1060,10908,-13708,3624,-25568,11405,-1821
1070,10492,-12516,2484,-18406,22151,246
1080,10880,-11868,6852,-18010,23103,1097
1090,12140,-13552,2920,-8846,10127,-672
1100,12876,-11128,7300,-8789,8699,-7951
1110,12540,-7480,13132,-9515,6577,-2719
1120,6480,-11228,13008,32767,-15265,16312
1130,11092,-16708,2616,23257,-16241,14037
1140,11160,-11596,3852,8178,-6820,5189
1150,10540,-11968,6428,-3778,-5940,713
1160,11632,-11248,5424,-11328,3394,-2114
1170,12072,-11512,3564,-12043,9562,-441
1180,10736,-11228,4724,-10894,15028,-2034
1190,10148,-11116,10552,-3290,14878,-820
1200,7704,-10648,17096,17692,-10283,6665
1210,248,-18936,20896,18827,-32768,14958
1220,12560,-7716,1160,-1000,13467,-3848
1230,12644,-8796,4348,-5534,-6018,3341
1240,13800,-9864,5608,-11406,8630,1109
1250,13288,-11040,3856,-15881,7946,944
1260,12236,-11112,4796,-12023,10622,-1378
1270,12452,-10164,8180,-3895,11855,-2754
1280,11304,-7380,10544,5470,7705,-1327
1290,8316,-5416,15332,15370,-6716,14247
1300,-1224,-15960,11596,8824,-32768,20204
1310,11472,-10760,6668,-3826,24236,-1072
1320,13336,-9476,1032,-5207,-4924,927
1330,12092,-10512,3776,-8993,3399,-1452
1340,13428,-10928,4052,-14038,9115,-5388
1350,13888,-7380,6820,-14291,15132,-5418
1360,13288,-5944,10852,-4059,5246,-6033
1370,12176,-4068,8828,4191,3066,2565
1380,10532,-7436,13368,5334,1854,9306
1390,7060,-14780,13996,32767,-32768,12820
1400,10344,-15016,10560,3522,12342,3934
1410,13176,-10824,-992,1296,781,85
1420,11704,-10900,5492,-3952,929,-911
1430,13076,-10340,5924,-10726,3301,-5089
1440,12540,-9172,6292,-13148,9652,-5905
1450,13280,-9232,7740,-13173,16280,-6419
1460,12768,-6232,10896,-8512,6953,-6044
1470,11716,-6636,10756,-1907,3177,-881
1480,10188,-2840,15572,4257,660,8138
1490,10040,-12180,16820,22345,-32768,18174
1500,8940,-12724,12044,8844,6828,4333
1510,13016,-10828,6392,2796,1343,2626
1520,11076,-9972,7200,-684,603,-200
1530,11992,-9404,8340,-6143,3083,-187
1540,11628,-11452,7864,-10695,1544,-3067
1550,11616,-11328,8068,-17542,8181,-5254
1560,12104,-8624,10196,-13122,14511,-8118
1570,11784,-6616,10536,-2051,3729,-3458
1580,10280,-6524,11192,8033,-4252,7769
1590,5768,-18496,8556,14713,-32768,13787
1600,10288,-15712,8640,3991,3250,3228
1610,10280,-13760,1368,-2057,-55,355
1620,10036,-12860,2120,-7341,5386,705
1630,9876,-13832,2964,-8623,10724,-1243
1640,10640,-12948,5404,-7929,11176,-3345
1650,11784,-11796,6388,-5924,7255,-4904
1660,12192,-11252,6444,-3298,3554,-5968
1670,12720,-9604,6984,2244,1508,-5351
1680,10348,-5400,8972,7747,-729,1486
1690,8488,-21460,8476,25415,-32768,16119
1700,10316,-14892,1720,8632,-525,6081
1710,11044,-13412,1548,1467,109,1267
1720,10196,-13352,3240,-3245,3200,-329
1730,10648,-13728,4744,-8152,9589,-1818
1740,11244,-12848,6460,-8591,9904,-5657
1750,11268,-10108,7024,-6385,7142,-6200
1760,12136,-9188,9092,-5268,11208,-6025
1770,11540,-7384,11524,349,3506,-3961
1780,11068,-6820,11188,5180,-1898,600
1790,8696,-4556,12292,7275,-7142,8075
1800,11008,-16320,3652,17025,-32768,11827
1810,11056,-13268,8620,3044,-6412,2888
1820,10876,-11540,3256,-1780,4079,1926
1830,10736,-12656,3200,-8599,5976,2379
1840,9868,-13912,4312,-14235,8943,-876
1850,8792,-13328,3832,-13795,13988,121
1860,11220,-13920,5604,-7198,11400,-2284
1870,9024,-9920,3652,-2117,3689,-467
1880,9708,-13320,596,-3481,960,4529
1890,12788,-19464,2248,-1147,471,-802
1900,9272,-12172,1908,3489,559,-6570
1910,8092,-9116,2812,1198,1303,396
1920,10524,-13752,3444,-3181,-587,6970
1930,12440,-18356,2704,197,-493,-1773
1940,8424,-10908,2724,1881,1201,-6271
1950,6436,-9964,2716,-1856,2793,2708
1960,15012,-21180,6940,-7369,7507,6176
1970,6804,-11960,1052,100,5807,-5654
1980,8612,-11492,3120,-2118,6133,-799
1990,11224,-12876,5536,-6939,3836,-584
2000,13204,-14236,10412,928,1612,-6516
2010,10664,-7760,10608,8644,-4703,-5131
2020,4460,-7592,13348,26352,-14093,10010
2030,11564,-17404,-2648,20641,-7255,11833
2040,9680,-14084,3484,10455,-11932,3288
2050,11436,-11896,3844,-7204,1095,2322
2060,9808,-12620,2508,-16872,5837,3438
2070,8660,-15392,3600,-12557,16913,534
2080,10728,-17468,3980,-14021,17284,-10421
2090,9956,-13972,4656,-32768,22654,-1253
2100,12612,-9044,3256,-8080,9452,-5291
2110,14476,-9124,8372,9210,2649,-7613
2120,12508,-6556,7864,9022,-5587,-3146
2130,12316,-6932,8092,12084,-8325,6582
2140,11780,-14656,4484,32767,-21179,14675
2150,13204,-11436,-6632,23836,-4386,7076
2160,13332,-14088,4476,9633,-3826,3874
2170,10352,-13592,3908,-2479,2067,-2468
2180,9684,-11812,4212,-14974,11173,-2812
2190,10396,-14356,7352,-22324,17494,-3806
2200,9188,-12372,4532,-17216,14177,-2110
