timestamp,ax,ay,az,gx,gy,gz
1400,8976,-12560,9064,4741,19458,6538
1410,13372,-14768,6204,-3499,-14483,9488
1420,7040,-15660,1188,-225,12669,-8629
1430,4788,-10140,9084,13552,-8260,18584
1440,4712,-17572,1576,19478,-4031,13202
1450,7612,-19268,952,-22181,-13386,-16151
1460,7088,-18744,5264,-9776,24294,-22710
1470,3076,-11632,10836,8916,-8271,21581
1480,7504,-16684,2696,8805,7919,12844
1490,10084,-14484,5272,-14298,-13872,-17088
1500,5844,-11188,11780,-6545,26666,-15328
1510,7220,-13188,2608,4098,-12503,12016
1520,9716,-13460,9072,9580,7262,9479
1530,4904,-15652,11644,4865,-3911,8634
1540,7616,-14272,3524,-11676,1323,3596
1550,5536,-22552,5916,-20242,7331,-20796
1560,4704,-13512,1608,-13317,18750,-17461
1570,11380,-2180,14872,-8467,754,-3380
1580,11024,-10116,7180,-2715,-359,11367
1590,8260,-15568,5736,7954,433,19500
1600,5836,-21076,8680,4994,-16275,14625
1610,10252,-19292,1464,-9133,5968,-18125
1620,9476,-10680,-6728,-11878,8997,-32768
1630,12732,-1552,17852,-5195,-18246,17148
1640,12476,-9636,4408,8559,18321,15467
1650,4960,-13384,11224,12366,-11634,29922
1660,-1188,-18624,11064,13479,-26318,20184
1670,7520,-18880,3000,13841,-15863,1034
1680,4472,-17884,10068,-27495,17857,-11193
1690,9300,-13896,4436,-21551,-20751,-14203
1700,7868,-13300,5056,-11459,16971,-5383
1710,9140,-8512,-324,12784,-6203,7762
1720,9144,-14532,4888,18522,-1343,11256
1730,5692,-20508,15496,21129,-12110,18408
1740,8728,-11192,-140,-6430,55,-12826
1750,6104,-18852,13320,-27909,9082,-20734
1760,10200,-12544,-6384,-32768,-4761,-20239
1770,14888,-5388,13180,-18377,3889,-4117
1780,11072,-3780,156,12530,1806,15204
1790,6680,-23740,-2156,31909,-23494,21093
1800,5376,-15484,2608,26703,9838,464
1810,8332,-8596,2852,-14899,-701,-6373
1820,10668,-20244,5744,-30566,-7610,-23338
1830,3464,-11676,11336,-12692,32767,-22470
1840,8272,-8100,68,7408,-24756,13766
1850,12872,-11780,-1292,18408,-2268,10090
1860,4628,-19408,6352,16093,-4794,17140
1870,3944,-14236,2304,9775,-12137,8373
1880,9964,-18780,1376,-10282,-8860,-8813
1890,9824,-12952,-2124,-19053,9579,-6868
1900,9124,-13916,2544,-1846,2033,118
1910,8336,-12760,2300,14418,-4227,8455
1920,7136,-18320,12400,27495,-3683,18757
1930,2624,-11152,6468,-8454,20048,-12903
1940,3508,-16924,13892,-30760,-6200,-12235
1950,1300,-11944,4684,-4004,32767,-19680
1960,5652,-15144,9100,11683,-28635,16181
1970,4932,-15044,9896,7303,13986,12090
1980,9104,-15992,-3588,-852,-21525,3829
1990,6636,-15784,1364,-14612,9284,-12064
2000,4524,-14052,960,-20154,19726,-5782
2010,8516,-12828,10936,4588,-13599,2060
2020,8580,-16392,-4880,12419,-1428,3074
2030,8124,-11972,6336,401,2786,939
2040,6548,-14620,5288,-5460,8831,504
2050,5124,-18456,3956,-16950,5023,-1908
2060,2604,-13064,4592,720,16393,-9490
2070,8844,-15516,1016,15508,-18168,7979
2080,7480,-13964,9252,1585,8708,884
2090,8684,-19112,9128,7718,-8348,-3425
2100,6892,-12828,18512,-32400,27787,-6119
2110,11032,-11924,544,11867,-3764,8181
2120,9180,-12068,6356,26771,4698,13485
2130,4452,-15316,11224,21068,-20182,10076
2140,7376,-13224,6904,3660,-13217,16815
2150,10460,-12900,5560,-5098,-665,-2926
2160,9484,-14140,3636,-18419,1130,-14086
2170,8944,-12248,6496,-12318,21992,-201
2180,-644,-8408,15276,4945,11899,24736
2190,-1852,-25536,3832,18174,-32768,16130
2200,6920,-12512,6888,4764,-3061,1760
2210,6500,-12828,9704,-4047,5057,4962
2220,4700,-12908,9360,-2067,2423,2101
2230,3572,-14684,10672,-1875,2301,2040
2240,4512,-17332,12544,9656,-12415,5420
2250,6264,-8012,5828,12196,-3325,-7733
2260,4000,-18328,7356,-32768,17854,-4098
2270,4092,-21588,10872,-27335,12025,-23101
2280,4440,-7828,6504,-1396,4017,-1290
2290,2028,-13680,7288,20953,-5358,22446
2300,3248,-22976,5488,22886,-18458,-2174
2310,5128,-15504,7364,-30336,7094,-14632
2320,7060,-15308,5872,-15061,323,-9866
2330,9624,-9172,2488,3037,1995,3344
2340,10260,-13120,-12596,-11928,6169,-1567
2350,8968,-12608,15208,-215,8076,-2999
2360,9996,-13996,2928,4277,-11232,5095
2370,8944,-13304,6792,7294,4705,5668
2380,10608,-13096,6704,2449,-847,2548
2390,10876,-10724,-10504,-19531,-13826,-4556
2400,10068,-11360,11136,-3332,9803,-3775
2410,9332,-13212,780,4248,-1675,7341
2420,7864,-18020,5404,7141,-2532,10399
2430,8316,-16232,5200,-12045,2918,-13562
2440,9628,-12600,7864,-4154,5136,-3477
2450,11280,-13052,844,-582,499,4452
2460,9592,-13712,804,-2894,6380,-2311
2470,10488,-12532,-556,-4763,-5553,846
2480,5936,-13868,-3932,-5719,29379,-6341
2490,9324,-12164,3520,7536,-12023,8276
2500,10192,-13348,4900,17176,1241,6287
2510,4700,-15336,8424,14130,-3509,14095
2520,4804,-15768,4544,5771,-11689,7035
2530,5840,-14920,4004,-9221,7100,-10118
2540,7616,-16180,8080,-24251,-9873,-21195
2550,5168,-15248,4336,-15444,26404,-7634
2560,6828,-10900,7456,9980,-8956,12930
2570,5660,-19608,10028,22009,-14001,22420
2580,9564,-14396,1456,-4951,15409,-2739
2590,8228,-15472,6696,-16066,-7706,-23598
2600,9268,-11096,6128,-10706,9538,-10902
2610,10120,-9112,5644,4888,-6441,12759
2620,13412,-17392,-1948,14802,-2508,14025
2630,8372,-17632,11632,-8573,9522,-10182
2640,9660,-11620,-1412,-17445,-8600,-9462
2650,11064,-11500,-3196,-14663,-581,-4537
2660,12068,-9724,6152,-11302,20747,-4342
2670,10788,-8900,6408,11460,-5492,9925
2680,9780,-14472,5784,26015,-7446,19221
2690,5724,-17592,9096,14064,-8504,16674
2700,5400,-16148,2928,-3982,4991,1043
2710,2968,-18064,13096,-14763,4883,-18018
2720,9880,-13596,-1020,-17381,-5936,-17853
2730,8508,-10388,8896,-15668,19311,-5502
2740,6292,-11424,7084,12754,2340,19742
2750,636,-16880,12892,24251,-15050,31519
2760,3792,-16756,-708,4420,-13566,5306
2770,6328,-15544,7776,-15930,6787,-6358
2780,7888,-16084,3456,-18755,-79,-18338
2790,7768,-15868,308,-20693,11417,-10732
2800,8440,-6692,10272,-5670,8745,3696
2810,5104,-16520,4424,18903,-10030,14083
2820,4012,-19392,-5932,17520,-32768,8753
2830,7664,-15456,1592,1858,613,328
2840,5340,-19252,-2580,-15068,19357,-9978
2850,10116,-14452,3976,-15468,-2745,-18642
2860,10540,-7896,5044,-14693,23278,-3793
2870,10444,-13752,7012,12341,-22246,15560
2880,9824,-13320,-3940,10943,4037,5910
2890,7136,-16428,5664,10553,-6138,11563
2900,7356,-20776,-5876,51,-15181,1105
2910,1932,-15600,5988,-15015,21127,-18736
2920,6116,-9952,3696,267,-18095,9101
2930,8112,-16688,4744,4867,13728,7185
2940,6500,-17584,-932,3933,-7038,-1358
2950,6284,-16208,9692,-10135,7579,-9769
2960,9892,-12596,-10812,-20284,-8877,-6770
2970,2788,-13500,1288,-19092,32767,-10616
2980,9704,-11460,5472,-540,-15219,13484
2990,8656,-14032,5224,-5076,25051,4681
3000,8300,-14116,-6332,-10160,-29861,966
3010,5484,-16532,6048,2879,27811,-5026
3020,10316,-13596,3444,645,1930,1742
3030,10800,-13324,-112,-7882,-8880,-3490
3040,10608,-14624,32,-4508,-8245,-4635
3050,11424,-12508,-1968,-5437,5979,4033
3060,11156,-11228,5292,7620,21755,-2113
3070,4588,-17404,7916,23518,-32768,7869
3080,6032,-16916,5972,20869,-11773,14573
3090,8576,-16780,-1552,13617,-15075,5725
3100,8544,-15628,9268,-3616,1096,5689
3110,7872,-14264,616,-14324,16975,-13410
3120,5476,-15808,10660,-20278,17094,-4559
3130,4832,-12240,12588,17612,-17522,14391
3140,5340,-15468,6576,18520,-11554,10027
3150,5656,-12940,8524,6217,-7519,8372
3160,5984,-17132,6196,-13448,6315,602
3170,9064,-18772,140,-22322,-1447,-22611
3180,3640,-7336,8456,-7496,32767,-17170
3190,9568,-9092,6384,45,-19223,16274
3200,6764,-15892,10920,12424,2346,18167
3210,6860,-19216,-832,17455,-13100,4802
3220,11932,-14244,3188,-22109,-4957,-14024
3230,9924,-11368,1580,-17053,14924,-9578
3240,12300,-8404,3520,-753,-6082,3982
3250,14100,-9288,3628,-1670,21024,7354
3260,10388,-14612,3464,-1611,-12101,6235
3270,11288,-14660,-9284,-11961,-5571,1079
3280,7732,-12136,-5552,-209,9911,3926
3290,9828,-11428,928,-1108,16407,-1730
3300,12020,-8864,-1424,-4524,-24684,-5389
3310,10908,-19124,3196,-1152,-6104,-9922
3320,11728,-7904,-4572,5790,12750,1103
3330,11032,-12336,14924,8595,-11198,18409
3340,8356,-13892,-2908,16042,-4205,8848
3350,5144,-15132,8592,16108,-16014,7333
3360,8160,-16320,7040,10873,-1412,6146
3370,7472,-11616,332,-18632,7349,-3161
3380,7148,-17448,7128,-29436,9510,-13856
3390,3212,-14152,5104,-7832,10848,-5427
3400,6796,-18484,9800,28941,-27556,28284
3410,7824,-10272,436,14515,9932,-4289
3420,7916,-15896,6088,-29476,-10007,-6448
3430,11116,-15720,-10564,-19276,4848,-2210
3440,7616,-7968,11360,20972,6316,12028
