ax,ay,az,gx,gy,gz
-5672,3640,-6676,-26987,-12237,3486
1768,9104,-6620,3858,27024,-969
7272,28108,1908,-1505,9296,-277
-3144,5468,10908,4128,26840,12976
-3904,26584,15512,-27231,-21137,-32768
-1176,17104,-5444,-14478,-32768,13059
-6624,-3932,-26912,-6662,193,-13437
-5784,32767,28504,32767,32767,9535
-1336,8696,4728,-3863,5227,3457
764,4956,15908,-8589,-5373,8948
3756,30104,5912,-6819,-32768,-3949
-7072,-5164,-11012,-23815,-11404,3412
5268,32767,17652,11561,32767,-6311
2508,21164,3592,4607,-22951,2618
652,3200,5204,3295,6467,10834
17720,28656,25864,-5476,-31784,-20891
-768,22348,-1024,-14108,-32768,-2324
-2176,14488,-2644,-21231,-25682,6211
4176,16276,-6716,-10977,-24722,-1154
5032,12216,-11084,-6741,5885,-5998
1036,29840,7300,13853,32767,-1447
2284,16248,9616,292,1011,3491
1756,-1340,20840,-15119,-10236,1062
9196,16496,-1264,-9418,-26390,9563
3952,6512,-2632,-5896,10040,-6890
1320,4536,-740,8224,14225,-7391
2316,32767,15860,14407,18490,7212
-1380,7524,6544,-8008,11088,3713
3956,12400,15972,-11135,-21635,-1570
6988,19340,-6272,-7613,-15800,3913
-4816,-4144,-13080,-7352,14502,-1241
3552,32767,24084,23696,20701,-4702
1500,14460,-1768,938,6379,6329
-1132,-1936,16196,2159,7174,17702
8556,28764,16132,-7059,-13087,2770
-4328,1224,-7368,-23939,-12302,809
944,25992,-8048,14280,32767,-7901
2324,18688,5656,6584,1575,2428
-2256,-1400,10852,4407,11871,16856
32767,32767,3720,-13221,-32768,-27244
-1488,8764,-2524,-6027,-25200,4739
-5232,13472,-13680,3024,21687,-18518
2964,22400,17260,1411,1257,5956
-836,-2752,9876,-2562,-1270,11054
32767,32767,-14296,-17507,-32768,-9103
1388,10728,-1748,-6037,-19844,1612
2956,4940,-14684,-3012,1796,-15955
3636,17440,27384,7965,-21118,-180
-152,10068,-1708,-14977,-6245,1461
-5344,32767,22024,-2430,6157,-5528
508,16728,10704,-4850,-32768,-6897
-5204,14180,2496,-10736,-32768,-2371
1180,17724,-5128,-8682,-29077,241
4664,10172,-8648,-8827,2377,-7459
3448,31716,10536,9331,23567,-55
2828,12440,4564,521,6443,1169
-1252,1440,14376,-1858,-7735,6204
9112,24016,1040,-5049,-20853,5412
1552,5180,-1200,-7482,-9503,-920
7232,18492,-3760,9836,32767,-17023
2400,22040,12480,-4791,-11939,8694
-2940,4544,18908,-4576,-10754,11077
14548,27556,1240,-3958,-32768,-5489
-2868,2364,-9008,-15069,-3805,-5589
4960,32636,4824,18787,32767,-1301
-4208,11936,19352,6426,1864,-3756
372,6528,4508,-9218,-25121,1973
20292,32767,5900,-22598,-26256,14659
1888,7168,-3796,-12914,1586,-603
-4624,7204,-7192,10627,29505,-5538
1200,32767,31364,20138,32767,9670
-4444,4788,10088,4980,14461,12925
-13076,32767,21396,-16545,-14593,-32768
1344,21052,-4796,-7595,-32768,16288
-2104,2940,-20376,8132,19562,-11864
1788,32767,29868,32767,16909,592
416,8840,7144,-2864,11802,1754
2060,5056,19752,-283,-18980,8672
840,21288,-764,-11904,-32768,6725
-7012,-2148,-17664,-17286,-3001,-9358
7188,32767,17508,32767,22621,-13713
7788,15008,-2964,2120,-1121,492
900,3312,4248,-2321,4367,6015
-6180,20608,18452,-7216,28025,2726
-11092,25704,5952,4480,-32768,3936
-8664,9444,-7460,-30682,-27773,7635
-260,23224,-3440,-5341,-27656,-3860
3076,13652,-7172,-8749,-460,-2396
-1364,32767,6008,14206,24101,4767
-248,11408,7296,-7444,1983,4102
2256,1784,19032,-4717,-20433,10271
2484,23724,-5108,-11868,-32768,1674
-3252,-2572,-18780,-9217,7594,-12195
-11824,32767,17880,32767,32767,10963
476,13792,1616,1158,-18509,7363
-2740,-1392,20364,1670,16661,11200
8264,29796,-456,-15814,-30528,-3366
-4636,2848,-13660,-27562,-12030,-1387
-3836,24204,-3004,21733,32767,-8981
1328,22248,14896,11172,3996,4810
-5084,216,14444,3723,28127,13100
-1620,32767,1996,-12515,-26853,9865
-1152,10888,-4568,-18503,-32768,3894
-1976,4420,-7264,9530,28243,-4594
3468,32767,25564,21539,19933,5010
1116,9252,-68,-9040,11872,4760
-2132,7728,23680,-7403,1347,14173
6240,23256,5348,-8746,-32768,662
-5280,-3828,-17584,-16168,-2284,-10386
-11116,32767,25616,32767,32767,3867
764,10560,-1584,2095,-13091,8177
-1004,-2508,13900,1264,-11149,16488
11204,26792,14484,-13239,-14000,2861
-5156,-128,-5716,-19165,-20267,6160
-2056,22484,11484,-1996,32767,-12063
1956,19424,10940,4842,-32768,-15948
-1188,6960,7512,-1153,2750,-2914
4896,26248,-1792,1457,-32768,-2778
1932,9784,340,-13354,-31130,2132
6512,15328,-7840,667,-6694,-4457
2764,11896,-6944,-68,-6058,-8030
3164,32767,3956,11829,2486,6017
3220,4432,6700,-19282,13472,1394
2800,7604,16632,-17245,-32768,2074
3432,26784,-408,-788,-32768,-1388
-1936,-548,-20832,-12001,9827,-8477
-12344,32767,19180,29651,32767,-1351
-72,9064,8192,-511,-14310,4145
576,-3468,10824,4486,3050,17297
9640,30444,8024,-8900,-20078,-497
-124,2724,-2920,-15403,-11262,5355
808,25328,36,7475,32767,-4033
1924,19076,11716,3665,-26512,1111
228,-860,10092,-7067,8062,4631
15564,22136,16,-19570,-20308,12934
2560,8416,-5184,-15949,-15083,-3811
-2356,5000,-6604,14439,28734,-2654
3684,32767,21504,18772,8904,4369
-1480,3008,2492,-10588,14405,8511
-4048,22988,32767,-24736,-31778,-32768
-268,14316,-1488,-13943,-32768,6362
-6820,-1780,-19484,-5837,-6449,-13806
176,32767,30576,32767,32767,2507
-132,8404,3136,5319,4033,11214
-10168,1480,23568,-16077,1991,-3930
5732,25120,7772,-1954,-32768,-5524
-7808,284,-10164,-26767,4965,7992
-1960,32767,18448,14935,32767,4176
-480,15272,2048,10628,-32768,-1774
2464,6500,16076,-5460,10628,1581
4,22084,5904,-13036,-26492,-3425
-7120,12000,5764,-14255,-32768,-3078
-2088,14728,-4396,-18130,-30487,-6231
5392,16488,-12524,-8456,-12762,-7456
-924,20388,9344,-2513,32767,2688
-1676,29756,10288,3625,-3569,1886
-4824,1140,10244,-1028,-7230,12824
-5852,19148,10536,-27565,-26314,-22585
-1924,20608,-4004,2444,-32768,-276
-1884,2132,-16428,-592,27217,-6645
-2656,31972,31592,17090,25230,10818
-2164,9720,-1680,7257,1428,4296
-1432,10396,21628,-1569,12922,13884
7180,32767,1612,-13464,-32768,200
-5728,3768,-10076,-23658,-21684,11170
-3408,32767,-1812,26935,32767,1217
-384,18640,12124,2443,-8602,2000
-956,-3160,14040,-4119,14089,12120
688,32767,8616,-7011,-23416,1478
-2664,4772,-4596,-16962,-12524,11029
1632,9252,-6072,8353,13320,-16739
4104,32767,9344,11105,10373,-2951
-4732,7940,10688,-9114,22629,12781
-6636,24452,16100,-27141,-32768,-3695
-536,20616,-6692,-12032,-31008,6700
-2528,1940,-18780,-507,3749,-11153
-3640,32767,26712,32767,30293,7804
956,7276,720,-327,4199,2135
-2712,26032,22508,-6537,-6146,-6164
-2448,18228,168,-7051,-32768,6915
-3020,4920,-7632,-16532,-20932,-4628
9456,19804,13816,-4650,20704,-6684
1376,9456,8488,-917,-13570,-5874
1608,17496,3224,-12996,-17507,-766
-2868,12096,2208,-9924,-32768,-7129
5472,16732,-7716,-7907,-19607,-4834
5428,22160,-6016,9155,10352,-11594
7668,25108,1768,17137,-528,5878
-3988,4060,10716,-16490,32369,1006
3152,20620,15268,-22005,-32768,-18109
5420,15788,-5100,-14277,-20741,6929
-3788,-3992,-17284,-5686,4924,-10744
-2060,32767,25176,32767,32767,-2131
1356,10072,3340,-3585,-12456,6223
944,548,16328,-6381,2310,9166
9040,28552,5600,1999,-25286,2652
-3504,-1716,-5956,-18880,-28226,12837
-5552,32767,-3992,7523,32767,-10724
5340,18112,16048,-2069,-17851,1033
900,1288,7816,-6427,11781,7514
26704,27440,-4272,-15467,-21470,1420
1596,6828,-3668,-4210,12331,-7399
-6080,4728,-6920,16676,23345,-5387
13496,32767,1524,16012,-9665,-2354
-9940,6196,12332,-12659,32767,11097
-3372,13168,21588,-23839,-32635,-32768
24,30104,-3740,-23413,-31445,7519
-8776,1088,-8020,-26359,-26555,13570
552,32767,12440,25007,32767,5554
552,10800,5824,15109,-17848,1962
-1248,2564,9436,1271,20753,7722
5384,30456,19652,-10392,-19566,-7519
-7720,9480,56,-16154,-32768,21997
11760,13696,652,-13131,15294,-4058
1972,17732,19700,9671,-24381,-17632
7928,2080,132,-7565,1879,-10152
-7296,19044,21788,-11124,-32768,-13876
-11720,10140,760,-21582,-32768,-6024
6012,30424,-612,-2305,-4475,-17658
4124,22484,-1124,2341,29345,-16854
-3100,18840,23196,11362,1402,11137
-2640,-2520,7388,3122,-4025,10060
23816,32767,5588,-23011,-32768,-15698
7344,14388,-7404,-8952,-15441,1072
-4704,1320,-13604,2893,21276,-8859
-12,32767,29484,12678,19411,11970
-424,2356,3908,4924,5259,12315
-9580,24704,22728,-6157,271,-32768
-3300,21528,-3400,-14933,-32768,21587
-4456,-5152,-16524,-2062,9507,-5830
-1828,32767,10296,32767,32767,-13023
-400,9576,7748,8632,6861,5898
-3708,3972,17052,8643,13416,13739
8204,32767,2276,2171,-32768,-1588
-3128,5476,-11696,-26100,-14646,2281
3448,24420,-6184,10938,32767,-4453
7332,22708,7816,8752,-198,3061
-6340,1772,11256,350,25984,18314
32767,32767,10164,-18599,-32768,-29624
-3528,10316,-8424,-29376,-23738,6848
-3744,4616,-12412,14078,21632,-9002
516,32767,21924,15940,29046,5085
-772,4840,4408,-2190,20450,7659
-7932,13632,22684,-10654,-11405,-10835
28,25376,60,-10867,-32768,-2807
3744,26900,-700,-8876,-29857,2216
2364,11848,-8120,-10413,-16878,8761
5212,12408,-1192,-13059,-13183,-2220
4008,11552,-9820,741,-16574,1280
5676,31156,2176,14843,2669,-1695
1016,10716,1444,-13793,17900,-2488
-1888,7564,15184,-11873,-21543,-1872
-3284,20384,-8416,-10849,-32768,12826
-672,764,-16972,-8789,-1493,-5451
-7708,32767,8132,32767,32767,1266
292,12160,7364,3185,12999,6775
-1812,-1668,12080,9331,5844,16827
8796,31848,8648,-13948,-23024,-11214
-4356,3032,-7260,-16595,-20290,14998
-6612,32767,124,18264,32767,4311
588,16336,11552,-110,-21882,-1622
344,-1240,7828,-7667,1468,8952
4968,29808,5948,-9180,-32768,6412
-5672,3640,-6676,-26987,-12237,3486
1768,9104,-6620,3858,27024,-969
7272,28108,1908,-1505,9296,-277
-3144,5468,10908,4128,26840,12976
-3904,26584,15512,-27231,-21137,-32768
-1176,17104,-5444,-14478,-32768,13059
-6624,-3932,-26912,-6662,193,-13437
-5784,32767,28504,32767,32767,9535
-1336,8696,4728,-3863,5227,3457
764,4956,15908,-8589,-5373,8948
3756,30104,5912,-6819,-32768,-3949
-7072,-5164,-11012,-23815,-11404,3412
5268,32767,17652,11561,32767,-6311
2508,21164,3592,4607,-22951,2618
652,3200,5204,3295,6467,10834
17720,28656,25864,-5476,-31784,-20891
-768,22348,-1024,-14108,-32768,-2324
-2176,14488,-2644,-21231,-25682,6211
4176,16276,-6716,-10977,-24722,-1154
5032,12216,-11084,-6741,5885,-5998
1036,29840,7300,13853,32767,-1447
2284,16248,9616,292,1011,3491
1756,-1340,20840,-15119,-10236,1062
9196,16496,-1264,-9418,-26390,9563
3952,6512,-2632,-5896,10040,-6890
1320,4536,-740,8224,14225,-7391
2316,32767,15860,14407,18490,7212
-1380,7524,6544,-8008,11088,3713
3956,12400,15972,-11135,-21635,-1570
6988,19340,-6272,-7613,-15800,3913
-4816,-4144,-13080,-7352,14502,-1241
3552,32767,24084,23696,20701,-4702
1500,14460,-1768,938,6379,6329
-1132,-1936,16196,2159,7174,17702
8556,28764,16132,-7059,-13087,2770
-4328,1224,-7368,-23939,-12302,809
944,25992,-8048,14280,32767,-7901
2324,18688,5656,6584,1575,2428
-2256,-1400,10852,4407,11871,16856
32767,32767,3720,-13221,-32768,-27244
-1488,8764,-2524,-6027,-25200,4739
-5232,13472,-13680,3024,21687,-18518
2964,22400,17260,1411,1257,5956
-836,-2752,9876,-2562,-1270,11054
32767,32767,-14296,-17507,-32768,-9103
1388,10728,-1748,-6037,-19844,1612
2956,4940,-14684,-3012,1796,-15955
3636,17440,27384,7965,-21118,-180
-152,10068,-1708,-14977,-6245,1461
-5344,32767,22024,-2430,6157,-5528
508,16728,10704,-4850,-32768,-6897
-5204,14180,2496,-10736,-32768,-2371
1180,17724,-5128,-8682,-29077,241
4664,10172,-8648,-8827,2377,-7459
3448,31716,10536,9331,23567,-55
2828,12440,4564,521,6443,1169
-1252,1440,14376,-1858,-7735,6204
9112,24016,1040,-5049,-20853,5412
1552,5180,-1200,-7482,-9503,-920
7232,18492,-3760,9836,32767,-17023
2400,22040,12480,-4791,-11939,8694
-2940,4544,18908,-4576,-10754,11077
14548,27556,1240,-3958,-32768,-5489
-2868,2364,-9008,-15069,-3805,-5589
4960,32636,4824,18787,32767,-1301
-4208,11936,19352,6426,1864,-3756
372,6528,4508,-9218,-25121,1973
20292,32767,5900,-22598,-26256,14659
1888,7168,-3796,-12914,1586,-603
-4624,7204,-7192,10627,29505,-5538
1200,32767,31364,20138,32767,9670
-4444,4788,10088,4980,14461,12925
-13076,32767,21396,-16545,-14593,-32768
1344,21052,-4796,-7595,-32768,16288
-2104,2940,-20376,8132,19562,-11864
1788,32767,29868,32767,16909,592
416,8840,7144,-2864,11802,1754
2060,5056,19752,-283,-18980,8672
840,21288,-764,-11904,-32768,6725
-7012,-2148,-17664,-17286,-3001,-9358
7188,32767,17508,32767,22621,-13713
7788,15008,-2964,2120,-1121,492
900,3312,4248,-2321,4367,6015
-6180,20608,18452,-7216,28025,2726
-11092,25704,5952,4480,-32768,3936
-8664,9444,-7460,-30682,-27773,7635
-260,23224,-3440,-5341,-27656,-3860
3076,13652,-7172,-8749,-460,-2396
-1364,32767,6008,14206,24101,4767
-248,11408,7296,-7444,1983,4102
2256,1784,19032,-4717,-20433,10271
2484,23724,-5108,-11868,-32768,1674
-3252,-2572,-18780,-9217,7594,-12195
-11824,32767,17880,32767,32767,10963
476,13792,1616,1158,-18509,7363
-2740,-1392,20364,1670,16661,11200
8264,29796,-456,-15814,-30528,-3366
-4636,2848,-13660,-27562,-12030,-1387
-3836,24204,-3004,21733,32767,-8981
1328,22248,14896,11172,3996,4810
