ax,ay,az,gx,gy,gz
13128,-12368,4072,1299,4709,-5494
12928,-12472,6184,1865,553,-7337
13068,-6516,6868,11637,1225,-7600
9456,-4192,9804,20557,158,6211
11944,-10724,5260,25494,-17096,27373
12780,-16424,-4676,4003,-11748,14830
10140,-15496,-380,-17202,6590,8892
6400,-16244,-1932,-11999,10803,5910
6680,-16532,-708,-2037,10310,-246
5520,-15444,48,-3955,12178,-2925
5036,-14788,5380,-17262,14973,2269
6588,-15108,-988,-4090,10831,-480
9184,-14636,2596,681,7473,-3646
10068,-15136,3324,3350,5721,-5880
10920,-11612,5904,4138,442,-3956
11984,-12524,6452,10894,-7138,-3978
11216,-9276,4368,15224,-11777,-5301
9404,-5340,3936,16815,-6180,9390
8192,-18128,3388,16209,-18708,24570
10520,-18696,-2788,8575,-9443,9383
7112,-15820,420,-12852,6914,-3612
8472,-14116,3668,-12040,14792,-5970
11484,-12132,5152,-3760,9971,-7451
11864,-10040,4976,1212,4647,-7331
11856,-8200,7104,8509,1544,-2157
11728,-8084,7832,13541,-3538,5191
11620,-9736,7340,10856,-9302,9899
12560,-11244,6928,3525,2241,7766
12112,-10892,8112,2345,-3884,1433
11892,-12036,9992,12415,-10752,1807
11312,-13372,3816,-4022,6137,1612
10920,-12348,6764,-6385,-445,5358
8884,-14568,2664,-14156,5297,4048
7884,-17356,704,-21077,15808,3250
4480,-15904,480,-14606,18842,4981
5344,-16284,1012,-8567,20372,1776
9092,-11516,6448,-1641,11282,-2143
11092,-15648,5032,-686,10480,-3722
10336,-10636,9620,5380,6523,-8396
10804,-9020,12984,18585,-2078,-3777
8004,-6816,10896,22052,-9791,5679
9428,-8464,8876,16555,-4209,16644
12320,-12692,7220,6904,-7828,12719
12312,-12112,7572,4606,-7226,6274
12656,-11564,7696,7669,-10483,3613
9836,-14380,-3864,-3836,-2259,2876
9808,-11040,3368,-6389,-9687,5113
7696,-15332,48,-13507,12418,6654
7724,-18708,3184,-16581,25627,-151
7936,-12920,5560,-18275,19636,-6623
9736,-15332,5080,-21402,10011,-286
12500,-10060,2264,7019,12196,-9356
12268,-8780,10080,17446,3569,-5036
11516,-5312,11380,14319,3227,3676
5996,-2468,14844,22269,-8595,21579
11360,-14356,5164,12712,-32768,24020
10028,-14072,7944,1967,11186,6307
9012,-14520,4840,-7220,1138,-436
7660,-13244,6592,-16052,2245,-2817
4924,-15296,4080,-20621,21937,4828
7084,-20816,96,-5649,11807,-855
7092,-13052,3680,-12111,18699,-6496
9388,-14520,5972,-5407,18914,-6415
11248,-10176,10876,1986,9779,-8500
11968,-8952,9364,7920,-2562,-5230
10508,-5684,8840,11646,308,415
8664,-4912,12464,11970,2001,11817
5872,-12960,13100,8022,-4753,32767
5600,-19652,3064,-4232,-30713,19222
7144,-16472,7800,-8425,5793,3567
2772,-16368,-616,-11682,-794,2809
4248,-17952,6776,-8136,15492,-2987
3560,-15136,3376,-9201,14240,-2117
6164,-18596,3216,-3053,11826,-2076
5924,-13860,4580,6270,3615,-10004
11032,-12796,7268,4740,2552,-5249
12340,-11028,8700,7409,4386,-8443
11600,-6408,12748,10814,5784,-9693
8444,-1424,9960,12282,-1357,404
6892,-1680,11008,5897,-3205,20213
9404,-12308,12492,-683,-18358,32513
13772,-15148,-11520,8454,-823,11256
7312,-16584,1120,-2580,-3692,-4930
6780,-13312,3420,-11874,11595,-4126
7268,-14492,172,-14185,11573,4216
5056,-17028,-132,-9486,12222,3726
5244,-14360,1568,-3864,16009,-5289
8556,-15612,5520,-3714,14809,136
8436,-14016,6516,-4998,-2034,338
10092,-14528,5996,-1065,2937,-4274
10384,-13332,2404,2460,2366,-11001
11660,-7416,11236,16241,2298,-9812
10580,-7080,10520,17829,-6794,6194
11200,-8372,8148,7874,-7094,12099
7156,-16396,6116,21639,-12055,29602
11780,-17488,-10012,10488,-3057,12186
5980,-15560,5728,-2051,-2196,4675
3832,-17756,2244,-6571,8361,2944
2472,-18056,-72,-10927,13761,1821
2432,-16896,3004,-7038,18538,-4749
3992,-14812,3008,-2889,17059,-6429
7208,-14276,5504,-6627,15597,-4898
8448,-13640,6408,-7027,11312,-302
8628,-18060,5156,564,-563,-949
10160,-13368,808,-3951,191,-7467
11760,-12460,1664,559,2727,-6730
12884,-8312,4328,7963,422,-5408
13088,-9516,7316,8547,4479,-1907
12448,-6112,9372,11697,-2547,-2322
8948,-3348,9620,11401,-2311,8583
3672,-4196,13268,19573,-8433,28299
-3044,-32484,1144,39,-28289,18924
9684,-17156,10524,-4566,-183,-888
6080,-14296,1124,-6344,-1961,-818
7244,-14052,3192,-10390,16186,-3184
10072,-12412,6856,-1993,8734,-17049
8428,-6260,7568,-6322,6859,-6309
8632,-9600,6452,-11155,9663,6807
17068,-17400,17308,-3364,3668,-7147
9576,-8420,5140,1929,716,-7302
5176,-4572,2320,-1308,-2730,5299
15292,-21096,14428,-10435,10781,15342
11664,-16272,6308,405,-1314,-11890
8596,-8368,5216,2524,1329,-6267
7288,-7008,4176,-4308,-2069,9239
12444,-20884,6196,-6420,1293,9005
10888,-15960,3664,-8,-262,-10779
4772,-7540,1660,-501,-1833,-7733
6956,-9128,1084,1753,17367,6832
17700,-20360,15476,-3197,-17086,-5385
10980,-10428,3220,-1530,-6089,-8832
5756,-6188,-2792,675,-1669,2185
12360,-12600,4508,-1117,8518,8605
17920,-19528,6744,-854,-7321,-7177
9364,-8404,2424,1519,-2525,-10682
3836,-3668,-120,2063,-1760,3031
17148,-21676,15020,-13090,12167,22743
11116,-15552,2136,-2950,-9903,-10006
10496,-10328,6416,5813,6486,-15764
8188,-5284,3488,9917,686,-2728
9976,-8676,6528,15442,-5170,24603
1372,-28524,-4908,5008,-32768,16760
6292,-18644,9848,-1855,7458,178
5160,-16264,3084,-5860,4398,-4159
4732,-12832,2592,-5848,13934,-5862
3544,-16128,9676,-11354,21463,-3734
8256,-18412,11112,-4235,11007,-12284
9600,-7360,8340,-5750,11445,-16461
11648,-5684,12316,-1703,4288,-5644
12100,-7524,10848,6425,-2491,-2778
11500,-6640,10724,10498,-5073,3042
3956,-6648,8620,12550,-15315,12284
12616,-17268,4568,9837,-13911,23893
10164,-17348,1704,1599,4595,6426
8044,-15628,836,-2982,525,2240
6224,-15624,2800,-3896,7150,1690
5896,-13852,8492,-8699,8822,-4050
7884,-16084,2760,1487,7173,-1042
6176,-14244,2252,-2178,7315,-10738
8876,-12332,9216,-4713,10627,-10940
11496,-10764,11200,-6905,4702,-9902
12992,-7460,9292,875,-52,-10523
11348,-4432,7088,9114,-2472,-2048
9452,-368,13216,27524,-10841,23103
11556,-16252,-26628,19118,-27885,12948
9132,-16532,8348,-7167,11688,3590
8124,-14524,-376,-7319,3647,1809
7688,-16512,816,-10052,8420,-1937
12348,-16556,4864,-5680,10040,-12542
11084,-9056,1892,-6171,-4452,-18518
8388,-1088,-24,-1685,9781,2257
11792,-17872,8504,-5856,17008,23636
16684,-20040,4736,1363,-18790,-16042
10632,-3396,6344,-1322,2743,-10492
7844,-3712,1516,-895,1950,8547
11164,-17312,3360,-5010,6032,21597
17088,-20500,5648,719,-10503,-12851
6020,-4188,3220,2427,1851,-14602
6028,-1944,-528,3802,6988,8666
19216,-20780,14784,-6110,7522,15961
13512,-13712,8532,3696,-2898,-14424
5424,-2304,5612,728,-9896,-8967
9056,-2208,-1536,-1522,8361,16643
15936,-24020,20012,-2163,1814,11263
8456,-12444,3700,-5053,50,-10398
10408,-12100,9792,-4858,7620,-9529
10736,-6756,9776,6146,-4971,-1182
6532,-2988,7972,18285,-7052,19982
10032,-14128,7820,15924,-24567,24995
5684,-14520,4128,-5375,16942,297
5648,-17320,3308,-11743,3905,405
3708,-19248,4280,-14220,15937,-1129
5900,-16916,1336,-7520,11064,-3985
6136,-14952,804,428,5662,-6534
11036,-12968,7516,-8682,16053,-10876
12624,-9952,7264,-3156,2438,-11514
12260,-7012,8396,11696,-3406,-6530
10292,-5148,6736,17572,-4329,4602
11876,-9968,8160,14816,-4439,20147
11344,-13840,760,12261,-21219,13813
9868,-17308,-1180,-5884,6152,5330
9372,-15972,2216,-4483,8146,-4422
8576,-13872,3096,-11884,11757,-5408
8164,-15752,3904,-14216,13021,194
9164,-13228,7188,-13012,9964,521
10756,-13560,5244,-4261,5724,-987
11024,-13212,3708,-1206,665,-2975
11992,-13584,4692,2925,743,-5800
11636,-11032,5764,11633,-5013,-7674
10148,-7368,4840,15128,-60,575
7792,-8908,3528,12403,-2402,20464
10148,-18060,2160,1897,-25614,19049
5184,-18660,1672,-481,7533,10370
2948,-17240,2624,-2926,7147,-3015
3416,-17544,3508,-3305,12186,-8473
5624,-13956,3016,-6450,11054,-7114
6636,-14604,4580,-7686,10856,-1073
7716,-15752,2820,-8610,8427,-435
7640,-14356,2412,-3065,-1418,-3108
11520,-12360,2140,5758,4042,-8176
12104,-11832,6624,-960,4770,-10177
13028,-6392,10880,4087,1487,-11645
12312,-2152,8740,9885,-443,-2954
10704,-3356,9208,12377,-3509,11344
7100,-9884,11392,18466,-9865,30697
11356,-18808,-5540,7984,-6022,19260
6820,-17292,3768,-1342,-5986,4744
5072,-16632,2924,-5480,5178,1793
2140,-16716,1620,-9988,10363,261
5656,-18036,6836,-11824,15577,-3950
3556,-16756,-812,-1351,12011,-12879
10956,-12796,4940,-3522,19622,-8401
12276,-9908,9488,4220,4353,-8872
12808,-6504,9364,7401,-844,-7027
10712,-4168,9704,8305,-4365,1433
7600,-5948,7528,7738,-9405,20170
8640,-20144,1300,-233,-31260,22282
6384,-18092,984,-2921,7707,5954
4296,-16112,-2744,-4823,8388,3514
5804,-17508,-96,-3404,8966,-3834
10380,-16188,1556,-5121,13097,-13288
12180,-10204,6212,469,3444,-17166
6620,-3784,2192,-1422,2179,3721
14728,-13668,6664,-2520,6106,14102
12548,-11212,2652,2930,-1615,-14689
6936,-4148,204,2993,1740,237
11624,-11428,8272,1526,13124,11926
18012,-16092,13140,-765,-2928,-4271
10792,-8696,5796,2632,-5382,-8476
5812,-4272,1212,1572,-380,2139
13204,-15908,15136,-5988,21358,14037
14332,-14580,11024,3050,-10946,-9850
7348,-5060,6232,3334,-6369,-10655
6444,-2412,4,-208,4736,7762
17556,-16708,18896,-13012,11767,11618
12072,-14176,7760,-649,-1271,-9928
9936,-6164,9824,8463,-1812,-14427
9176,88,8268,11248,451,-2842
6556,-1724,10304,10082,5544,23931
3268,-18988,5492,2475,-32768,32767
10020,-19508,12836,6423,6225,8189
4388,-16164,4184,-376,-602,-7544
6968,-10196,5716,-8471,11112,-6369
6328,-14352,6124,-14676,11956,-2134
5812,-16692,7892,-14387,13279,-5644
8300,-15376,7140,-12569,15249,-9583
11592,-10892,6572,-8802,9958,-10516
12408,-8200,9452,754,10321,-9968
11052,-4632,10304,10903,2186,-3465
7688,-3476,11756,8465,823,14065
8060,-10292,11916,6343,-15596,29185
7792,-21096,-5788,5886,-11166,15009
4392,-17216,6156,-3242,-4939,306
3524,-17824,1644,-5632,4520,-252
3984,-16664,4116,-7897,5877,-3879
4512,-14816,6436,-11254,13499,-5207
6264,-18916,308,-3665,9196,-3790
9980,-13044,660,-1243,5522,-8480
14884,-11912,6736,3994,7481,-12128
12352,-7580,5624,8972,-2012,-13421
12476,-3168,7292,15256,1351,-670
9804,-2944,5344,16644,-6494,13181
9520,-15836,-5988,8991,-31915,29168
7356,-18852,4140,3172,-1709,8305
4852,-15428,2512,-2305,2678,1120
5012,-16428,3548,-4957,18853,1435
5920,-14588,3752,-5098,10858,-2341
3460,-14596,2888,-4466,10408,-3752
13312,-18404,12112,-12066,19152,-5885
9724,-11264,4256,-1238,-45,-15246
12356,-6676,7176,5724,6432,-9627
12852,-4576,8228,8433,-1384,-1569
11624,-4440,8880,9982,-1903,5475
6984,-5728,8768,12529,-7528,22278
10872,-24048,492,9946,-16402,21358
6372,-16704,7184,-3894,1018,101
4848,-15860,520,-6942,7021,-4013
5800,-14544,8176,-8946,12614,-5173
4472,-14464,5120,-8031,12628,-2910
9416,-20372,9092,-11630,17956,2302
9520,-11332,5952,-6419,4966,-15381
11420,-9452,6104,-3481,6570,-10889
12988,-7828,9552,1005,8467,-6723
14076,-6608,7372,3393,1232,-4152
13220,-4860,5912,6394,-3442,-1943
7888,-4244,528,772,-4342,9184
21512,-14504,13764,-11601,3616,10221
14812,-13032,5324,5796,-3322,-8326
5752,-4164,1876,7287,-3548,-3303
9484,-9828,5008,1325,17271,17901
18004,-20612,14284,-9246,-10843,2952
7488,-8860,4536,4364,-1235,-12126
6088,-4736,4776,2125,3568,2251
13560,-18816,12112,-13253,7045,16019
10980,-15640,11524,5105,-5603,-13197
5052,-5804,4356,2912,-2072,-1524
6504,-8180,4004,-1944,4503,11966
12500,-23252,7368,-7867,-2558,2194
4372,-6012,16220,-3404,-2080,-5639
5684,-6848,14952,-6024,-906,-5934
7716,-6952,15408,-3605,-8544,-700
7116,-7740,12584,23,9340,-32
5408,-7384,19172,4193,2767,5655
4216,-6516,14540,6053,1520,7376
5548,-8020,12556,-3427,1609,-2250
4644,-5612,17872,-3264,-856,-6073
5536,-4272,16312,843,-7934,354
7208,-6828,11112,-5015,-18486,9183
9008,-8720,15344,-65,-4552,3850
8364,-9700,11920,-1471,-1689,2642
9236,-11088,11416,-1693,-2881,741
