ax,ay,az,gx,gy,gz
11020,30600,10964,17132,7936,1615
404,6004,10816,-6892,-3864,3429
19180,29476,-4732,-14406,-7173,-15679
-1412,14828,440,-15160,-18994,2162
3124,5136,-12204,3711,2614,-7177
2924,32767,6672,30327,17240,-280
-1700,17484,-2680,8887,28193,2911
-1516,6692,7020,1605,-729,2962
12884,27856,-7204,-15035,22499,-2145
2028,6928,-5824,-1102,17538,2012
-15648,22108,3208,14729,32767,-2242
-1532,21256,328,16332,13229,-1790
-2000,11392,5676,-206,13826,5166
3388,13032,3464,-4463,3688,-1515
8812,24552,9320,-12860,-432,3866
3656,3060,-9796,-573,3713,-15
-824,32767,8460,28112,24285,-755
3460,20616,5376,6990,12863,2525
-1720,9352,6740,-8694,-10158,-132
7908,21684,2596,-14198,-16782,6256
2536,968,-6988,303,1217,-8607
864,30076,3684,19627,17851,-1224
-356,14416,7072,3887,14364,7359
-536,2444,9240,-192,50,2528
7864,30172,10364,-14037,-8859,-3031
-356,7976,-3972,-9844,-10377,-7185
1744,25332,-2020,16123,12635,-801
6388,18780,2800,4465,12083,5319
-3108,2748,13144,-836,-847,6535
12140,32767,7664,-13200,-6527,-11362
-2700,13724,-9148,-12009,-18923,4610
2564,11432,-4900,9277,10135,-2522
7032,30644,1392,15044,9197,-2091
-3784,4852,8488,-3746,4347,11333
9952,28860,5220,-14318,-3717,-8284
-2808,11620,-5616,-12873,-11250,7015
2224,5084,-10040,5757,1735,-6594
10912,32767,10656,17582,4436,-4209
892,7568,8812,-1125,432,5896
648,17128,4604,-14509,-22962,-14361
-260,19480,1316,-18119,-25925,6438
-1532,3740,-3548,-7098,-16922,-5430
13068,28152,4348,6568,-21040,-11716
3580,12484,6500,-3741,-12925,13145
-6580,11520,520,-19985,-32768,-5718
8892,22844,-5200,-22129,-9880,-2927
312,5876,-9768,3356,4108,-4044
2488,31880,3284,17284,11964,256
2812,14864,5220,-4711,-970,1885
3484,16180,6924,-10012,-11112,-3073
5532,16188,-3196,-10785,-13090,3444
4144,6828,-9632,3742,8751,-11723
1956,31068,11612,9703,14209,-425
724,12300,1844,-634,8552,3451
-3512,9152,9776,-176,-13226,922
4560,22844,6748,-14539,-20663,10773
860,732,-11800,-5307,6619,-11595
-1820,32767,4332,30840,15005,3005
2592,14336,5788,1250,10983,4134
-2060,6216,12548,-11931,-9389,-1231
10252,25908,3672,-20714,-18094,2516
2648,2560,-8180,-4927,-1437,-11458
5168,32767,7132,29307,13662,443
5132,16284,9240,3092,10307,4754
-3184,2084,8792,-5771,-11873,1005
11444,31320,13888,-17369,-17304,993
1156,9504,-4008,-10388,-8670,-4818
696,15272,-11144,11866,11720,-2516
3644,25916,3956,16932,9173,-1575
144,7548,7760,3526,18121,5291
9132,27020,-5096,-5749,2784,3335
4804,16100,-1736,-1198,9693,2150
-768,8872,-4716,12242,26374,4064
-11068,32767,9868,15532,32672,4955
3272,13192,5232,5751,11817,3964
192,10876,3480,-6692,16720,5466
11712,23492,12476,-10699,-3766,4853
4220,8248,-4536,-3323,-1671,-1223
1120,32180,5172,27639,30880,2276
4144,23728,8344,13761,9778,111
-1000,1548,12672,-1343,-6,9651
9964,24832,7304,-16164,1301,-6363
