ax,ay,az,gx,gy,gz
-15080,-21164,21968,-10770,5518.0,-6568
-4336,-13752,12784,-11216,5015.0,-7896
-1160,-7340,1900,-9295,-8757.0,-5574
1768,-8924,-2784,-2897,-10897.0,1818
2436,-16908,-4956,7250,-1354.0,1973
1336,-9140,3628,10276,5281.0,3852
-5184,-2364,9040,14158,15433.0,6163
-10848,-15256,21516,-2028,4843.0,2022
1776,-10632,628,8330,9113.0,1960
-1208,632,7336,10082,10183.0,4086
-4120,-17580,24240,-13659,-216.0,-6808
5816,-20616,7504,-21707,-10217.0,-7044
6468,-6696,-1616,-15632,491.0,-8109
8676,-12380,-7924,-3740,3212.0,297
8528,-13936,-6032,4986,2334.0,1445
7220,-13984,-4376,13510,-3835.0,6007
5528,-12484,-288,20961,1209.0,6678
-16156,-17728,29904,14110,29858.0,9105
-10792,-19804,19376,-13351,716.0,-3690
-3672,-8864,8464,-17231,-1869.0,-6929
4532,-14256,6892,17805,16414.0,7096
-5696,-15100,17940,-2334,3646.0,764
-4768,-16100,14532,-7065,-562.0,-10190
-436,-11592,10096,-3000,-13960.0,-2623
1932,-7376,2824,-8237,-6036.0,-1181
4364,-8824,3260,-10168,-5780.0,1416
4352,-14588,-36,-2774,13982.0,724
2868,-17424,-2172,1076,1758.0,1448
1772,-14632,-264,4512,7066.0,2040
-32,-4132,5784,13056,8183.0,4618
-9448,-2832,10172,16303,7270.0,17979
-11824,-13560,14192,2600,-10087.0,-9717
3548,-16892,1344,-183,5021.0,1388
2036,-14996,100,2762,8997.0,1797
-1756,-5576,4116,6310,13788.0,3465
-7324,-13768,10824,11531,-2253.0,-157
-7300,-19908,20328,3255,3247.0,-4892
4344,-18044,13048,-16126,-12585.0,-6304
8128,-7832,-4644,-14107,-8884.0,-5839
9348,-14372,-1912,-12943,4219.0,1289
7080,-12772,-10544,-1864,2508.0,-2691
7616,-13932,-3840,6350,-5321.0,3936
5624,-14884,-3224,11723,3644.0,3123
4544,-16684,2708,16288,-4895.0,5330
10160,-16948,-4264,-6094,-7316.0,1598
6376,-12536,-6360,2737,10207.0,-223
7176,-15396,-4284,10418,-2969.0,4073
4180,-12320,2880,12050,4746.0,5756
-3988,-21240,12828,9041,8134.0,6567
-512,-22012,11404,-3448,1022.0,3218
24,-14372,9872,-6086,-10626.0,-3008
80,-11224,4048,-4179,1256.0,-2302
2480,-6308,5960,-7436,-2744.0,-994
5256,-19752,-3388,-1587,5400.0,1906
2528,-17104,-944,726,-1185.0,2420
-3364,-13048,12284,16450,-6584.0,2393
1212,-9212,1968,-7221,-5721.0,1617
4520,-17152,628,-2572,1867.0,-445
1956,-15876,1256,750,8893.0,959
-372,-3180,-696,15127,5186.0,5574
-5128,-18588,14436,12521,-1414.0,3370
-4268,-22084,19148,-8972,4894.0,-5123
1464,-21432,9348,-13313,-5614.0,-6861
3816,-11636,-288,-15898,-1820.0,-8522
7644,-15364,-6996,-4226,-10114.0,2745
5896,-13980,-6980,1995,3674.0,-513
5716,-15048,-5528,9616,-817.0,4219
1256,-12932,5456,24499,7949.0,13327
5648,-11892,-6868,-15668,-18129.0,-2900
9356,-12364,-11052,-5640,708.0,-1329
8168,-13524,-8404,1328,-1545.0,-625
7252,-14020,-9500,4356,-714.0,1237
6616,-11860,-4556,14738,7078.0,5933
2580,-19940,7396,15541,9042.0,9128
-1352,-18600,12816,-7758,-2064.0,-5892
1176,-5800,6172,499,5139.0,-518
2504,-6628,3944,-2197,-4879.0,-111
3016,-23820,240,-8082,-4789.0,2107
3028,-14564,3652,-2635,2234.0,-2893
2376,-15860,2612,1437,6870.0,1417
532,-11576,4016,6706,3452.0,3154
4428,-14108,816,-4432,2281.0,-773
2908,-16268,4872,-2016,4723.0,-784
3140,-15972,-324,4526,1002.0,2673
