ax,ay,az,gx,gy,gz
3996,-6464,20004,-5778,12500,-13971
5528,-6128,17476,3418,5740,-1885
2492,-8560,18204,8167,-4665,9504
4440,-3980,19072,4183,-8740,4706
864,-6108,18760,-8197,20071,-11390
4992,-8540,13656,-5418,-3283,-4814
3668,-6800,18340,2557,4052,978
4660,-7896,18932,13195,-4733,2902
4288,-2648,13396,7200,-4279,2597
5600,-12844,18212,-6631,32597,-4306
1236,-4272,10836,2810,-8675,326
4080,-7164,18304,-638,-5189,6702
3960,-6756,19032,1515,1684,1704
2544,-2772,17368,7466,-176,8432
6164,-13200,5300,-6550,14399,-8439
3028,-3888,17624,-3334,271,-4410
3812,-9124,16204,-781,-1822,1071
5840,-6964,17564,2614,4471,-1448
3092,-5428,16988,-365,113,3728
5376,-6076,12264,-9509,-10899,-3060
3632,-7488,21084,-4104,5472,-3391
3352,-8816,15868,3758,2259,428
4244,-7432,18736,10439,-4301,2113
7596,-4140,12220,2998,-6705,1966
3496,-5984,27000,-10354,10515,-7156
2976,-6068,16756,-1707,-97,-3898
2156,-7604,17292,7289,-4999,8978
4424,-5660,18504,6279,2022,1609
3960,-8856,16016,-2360,7780,-6096
3536,-3048,14292,-4943,-4210,-962
3704,-6508,17120,2247,578,5205
2568,-7676,17660,67,514,1514
3032,-7312,15216,-2432,2643,-2323
3080,-6524,16344,-944,-980,-1139
3532,-6348,16276,-233,333,392
3216,-6984,15228,-941,-714,-164
3700,-6832,15492,-2076,603,-998
3660,-6316,17136,-3407,-916,-364
4244,-8012,17080,-2399,-6206,1755
6324,-7692,9340,-919,-1704,2840
7464,-10040,12960,-1821,-3226,-875
8240,-9708,11844,-2452,-1645,-817
8208,-9432,12864,114,-1205,381
8152,-9512,11452,42,408,398
8564,-10400,12544,25,566,993
7804,-8692,12564,-640,2574,295
7424,-8864,13316,-120,904,474
7164,-8524,13376,-277,1533,430
7052,-8536,13844,-373,999,59
6848,-8708,13732,-377,782,143
6892,-8720,13852,-432,296,-35
6800,-8644,13828,-519,533,-51
6824,-8384,13924,-477,392,47
6712,-8584,13708,-428,389,45
6896,-8580,13916,-559,390,22
6876,-8412,13976,-510,480,-4
6692,-8536,13944,-669,422,36
6596,-8528,13828,-757,557,-18
6660,-8384,13768,-677,414,-72
6644,-8408,13712,-563,400,-16
6728,-8476,14024,-605,643,127
6448,-8660,13904,-678,-149,-57
6668,-8472,13896,-797,36,-190
7080,-8448,13772,-819,-227,-242
7264,-8564,13472,-767,260,-79
7452,-8644,13676,-597,267,31
6688,-8340,13408,-538,252,7
7124,-8596,14152,-741,889,173
6988,-8692,14208,-395,746,-236
6784,-8596,13296,-486,184,-95
7104,-8624,13920,-919,736,-124
7072,-8596,14212,-672,1179,70
7616,-8548,13932,-335,-1884,-107
7544,-8412,13724,-873,1543,-862
6632,-8648,13748,-656,545,48
6696,-8860,13428,-444,-187,559
6696,-8720,13888,-744,510,65
6760,-8688,13900,-696,684,138
6896,-8680,13316,-445,-531,1188
6748,-8676,14108,-330,54,-124
6248,-8448,14108,-705,-405,30
6988,-8772,13216,-1170,2231,-480
6456,-8704,14008,-395,-652,1028
6672,-8808,13340,-343,146,1376
6460,-9684,14816,-561,939,928
7156,-9068,13032,-994,-2334,-755
7104,-8812,12248,-1206,-875,-881
6764,-9128,13204,-684,614,-224
7328,-9188,13056,-729,1186,88
7376,-10132,13376,-924,1698,315
7596,-9204,12708,-159,-3369,-310
7432,-9172,12644,-513,846,-227
7680,-8780,12564,-301,-689,-23
8196,-8528,12504,-295,925,-1070
7408,-8388,12800,-657,2299,-89
7488,-8764,13088,-435,24,375
7284,-8764,13260,-689,-338,-30
7244,1864,14236,5504,435,-172
6020,3708,15120,6029,-867,1648
7176,1216,14900,4151,4026,18472
8716,-584,11340,-8884,16906,-8441
5428,-56,20052,-5416,3267,-12808
5304,1904,18524,559,1896,-1775
6632,720,15208,8116,679,2959
6992,5884,16560,6999,-591,5682
8420,-376,14544,1286,-6634,8213
9816,-48,17352,-6270,15142,-4847
7416,804,18984,-1855,2057,-9581
6776,3388,15228,1854,-4791,-1457
9380,1724,15272,1472,1760,969
8192,3364,14812,-1431,4104,1450
7036,3140,14916,458,2947,8223
8264,-1704,5152,-4925,-8275,6838
7468,-524,20452,-5023,2720,-7391
5872,1676,17632,-1378,1433,-8329
5692,3360,18636,446,-1110,1196
8068,1200,14752,1708,3471,1216
6488,3796,18076,1877,351,1126
5808,1976,18640,5279,3180,11834
7956,-588,5484,-11956,15587,-8233
5796,-1340,17872,-3518,1370,-6231
6312,-444,15296,-919,914,-1445
7368,-212,18460,5111,-5260,-480
8712,292,13992,4131,3103,-1008
6080,5696,19360,2106,4738,2861
8388,-780,22448,7187,-17147,11863
8836,-1856,25568,-5124,30861,-5852
5756,748,16676,1362,-3475,-7499
7928,1812,15976,-4798,-1828,-2837
7184,-1904,20452,-4123,2899,52
6784,916,17104,4039,3917,-1289
5096,3224,17340,7246,-1454,2786
6336,-6236,12560,-416,-10216,17447
6972,-10596,32767,-1672,21596,-1620
7256,-1068,12720,-2679,2554,-3901
6272,-1784,16600,1420,-501,-2309
6872,180,16756,2708,-2601,-1387
10052,1328,13364,2843,-2301,-2413
7944,2660,16736,-721,4385,236
5880,9348,18924,1371,-1966,14910
2736,-1656,-10344,-21414,10043,-206
4540,-3968,15272,-7388,1406,-9428
4740,-1164,19072,-1520,6810,-6406
4964,-720,17240,4816,2689,-164
3896,2712,18672,5970,-1832,6043
5600,-2976,13140,-703,-6172,3110
1172,-6096,22024,-15758,17404,-6044
1620,-5288,17392,-5128,2456,-1934
2004,-5692,14896,3521,618,1091
1932,-5132,17132,1660,-1925,6146
4192,-2356,19544,8005,-9323,11233
-1036,-11248,19236,-14752,28130,-1834
-1796,-10992,14044,-2826,-2435,-1227
-816,-7836,15676,6670,2564,497
-996,-3304,20412,11261,-3341,7092
2332,-11008,-4784,-20854,-13683,6906
2416,-5492,25588,-12376,5703,-4138
-360,-7816,14256,414,3609,-3807
1912,-7616,17452,8976,-3914,669
508,-3568,16772,9491,-4799,2418
2276,-2308,12500,-1887,-20692,7218
5708,-4552,29196,-13762,26108,-6862
124,-7472,16092,-9370,-4014,-4123
1276,-6500,20488,332,2,2640
3652,-9364,15072,6591,571,4740
3156,-5440,13816,6604,1574,742
2908,-3476,11344,-4350,-19607,4691
2444,-7976,28192,-13905,14428,-5624
2432,-9560,16556,-7214,-5344,-7565
3756,-8216,16348,138,4372,-1498
5532,-8056,17640,10674,407,4581
2620,-4852,14668,18853,5568,13477
3688,-7980,-3448,-12826,14080,-7919
3872,-6628,18272,-14041,-3691,-3694
3876,-7432,16776,-2306,3598,-3955
3424,-6848,15984,5658,192,362
2332,-6164,18320,9862,-3138,5276
5180,-2848,17332,8665,-6878,5729
3656,-5800,21100,-8957,22643,-7662
1628,-6856,17528,-5955,-7068,-3171
2768,-7044,18360,-1671,859,432
3688,-9336,15116,3446,-929,821
3616,-6644,14460,2353,-2067,694
4060,-4076,22136,9134,-1375,5532
4568,-8344,12652,-8294,25948,-10699
2712,-9140,16128,-2841,-13256,-2083
5748,-8804,16292,-2329,8910,-3481
5692,-8748,14100,1552,1782,-151
4984,-6780,16196,5005,-1202,1764
4880,-2932,16068,8480,3117,6426
6564,-12004,-1712,-17129,7573,6145
4692,-8948,17476,-3553,-20775,3209
4348,-9540,13848,-373,6612,-4702
3948,-7052,12980,960,-808,-1865
6296,-6960,19564,3160,3339,-583
3428,-3360,19280,9589,-5727,9669
5428,-8780,-2024,-18264,-10001,7619
6080,-6148,24844,-7240,-6742,367
4656,-8880,12700,-2727,2271,-3957
5348,-8108,14044,1874,-2578,830
6556,-6956,19432,6094,3020,-1968
4876,-4224,16504,10741,-2391,-655
4940,-2496,2760,-5408,-13453,8553
5268,-3324,25216,-9519,99,-4240
4752,-6388,15548,-6738,1060,-852
4312,-7696,16852,971,-2082,1115
4832,-4840,17240,6048,-670,2514
6704,-3928,19488,9804,-7558,5359
5520,-6556,17544,-9164,23533,-8521
2652,-7580,16172,-6831,-6115,-1854
4220,-9128,16840,-63,-1727,59
4904,-7432,14768,1228,540,-1017
3596,-3568,18364,10160,-2148,4908
6160,-7628,3828,-9251,-9044,3191
2648,-6692,24040,-12283,-388,3038
4656,-10232,15644,-1807,2995,-8451
4148,-7676,13272,1140,3290,-1332
4664,-6756,14852,-1480,1797,1080
-1052,-5684,15664,-1259,1696,14617
2800,-10380,13064,-6678,528,-353
4504,-12116,12728,1976,-1195,4368
-136,-11552,20456,2206,6110,-4347
3164,-10068,9148,-1098,-487,-7770
3400,-8716,14700,53,-834,-3302
2972,-9024,17976,9302,-759,687
4756,-1476,13452,6340,-21026,1572
3444,-7028,27268,-9680,25838,-8714
2176,-9016,15856,-6519,-8675,-4383
3556,-7828,17876,1101,-133,-1100
5176,-7788,17868,10033,3333,3132
4068,-3220,19252,12282,-7896,5117
