ax,ay,az,gx,gy,gz
2880,-17148,-852,-2298,7909,8041
9244,-8904,9472,-15810,5434,7071
1040,-23120,-13404,-14741,-20383,6068
956,-25648,-468,-2195,857,4737
-6200,-20784,-12944,-1459,9324,2039
1816,-7744,-136,1553,17933,1571
316,-4684,5568,8548,-4301,7409
-3476,-32768,888,1599,2084,-494
2280,-14808,3828,-1951,-4665,3149
384,-4360,416,-17295,4400,16900
-5412,-9348,-712,-10526,-11467,6761
-15024,-19056,-6228,-1480,10438,-5349
2908,-17480,1168,17628,-5149,-16215
-480,-13296,1388,-1924,90,5179
-1220,-5764,596,-3920,-25979,7841
-15620,-25464,-9812,3642,4808,-5882
-13776,-20116,-17840,-12189,-10680,-20141
-3084,-19332,3968,22254,5737,-14785
5432,-19796,7036,21058,29606,-16461
9540,-2744,21092,9526,-19080,934
14060,-4896,13524,-528,2244,-1607
11840,-4772,11876,-11905,-832,5755
9052,-7772,10700,-15669,-1771,12220
-4,-23176,1752,-21648,7108,11944
1772,-18072,-9812,-9942,-8473,3651
10276,-13244,11600,1125,-4141,-2186
9176,-5884,17852,-9685,2843,1746
4908,-13252,7788,-14170,-4789,11974
6448,-18976,-4512,-19500,-955,9901
-5328,-19768,-10896,1518,10343,16699
-9904,-20204,-1520,21425,-3575,-899
-8284,-13472,-8140,0,19266,-3058
-2836,-6728,6184,2133,9099,-9882
1020,-19800,3344,2088,-6816,-6414
2748,-12220,2256,-311,-7495,3988
2176,-2876,3804,-1900,-10475,14816
-6896,-22372,-2376,-2039,13630,-1817
1876,-13308,5368,3303,-1754,5150
-4224,-13056,-1260,-8780,-16315,3636
2340,-9776,12576,-6238,-154,7518
-15004,-20392,-5072,-10816,11280,15148
-10120,-25964,9696,-13200,-9886,-7
-7220,-20188,-4180,13620,5727,-11180
9072,-26908,9020,17998,1147,-2467
7324,228,7288,15126,350,-9640
12404,-4428,21888,3327,-103,1289
9688,-6700,11232,-5545,2238,1166
9544,-8752,14332,-16740,-6136,8556
1180,-6312,-9508,-28797,-6179,19850
15952,-6528,14560,5728,20834,-7225
10936,-8132,8580,-6663,-4791,5534
10552,-6560,15788,-14589,5285,6082
2132,-19176,1692,-22000,-4021,18864
-2528,-24488,-6284,3114,8900,8740
-12208,-31908,904,9926,-10919,-5014
-3760,-16336,-3244,-6939,-2245,3345
-1152,-5316,3928,1632,24214,-8124
2192,-7572,-924,5255,1117,-2131
4464,-13180,8828,-2258,-15821,10486
4164,-7408,6348,767,3978,-1017
-8076,-7732,-1472,-12753,-8092,14674
6832,-16360,3876,1364,12653,-6834
1856,-11248,2300,10323,-22867,7462
540,-7832,6408,4301,-13728,15868
-10752,-8040,-5168,-2705,28474,1280
-30916,-32768,-7604,-28363,-6070,-32768
17820,-29216,1076,22633,287,-7134
2700,-984,5544,16412,-20912,-690
16436,-11776,5120,10158,-234,-11711
10964,-1068,10724,-205,-6555,-2276
13296,-10636,8488,-6997,17994,1814
4380,-12248,4708,-19992,-3522,12869
2244,-21644,-2092,-17124,2133,-2978
12428,-10524,8600,-2530,16425,-622
10056,-6200,14528,-12001,-6334,6865
6924,-18048,9776,-22408,2429,12879
2496,-19068,-1936,-8904,4194,9933
-9324,-26548,-2500,8960,3292,9900
-5440,-22104,-1188,4827,-8405,-4828
200,-7432,4428,-4224,21818,-9158
5212,-14728,6416,-3492,-10600,395
-1156,-9468,4864,4354,-8131,8448
1640,-5360,3492,4669,-14389,13107
-10684,-12600,-7856,-6658,6052,7647
-11216,-23072,-7704,-2921,-18279,-23221
3368,-13852,4576,-480,5664,-2310
-752,-4312,2508,-9135,-17959,11855
-7856,-14460,-9836,4556,10356,-975
-18732,-30380,7080,-17122,2899,-10071
280,-17808,-2948,18094,6271,-16943
1984,-19580,19708,23172,29305,-10777
9844,-7280,9428,7852,-19600,-5233
10836,-5160,17012,1640,15398,-3066
11308,-7468,9628,-11064,-611,8238
5848,-10272,11652,-19172,-7285,12797
-188,-15804,3332,-21133,24467,2636
-1512,-19948,-7428,7401,-16383,14287
10784,-11028,12240,-5929,354,1293
8816,-11812,10532,-10950,14832,8302
4724,-10180,5948,-16864,-180,10058
-3304,-7752,-7920,-27740,13445,6093
-1500,-23864,-6632,15091,-10186,15407
-6640,-19808,3024,14958,-7431,-5270
-1820,-10668,-3620,-5891,2327,339
408,-4464,4932,7125,12041,-1769
2904,-12916,8704,-934,-2574,-1511
4,-10868,4348,-5134,-15426,6182
-4364,-3356,5828,-10237,-5492,8045
-5844,-8320,-7552,-11379,6255,11142
840,-3252,5540,-3386,3747,-5865
1156,-32768,8884,-6431,15847,6676
-304,-15192,1396,246,-16631,7946
1980,-5172,4196,-3735,-8096,1500
-4448,-17044,-6536,-15662,7566,13191
-10608,-20544,-2320,-8225,-2172,-8886
-6364,-14408,-20668,15670,-1193,-13756
1024,-20060,17304,15839,11518,-15916
9768,-7872,8120,4388,-11214,-6979
13592,-4120,13400,3372,5055,-4064
10836,-7460,13008,-8273,5971,5589
6432,-9556,9184,-17389,-610,14309
-1476,-11772,20056,26531,32767,-13212
12120,-12128,4196,1593,-26401,519
13984,-5056,17160,6474,18627,-6153
5864,-10728,10516,-14723,546,11512
3428,-13900,-6800,-9580,2301,4449
-6424,-20124,-7908,1089,-2537,3225
-2096,-27712,4420,10979,6467,-4245
-7788,-17520,-8520,-17689,-8107,15191
-588,-1168,7264,-1075,24745,-6038
2724,-9836,4996,1800,-10,-5147
3384,-20940,6068,11255,-2333,296
1600,-14424,1460,1834,-12259,7137
-1084,-12376,-1696,2350,-4236,-291
-1504,-7156,5192,2029,5225,-10203
3664,-16672,5552,-6313,8928,-4361
2432,-12716,-1896,-674,-16020,4056
1472,-11740,8104,1096,-8921,11592
-2224,-3920,-4744,-3828,-7872,13654
-10628,-26040,-7172,-27015,1854,-1543
-17136,-29104,-11764,2788,9544,-19215
5176,-21724,-580,19574,3842,-9979
9768,-3724,9960,17410,-1569,-11940
13236,-9644,6524,5520,2125,-5952
11548,-9304,14320,-8438,265,4297
-2820,-17256,-12964,18861,3014,-16906
6676,-9856,16488,16974,22006,-6438
8872,-11872,3568,5324,-4913,1491
9920,-5872,20740,-3474,-140,1000
8624,-10756,14284,-17452,6096,4736
932,-15552,2520,-18998,-2124,6328
