ax,ay,az,gx,gy,gz
9220,-8692,6888,-13582,-17123,10401
9420,-13400,-4536,12903,-29820,-2087
-5416,-15912,-6160,18617,-22567,-23599
2104,-13484,-4244,16131,-7586,-21744
12804,-20848,-1968,3514,11548,20603
828,-11396,-3696,-6912,7177,15794
4804,-17464,6020,-13300,15057,-12652
4616,-10212,-4412,-4239,-916,4123
5412,-7244,2408,14696,-588,-9118
5796,-30628,-1944,4421,-5768,10865
-708,-15504,-44,-2624,10773,1608
2932,-9740,2108,941,-7368,-9928
3544,-24852,-8116,1589,5213,15794
1236,-13932,4132,188,4654,-7876
3668,-12064,-772,-1820,-7998,-11705
14352,-17248,2376,8385,15107,-3256
240,-19160,5268,30615,-25960,-18264
3896,-19968,-6048,-18935,4985,21270
1404,-25292,84,-23938,32767,32767
16692,-19676,32767,22975,-7864,-15491
2688,-17204,4216,32767,-32768,-32236
3560,-1732,-18508,22632,-2999,-8014
372,-15764,7828,-16796,24714,32767
-1580,-32768,2872,-31084,32767,24237
16920,-12056,20028,-7980,718,-2799
13808,-6708,20084,32767,14096,-24946
6796,-22444,19276,32767,-32768,3373
3488,-6204,-13424,-12517,32528,9857
8576,-11648,4344,-17067,14595,19824
12680,-29912,2888,-32768,24280,32767
6872,-9544,3852,-21110,17953,-13456
15024,-4620,13400,8682,30910,-5549
9184,-20596,25500,32767,-16546,-8126
220,-29460,12324,32767,-32768,-12659
-600,-5680,-12520,-4897,7730,7727
-5040,-20848,1476,-14975,24126,31775
15592,-19556,32767,-32768,32767,12759
4488,-16544,7448,10294,-22750,-20075
1672,-27060,10904,32767,-32768,-23589
8052,-11040,3584,30693,629,-16634
6692,-2628,-1520,-31385,-4044,23554
7740,-19488,7012,-32768,32767,15322
6528,-16012,15128,-15291,29549,3069
9148,-19228,26544,32767,-25043,-9082
8552,-8392,13740,32767,-23415,-21200
6524,916,-7796,16290,-6426,-3032
4016,-21832,13900,-27390,18318,32767
17220,-21724,24656,-32768,19002,19210
5320,-12264,8236,-13107,-9248,-21431
-1828,-26388,-15880,-3681,-32768,-26580
1272,-11784,-12028,-24814,21427,-32768
2308,6900,-4792,-22712,-17476,-22072
-5468,23056,-13260,3467,-32768,17136
1340,17524,-6300,-4288,9225,23878
2044,19120,-624,12325,-7353,32767
-1004,-29844,-11044,30912,-32768,25368
-11472,-14984,-15316,9492,-7039,-9752
-23704,-14484,-11680,12866,18962,3064
2120,-15936,9492,-6496,32767,-13178
16740,-16080,16004,17998,-7322,-7081
7704,-11728,23492,32767,-7085,-9110
-5800,-32768,30276,32767,-32768,4648
11568,-5964,-7924,-9883,18106,9311
9108,-8564,4968,-20591,16805,20332
3940,-31180,9344,-32768,23933,32767
-5620,-19072,2508,-16077,24925,2596
-124,-17208,2168,-652,24942,-9803
6724,-22848,-4720,-5562,-7929,2838
9972,-9204,-964,-13567,14162,-32768
11360,-1696,6672,32767,27924,-27613
8968,8168,5492,25442,-2542,-4618
7016,12448,380,13923,9411,7479
-4400,14248,-1080,26671,6151,32767
-1336,-32768,-952,-5436,32767,32767
1640,-21296,5400,-9981,-27472,3566
-8332,-14220,-3580,-10246,7062,-7853
-188,-20304,6060,-16542,32767,-1033
11732,-10356,-3204,-12393,8663,-2333
14840,-4044,26492,28092,32767,-16412
