ax,ay,az,gx,gy,gz
9364,-8916,-18904,15958,-19712,6086
12972,-5228,10700,2068,10881,2910
11348,-7116,2712,-9404,3131,2113
8868,-12108,3952,-17205,8425,8206
9460,-19504,2452,-17496,11504,4257
6864,-14888,336,-11542,16626,-8280
9228,-10248,2268,-5068,13549,-10176
9320,-10104,4788,-9375,5499,5023
10344,-12440,6812,-10230,4601,9659
13516,-23000,3260,-325,2683,-1197
7944,-9620,1164,5576,3361,-12823
6788,-7700,1284,-89,-523,4145
12084,-17428,4540,-7087,-2295,9801
12036,-16904,20,1425,3787,-6569
7388,-6872,1560,-526,3473,-3923
12104,-13304,5204,-2656,-2473,12955
11600,-19276,192,1218,5314,-2629
7448,-10956,1020,2753,2443,-6399
10572,-12520,368,-2295,113,7292
9968,-13984,3460,3931,-745,-8789
9540,-10008,5520,12139,-4934,-5134
10460,-11948,8580,25089,-4210,8250
9764,-11892,13948,27160,-24910,19033
10892,-12756,-2324,4462,4449,2103
11372,-12180,8928,-4429,-4551,326
9652,-15536,3720,-21913,9230,-3201
10560,-15516,5964,-30318,17620,-9369
12248,-7476,8024,-15367,18721,-9761
12948,-5412,8364,-1681,5160,-2968
14516,-6968,9176,3610,-3070,2758
12924,-7104,8632,18617,-4703,3222
11588,-11704,8472,27294,-13876,11940
6504,-14172,-5416,9548,-18118,10930
13164,-11384,3456,-956,4322,-690
12512,-11148,5540,-14658,9195,-1788
12608,-11012,6060,-20000,8039,-2000
12376,-12640,7240,-19308,14626,-2865
11856,-9948,8016,-10916,13378,-1495
13172,-10336,10164,-1827,7515,-1291
11492,-9200,10160,8876,-2445,-4346
9744,-7064,10792,14092,-3561,5422
10380,-10360,7680,18116,-10160,13257
11940,-10276,9392,31721,-23098,10602
13276,-12536,1936,2620,8051,1088
12736,-10356,5860,-5132,-6932,1526
11056,-13744,4868,-18505,5032,-2520
10908,-13708,3624,-25568,11405,-1821
10492,-12516,2484,-18406,22151,246
10880,-11868,6852,-18010,23103,1097
12140,-13552,2920,-8846,10127,-672
12876,-11128,7300,-8789,8699,-7951
12540,-7480,13132,-9515,6577,-2719
6480,-11228,13008,32767,-15265,16312
11092,-16708,2616,23257,-16241,14037
11160,-11596,3852,8178,-6820,5189
10540,-11968,6428,-3778,-5940,713
11632,-11248,5424,-11328,3394,-2114
12072,-11512,3564,-12043,9562,-441
10736,-11228,4724,-10894,15028,-2034
10148,-11116,10552,-3290,14878,-820
7704,-10648,17096,17692,-10283,6665
248,-18936,20896,18827,-32768,14958
12560,-7716,1160,-1000,13467,-3848
12644,-8796,4348,-5534,-6018,3341
13800,-9864,5608,-11406,8630,1109
13288,-11040,3856,-15881,7946,944
12236,-11112,4796,-12023,10622,-1378
12452,-10164,8180,-3895,11855,-2754
11304,-7380,10544,5470,7705,-1327
8316,-5416,15332,15370,-6716,14247
-1224,-15960,11596,8824,-32768,20204
11472,-10760,6668,-3826,24236,-1072
13336,-9476,1032,-5207,-4924,927
12092,-10512,3776,-8993,3399,-1452
13428,-10928,4052,-14038,9115,-5388
13888,-7380,6820,-14291,15132,-5418
13288,-5944,10852,-4059,5246,-6033
12176,-4068,8828,4191,3066,2565
10532,-7436,13368,5334,1854,9306
7060,-14780,13996,32767,-32768,12820
10344,-15016,10560,3522,12342,3934
13176,-10824,-992,1296,781,85
11704,-10900,5492,-3952,929,-911
13076,-10340,5924,-10726,3301,-5089
12540,-9172,6292,-13148,9652,-5905
13280,-9232,7740,-13173,16280,-6419
12768,-6232,10896,-8512,6953,-6044
11716,-6636,10756,-1907,3177,-881
10188,-2840,15572,4257,660,8138
10040,-12180,16820,22345,-32768,18174
8940,-12724,12044,8844,6828,4333
13016,-10828,6392,2796,1343,2626
11076,-9972,7200,-684,603,-200
11992,-9404,8340,-6143,3083,-187
11628,-11452,7864,-10695,1544,-3067
11616,-11328,8068,-17542,8181,-5254
12104,-8624,10196,-13122,14511,-8118
11784,-6616,10536,-2051,3729,-3458
10280,-6524,11192,8033,-4252,7769
5768,-18496,8556,14713,-32768,13787
10288,-15712,8640,3991,3250,3228
10280,-13760,1368,-2057,-55,355
10036,-12860,2120,-7341,5386,705
9876,-13832,2964,-8623,10724,-1243
10640,-12948,5404,-7929,11176,-3345
11784,-11796,6388,-5924,7255,-4904
12192,-11252,6444,-3298,3554,-5968
12720,-9604,6984,2244,1508,-5351
10348,-5400,8972,7747,-729,1486
8488,-21460,8476,25415,-32768,16119
10316,-14892,1720,8632,-525,6081
11044,-13412,1548,1467,109,1267
10196,-13352,3240,-3245,3200,-329
10648,-13728,4744,-8152,9589,-1818
11244,-12848,6460,-8591,9904,-5657
11268,-10108,7024,-6385,7142,-6200
12136,-9188,9092,-5268,11208,-6025
11540,-7384,11524,349,3506,-3961
11068,-6820,11188,5180,-1898,600
8696,-4556,12292,7275,-7142,8075
11008,-16320,3652,17025,-32768,11827
11056,-13268,8620,3044,-6412,2888
10876,-11540,3256,-1780,4079,1926
10736,-12656,3200,-8599,5976,2379
9868,-13912,4312,-14235,8943,-876
8792,-13328,3832,-13795,13988,121
11220,-13920,5604,-7198,11400,-2284
9024,-9920,3652,-2117,3689,-467
9708,-13320,596,-3481,960,4529
12788,-19464,2248,-1147,471,-802
9272,-12172,1908,3489,559,-6570
8092,-9116,2812,1198,1303,396
10524,-13752,3444,-3181,-587,6970
12440,-18356,2704,197,-493,-1773
8424,-10908,2724,1881,1201,-6271
6436,-9964,2716,-1856,2793,2708
15012,-21180,6940,-7369,7507,6176
6804,-11960,1052,100,5807,-5654
8612,-11492,3120,-2118,6133,-799
11224,-12876,5536,-6939,3836,-584
13204,-14236,10412,928,1612,-6516
10664,-7760,10608,8644,-4703,-5131
4460,-7592,13348,26352,-14093,10010
11564,-17404,-2648,20641,-7255,11833
9680,-14084,3484,10455,-11932,3288
11436,-11896,3844,-7204,1095,2322
9808,-12620,2508,-16872,5837,3438
8660,-15392,3600,-12557,16913,534
10728,-17468,3980,-14021,17284,-10421
9956,-13972,4656,-32768,22654,-1253
12612,-9044,3256,-8080,9452,-5291
14476,-9124,8372,9210,2649,-7613
12508,-6556,7864,9022,-5587,-3146
12316,-6932,8092,12084,-8325,6582
11780,-14656,4484,32767,-21179,14675
13204,-11436,-6632,23836,-4386,7076
13332,-14088,4476,9633,-3826,3874
10352,-13592,3908,-2479,2067,-2468
9684,-11812,4212,-14974,11173,-2812
10396,-14356,7352,-22324,17494,-3806
9188,-12372,4532,-17216,14177,-2110
11536,-11456,5676,-11280,3442,922
11928,-12220,2624,-3858,11786,1637
12476,-12196,2024,-1465,3518,-6378
13000,-10152,8148,749,2776,-11198
12136,-7268,9460,8478,1640,-3847
13568,-8108,6704,18617,-7034,-1711
10516,-3760,5336,19912,-1057,11431
8652,-20972,5720,14842,-21511,31177
11864,-17484,1528,12455,-1829,10827
8264,-16076,3004,-3406,-134,-4237
7980,-14144,3188,-15197,10288,-9179
9680,-13196,7000,-21582,18462,-8953
10312,-10360,7260,-19483,12518,-3814
11060,-11152,9868,-16503,7599,2789
13000,-13180,4220,-8863,5765,3280
11344,-13296,3512,179,7739,-4406
12636,-10616,6928,10360,2432,-7306
11908,-7924,8256,16336,-6281,-481
11896,-7556,5876,14650,-3460,5359
12568,-10464,5824,12876,-6604,9211
10596,-6588,14256,27215,-13139,16888
12012,-16144,-3544,13038,-13011,8425
12020,-11496,7544,-4753,8163,1384
10404,-13444,1592,-10830,3546,-117
11136,-13532,4704,-15463,12124,-3535
11564,-11912,5160,-15071,11412,-6334
12644,-10988,4576,-12047,7385,-5415
12464,-10044,2360,-13857,8113,-7190
15756,-7140,5852,-11523,8516,-4367
15520,-5064,4304,4147,3361,-4401
15348,-3328,7192,13884,3450,-4183
11724,-272,7980,21661,528,7703
12688,-8996,11720,25284,3673,31090
10416,-15680,5672,12957,-24492,21934
11436,-14336,8056,-63,741,538
10916,-12492,4400,-7693,-1171,-2569
11252,-12628,4284,-16303,6047,-2293
12012,-14048,4636,-24249,12327,-3367
10640,-11844,2020,-26242,19014,-6166
14356,-9244,8340,-18777,11965,-3323
14660,-6380,1152,2448,3324,-2895
15504,-5360,7500,10939,5153,-3054
14420,-3756,5956,12121,-4114,-3392
14416,-3436,7640,15907,-1737,2462
9488,-500,10168,23912,-4443,10421
16704,-10784,-8648,25585,-11062,17643
13848,-15868,6044,2992,4185,10038
10116,-14824,4616,-14696,2367,-36
8516,-15624,1772,-26097,14520,1774
9408,-15628,6468,-19607,23842,-2858
9840,-10736,4848,-9886,14528,-2203
12500,-9332,4656,288,7503,-18
15792,-12628,4624,-13074,10921,576
11820,-11284,3940,-12993,7526,-7714
12544,-8616,2788,-25,8070,-8755
14384,-5316,8420,6327,6838,-1690
11644,-5120,10700,21523,-1191,5072
3000,-1688,14204,27892,-8655,32767
9060,-23216,-172,16849,-27434,16632
10160,-13716,8144,6192,-6426,4467
9172,-15256,5116,-6090,9373,795
7676,-15044,4184,-13403,10147,-5655
10780,-12520,13884,-10356,16826,-17102
9740,-6660,10824,-3940,5143,-16058
7352,-1536,11452,7386,5853,9414
9136,-15860,12964,18782,-32768,24316
11380,-11484,212,8038,-6406,4012
10616,-13696,2800,-9451,3348,3303
12044,-16136,2804,-17463,18489,-5906
13452,-8868,11544,-6379,10525,-14302
5920,-3396,2036,-7231,-3083,-763
14848,-14108,6944,-8612,16885,10580
17376,-16344,6364,663,-3950,-10327
8084,-5984,1952,2931,1537,-4978
8448,-4536,3548,-1153,5361,6325
18676,-17456,15008,-3289,-255,1355
11368,-7820,11296,1293,-6164,-7313
3428,-2232,388,716,-2504,1081
21136,-22836,22936,-17049,14830,14029
9692,-15220,472,383,-7635,-22459
9328,-3100,-340,-4233,452,1396
18052,-11468,8520,-10503,-3933,4022
14272,-6100,4216,-1666,4505,-254
17452,-13328,10596,5727,388,2801
8100,-11264,22384,32767,-25142,15990
7832,-14928,-11132,19743,-10340,4536
11756,-13656,13596,-9326,4336,3760
8904,-16604,-860,-20947,17292,5315
13676,-14292,9336,-13884,15256,-7686
12568,-6796,11428,6890,5082,-6513
9660,-11608,11916,7862,-4167,-421
10132,-9296,7460,13157,-6962,6574
7140,-8908,10100,19878,-10205,15558
7968,-15604,16072,31587,-30950,29219
13656,-17408,-5068,20043,-8629,16517
6788,-15676,8964,-4699,-17296,-804
5176,-16116,-3576,-15344,11252,2955
6992,-17612,5392,-17972,22834,-7166
9824,-12856,4512,-10857,14249,-2513
11576,-11636,1000,-6822,6991,-428
12508,-13028,5168,-4270,5380,-810
12092,-12288,4388,-1237,1532,-2397
14128,-12712,6768,-796,3077,-4903
12084,-8364,3948,12977,-2516,-9229
7588,384,4544,21029,-6400,8729
10308,-13256,9708,15979,-9926,24915
13404,-16436,-3468,5071,-7950,5897
8736,-12488,156,-5591,-1217,-5420
9604,-13276,2800,-13912,10391,-3914
10176,-14528,4044,-18059,13451,1318
10300,-14192,2832,-13341,11509,1117
10940,-13892,3096,-6429,7567,-356
10900,-13156,620,-2288,4909,-1939
12932,-11620,5564,-6022,3860,-3049
12796,-11636,4140,4084,491,-2583
13028,-12248,5928,13838,-2066,-5854
8328,-4000,5792,20858,-8365,-2408
9976,-12808,18632,32767,-18259,24732
12684,-15068,-3472,19942,-4448,9421
11576,-10312,6240,-5865,4512,-537
9532,-12992,1956,-16052,6836,3932
7296,-15196,3356,-21141,17443,3418
6012,-15964,5288,-17834,17807,213
9724,-14676,5716,-6073,9970,101
10840,-16536,4264,-4864,7789,-6601
11088,-10384,5000,-3109,13027,-12921
12604,-7324,6852,1486,4226,-8347
12596,-7256,6824,5595,-286,-182
14036,-7600,6404,5379,-5852,5177
11760,-8944,8544,18022,-12709,4138
8632,-19476,11796,32767,-20111,18983
11868,-13112,-3856,16433,-14844,3532
10516,-11524,1728,-6868,6259,5810
11584,-14156,-212,-11668,9687,9078
10908,-14316,1764,-9084,3043,1396
7408,-12748,-696,-3498,2874,-967
7076,-15396,-612,-5155,2473,3364
7148,-15616,712,-2164,5516,631
9416,-16460,872,-6301,5720,-4635
12216,-14572,3416,-4101,3414,-9028
11812,-8464,2552,4460,3527,-10708
11340,-4384,6836,23408,649,1719
9868,-15804,10684,31563,-11328,27292
13416,-17408,6032,12229,-6850,21089
6252,-15548,8268,-5718,-2310,4191
5520,-16220,2668,-12517,3215,-1699
6520,-15920,2460,-12686,10823,11
6220,-16420,3428,-12034,15966,-2214
7512,-15756,1516,-9986,8838,-3771
10728,-15700,1488,-10390,16029,-5351
10208,-9228,2140,-4516,6791,-5974
14132,-10812,3952,2194,4003,-2731
13660,-9592,6152,10301,398,-5898
11048,-7916,7956,16311,-6342,1068
1532,-32768,18052,32767,-25723,30583
9664,-16756,1936,20120,-8867,14992
9960,-15640,6264,-1977,-7407,5991
7368,-15716,2156,-11758,242,926
6208,-16224,2232,-13690,14718,290
6876,-15988,4524,-11332,15605,-2600
9920,-15304,4648,-10461,9219,-3959
8392,-12184,-664,-12073,8008,-275
12768,-13244,6288,-14218,13639,1246
11560,-12120,528,-5469,1330,-2657
12580,-11464,844,4060,2590,-6026
13620,-10504,2424,6736,432,-8534
12612,-7904,6260,15834,-5910,-5441
7104,-10936,5360,32767,-7354,20527
12104,-20056,3988,20195,-19388,15798
8652,-15188,3080,-1357,-268,2234
8136,-15332,1028,-10106,3594,1213
7884,-14932,2728,-11310,10238,-1024
7996,-15176,4380,-10626,15318,-56
7872,-14932,-1844,-5560,8064,-940
10064,-15588,4532,-15145,21647,-6831
11268,-10588,7016,-9254,12069,-10156
13864,-7592,9164,4134,4227,-6846
13008,-7740,9804,9199,-5567,-3279
7904,-4108,9548,23105,-8230,8511
10140,-19448,-2368,26322,-16111,17794
10984,-15016,3964,8476,-7309,10451
9852,-14736,940,-6080,-5723,3561
8296,-14564,408,-9592,8187,1432
7692,-16076,2388,-12552,12446,-1402
9240,-14988,7356,-5433,13012,-5582
10848,-9976,-748,-3993,5270,-2865
11996,-12632,8640,-9520,7373,-1443
10924,-12336,4120,-3458,7636,-2739
13596,-12612,6628,1252,-5866,-4245
13844,-9076,3576,-2098,1974,-8764
10836,-4904,8656,6178,1243,-3032
9912,-8304,9756,17519,-3786,16041
11604,-17080,4912,17980,-12629,19326
10244,-15248,-1264,3413,-7733,913
7636,-14132,3948,-10855,4083,704
8336,-14672,4292,-14328,12590,877
6788,-15640,4212,-9143,16135,-1870
8028,-15480,3952,-5893,6594,-734
7480,-13628,-2048,-6716,11990,-5315
11328,-13928,8052,-21008,12271,-10598
11912,-10040,4588,-1082,6689,-9852
13520,-7900,6440,13942,949,-4891
14808,-7700,7268,16962,-4222,-2235
7700,-2064,8128,20360,-4589,9278
11304,-16164,5436,17167,-32768,28024
7544,-18632,-780,10448,2188,7630
