ax,ay,az,gx,gy,gz
2948,-17132,3096,-1675,5787,-486
3732,-16092,-612,-391,583,745
2816,-6728,244,2996,12103,1683
3600,-12276,7556,372,-1418,1034
92,-22888,7412,-3347,13743,-1620
812,-25032,2464,1167,4106,4918
-300,-21100,6752,-6474,-719,-5776
1428,-14628,3988,4281,-14554,-2528
1980,-9128,1428,4546,-8916,-2438
5632,-14428,2520,-3019,-7364,2149
11704,-30964,2356,154,-2916,-1366
3372,-20536,760,1728,20322,-4711
4084,-17112,5940,1659,-14216,2517
2388,-8632,-8,5850,-3619,-242
2560,-12908,3936,-1594,-9686,4561
1684,-18752,4280,-2030,8222,-3117
3412,-15324,912,-3347,3563,-2182
3052,-9164,704,284,15916,-403
3436,-15876,6944,-1952,-2576,4180
4860,-32768,7364,-281,-2462,5184
-728,-21860,6312,-5654,398,-8755
4304,-17064,1844,-2818,7585,1083
3400,-16780,292,-3311,14528,-1609
1352,-5812,4888,3023,15797,-496
4896,-10520,40,-6214,-2511,2074
5328,-23600,7112,-1775,-319,-2410
-5828,-28068,3892,5270,2313,1717
2024,-15592,8324,4574,145,-4117
1996,-9716,548,7446,-16338,1165
2800,-12264,6008,-1935,2932,706
2964,-16064,6732,-4805,454,3966
3276,-8968,856,-4131,-1198,-627
324,-18888,6064,-14022,2530,-7244
-336,-13576,10180,7485,-15857,7387
2048,-9244,1576,3498,-12374,-4007
4188,-13008,4296,-1473,-12599,3094
5148,-15736,5408,-3522,7067,2583
4028,-16804,1660,-9438,10004,-295
2336,-11220,3048,-1402,21780,-2905
5836,-14080,7852,-13713,-1358,1463
780,-23228,-396,-7102,5500,-5395
4604,-28416,-4152,4126,-6806,8905
724,-19612,7436,9374,12106,-1860
2144,-11088,8028,7364,-15039,7088
2296,-8372,1144,1839,-14674,436
1584,-16460,5828,-6210,18991,-3762
5964,-32768,6092,-2373,-4372,5422
-1752,-21284,6016,2551,4020,-1913
1016,-12404,5212,5455,-11302,-1185
3328,-9104,2916,3383,-10287,-3221
3280,-11608,2724,1147,-8210,2041
2968,-15376,6528,-7404,9386,3816
3564,-16936,-84,-6191,5107,-1283
1152,-7832,2256,-462,15976,-4903
5396,-7656,-2192,1703,3129,4904
4352,-21668,8524,-6426,6768,-9571
2308,-26940,-1848,2916,-3360,6454
420,-17960,8032,13225,8169,424
-452,-11348,10804,7045,-12276,8745
1772,-15520,-604,-6662,16252,-4766
708,-6832,3160,-3250,1326,-535
-904,-15656,972,-750,4171,-2377
4316,-22580,-3572,356,-2284,-3835
4368,-22484,-1136,8430,3155,3609
2640,-16788,6608,7246,-3800,1058
828,-8664,5300,5864,-9455,2207
2592,-9304,1820,3491,-13414,-1771
3608,-14304,6892,-4779,3454,7669
3232,-18152,164,-9733,8050,70
2484,-7628,-2496,-2167,10355,-6416
5492,-13820,632,-4358,1251,-1659
2996,-13464,8408,9129,-18500,12805
1864,-7748,5040,2687,-15440,5844
3740,-12800,5868,-7604,2747,7477
3040,-16312,7324,-7851,5011,-4800
3724,-15236,1700,-11685,6107,-5085
3428,-10848,3656,-4655,13195,-1673
2936,-9400,2368,-1293,990,-4652
8860,-19452,1328,-3585,-10125,4577
11524,-31480,-296,7529,-1357,10675
700,-19148,8180,10454,11232,3262
-568,-13400,7084,5731,-18690,11020
2768,-9704,2816,4956,-10103,876
1104,-2324,676,1384,10630,-5805
11864,-10160,88,-7640,-18825,-4633
21432,-29692,-7380,951,4759,6708
6756,-17212,6972,11555,19008,5901
-388,-12124,5548,10754,-19715,13230
2076,-11068,3792,10232,-15690,165
5736,-14700,1076,-7943,3469,3070
1744,-18936,5912,-16337,21952,-5379
2632,-4076,2976,-6915,10450,-12044
9900,-9992,-5472,-5905,-17915,-2689
14624,-17268,-1300,-1462,9830,829
6308,-21680,-1344,12223,10576,6158
244,-12088,6756,8550,-8786,5745
2488,-11912,6084,658,-12645,5114
3256,-17852,5316,2497,-4303,1886
2364,-13624,9964,-9593,8686,-1075
-2348,-18044,1436,-8593,28666,-13685
4900,-13568,6424,-10590,-6099,-14980
5976,-13680,-5944,2476,-5838,252
7608,-11460,720,11236,13290,4816
1940,-8208,9672,12731,5064,10408
1232,-8820,12380,-893,9512,3221
-3384,-17164,12208,-3623,6932,-3099
-4172,-31700,14548,-6648,-10450,925
996,-8084,1348,-4232,-18811,-4237
3708,-13952,912,-4752,-3292,-1583
4640,-16748,-36,-2075,-5938,3195
3256,-15860,5256,998,1344,-531
2192,-15424,700,1833,4170,1230
2144,-15052,2860,3949,2535,3933
1236,-12664,1644,8653,7142,6002
-3884,-8284,9716,16079,8636,9307
-8468,-5100,13396,24807,-3803,14887
-7920,-848,21216,9365,-8237,-3542
-8072,-9284,31924,-1282,19703,1326
-11340,-5160,21068,-27883,-1498,-10874
1412,-10452,1784,-131,2023,-11513
4304,-11552,8060,-9850,-15039,9693
5996,-15312,-1208,1237,-4636,-4418
5480,-13904,2208,856,-4675,2625
4056,-15916,3128,-2048,1320,7781
-3900,-5888,-1452,11064,18457,-10523
-8208,-13720,8452,25985,278,7828
-7012,-9960,27660,12902,-14748,12840
-3416,-8188,18504,6510,-5798,-36
-12104,-2804,23072,382,18122,-661
-10828,-10624,15188,-23315,2728,-13400
-7772,-14604,13620,-10589,5012,-9735
6496,-15800,-1192,-7594,-18734,-5610
9584,-14184,-3248,-1828,7100,-1280
4884,-10356,-3856,4652,20992,2230
156,-6468,3472,12387,5951,6086
5684,-18564,18588,-1226,9515,-1078
2868,-16760,11676,7609,2669,-13264
6612,-12180,4964,11347,3516,6690
-10728,-13952,20132,-11050,-5417,-5688
-4492,-9108,9240,-15830,8208,-7670
-3392,-13416,7700,2735,-21400,-6670
2680,-9552,4600,-7118,-13885,-6216
7328,-13204,-2020,-4253,-14110,-3014
6808,-13696,1688,-2983,1110,598
-840,-5872,6716,5893,15857,-2444
-1216,-13132,13768,4097,1126,-2714
9596,-32768,32767,5235,8403,18466
2736,-11128,9240,2657,-6208,-8963
-1508,-13364,16420,-18788,-10870,-1361
-2752,-16792,19484,-7794,18194,-5939
-2204,-8516,3276,3932,-20169,-6205
9824,-15332,-2204,-6787,-2769,6528
7704,-16800,3588,-1978,-1106,1934
3440,-16196,4520,6862,16200,-4405
-2288,-5304,7968,12660,6684,-3011
2728,-8616,17184,5120,-201,7253
6564,-24868,24972,-5512,5636,9821
3376,-16568,2800,-137,-2366,866
3300,-16024,2016,12,53,1113
4536,-15740,4528,1852,3501,1049
2460,-16072,5124,-1098,707,73
2680,-15432,4396,1548,4170,45
1816,-15956,5868,-1512,1257,1106
2328,-15736,5400,100,1929,131
2180,-15700,4532,102,1713,-323
1704,-15664,6288,-14,2032,369
-5884,-18956,7232,2052,-5737,780
-1352,-6976,2504,-6201,-10738,-995
336,-10660,3076,-61,-10839,878
1268,-14544,4416,-4739,8011,-5083
132,-3620,2628,34,7925,-5666
456,-21944,5096,1395,2165,-7030
10260,-23436,11408,-933,2840,1159
3352,-22164,7928,476,-422,2714
1176,-16708,7088,4486,-9718,11976
-2448,-11192,9756,-5388,-10794,5030
-2400,-17608,2844,3845,-10000,7279
-1212,-14204,9052,948,-4238,1947
40,-15108,4776,-6093,10856,-5681
620,-14460,4656,-5061,14745,-8917
-168,-2660,4284,-860,10061,-5412
1744,-15932,-1792,-2981,-2885,-5222
1368,-18868,6408,3041,1269,13503
-1156,-12388,3684,2083,-11944,11577
-628,-9644,5748,-3358,-7356,6466
-3380,-16152,5400,30,-5342,3575
-364,-15536,4228,-5436,-191,-5019
-264,-18444,2992,-4129,19922,-12526
4548,-8624,6200,-458,2827,-6921
7608,-9468,4616,-642,-8396,-7633
7948,-19168,6932,-4509,13006,-2411
12708,-25884,4764,-1065,-1150,5212
4892,-20708,9368,-423,4235,3374
2536,-11084,4664,1768,-5172,9842
336,-8660,3568,555,11963,-585
772,-21256,8104,5119,3958,-14580
12568,-25496,15040,-1823,3044,-4970
6484,-20160,10380,-1079,-953,2583
3136,-15724,7504,-362,-4982,11632
3724,-9248,5652,3521,-14240,9285
1612,-16764,1508,4223,2785,6953
-784,-19004,12732,-3137,-250,-2464
852,-14312,3264,-3771,15571,-10611
4548,-4120,4196,720,-3043,-5907
132,-20708,9756,671,16265,-9886
9632,-20880,10004,-4556,3716,892
2856,-21648,7752,-1450,-923,5109
2004,-10380,3484,-941,-13350,12233
-3124,-6420,3344,6494,-2137,2221
-7984,-19492,13196,-8723,-329,-8218
-1072,-16312,5296,-5045,1428,-15280
5032,-9976,8328,1006,3201,-13795
-3656,-3392,-796,10950,10172,-22627
8612,-17648,11620,-7581,-11909,5359
15024,-22588,12848,-758,6142,8009
4732,-20212,12160,404,2967,4620
276,-13908,8904,-3113,-6836,15528
-3584,-9580,5592,-4280,-16094,8000
-1064,-17940,3976,5984,-10541,10962
284,-10608,2472,6981,5037,-12421
6464,-19692,8232,-5393,-963,2453
5752,-26256,12136,-5350,6595,8922
-608,-19312,7632,-590,-2119,7419
-1096,-13272,5528,2459,-17302,7449
1648,-7572,2792,3177,-7334,421
2016,-17088,4848,-7524,-8703,-392
4108,-17140,4656,-7419,4658,-6186
1380,-16000,1820,-1180,24630,-4157
3420,-9216,1988,-771,-6800,-2539
3976,-7296,4572,1846,17998,-3877
8380,-20732,9072,-3391,448,-6571
1528,-7288,1960,-857,-1625,3587
1976,-17720,3796,3643,-20422,13091
836,-14728,4452,1909,-809,3131
1204,-17048,2988,-3792,6861,-5652
1516,-12536,3992,-1648,16445,-7190
648,-12656,4452,7815,5771,-6135
7392,-17120,10632,-4688,2153,-7466
13056,-25564,10844,-914,4547,9055
2592,-20904,8020,1946,-2380,7051
532,-12876,6724,-4323,-2997,5329
-1412,-9000,3164,4487,-15855,6772
-88,-18492,7152,-5073,906,-1282
304,-16216,5532,-6716,13023,-9389
432,-1920,4564,946,15515,-10793
8900,-16780,6924,-6360,-1595,59
12744,-31216,12116,-7170,6920,20967
-2636,-24384,9788,1141,-2000,12549
-2364,-12788,5320,1458,-11218,11093
-2380,-9156,5040,-225,-2625,3008
1068,-17792,3552,-4731,-11754,-5305
668,-13696,11136,-2731,27118,-16883
3476,-9980,4588,-476,-10204,-8283
1972,-12564,4324,2854,12308,-12052
9784,-17392,8968,-5662,-77,3166
5076,-27776,13652,-565,2757,10148
804,-17500,6152,-1250,-9658,2088
516,-14476,6596,-8020,12963,-10665
5320,-14792,4820,-4649,9497,-13500
5216,-12192,1408,-2454,1381,-4782
7620,-7232,5008,638,10015,-1518
7900,-19224,8048,-847,4579,-1277
12124,-23496,11632,-1088,2369,14094
2628,-19840,8688,1988,4318,3395
732,-14320,8052,142,-14876,12000
248,-9984,3432,-1636,-15001,8542
1140,-13156,8352,-165,-8993,8890
100,-13952,4536,-3235,6794,-1840
2320,-14512,5444,5886,3403,-6371
5492,-24236,11848,2702,4679,-1209
7036,-19752,6664,-4683,-4540,5944
4312,-15224,10284,1069,-8078,6079
-2576,-12084,3936,196,-10322,14158
1124,-16436,5452,4913,-22217,12002
-2068,-16920,6452,-8424,15303,-6572
-980,-14800,1832,-5589,21768,-14915
4376,-1872,3756,8102,3836,-19024
8640,-14352,3608,2371,11086,-17425
18232,-20920,13344,-7759,-11802,13400
4804,-14864,6984,2145,5984,14568
-28,-16984,1664,-7170,12653,-11249
1676,-13220,5728,399,18146,-17638
4528,-2916,3000,4640,-11852,-15234
13952,-16632,4184,-3487,14540,-16094
15408,-17060,9152,-4562,-778,13786
8192,-16092,4660,1742,185,19941
148,-11016,5684,42,-22298,16689
-3196,-15096,5176,8542,6460,15030
128,-16072,2468,-8118,-6495,-3967
1524,-18184,6824,-8196,22675,-23091
704,-12884,9580,6687,6072,-19460
6632,-5516,144,10321,9631,-12455
4564,-10632,12124,-2461,7433,21108
-376,-6024,7336,-9246,-11944,16275
-1080,-19280,7456,-742,-20111,18046
-524,-16156,7348,-9413,3232,-4685
1888,-16164,2132,-3134,22190,-23538
-84,-5124,5948,1179,5074,-19578
10596,-10336,5220,-4156,-11766,-3863
25944,-11656,12416,-2919,2133,12684
10988,-18776,7408,3457,-3137,1440
10336,-10924,1900,1798,2702,14635
2792,-7312,4428,-3866,-7970,9776
2256,-18508,6228,3318,-16161,18833
6684,-11116,5856,861,-7362,-14674
6008,-3732,3336,3382,13792,-8471
9180,-10836,6476,-4954,1510,1999
17488,-26596,15324,-6939,-3451,18403
6004,-19152,10808,9044,4858,3413
660,-12580,7232,2825,-4515,15333
1072,-7460,6092,-9490,-15499,12695
-2020,-22372,5024,1509,-11663,14191
-832,-16616,5144,-3910,1696,-2971
-2416,-18240,4812,-6863,25614,-20527
3544,-10016,8872,4844,2461,-14946
11020,-8468,7848,2435,270,-24045
16288,-13700,14540,126,4009,-4584
848,-7012,3340,-6398,-9671,1721
-4816,-25612,7272,1747,-8220,6673
-700,-17260,4084,-4965,-1082,-6509
-868,-14896,4752,-1833,29263,-18254
2268,-4808,7704,4072,-7824,-11491
8488,-12996,2836,-1187,3120,-16060
20764,-15452,20460,48,8658,-3403
10036,-15520,9324,864,-7113,14552
6676,-7768,7092,2392,-5176,17403
2680,-8836,5456,1576,-16273,8345
4332,-15244,9068,741,-8083,14681
2176,-16804,4576,-10980,13347,-2594
15928,-8748,12732,1336,3122,-7974
21060,-14084,14792,-6619,4381,556
14352,-11916,9028,1516,-1247,10471
5396,-9908,3720,533,5805,19738
2440,-5344,8784,-5808,-7658,20098
-2924,-18008,1096,-403,-10479,16872
-4220,-15124,4628,-4870,5950,-7951
-2236,-20116,7292,-2781,17839,-28710
4580,-8608,6140,3640,3795,-21823
9064,-6084,4916,6717,7559,-18025
20180,-11216,20840,-4735,-1519,337
13908,-16856,10188,-3455,-6255,6080
-3448,-20764,6100,-3509,4827,-8839
1056,-16740,6340,163,22232,-27902
6620,-7556,6172,-392,-2774,-15013
10648,-6964,2988,2737,4063,-12921
19452,-13508,18004,-2284,13249,-9787
15396,-12952,13932,-2159,-9819,10785
8856,-12296,6916,4521,6193,19235
1072,-6540,8292,-5094,-7450,19059
-1456,-21128,2588,-1681,-12428,20412
676,-20724,4796,-3603,12008,-4314
2864,-15444,4024,993,9219,-17791
2592,-3320,68,1101,7867,-22713
4744,-10344,5784,-7191,1857,19660
56,-9816,1172,-1393,-21520,19820
-160,-18000,4520,2607,-12117,11286
-212,-16864,5668,-7790,12734,-9491
3936,-16368,2652,-4217,18537,-21359
8060,-7148,6560,669,2919,-6481
10240,-6296,8000,2438,6155,-8567
15744,-17944,5496,-9828,-2412,4128
11748,-24976,8136,991,-7197,12151
